"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Fachhochschulreife","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","961","0.272203271189687","0.259009779920318","0.285396762459056"
"Fachhochschulreife","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","108","0.17394162187456","0.146311291986689","0.201571951762432"
"Fachhochschulreife","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","551","0.128467493904003","0.119844216248462","0.137090771559545"
"Fachhochschulreife","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","77","0.0722353699475266","0.0593184495131934","0.0851522903818597"
"Abitur","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1800","0.505269659338589","0.490449465046506","0.520089853630672"
"Abitur","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","435","0.723734729100213","0.691141169305828","0.756328288894597"
"Abitur","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","3197","0.642041098432981","0.629686405756272","0.65439579110969"
"Abitur","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","846","0.578992199604084","0.554357540570007","0.60362685863816"
"Anderer Abschluss","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2130","0.158973327550478","0.150525610546279","0.167421044554677"
"Anderer Abschluss","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","314","0.0959712171950503","0.0798788309437485","0.112063603446352"
"Anderer Abschluss","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1583","0.207465017674173","0.195445427124794","0.219484608223552"
"Anderer Abschluss","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","179","0.0957846683068969","0.0743329109737684","0.117236425640025"
"Anderer Abschluss","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","1655","0.147461619202497","0.138324055493714","0.156599182911279"
"Anderer Abschluss","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","220","0.0682240101240259","0.0556437533016297","0.0808042669464221"
"Ohne Abschluss verlassen","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1771","0.520434380751568","0.503127760527297","0.53774100097584"
"Ohne Abschluss verlassen","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","249","0.461486440639159","0.418263388077474","0.504709493200844"
"Ohne Abschluss verlassen","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","915","0.45359251796879","0.436346195037586","0.470838840899994"
"Noch kein Abschluss","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","168","0.490549511886375","0.447205405240438","0.533893618532313"
"Noch kein Abschluss","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","515","0.0259731012796418","0.0204630881500773","0.0314831144092063"
"Keine Schule besucht","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","94","0.0479640474744657","0.0294363168572174","0.066491778091714"
"Keine Schule besucht","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4767","0.841278059492392","0.832432671608708","0.850123447376075"
"Hauptschulabschluss","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","933","0.89808363235641","0.881058203914107","0.915109060798713"
"Hauptschulabschluss","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","63","0.0155330901777828","0.0122363878466183","0.0188297925089473"
"Hauptschulabschluss","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","52","0.0471325138744249","0.0363284428606988","0.057936584888151"
"Realschulabschluss","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","4540","0.999564266339602","0.998957333771649","1.00017119890755"
"Realschulabschluss","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2169","0.993986770058425","0.990737673126936","0.997235866989913"
"Realschulabschluss","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","303","0.0696706693552021","0.0628834233589772","0.076457915351427"
"Realschulabschluss","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","330","0.231740435519043","0.21022917939352","0.253251691644566"
"Fachhochschulreife","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","939","0.2799791824856","0.26617512883698","0.29378323613422"
"Fachhochschulreife","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","100","0.165759469855966","0.137809686113571","0.193709253598361"
"Fachhochschulreife","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","527","0.12492875465783","0.116114143601117","0.133743365714543"
"Fachhochschulreife","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","78","0.077898738843766","0.0642351307992633","0.0915623468882688"
"Abitur","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1740","0.501959905378797","0.486587638727437","0.517332172030157"
"Abitur","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","438","0.758091270103019","0.725904295817284","0.790278244388753"
"Abitur","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","3079","0.638901545134689","0.626096532063053","0.651706558206326"
"Abitur","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","811","0.559037760236907","0.533725428911382","0.584350091562431"
"Anderer Abschluss","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1789","0.158721940507608","0.149876552623924","0.167567328391292"
"Anderer Abschluss","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","280","0.10191636764359","0.084890939201287","0.118941796085893"
"Anderer Abschluss","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1356","0.201338010253126","0.189009357075235","0.213666663431017"
"Anderer Abschluss","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","141","0.0682315115191346","0.0492801620488259","0.0871828609894433"
"Anderer Abschluss","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","1420","0.150327831575607","0.140799965702759","0.159855697448455"
"Anderer Abschluss","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","206","0.0841278515271012","0.0699764908774816","0.0982792121767208"
"Ohne Abschluss verlassen","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1480","0.572084623994161","0.552910880874835","0.591258367113487"
"Ohne Abschluss verlassen","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","220","0.368990580494885","0.324258418348626","0.413722742641145"
"Ohne Abschluss verlassen","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","729","0.404056415929148","0.385040318281642","0.423072513576654"
"Noch kein Abschluss","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","156","0.599899599684002","0.554482634740794","0.645316564627211"
"Noch kein Abschluss","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","349","0.0238589600766911","0.0179449799296326","0.0297729402237497"
"Keine Schule besucht","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","71","0.0311098198211125","0.0150152136359666","0.0472044260062583"
"Keine Schule besucht","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
