"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","2017","35-65 Jahre alt","kein Migrationshintergrund","122","0.01094742514702","0.00904908847642915","0.0128457618176108"
"Ohne Abschluss verlassen","2017","35-65 Jahre alt","direkter Migrationshintergrund","806","0.0872891175378533","0.07951044759392","0.0950677874817866"
"Ohne Abschluss verlassen","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2017","66 und älter","kein Migrationshintergrund","32","0.00943309534170795","0.00662620625331333","0.0122399844301026"
"Ohne Abschluss verlassen","2017","66 und älter","direkter Migrationshintergrund","43","0.0897947899129391","0.0638380371449165","0.115751542680962"
"Ohne Abschluss verlassen","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","16-34 Jahre alt","kein Migrationshintergrund","547","0.0965552154502121","0.0873352677565209","0.105775163143903"
"Noch kein Abschluss","2017","16-34 Jahre alt","direkter Migrationshintergrund","335","0.0358918516363119","0.030401010859395","0.0413826924132289"
"Noch kein Abschluss","2017","16-34 Jahre alt","indirekter Migrationshintergrund","194","0.121825535443472","0.10119934161733","0.142451729269615"
"Noch kein Abschluss","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2017","16-34 Jahre alt","direkter Migrationshintergrund","310","0.019538008360404","0.0154526179189885","0.0236233988018195"
"Keine Schule besucht","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2017","35-65 Jahre alt","direkter Migrationshintergrund","275","0.00451417968207378","0.00266675969232872","0.00636159967181884"
"Keine Schule besucht","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2017","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2018","16-34 Jahre alt","kein Migrationshintergrund","519","0.126922680847017","0.116219663980831","0.137625697713203"
"Hauptschulabschluss","2018","16-34 Jahre alt","direkter Migrationshintergrund","183","0.116249504592016","0.105354870295813","0.127144138888219"
"Hauptschulabschluss","2018","16-34 Jahre alt","indirekter Migrationshintergrund","178","0.187421014766032","0.162244872951715","0.212597156580349"
"Hauptschulabschluss","2018","35-65 Jahre alt","kein Migrationshintergrund","2276","0.248421081868138","0.240278612720665","0.256563551015611"
"Hauptschulabschluss","2018","35-65 Jahre alt","direkter Migrationshintergrund","239","0.119034281448231","0.109690453614517","0.128378109281945"
"Hauptschulabschluss","2018","35-65 Jahre alt","indirekter Migrationshintergrund","178","0.298107396110169","0.264001397035274","0.332213395185064"
"Hauptschulabschluss","2018","66 und älter","kein Migrationshintergrund","2202","0.530066642732988","0.51556471398779","0.544568571478186"
"Hauptschulabschluss","2018","66 und älter","direkter Migrationshintergrund","49","0.111866164134692","0.0831242502072743","0.140608078062109"
"Hauptschulabschluss","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2018","16-34 Jahre alt","kein Migrationshintergrund","987","0.27110182249524","0.256809266936205","0.285394378054274"
"Realschulabschluss","2018","16-34 Jahre alt","direkter Migrationshintergrund","164","0.112931593917101","0.102173420245072","0.123689767589129"
"Realschulabschluss","2018","16-34 Jahre alt","indirekter Migrationshintergrund","241","0.274450295478555","0.245662217086","0.30323837387111"
"Realschulabschluss","2018","35-65 Jahre alt","kein Migrationshintergrund","4381","0.391852656600862","0.382653661084946","0.401051652116778"
"Realschulabschluss","2018","35-65 Jahre alt","direkter Migrationshintergrund","166","0.0576506920712999","0.0509253014101854","0.0643760827324145"
"Realschulabschluss","2018","35-65 Jahre alt","indirekter Migrationshintergrund","193","0.236429652431681","0.204749696662238","0.268109608201123"
"Realschulabschluss","2018","66 und älter","kein Migrationshintergrund","1203","0.243978047598755","0.231498898558701","0.256457196638809"
"Realschulabschluss","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2018","16-34 Jahre alt","kein Migrationshintergrund","323","0.0980550139963397","0.0884933128477501","0.107616715144929"
"Fachhochschulreife","2018","16-34 Jahre alt","direkter Migrationshintergrund","61","0.0397396913078091","0.033099830123848","0.0463795524917702"
"Fachhochschulreife","2018","16-34 Jahre alt","indirekter Migrationshintergrund","93","0.110044581505529","0.0898555401391226","0.130233622871935"
"Fachhochschulreife","2018","35-65 Jahre alt","kein Migrationshintergrund","837","0.0783953114652839","0.0733301652670418","0.083460457663526"
"Fachhochschulreife","2018","35-65 Jahre alt","direkter Migrationshintergrund","65","0.0276576744320885","0.0229258707119968","0.0323894781521803"
"Fachhochschulreife","2018","35-65 Jahre alt","indirekter Migrationshintergrund","56","0.0829611806911476","0.0623956278068279","0.103526733575467"
"Fachhochschulreife","2018","66 und älter","kein Migrationshintergrund","203","0.0507937345815149","0.0444136305028849","0.0571738386601449"
"Fachhochschulreife","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2018","16-34 Jahre alt","kein Migrationshintergrund","1355","0.39810736661908","0.382368630304763","0.413846102933397"
"Abitur","2018","16-34 Jahre alt","direkter Migrationshintergrund","126","0.120241273905227","0.109186220570072","0.131296327240382"
"Abitur","2018","16-34 Jahre alt","indirekter Migrationshintergrund","211","0.275471504827314","0.246650221381878","0.304292788272749"
"Abitur","2018","35-65 Jahre alt","kein Migrationshintergrund","3142","0.264885826073103","0.256570460238646","0.27320119190756"
"Abitur","2018","35-65 Jahre alt","direkter Migrationshintergrund","143","0.0552807031357745","0.0486867255237854","0.0618746807477636"
"Abitur","2018","35-65 Jahre alt","indirekter Migrationshintergrund","211","0.316799769901398","0.282112070416737","0.351487469386059"
"Abitur","2018","66 und älter","kein Migrationshintergrund","857","0.1535281719106","0.143053445549514","0.164002898271686"
"Abitur","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2018","16-34 Jahre alt","kein Migrationshintergrund","40","0.0105856380685544","0.0072951686114548","0.0138761075256539"
"Anderer Abschluss","2018","16-34 Jahre alt","direkter Migrationshintergrund","1634","0.467434665478796","0.450475707199283","0.484393623758309"
"Anderer Abschluss","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2018","35-65 Jahre alt","kein Migrationshintergrund","68","0.00573769201142937","0.00431440100017485","0.00716098302268388"
"Anderer Abschluss","2018","35-65 Jahre alt","direkter Migrationshintergrund","3043","0.643402481849014","0.629581470615693","0.657223493082336"
"Anderer Abschluss","2018","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.0381445513809133","0.0238628408005281","0.0524262619612985"
"Anderer Abschluss","2018","66 und älter","kein Migrationshintergrund","50","0.0129299989747751","0.0096474167425579","0.0162125812069923"
"Anderer Abschluss","2018","66 und älter","direkter Migrationshintergrund","308","0.721087005123143","0.680193408166813","0.761980602079474"
"Anderer Abschluss","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2018","16-34 Jahre alt","kein Migrationshintergrund","44","0.00737817739540394","0.00462663192424106","0.0101297228665668"
"Ohne Abschluss verlassen","2018","16-34 Jahre alt","direkter Migrationshintergrund","697","0.0976466436228869","0.0875571529023629","0.107736134343411"
"Ohne Abschluss verlassen","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2018","35-65 Jahre alt","kein Migrationshintergrund","114","0.0107074319811837","0.00876797729180681","0.0126468866705606"
"Ohne Abschluss verlassen","2018","35-65 Jahre alt","direkter Migrationshintergrund","738","0.0922666127689017","0.0839161462445887","0.100617079293215"
"Ohne Abschluss verlassen","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2018","66 und älter","kein Migrationshintergrund","35","0.008703404201367","0.00600449187526134","0.0114023165274727"
"Ohne Abschluss verlassen","2018","66 und älter","direkter Migrationshintergrund","45","0.0681878241326507","0.0452028134498189","0.0911728348154826"
"Ohne Abschluss verlassen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","16-34 Jahre alt","kein Migrationshintergrund","448","0.0878493005783651","0.0787478065143092","0.096950794642421"
"Noch kein Abschluss","2018","16-34 Jahre alt","direkter Migrationshintergrund","264","0.029991674941489","0.0241941802824655","0.0357891696005126"
"Noch kein Abschluss","2018","16-34 Jahre alt","indirekter Migrationshintergrund","167","0.121303462318272","0.100241283454236","0.142365641182309"
"Noch kein Abschluss","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2018","16-34 Jahre alt","direkter Migrationshintergrund","196","0.0157649522346747","0.0115309799703977","0.0199989244989518"
"Keine Schule besucht","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2018","35-65 Jahre alt","direkter Migrationshintergrund","215","0.00418161610528741","0.00231965139489966","0.00604358081567516"
"Keine Schule besucht","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2018","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2019","16-34 Jahre alt","kein Migrationshintergrund","454","0.125044292708188","0.11413430644877","0.135954278967606"
"Hauptschulabschluss","2019","16-34 Jahre alt","direkter Migrationshintergrund","169","0.13238287906136","0.11921596001646","0.145549798106261"
"Hauptschulabschluss","2019","16-34 Jahre alt","indirekter Migrationshintergrund","137","0.153321994946548","0.128494368646761","0.178149621246335"
"Hauptschulabschluss","2019","35-65 Jahre alt","kein Migrationshintergrund","2140","0.235289715441211","0.227547848338444","0.243031582543978"
"Hauptschulabschluss","2019","35-65 Jahre alt","direkter Migrationshintergrund","215","0.113204450778277","0.103696626012498","0.122712275544056"
"Hauptschulabschluss","2019","35-65 Jahre alt","indirekter Migrationshintergrund","166","0.295216423861332","0.26295633004615","0.327476517676515"
"Hauptschulabschluss","2019","66 und älter","kein Migrationshintergrund","2106","0.51398702432716","0.499725395393942","0.528248653260378"
"Hauptschulabschluss","2019","66 und älter","direkter Migrationshintergrund","45","0.113357521634916","0.0841631973193826","0.142551845950449"
"Hauptschulabschluss","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2019","16-34 Jahre alt","kein Migrationshintergrund","930","0.278453391468022","0.263668856016296","0.293237926919747"
"Realschulabschluss","2019","16-34 Jahre alt","direkter Migrationshintergrund","146","0.11900050198783","0.106420913776199","0.131580090199461"
"Realschulabschluss","2019","16-34 Jahre alt","indirekter Migrationshintergrund","209","0.281539262196763","0.250547602526688","0.312530921866837"
"Realschulabschluss","2019","35-65 Jahre alt","kein Migrationshintergrund","4543","0.391078574051846","0.382172046544864","0.399985101558829"
"Realschulabschluss","2019","35-65 Jahre alt","direkter Migrationshintergrund","167","0.0565256543462543","0.0495957775661366","0.063455531126372"
"Realschulabschluss","2019","35-65 Jahre alt","indirekter Migrationshintergrund","207","0.226217461307265","0.196627799210275","0.255807123404254"
"Realschulabschluss","2019","66 und älter","kein Migrationshintergrund","1325","0.255659738161186","0.243212126004481","0.268107350317891"
"Realschulabschluss","2019","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2019","66 und älter","indirekter Migrationshintergrund","","","",""
