"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","2013","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2013","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","Hauptschulabschluss","kein Migrationshintergrund","5793","0.973766896910305","0.969704788983444","0.977829004837166"
"Hauptschulabschluss","2014","Hauptschulabschluss","direkter Migrationshintergrund","585","0.321286654390556","0.300256249154555","0.342317059626556"
"Hauptschulabschluss","2014","Hauptschulabschluss","indirekter Migrationshintergrund","436","0.940723966713646","0.919375345434134","0.962072587993157"
"Hauptschulabschluss","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","AkademikerInnen","kein Migrationshintergrund","144","0.0318567746091386","0.026882362899922","0.0368311863183552"
"Hauptschulabschluss","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2014","Realschulabschluss","kein Migrationshintergrund","6096","0.996997616034973","0.995625425855203","0.998369806214744"
"Realschulabschluss","2014","Realschulabschluss","direkter Migrationshintergrund","398","0.994352586500892","0.987008917513009","1.00169625548877"
"Realschulabschluss","2014","Realschulabschluss","indirekter Migrationshintergrund","460","1","1","1"
"Realschulabschluss","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2014","AkademikerInnen","kein Migrationshintergrund","635","0.132060215780684","0.122470586478956","0.141649845082412"
"Realschulabschluss","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","(Fach-)Abitur","kein Migrationshintergrund","751","0.30943703641932","0.291143945003816","0.327730127834824"
"Fachhochschulreife","2014","(Fach-)Abitur","direkter Migrationshintergrund","117","0.113149200860847","0.0951208179815888","0.131177583740106"
"Fachhochschulreife","2014","(Fach-)Abitur","indirekter Migrationshintergrund","105","0.288529570785919","0.241063021477138","0.335996120094699"
"Fachhochschulreife","2014","AkademikerInnen","kein Migrationshintergrund","545","0.135231001090443","0.125544672272518","0.144917329908367"
"Fachhochschulreife","2014","AkademikerInnen","direkter Migrationshintergrund","32","0.0545329720198957","0.0410406586058321","0.0680252854339593"
"Fachhochschulreife","2014","AkademikerInnen","indirekter Migrationshintergrund","30","0.124421014906648","0.0845309492356217","0.164311080577674"
"Abitur","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2014","(Fach-)Abitur","kein Migrationshintergrund","1684","0.679936967159626","0.661476129556774","0.698397804762478"
"Abitur","2014","(Fach-)Abitur","direkter Migrationshintergrund","155","0.182365943944382","0.160389516065509","0.204342371823256"
"Abitur","2014","(Fach-)Abitur","indirekter Migrationshintergrund","224","0.660230074506321","0.61061036836734","0.709849780645301"
"Abitur","2014","AkademikerInnen","kein Migrationshintergrund","3445","0.697879361186559","0.684873132234505","0.710885590138614"
"Abitur","2014","AkademikerInnen","direkter Migrationshintergrund","169","0.209560287871079","0.185376600933481","0.233743974808676"
"Abitur","2014","AkademikerInnen","indirekter Migrationshintergrund","208","0.791051351238217","0.741916195308194","0.84018650716824"
"Anderer Abschluss","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","Hauptschulabschluss","kein Migrationshintergrund","154","0.0262331030896949","0.0221709951628336","0.0302952110165562"
"Anderer Abschluss","2014","Hauptschulabschluss","direkter Migrationshintergrund","1309","0.678713345609444","0.657682940373444","0.699743750845445"
"Anderer Abschluss","2014","Hauptschulabschluss","indirekter Migrationshintergrund","34","0.0592760332863544","0.0379274120068432","0.0806246545658656"
"Anderer Abschluss","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2014","(Fach-)Abitur","direkter Migrationshintergrund","888","0.652954013784274","0.625862045569944","0.680045981998605"
"Anderer Abschluss","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2014","AkademikerInnen","direkter Migrationshintergrund","864","0.715009201273673","0.688186353929348","0.741832048617997"
"Anderer Abschluss","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","kein Migrationshintergrund","190","0.332530954630056","0.299254708127144","0.365807201132967"
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","316","0.834308992890706","0.798960853635319","0.869657132146093"
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","38","0.178719317678214","0.130746348214341","0.226692287142086"
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","(noch) kein Abschluss","kein Migrationshintergrund","580","0.667469045369944","0.634192798867033","0.700745291872856"
"Noch kein Abschluss","2014","(noch) kein Abschluss","direkter Migrationshintergrund","108","0.157087267497082","0.122492100953112","0.191682434041053"
"Noch kein Abschluss","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","207","0.821280682321786","0.773307712857914","0.869253651785659"
"Noch kein Abschluss","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
