year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,Upper Secondary Level,Other Degree,0.10493,630,2891,0.09376,0.11611
2018,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01121,49,2891,0.00737,0.01505
2018,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32713,235,873,0.29599,0.35827
2018,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49531,387,873,0.46212,0.52850
2018,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.17727,251,873,0.15192,0.20261
2018,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48996,141,265,0.42965,0.55026
2018,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.19136,59,265,0.14391,0.23881
2018,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21621,65,265,0.16655,0.26587
2018,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.04862,87,2277,0.03979,0.05746
2018,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11711,177,2277,0.10390,0.13032
2018,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.65106,1211,2277,0.63148,0.67064
2018,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.17676,802,2277,0.16108,0.19243
2018,46-65 y.,Primary Level,"Dropout, No School Degree",0.89714,299,367,0.86602,0.92826
2018,46-65 y.,Primary Level,No School Attended,0.02158,68,367,0.00670,0.03647
2018,46-65 y.,Lower Secondary Level,Secondary School Degree,0.52656,328,781,0.49152,0.56160
2018,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.19345,157,781,0.16573,0.22117
2018,46-65 y.,Lower Secondary Level,Other Degree,0.27999,296,781,0.24848,0.31150
2018,46-65 y.,Upper Secondary Level,Secondary School Degree,0.38330,1535,4679,0.36937,0.39723
2018,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.50865,2514,4679,0.49432,0.52297
2018,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01438,98,4679,0.01097,0.01779
2018,46-65 y.,Upper Secondary Level,Other Degree,0.08233,489,4679,0.07445,0.09020
2018,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00730,43,4679,0.00486,0.00974
2018,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29324,226,849,0.26260,0.32388
2018,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47972,392,849,0.44610,0.51335
2018,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20802,231,849,0.18070,0.23534
2018,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.18332,129,708,0.15480,0.21184
2018,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49736,387,708,0.46051,0.53422
2018,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.12877,89,708,0.10408,0.15346
2018,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.16342,103,708,0.13617,0.19068
2018,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.11498,289,2622,0.10276,0.12719
2018,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12261,280,2622,0.11005,0.13516
2018,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.64338,1609,2622,0.62504,0.66172
2018,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.11017,444,2622,0.09818,0.12216
2018,66 and older,Primary Level,"Dropout, No School Degree",0.98957,48,48,0.96052,1.01862
2018,66 and older,Lower Secondary Level,Secondary School Degree,0.72793,427,600,0.69229,0.76357
2018,66 and older,Lower Secondary Level,Intermediate School Degree,0.11423,86,600,0.08875,0.13970
2018,66 and older,Lower Secondary Level,Other Degree,0.15785,87,600,0.12865,0.18704
2018,66 and older,Upper Secondary Level,Secondary School Degree,0.63828,1579,2499,0.61944,0.65713
2018,66 and older,Upper Secondary Level,Intermediate School Degree,0.28616,774,2499,0.26843,0.30388
2018,66 and older,Upper Secondary Level,Upper Secondary Degree,0.01446,33,2499,0.00978,0.01914
2018,66 and older,Upper Secondary Level,Other Degree,0.05012,113,2499,0.04156,0.05867
2018,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.31200,45,145,0.23632,0.38767
2018,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.32286,55,145,0.24649,0.39923
2018,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.26549,45,145,0.19336,0.33762
2018,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.44974,140,326,0.39565,0.50383
2018,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.31425,118,326,0.26378,0.36472
2018,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09230,36,326,0.06083,0.12377
2018,66 and older,First Stage of Tertiary Education,Upper Secondary Degree,0.08528,32,326,0.05491,0.11564
2018,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.06968,85,1285,0.05576,0.08361
2018,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16478,237,1285,0.14449,0.18507
2018,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13209,121,1285,0.11357,0.15061
2018,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53555,745,1285,0.50827,0.56283
2018,66 and older,Second Stage of Tertiary Education,Other Degree,0.09740,97,1285,0.08118,0.11361
2019,17-29 y.,Primary Level,"Dropout, No School Degree",0.63626,284,431,0.59079,0.68174
2019,17-29 y.,Primary Level,No School Degree Yet,0.03368,79,431,0.01663,0.05073
2019,17-29 y.,Primary Level,No School Attended,0.06374,68,431,0.04065,0.08684
2019,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43476,387,1096,0.40540,0.46412
2019,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.52191,488,1096,0.49232,0.55149
2019,17-29 y.,Lower Secondary Level,Other Degree,0.04333,221,1096,0.03127,0.05539
2019,17-29 y.,Upper Secondary Level,Secondary School Degree,0.10466,164,1578,0.08955,0.11977
2019,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.33580,399,1578,0.31249,0.35911
2019,17-29 y.,Upper Secondary Level,Technical School Degree,0.09953,167,1578,0.08475,0.11430
2019,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.41542,681,1578,0.39110,0.43975
2019,17-29 y.,Upper Secondary Level,Other Degree,0.04175,167,1578,0.03188,0.05162
2019,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29846,93,275,0.24428,0.35264
2019,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63119,182,275,0.57406,0.68832
2019,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.75813,321,469,0.71933,0.79693
2019,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.12008,148,469,0.09063,0.14953
2019,30-45 y.,Primary Level,"Dropout, No School Degree",0.82385,568,766,0.79686,0.85085
2019,30-45 y.,Primary Level,No School Attended,0.04343,198,766,0.02899,0.05787
2019,30-45 y.,Lower Secondary Level,Secondary School Degree,0.53124,243,825,0.49717,0.56531
2019,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.24202,145,825,0.21278,0.27127
2019,30-45 y.,Lower Secondary Level,Other Degree,0.22673,437,825,0.19814,0.25532
2019,30-45 y.,Upper Secondary Level,Secondary School Degree,0.27037,567,2574,0.25321,0.28754
2019,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54356,1300,2574,0.52431,0.56280
2019,30-45 y.,Upper Secondary Level,Technical School Degree,0.01562,43,2574,0.01082,0.02041
2019,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05807,115,2574,0.04903,0.06711
2019,30-45 y.,Upper Secondary Level,Other Degree,0.09939,503,2574,0.08783,0.11095
2019,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01297,46,2574,0.00860,0.01734
2019,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.31851,226,834,0.28687,0.35015
2019,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.50982,390,834,0.47587,0.54376
2019,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.17123,218,834,0.14565,0.19681
2019,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.10585,40,329,0.07255,0.13914
2019,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49487,156,329,0.44077,0.54898
2019,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17749,65,329,0.13614,0.21884
2019,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.20611,68,329,0.16233,0.24989
2019,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05495,101,2245,0.04552,0.06437
2019,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11637,175,2245,0.10310,0.12963
2019,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.64642,1257,2245,0.62664,0.66620
2019,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.17600,712,2245,0.16025,0.19176
2019,46-65 y.,Primary Level,"Dropout, No School Degree",0.91288,292,373,0.88422,0.94154
2019,46-65 y.,Primary Level,No School Attended,0.02157,81,373,0.00681,0.03633
2019,46-65 y.,Lower Secondary Level,Secondary School Degree,0.51859,306,746,0.48271,0.55447
2019,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.19844,168,746,0.16980,0.22708
2019,46-65 y.,Lower Secondary Level,Other Degree,0.28297,272,746,0.25063,0.31532
2019,46-65 y.,Upper Secondary Level,Secondary School Degree,0.36437,1412,4692,0.35060,0.37814
2019,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.52227,2638,4692,0.50798,0.53657
2019,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01773,148,4692,0.01396,0.02151
2019,46-65 y.,Upper Secondary Level,Other Degree,0.08384,454,4692,0.07591,0.09178
2019,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00739,40,4692,0.00493,0.00984
2019,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27839,261,946,0.24981,0.30696
2019,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48183,481,946,0.44997,0.51369
2019,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.21749,204,946,0.19119,0.24379
2019,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.17948,153,836,0.15345,0.20550
2019,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49128,449,836,0.45737,0.52519
2019,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.13669,111,836,0.11339,0.15999
2019,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17103,123,836,0.14549,0.19657
2019,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.11070,326,3154,0.09975,0.12166
2019,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11252,336,3154,0.10149,0.12355
2019,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.64443,2053,3154,0.62772,0.66114
2019,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.12177,439,3154,0.11035,0.13318
2019,66 and older,Primary Level,"Dropout, No School Degree",0.98507,41,41,0.94748,1.02265
2019,66 and older,Lower Secondary Level,Secondary School Degree,0.73374,392,552,0.69683,0.77065
2019,66 and older,Lower Secondary Level,Intermediate School Degree,0.11787,90,552,0.09094,0.14479
2019,66 and older,Lower Secondary Level,Other Degree,0.14839,70,552,0.11871,0.17807
2019,66 and older,Upper Secondary Level,Secondary School Degree,0.62089,1515,2518,0.60193,0.63984
2019,66 and older,Upper Secondary Level,Intermediate School Degree,0.30321,846,2518,0.28525,0.32117
2019,66 and older,Upper Secondary Level,Upper Secondary Degree,0.01632,45,2518,0.01137,0.02127
2019,66 and older,Upper Secondary Level,Other Degree,0.04760,112,2518,0.03928,0.05592
2019,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.28202,42,158,0.21164,0.35241
2019,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.30605,63,158,0.23396,0.37813
2019,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.32509,53,158,0.25182,0.39836
2019,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.43264,146,358,0.38124,0.48403
2019,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32722,141,358,0.27855,0.37589
2019,66 and older,First Stage of Tertiary Education,Technical School Degree,0.08380,33,358,0.05505,0.11254
2019,66 and older,First Stage of Tertiary Education,Upper Secondary Degree,0.09773,38,358,0.06693,0.12853
2019,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.07156,87,1440,0.05824,0.08487
2019,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16643,266,1440,0.14718,0.18567
2019,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12690,138,1440,0.10970,0.14409
2019,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.54306,839,1440,0.51732,0.56880
2019,66 and older,Second Stage of Tertiary Education,Other Degree,0.09142,110,1440,0.07653,0.10631
2020,17-29 y.,Primary Level,Other Degree,0.20946,36,481,0.17306,0.24587
2020,17-29 y.,Primary Level,"Dropout, No School Degree",0.69510,301,481,0.65391,0.73628
2020,17-29 y.,Primary Level,No School Degree Yet,0.01719,39,481,0.00556,0.02882
2020,17-29 y.,Primary Level,No School Attended,0.07825,105,481,0.05423,0.10228
2020,17-29 y.,Lower Secondary Level,Secondary School Degree,0.41105,354,1156,0.38267,0.43943
2020,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54030,492,1156,0.51156,0.56905
2020,17-29 y.,Lower Secondary Level,Other Degree,0.04865,310,1156,0.03624,0.06105
2020,17-29 y.,Upper Secondary Level,Secondary School Degree,0.10578,178,1693,0.09112,0.12043
2020,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.33053,367,1693,0.30811,0.35294
2020,17-29 y.,Upper Secondary Level,Technical School Degree,0.10482,160,1693,0.09023,0.11942
2020,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.41693,649,1693,0.39344,0.44043
2020,17-29 y.,Upper Secondary Level,Other Degree,0.03928,339,1693,0.03003,0.04854
2020,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.36616,106,351,0.31568,0.41663
2020,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.60041,169,351,0.54909,0.65172
2020,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.03274,76,351,0.01410,0.05138
2020,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.78183,308,646,0.74996,0.81370
2020,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.08818,338,646,0.06629,0.11006
2020,30-45 y.,Primary Level,"Dropout, No School Degree",0.76756,606,866,0.73941,0.79571
2020,30-45 y.,Primary Level,No School Attended,0.09749,260,866,0.07772,0.11725
2020,30-45 y.,Lower Secondary Level,Secondary School Degree,0.54473,244,936,0.51281,0.57665
2020,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.22776,133,936,0.20088,0.25464
2020,30-45 y.,Lower Secondary Level,Other Degree,0.22751,559,936,0.20064,0.25438
2020,30-45 y.,Upper Secondary Level,Secondary School Degree,0.25189,479,2559,0.23507,0.26871
2020,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.56951,1149,2559,0.55032,0.58870
2020,30-45 y.,Upper Secondary Level,Technical School Degree,0.01505,38,2559,0.01033,0.01976
2020,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05483,120,2559,0.04601,0.06366
2020,30-45 y.,Upper Secondary Level,Other Degree,0.09828,724,2559,0.08675,0.10982
2020,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01017,49,2559,0.00628,0.01405
2020,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.31418,207,859,0.28312,0.34524
2020,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55511,357,859,0.52186,0.58836
2020,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.13047,295,859,0.10794,0.15301
2020,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.50749,128,239,0.44398,0.57101
2020,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.16002,56,239,0.11344,0.20660
2020,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21345,55,239,0.16139,0.26551
2020,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05871,93,2403,0.04931,0.06811
2020,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.10665,161,2403,0.09431,0.11900
2020,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66503,1188,2403,0.64616,0.68391
2020,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.16667,961,2403,0.15176,0.18157
2020,46-65 y.,Primary Level,"Dropout, No School Degree",0.87712,284,364,0.84335,0.91090
2020,46-65 y.,Primary Level,No School Attended,0.02865,80,364,0.01149,0.04581
2020,46-65 y.,Lower Secondary Level,Secondary School Degree,0.52036,269,734,0.48419,0.55653
2020,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.21019,150,734,0.18069,0.23969
2020,46-65 y.,Lower Secondary Level,Other Degree,0.26945,315,734,0.23733,0.30157
2020,46-65 y.,Upper Secondary Level,Secondary School Degree,0.36284,1280,4365,0.34857,0.37710
2020,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.52917,2421,4365,0.51436,0.54398
2020,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01712,119,4365,0.01327,0.02097
2020,46-65 y.,Upper Secondary Level,Other Degree,0.07909,504,4365,0.07109,0.08710
2020,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00700,41,4365,0.00452,0.00947
2020,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.25573,243,971,0.22828,0.28319
2020,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53770,477,971,0.50632,0.56908
2020,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.18082,251,971,0.15660,0.20504
2020,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.17907,123,745,0.15152,0.20662
2020,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49309,406,745,0.45716,0.52901
2020,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.12985,96,745,0.10570,0.15400
