year,bula_h,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Mecklenburg-Western Pomerania,2nd Quintile,Very concerned,0.50664,63,118,0.41604,0.59723
2019,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.37265,55,118,0.28504,0.46027
2019,Mecklenburg-Western Pomerania,3rd Quintile,Very concerned,0.36247,39,94,0.26477,0.46017
2019,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.40518,55,94,0.30540,0.50496
2019,Mecklenburg-Western Pomerania,4th Quintile,Somewhat concerned,0.41078,32,32,0.23759,0.58397
2019,Saxony,1st Quintile,Very concerned,0.37910,134,296,0.32374,0.43447
2019,Saxony,1st Quintile,Somewhat concerned,0.37818,102,296,0.32284,0.43352
2019,Saxony,1st Quintile,Not concerned at all,0.24272,60,296,0.19380,0.29164
2019,Saxony,2nd Quintile,Very concerned,0.44726,173,391,0.39791,0.49660
2019,Saxony,2nd Quintile,Somewhat concerned,0.37478,144,391,0.32674,0.42283
2019,Saxony,2nd Quintile,Not concerned at all,0.17796,74,391,0.14000,0.21592
2019,Saxony,3rd Quintile,Very concerned,0.37690,131,355,0.32642,0.42739
2019,Saxony,3rd Quintile,Somewhat concerned,0.43504,147,355,0.38339,0.48668
2019,Saxony,3rd Quintile,Not concerned at all,0.18806,77,355,0.14735,0.22876
2019,Saxony,4th Quintile,Very concerned,0.38081,73,223,0.31694,0.44469
2019,Saxony,4th Quintile,Somewhat concerned,0.34776,96,223,0.28511,0.41041
2019,Saxony,4th Quintile,Not concerned at all,0.27143,54,223,0.21293,0.32993
2019,Saxony,5th Quintile,Very concerned,0.34639,52,177,0.27609,0.41669
2019,Saxony,5th Quintile,Somewhat concerned,0.42455,82,177,0.35153,0.49758
2019,Saxony,5th Quintile,Not concerned at all,0.22906,43,177,0.16697,0.29114
2019,Saxony-Anhalt,1st Quintile,Very concerned,0.41896,109,226,0.35449,0.48343
2019,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.35983,73,226,0.29711,0.42254
2019,Saxony-Anhalt,1st Quintile,Not concerned at all,0.22121,44,226,0.16698,0.27545
2019,Saxony-Anhalt,2nd Quintile,Very concerned,0.38597,84,210,0.31997,0.45197
2019,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.44913,90,210,0.38170,0.51657
2019,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.16489,36,210,0.11458,0.21520
2019,Saxony-Anhalt,3rd Quintile,Very concerned,0.37955,53,117,0.29124,0.46787
2019,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.48131,64,117,0.39039,0.57224
2019,Saxony-Anhalt,4th Quintile,Very concerned,0.51415,49,100,0.41569,0.61260
2019,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.40718,51,100,0.31040,0.50396
2019,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.35903,44,77,0.25118,0.46688
2019,Saxony-Anhalt,5th Quintile,Not concerned at all,0.29352,33,77,0.19114,0.39590
2019,Thuringa,1st Quintile,Very concerned,0.49894,95,154,0.41971,0.57817
2019,Thuringa,1st Quintile,Somewhat concerned,0.32024,59,154,0.24631,0.39417
2019,Thuringa,2nd Quintile,Very concerned,0.43594,111,200,0.36704,0.50484
2019,Thuringa,2nd Quintile,Somewhat concerned,0.39285,89,200,0.32499,0.46070
2019,Thuringa,3rd Quintile,Very concerned,0.37999,79,191,0.31098,0.44901
2019,Thuringa,3rd Quintile,Somewhat concerned,0.47198,78,191,0.40100,0.54297
2019,Thuringa,3rd Quintile,Not concerned at all,0.14802,34,191,0.09753,0.19852
2019,Thuringa,4th Quintile,Very concerned,0.17954,35,91,0.10024,0.25883
2019,Thuringa,4th Quintile,Somewhat concerned,0.67776,56,91,0.58120,0.77431
2019,Thuringa,5th Quintile,Not concerned at all,0.44855,32,32,0.27347,0.62363
2020,Schleswig-Holstein,1st Quintile,Very concerned,0.23153,42,169,0.16775,0.29532
2020,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.38412,63,169,0.31057,0.45767
2020,Schleswig-Holstein,1st Quintile,Not concerned at all,0.38435,64,169,0.31079,0.45791
2020,Schleswig-Holstein,2nd Quintile,Very concerned,0.28929,45,169,0.22072,0.35786
2020,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.38933,65,169,0.31560,0.46307
2020,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.32138,59,169,0.25076,0.39200
2020,Schleswig-Holstein,3rd Quintile,Very concerned,0.27119,50,175,0.20513,0.33725
2020,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.42250,76,175,0.34910,0.49590
2020,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.30631,49,175,0.23781,0.37480
2020,Schleswig-Holstein,4th Quintile,Very concerned,0.25361,32,160,0.18598,0.32124
2020,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.33281,66,160,0.25956,0.40605
2020,Schleswig-Holstein,4th Quintile,Not concerned at all,0.41358,62,160,0.33703,0.49013
2020,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.43360,87,178,0.36060,0.50661
2020,Schleswig-Holstein,5th Quintile,Not concerned at all,0.42780,91,178,0.35491,0.50069
2020,Hamburg,1st Quintile,Not concerned at all,0.48456,44,44,0.33518,0.63394
2020,Hamburg,3rd Quintile,Somewhat concerned,0.46144,34,34,0.29135,0.63153
2020,Hamburg,4th Quintile,Somewhat concerned,0.37478,31,80,0.26803,0.48152
2020,Hamburg,4th Quintile,Not concerned at all,0.58219,49,80,0.47343,0.69094
2020,Hamburg,5th Quintile,Somewhat concerned,0.39234,63,156,0.31547,0.46921
2020,Hamburg,5th Quintile,Not concerned at all,0.49505,93,156,0.41634,0.57376
2020,Lower Saxony,1st Quintile,Very concerned,0.24538,114,444,0.20530,0.28545
2020,Lower Saxony,1st Quintile,Somewhat concerned,0.46926,190,444,0.42279,0.51573
2020,Lower Saxony,1st Quintile,Not concerned at all,0.28536,140,444,0.24331,0.32742
2020,Lower Saxony,2nd Quintile,Very concerned,0.26913,117,490,0.22982,0.30844
2020,Lower Saxony,2nd Quintile,Somewhat concerned,0.44973,226,490,0.40564,0.49382
2020,Lower Saxony,2nd Quintile,Not concerned at all,0.28114,147,490,0.24129,0.32099
2020,Lower Saxony,3rd Quintile,Very concerned,0.28007,91,372,0.23438,0.32577
2020,Lower Saxony,3rd Quintile,Somewhat concerned,0.47548,174,372,0.42466,0.52630
2020,Lower Saxony,3rd Quintile,Not concerned at all,0.24445,107,372,0.20072,0.28818
2020,Lower Saxony,4th Quintile,Very concerned,0.21029,83,435,0.17195,0.24863
2020,Lower Saxony,4th Quintile,Somewhat concerned,0.37037,170,435,0.32494,0.41581
2020,Lower Saxony,4th Quintile,Not concerned at all,0.41933,182,435,0.37291,0.46576
2020,Lower Saxony,5th Quintile,Very concerned,0.20883,83,548,0.17477,0.24290
2020,Lower Saxony,5th Quintile,Somewhat concerned,0.37793,219,548,0.33729,0.41856
2020,Lower Saxony,5th Quintile,Not concerned at all,0.41324,246,548,0.37198,0.45451
2020,North Rhine-Westphalia,1st Quintile,Very concerned,0.27633,277,961,0.24804,0.30462
2020,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.43568,395,961,0.40432,0.46705
2020,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.28799,289,961,0.25934,0.31663
2020,North Rhine-Westphalia,2nd Quintile,Very concerned,0.28326,257,920,0.25413,0.31240
2020,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.42890,380,920,0.39690,0.46090
2020,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.28784,283,920,0.25857,0.31711
2020,North Rhine-Westphalia,3rd Quintile,Very concerned,0.26963,217,896,0.24056,0.29870
2020,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.46897,395,896,0.43628,0.50167
2020,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.26140,284,896,0.23261,0.29018
2020,North Rhine-Westphalia,4th Quintile,Very concerned,0.21050,181,910,0.18400,0.23700
2020,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.44600,390,910,0.41369,0.47831
2020,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.34350,339,910,0.31263,0.37437
2020,North Rhine-Westphalia,5th Quintile,Very concerned,0.20584,226,1239,0.18332,0.22836
2020,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.39047,460,1239,0.36330,0.41765
2020,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.40368,553,1239,0.37635,0.43102
2020,Hesse,1st Quintile,Very concerned,0.29071,51,206,0.22855,0.35288
2020,Hesse,1st Quintile,Somewhat concerned,0.34456,70,206,0.27950,0.40961
2020,Hesse,1st Quintile,Not concerned at all,0.36473,85,206,0.29883,0.43062
2020,Hesse,2nd Quintile,Very concerned,0.22105,70,260,0.17052,0.27159
2020,Hesse,2nd Quintile,Somewhat concerned,0.43668,115,260,0.37627,0.49708
2020,Hesse,2nd Quintile,Not concerned at all,0.34227,75,260,0.28448,0.40005
2020,Hesse,3rd Quintile,Very concerned,0.21592,65,278,0.16746,0.26437
2020,Hesse,3rd Quintile,Somewhat concerned,0.46819,127,278,0.40942,0.52695
2020,Hesse,3rd Quintile,Not concerned at all,0.31590,86,278,0.26115,0.37064
2020,Hesse,4th Quintile,Very concerned,0.24313,80,333,0.19698,0.28927
2020,Hesse,4th Quintile,Somewhat concerned,0.35964,113,333,0.30802,0.41126
2020,Hesse,4th Quintile,Not concerned at all,0.39723,140,333,0.34460,0.44987
2020,Hesse,5th Quintile,Very concerned,0.18916,64,497,0.15469,0.22363
2020,Hesse,5th Quintile,Somewhat concerned,0.43144,212,497,0.38785,0.47503
2020,Hesse,5th Quintile,Not concerned at all,0.37940,221,497,0.33669,0.42210
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.33249,97,257,0.27478,0.39020
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.40415,107,257,0.34404,0.46426
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.26336,53,257,0.20940,0.31731
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.31710,70,250,0.25930,0.37490
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.40741,115,250,0.34638,0.46844
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.27549,65,250,0.21999,0.33098
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.23453,51,242,0.18104,0.28803
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.43974,117,242,0.37707,0.50241
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.32573,74,242,0.26656,0.38490
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.27915,46,231,0.22117,0.33712
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.35945,106,231,0.29744,0.42147
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.36140,79,231,0.29931,0.42349
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.16349,53,290,0.12086,0.20613
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.43355,120,290,0.37642,0.49069
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.40295,117,290,0.34640,0.45950
2020,Baden-Wuerttemberg,1st Quintile,Very concerned,0.23287,71,306,0.18544,0.28031
2020,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.37742,121,306,0.32302,0.43182
2020,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.38971,114,306,0.33498,0.44444
2020,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.26666,83,389,0.22266,0.31067
2020,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.41937,165,389,0.37027,0.46847
2020,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.31397,141,389,0.26779,0.36015
2020,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.26911,112,450,0.22809,0.31014
2020,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.44565,195,450,0.39967,0.49162
2020,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.28524,143,450,0.24347,0.32701
2020,Baden-Wuerttemberg,4th Quintile,Very concerned,0.26526,119,588,0.22955,0.30098
2020,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.38135,229,588,0.34206,0.42065
2020,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.35338,240,588,0.31471,0.39205
2020,Baden-Wuerttemberg,5th Quintile,Very concerned,0.16870,127,857,0.14361,0.19379
2020,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.42414,350,857,0.39104,0.45725
2020,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.40716,380,857,0.37424,0.44007
2020,Bavaria,1st Quintile,Very concerned,0.30235,146,483,0.26135,0.34335
2020,Bavaria,1st Quintile,Somewhat concerned,0.33604,181,483,0.29387,0.37821
2020,Bavaria,1st Quintile,Not concerned at all,0.36161,156,483,0.31871,0.40450
2020,Bavaria,2nd Quintile,Very concerned,0.39277,220,659,0.35545,0.43008
2020,Bavaria,2nd Quintile,Somewhat concerned,0.39220,267,659,0.35489,0.42950
2020,Bavaria,2nd Quintile,Not concerned at all,0.21504,172,659,0.18365,0.24643
2020,Bavaria,3rd Quintile,Very concerned,0.21473,147,648,0.18309,0.24637
2020,Bavaria,3rd Quintile,Somewhat concerned,0.46533,291,648,0.42690,0.50377
2020,Bavaria,3rd Quintile,Not concerned at all,0.31994,210,648,0.28399,0.35588
2020,Bavaria,4th Quintile,Very concerned,0.22976,187,797,0.20053,0.25898
2020,Bavaria,4th Quintile,Somewhat concerned,0.35758,298,797,0.32428,0.39088
2020,Bavaria,4th Quintile,Not concerned at all,0.41266,312,797,0.37846,0.44686
2020,Bavaria,5th Quintile,Very concerned,0.17485,172,1060,0.15197,0.19772
2020,Bavaria,5th Quintile,Somewhat concerned,0.40718,396,1060,0.37759,0.43678
2020,Bavaria,5th Quintile,Not concerned at all,0.41797,492,1060,0.38826,0.44768
2020,Berlin,1st Quintile,Very concerned,0.33400,47,179,0.26472,0.40329
2020,Berlin,1st Quintile,Somewhat concerned,0.33390,63,179,0.26462,0.40319
2020,Berlin,1st Quintile,Not concerned at all,0.33209,69,179,0.26290,0.40128
2020,Berlin,2nd Quintile,Very concerned,0.23767,51,188,0.17666,0.29868
2020,Berlin,2nd Quintile,Somewhat concerned,0.41624,67,188,0.34558,0.48689
2020,Berlin,2nd Quintile,Not concerned at all,0.34610,70,188,0.27791,0.41428
2020,Berlin,3rd Quintile,Somewhat concerned,0.39758,57,134,0.31440,0.48075
2020,Berlin,3rd Quintile,Not concerned at all,0.35321,77,134,0.27197,0.43444
2020,Berlin,4th Quintile,Somewhat concerned,0.30597,54,151,0.23223,0.37972
2020,Berlin,4th Quintile,Not concerned at all,0.56212,97,151,0.48272,0.64151
2020,Berlin,5th Quintile,Very concerned,0.13839,39,244,0.09497,0.18181
2020,Berlin,5th Quintile,Somewhat concerned,0.37537,79,244,0.31449,0.43625
2020,Berlin,5th Quintile,Not concerned at all,0.48624,126,244,0.42340,0.54908
2020,Brandenburg,1st Quintile,Very concerned,0.42700,85,220,0.36148,0.49251
2020,Brandenburg,1st Quintile,Somewhat concerned,0.33209,81,220,0.26971,0.39447
2020,Brandenburg,1st Quintile,Not concerned at all,0.24091,54,220,0.18428,0.29755
2020,Brandenburg,2nd Quintile,Very concerned,0.34788,101,253,0.28907,0.40669
2020,Brandenburg,2nd Quintile,Somewhat concerned,0.43028,96,253,0.36915,0.49141
2020,Brandenburg,2nd Quintile,Not concerned at all,0.22184,56,253,0.17054,0.27314
2020,Brandenburg,3rd Quintile,Very concerned,0.31659,60,183,0.24901,0.38417
2020,Brandenburg,3rd Quintile,Somewhat concerned,0.48191,88,183,0.40932,0.55451
2020,Brandenburg,3rd Quintile,Not concerned at all,0.20150,35,183,0.14322,0.25977
2020,Brandenburg,4th Quintile,Very concerned,0.31780,56,175,0.24861,0.38698
2020,Brandenburg,4th Quintile,Somewhat concerned,0.52581,74,175,0.45161,0.60000
2020,Brandenburg,4th Quintile,Not concerned at all,0.15640,45,175,0.10242,0.21037
2020,Brandenburg,5th Quintile,Very concerned,0.30747,49,182,0.24024,0.37470
2020,Brandenburg,5th Quintile,Somewhat concerned,0.41253,71,182,0.34081,0.48424
2020,Brandenburg,5th Quintile,Not concerned at all,0.28000,62,182,0.21459,0.34542
2020,Mecklenburg-Western Pomerania,1st Quintile,Very concerned,0.35682,40,123,0.27181,0.44183
2020,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.32359,49,123,0.24057,0.40661
2020,Mecklenburg-Western Pomerania,1st Quintile,Not concerned at all,0.31959,34,123,0.23684,0.40234
2020,Mecklenburg-Western Pomerania,2nd Quintile,Very concerned,0.28924,40,108,0.20333,0.37516
2020,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.55620,68,108,0.46207,0.65034
2020,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.51349,40,40,0.35663,0.67036
2020,Mecklenburg-Western Pomerania,5th Quintile,Somewhat concerned,0.44878,37,68,0.32968,0.56787
2020,Mecklenburg-Western Pomerania,5th Quintile,Not concerned at all,0.31125,31,68,0.20038,0.42212
2020,Saxony,1st Quintile,Very concerned,0.38424,126,285,0.32767,0.44082
2020,Saxony,1st Quintile,Somewhat concerned,0.31584,84,285,0.26178,0.36991
2020,Saxony,1st Quintile,Not concerned at all,0.29991,75,285,0.24662,0.35320
2020,Saxony,2nd Quintile,Very concerned,0.47359,178,418,0.42566,0.52151
2020,Saxony,2nd Quintile,Somewhat concerned,0.34913,154,418,0.30337,0.39488
2020,Saxony,2nd Quintile,Not concerned at all,0.17729,86,418,0.14063,0.21394
2020,Saxony,3rd Quintile,Very concerned,0.34028,112,330,0.28908,0.39147
2020,Saxony,3rd Quintile,Somewhat concerned,0.41200,119,330,0.35881,0.46518
2020,Saxony,3rd Quintile,Not concerned at all,0.24773,99,330,0.20108,0.29438
2020,Saxony,4th Quintile,Very concerned,0.36884,84,233,0.30675,0.43092
2020,Saxony,4th Quintile,Somewhat concerned,0.43282,92,233,0.36907,0.49658
2020,Saxony,4th Quintile,Not concerned at all,0.19834,57,233,0.14703,0.24965
2020,Saxony,5th Quintile,Very concerned,0.22566,55,240,0.17266,0.27866
2020,Saxony,5th Quintile,Somewhat concerned,0.39662,99,240,0.33459,0.45864
2020,Saxony,5th Quintile,Not concerned at all,0.37772,86,240,0.31626,0.43919
2020,Saxony-Anhalt,1st Quintile,Very concerned,0.46475,108,238,0.40125,0.52825
2020,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.31517,84,238,0.25602,0.37432
2020,Saxony-Anhalt,1st Quintile,Not concerned at all,0.22008,46,238,0.16733,0.27283
2020,Saxony-Anhalt,2nd Quintile,Very concerned,0.38118,68,189,0.31175,0.45061
2020,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.44370,85,189,0.37268,0.51472
2020,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.17512,36,189,0.12079,0.22945
2020,Saxony-Anhalt,3rd Quintile,Very concerned,0.38667,54,145,0.30713,0.46622
2020,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.43958,60,145,0.35852,0.52065
2020,Saxony-Anhalt,3rd Quintile,Not concerned at all,0.17374,31,145,0.11186,0.23563
2020,Saxony-Anhalt,4th Quintile,Very concerned,0.46721,54,112,0.37440,0.56003
2020,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.35723,58,112,0.26808,0.44637
2020,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.44050,55,112,0.34815,0.53286
2020,Saxony-Anhalt,5th Quintile,Not concerned at all,0.33539,57,112,0.24756,0.42322
2020,Thuringa,1st Quintile,Very concerned,0.41142,76,180,0.33933,0.48351
2020,Thuringa,1st Quintile,Somewhat concerned,0.29458,60,180,0.22780,0.36136
2020,Thuringa,1st Quintile,Not concerned at all,0.29401,44,180,0.22726,0.36075
2020,Thuringa,2nd Quintile,Very concerned,0.30448,75,218,0.24325,0.36571
2020,Thuringa,2nd Quintile,Somewhat concerned,0.39324,94,218,0.32825,0.45823
2020,Thuringa,2nd Quintile,Not concerned at all,0.30228,49,218,0.24118,0.36339
2020,Thuringa,3rd Quintile,Very concerned,0.35634,66,160,0.28190,0.43078
2020,Thuringa,3rd Quintile,Somewhat concerned,0.46440,58,160,0.38688,0.54193
2020,Thuringa,3rd Quintile,Not concerned at all,0.17926,36,160,0.11964,0.23888
2020,Thuringa,4th Quintile,Very concerned,0.23019,41,149,0.16237,0.29801
2020,Thuringa,4th Quintile,Somewhat concerned,0.48356,67,149,0.40305,0.56407
2020,Thuringa,4th Quintile,Not concerned at all,0.28625,41,149,0.21343,0.35907
2020,Thuringa,5th Quintile,Very concerned,0.36335,47,152,0.28664,0.44007
2020,Thuringa,5th Quintile,Somewhat concerned,0.41099,46,152,0.33251,0.48947
2020,Thuringa,5th Quintile,Not concerned at all,0.22566,59,152,0.15899,0.29234
2021,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.43957,65,120,0.35040,0.52875
2021,Schleswig-Holstein,1st Quintile,Not concerned at all,0.41397,55,120,0.32547,0.50246
2021,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.36376,48,99,0.26852,0.45901
2021,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.35621,51,99,0.26140,0.45102
2021,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.38359,58,94,0.28477,0.48242
2021,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.32589,36,94,0.23063,0.42115
2021,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.46014,54,116,0.36904,0.55123
2021,Schleswig-Holstein,4th Quintile,Not concerned at all,0.31138,62,116,0.22674,0.39601
2021,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.43649,72,144,0.35520,0.51777
2021,Schleswig-Holstein,5th Quintile,Not concerned at all,0.40255,72,144,0.32217,0.48293
2021,Hamburg,1st Quintile,Somewhat concerned,0.57331,35,35,0.40705,0.73956
2021,Hamburg,4th Quintile,Not concerned at all,0.50553,40,40,0.34861,0.66245
2021,Hamburg,5th Quintile,Somewhat concerned,0.23411,38,105,0.15273,0.31550
2021,Hamburg,5th Quintile,Not concerned at all,0.56911,67,105,0.47394,0.66429
2021,Lower Saxony,1st Quintile,Very concerned,0.20520,66,303,0.15965,0.25075
