year,bula_h,pgisced97,plj0046,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2018,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.46999,45,22964,0.46815,0.47183
2018,Saxony,Second Stage of Tertiary Education,Very concerned,0.30442,114,22964,0.30344,0.30539
2018,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.35415,174,22964,0.35313,0.35516
2018,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.34144,132,22964,0.34043,0.34244
2018,Saxony-Anhalt,Lower Secondary Level,Very concerned,1.00000,33,22964,1.00000,1.00000
2018,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.54093,235,22964,0.53996,0.54190
2018,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.34431,174,22964,0.34339,0.34524
2018,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.11476,57,22964,0.11413,0.11538
2018,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,1.00000,34,22964,1.00000,1.00000
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.30253,56,22964,0.30102,0.30405
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.50144,106,22964,0.49979,0.50309
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.19602,51,22964,0.19471,0.19733
2018,Thuringa,Upper Secondary Level,Very concerned,0.49789,254,22964,0.49692,0.49887
2018,Thuringa,Upper Secondary Level,Somewhat concerned,0.38824,196,22964,0.38728,0.38919
2018,Thuringa,Upper Secondary Level,Not concerned at all,0.11387,68,22964,0.11325,0.11449
2018,Thuringa,Second Stage of Tertiary Education,Very concerned,0.25904,57,22964,0.25758,0.26051
2018,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.48811,103,22964,0.48644,0.48979
2018,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.25284,54,22964,0.25139,0.25430
2019,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.42863,40,23112,0.42653,0.43073
2019,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.57137,44,23112,0.56927,0.57347
2019,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.29480,120,23112,0.29401,0.29558
2019,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.46065,192,23112,0.45979,0.46151
2019,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.24455,98,23112,0.24381,0.24529
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,41,23112,1.00000,1.00000
2019,Schleswig-Holstein,First Stage of Tertiary Education,Somewhat concerned,1.00000,32,23112,1.00000,1.00000
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.48664,98,23112,0.48514,0.48814
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.51336,100,23112,0.51186,0.51486
2019,Hamburg,Upper Secondary Level,Very concerned,0.25576,48,23112,0.25461,0.25691
2019,Hamburg,Upper Secondary Level,Somewhat concerned,0.48928,81,23112,0.48796,0.49059
2019,Hamburg,Upper Secondary Level,Not concerned at all,0.25497,53,23112,0.25382,0.25611
2019,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.44842,75,23112,0.44696,0.44988
2019,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.55158,99,23112,0.55012,0.55304
2019,Lower Saxony,Lower Secondary Level,Very concerned,0.31679,95,23112,0.31580,0.31778
2019,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.44163,129,23112,0.44057,0.44268
2019,Lower Saxony,Lower Secondary Level,Not concerned at all,0.24158,90,23112,0.24067,0.24249
2019,Lower Saxony,Upper Secondary Level,Very concerned,0.31019,318,23112,0.30968,0.31070
2019,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.43747,501,23112,0.43692,0.43801
2019,Lower Saxony,Upper Secondary Level,Not concerned at all,0.25235,267,23112,0.25187,0.25282
2019,Lower Saxony,Post-secondary Non-tertiary Level,Very concerned,0.19508,44,23112,0.19400,0.19615
2019,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.44830,100,23112,0.44694,0.44965
2019,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.35663,75,23112,0.35533,0.35793
2019,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.55664,64,23112,0.55472,0.55856
2019,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.44336,38,23112,0.44144,0.44528
2019,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.10229,74,23112,0.10178,0.10280
2019,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.45255,249,23112,0.45171,0.45338
2019,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.44516,251,23112,0.44433,0.44600
2019,Bremen,Upper Secondary Level,Somewhat concerned,1.00000,32,23112,1.00000,1.00000
2019,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.44752,37,23112,0.44515,0.44990
2019,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.55248,40,23112,0.55010,0.55485
2019,North Rhine-Westphalia,Primary Level,Very concerned,0.38940,42,23112,0.38775,0.39104
2019,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.61060,56,23112,0.60896,0.61225
2019,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.37577,207,23112,0.37503,0.37651
2019,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.44163,241,23112,0.44087,0.44238
2019,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.18260,101,23112,0.18201,0.18319
2019,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.37084,796,23112,0.37046,0.37121
2019,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.42448,936,23112,0.42410,0.42486
2019,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.20469,498,23112,0.20438,0.20500
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.19111,131,23112,0.19051,0.19171
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.48536,277,23112,0.48460,0.48613
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.32352,208,23112,0.32281,0.32424
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.24855,67,23112,0.24755,0.24954
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.45767,138,23112,0.45652,0.45882
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.29378,92,23112,0.29274,0.29483
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.12741,179,23112,0.12705,0.12777
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.41621,542,23112,0.41567,0.41674
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.45638,594,23112,0.45584,0.45692
2019,Hesse,Lower Secondary Level,Very concerned,0.31935,51,23112,0.31812,0.32059
2019,Hesse,Lower Secondary Level,Somewhat concerned,0.56616,71,23112,0.56485,0.56747
2019,Hesse,Lower Secondary Level,Not concerned at all,0.11448,32,23112,0.11364,0.11533
2019,Hesse,Upper Secondary Level,Very concerned,0.35482,219,23112,0.35420,0.35544
2019,Hesse,Upper Secondary Level,Somewhat concerned,0.45951,343,23112,0.45887,0.46016
2019,Hesse,Upper Secondary Level,Not concerned at all,0.18566,135,23112,0.18516,0.18617
2019,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.28947,42,23112,0.28815,0.29078
2019,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.38829,68,23112,0.38688,0.38970
2019,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.32224,44,23112,0.32089,0.32360
2019,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.47697,37,23112,0.47482,0.47913
2019,Hesse,First Stage of Tertiary Education,Not concerned at all,0.52303,31,23112,0.52087,0.52518
2019,Hesse,Second Stage of Tertiary Education,Very concerned,0.14799,70,23112,0.14741,0.14858
2019,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.41850,229,23112,0.41768,0.41931
2019,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.43351,229,23112,0.43269,0.43433
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.29762,53,23112,0.29639,0.29885
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.50656,117,23112,0.50521,0.50790
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.19582,34,23112,0.19475,0.19689
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.30014,209,23112,0.29949,0.30079
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.52151,328,23112,0.52080,0.52222
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.17835,115,23112,0.17781,0.17889
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.56231,60,23112,0.56046,0.56417
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not concerned at all,0.43769,34,23112,0.43583,0.43954
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,1.00000,42,23112,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.14078,47,23112,0.13996,0.14159
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.45692,136,23112,0.45576,0.45809
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.40230,119,23112,0.40116,0.40345
2019,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.42833,88,23112,0.42735,0.42932
2019,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.41018,94,23112,0.40921,0.41116
2019,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.16148,56,23112,0.16075,0.16221
2019,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.29721,324,23112,0.29677,0.29766
2019,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.46923,519,23112,0.46875,0.46972
2019,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.23355,300,23112,0.23314,0.23397
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.19937,36,23112,0.19845,0.20029
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.46632,111,23112,0.46517,0.46747
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.33431,79,23112,0.33322,0.33540
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.27642,47,23112,0.27536,0.27748
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.46306,98,23112,0.46188,0.46423
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.26053,50,23112,0.25949,0.26156
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.13057,113,23112,0.13013,0.13102
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.43546,389,23112,0.43481,0.43611
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.43396,368,23112,0.43331,0.43461
2019,Bavaria,Lower Secondary Level,Very concerned,0.40255,119,23112,0.40159,0.40351
2019,Bavaria,Lower Secondary Level,Somewhat concerned,0.42668,160,23112,0.42572,0.42765
2019,Bavaria,Lower Secondary Level,Not concerned at all,0.17077,75,23112,0.17003,0.17150
2019,Bavaria,Upper Secondary Level,Very concerned,0.35630,605,23112,0.35587,0.35673
2019,Bavaria,Upper Secondary Level,Somewhat concerned,0.40742,753,23112,0.40698,0.40785
2019,Bavaria,Upper Secondary Level,Not concerned at all,0.23629,432,23112,0.23591,0.23666
2019,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.18506,56,23112,0.18413,0.18600
2019,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.45121,132,23112,0.45001,0.45241
2019,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.36373,100,23112,0.36257,0.36489
2019,Bavaria,First Stage of Tertiary Education,Very concerned,0.27644,90,23112,0.27538,0.27751
2019,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.48013,123,23112,0.47894,0.48133
2019,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.24342,76,23112,0.24240,0.24445
2019,Bavaria,Second Stage of Tertiary Education,Very concerned,0.14092,152,23112,0.14048,0.14135
2019,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.38141,421,23112,0.38080,0.38202
2019,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.47767,495,23112,0.47704,0.47829
2019,Berlin,Upper Secondary Level,Very concerned,0.37792,118,23112,0.37704,0.37880
2019,Berlin,Upper Secondary Level,Somewhat concerned,0.42767,131,23112,0.42678,0.42857
2019,Berlin,Upper Secondary Level,Not concerned at all,0.19441,90,23112,0.19369,0.19512
2019,Berlin,Post-secondary Non-tertiary Level,Not concerned at all,1.00000,31,23112,1.00000,1.00000
2019,Berlin,Second Stage of Tertiary Education,Very concerned,0.15021,58,23112,0.14955,0.15086
2019,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.48343,192,23112,0.48252,0.48435
2019,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.36636,214,23112,0.36548,0.36724
2019,Brandenburg,Lower Secondary Level,Very concerned,0.44851,40,23112,0.44598,0.45103
2019,Brandenburg,Lower Secondary Level,Somewhat concerned,0.55149,34,23112,0.54897,0.55402
2019,Brandenburg,Upper Secondary Level,Very concerned,0.45853,233,23112,0.45756,0.45949
2019,Brandenburg,Upper Secondary Level,Somewhat concerned,0.40938,213,23112,0.40843,0.41034
2019,Brandenburg,Upper Secondary Level,Not concerned at all,0.13209,79,23112,0.13143,0.13275
2019,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,1.00000,40,23112,1.00000,1.00000
2019,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.25128,75,23112,0.25009,0.25247
2019,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.45346,124,23112,0.45210,0.45483
2019,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.29525,87,23112,0.29400,0.29650
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.50142,121,23112,0.50026,0.50258
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.32894,111,23112,0.32786,0.33003
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.16964,51,23112,0.16877,0.17051
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.26044,39,23112,0.25878,0.26210
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.52776,73,23112,0.52587,0.52965
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.21180,52,23112,0.21025,0.21335
2019,Saxony,Lower Secondary Level,Very concerned,1.00000,57,23112,1.00000,1.00000
2019,Saxony,Upper Secondary Level,Very concerned,0.43752,347,23112,0.43681,0.43824
2019,Saxony,Upper Secondary Level,Somewhat concerned,0.38500,277,23112,0.38429,0.38570
2019,Saxony,Upper Secondary Level,Not concerned at all,0.17748,128,23112,0.17692,0.17803
2019,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,50,23112,1.00000,1.00000
2019,Saxony,First Stage of Tertiary Education,Very concerned,0.47619,57,23112,0.47432,0.47805
2019,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.52381,61,23112,0.52195,0.52568
2019,Saxony,Second Stage of Tertiary Education,Very concerned,0.30564,119,23112,0.30470,0.30659
2019,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.36485,220,23112,0.36386,0.36583
2019,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.32951,151,23112,0.32855,0.33048
2019,Saxony-Anhalt,Lower Secondary Level,Very concerned,1.00000,33,23112,1.00000,1.00000
2019,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.46665,197,23112,0.46568,0.46761
2019,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.38303,169,23112,0.38209,0.38397
2019,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.15032,66,23112,0.14963,0.15101
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.28361,52,23112,0.28216,0.28506
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.44364,108,23112,0.44204,0.44523
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.27275,71,23112,0.27132,0.27418
2019,Thuringa,Upper Secondary Level,Very concerned,0.46748,253,23112,0.46650,0.46847
2019,Thuringa,Upper Secondary Level,Somewhat concerned,0.41759,175,23112,0.41662,0.41856
2019,Thuringa,Upper Secondary Level,Not concerned at all,0.11493,59,23112,0.11430,0.11556
2019,Thuringa,First Stage of Tertiary Education,Very concerned,1.00000,35,23112,1.00000,1.00000
2019,Thuringa,Second Stage of Tertiary Education,Very concerned,0.22355,55,23112,0.22215,0.22495
2019,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.47699,103,23112,0.47531,0.47866
2019,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.29946,77,23112,0.29792,0.30100
2020,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.47387,41,22803,0.47152,0.47622
2020,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.52613,34,22803,0.52378,0.52848
2020,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.30598,108,22803,0.30517,0.30679
2020,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.42057,164,22803,0.41970,0.42144
2020,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.27345,106,22803,0.27266,0.27423
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not concerned at all,1.00000,47,22803,1.00000,1.00000
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.37427,89,22803,0.37284,0.37570
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.62573,102,22803,0.62430,0.62716
2020,Hamburg,Upper Secondary Level,Very concerned,0.25049,32,22803,0.24932,0.25166
2020,Hamburg,Upper Secondary Level,Somewhat concerned,0.44359,74,22803,0.44225,0.44493
2020,Hamburg,Upper Secondary Level,Not concerned at all,0.30592,64,22803,0.30468,0.30716
2020,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.38492,62,22803,0.38350,0.38634
2020,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.61508,124,22803,0.61366,0.61650
2020,Lower Saxony,Lower Secondary Level,Very concerned,0.28531,82,22803,0.28431,0.28630
2020,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.46316,127,22803,0.46206,0.46426
