,Unnamed: 0,year,bula_h,hhtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
3526,3526,2018,Thuringa,Single-person household,3 rooms,0.34203,53,14535,0.26143,0.44159
3527,3527,2018,Thuringa,Couple without children,3 rooms,0.38429,63,14535,0.31412,0.46418
3528,3528,2018,Thuringa,Couple without children,4 rooms,0.40978,62,14535,0.30341,0.56857
3529,3529,2018,Thuringa,Couple without children,5 rooms,0.20593,31,14535,0.12973,0.34075
3530,3530,2018,Thuringa,Single parent,3 rooms,1.0,35,14535,0.70166,1.39708
3531,3531,2018,Thuringa,Couple with children,3 rooms,0.23489,45,14535,0.15605,0.31094
3532,3532,2018,Thuringa,Couple with children,4 rooms,0.27705,50,14535,0.17079,0.39919
3533,3533,2018,Thuringa,Couple with children,5 rooms,0.29144,42,14535,0.165,0.49739
3534,3534,2018,Thuringa,Couple with children,6 rooms,0.19662,32,14535,0.09666,0.38025
3535,3535,2019,Schleswig-Holstein,Single-person household,2 rooms,0.50769,56,14861,0.36562,0.6545
3536,3536,2019,Schleswig-Holstein,Single-person household,3 rooms,0.49231,45,14861,0.3708,0.61438
3537,3537,2019,Schleswig-Holstein,Couple without children,3 rooms,0.37485,48,14861,0.25909,0.46776
3538,3538,2019,Schleswig-Holstein,Couple without children,4 rooms,0.29584,45,14861,0.21796,0.3733
3539,3539,2019,Schleswig-Holstein,Couple without children,5 rooms,0.32931,47,14861,0.24116,0.40605
3540,3540,2019,Schleswig-Holstein,Couple with children,3 rooms,0.1501,52,14861,0.08554,0.23731
3541,3541,2019,Schleswig-Holstein,Couple with children,4 rooms,0.29862,81,14861,0.20173,0.43274
3542,3542,2019,Schleswig-Holstein,Couple with children,5 rooms,0.36755,69,14861,0.26942,0.48238
3543,3543,2019,Schleswig-Holstein,Couple with children,6 rooms,0.18374,35,14861,0.10553,0.2688
3544,3544,2019,Hamburg,Single-person household,2 rooms,0.54173,43,14861,0.41185,0.6794
3545,3545,2019,Hamburg,Single-person household,3 rooms,0.45827,35,14861,0.31213,0.58939
3546,3546,2019,Hamburg,Couple without children,3 rooms,1.0,33,14861,0.6575,1.42623
3547,3547,2019,Hamburg,Couple with children,3 rooms,0.38163,37,14861,0.20157,0.57678
3548,3548,2019,Hamburg,Couple with children,4 rooms,0.61837,34,14861,0.38808,0.84952
3549,3549,2019,Lower Saxony,Single-person household,1 room,0.05939,33,14861,0.03665,0.08314
3550,3550,2019,Lower Saxony,Single-person household,2 rooms,0.32263,129,14861,0.27595,0.38396
3551,3551,2019,Lower Saxony,Single-person household,3 rooms,0.33053,120,14861,0.27786,0.39354
3552,3552,2019,Lower Saxony,Single-person household,4 rooms,0.19529,54,14861,0.15427,0.23804
3553,3553,2019,Lower Saxony,Single-person household,5 rooms,0.09217,32,14861,0.07219,0.11648
3554,3554,2019,Lower Saxony,Couple without children,2 rooms,0.04163,43,14861,0.02711,0.05581
3555,3555,2019,Lower Saxony,Couple without children,3 rooms,0.21479,105,14861,0.17348,0.25454
3556,3556,2019,Lower Saxony,Couple without children,4 rooms,0.28328,114,14861,0.22058,0.35656
3557,3557,2019,Lower Saxony,Couple without children,5 rooms,0.22798,86,14861,0.1798,0.27065
3558,3558,2019,Lower Saxony,Couple without children,6 rooms,0.16005,65,14861,0.12249,0.19585
3559,3559,2019,Lower Saxony,Couple without children,7 rooms,0.07227,41,14861,0.0506,0.10115
3560,3560,2019,Lower Saxony,Single parent,3 rooms,0.48083,65,14861,0.37146,0.65015
3561,3561,2019,Lower Saxony,Single parent,4 rooms,0.25537,31,14861,0.15629,0.36593
3562,3562,2019,Lower Saxony,Single parent,5 rooms,0.2638,33,14861,0.20266,0.32703
3563,3563,2019,Lower Saxony,Couple with children,3 rooms,0.14463,118,14861,0.10206,0.19084
3564,3564,2019,Lower Saxony,Couple with children,4 rooms,0.25708,171,14861,0.2014,0.331
3565,3565,2019,Lower Saxony,Couple with children,5 rooms,0.28163,137,14861,0.21941,0.343
3566,3566,2019,Lower Saxony,Couple with children,6 rooms,0.1689,97,14861,0.13508,0.20214
3567,3567,2019,Lower Saxony,Couple with children,7 rooms,0.09765,64,14861,0.06754,0.14043
3568,3568,2019,Lower Saxony,Couple with children,8 rooms,0.0501,35,14861,0.03167,0.07527
3569,3569,2019,North Rhine-Westphalia,Single-person household,1 room,0.0949,135,14861,0.0776,0.11548
3570,3570,2019,North Rhine-Westphalia,Single-person household,2 rooms,0.39922,334,14861,0.34897,0.45029
3571,3571,2019,North Rhine-Westphalia,Single-person household,3 rooms,0.32892,254,14861,0.28511,0.36382
3572,3572,2019,North Rhine-Westphalia,Single-person household,4 rooms,0.09864,75,14861,0.08055,0.12002
3573,3573,2019,North Rhine-Westphalia,Single-person household,5 rooms,0.07832,49,14861,0.06215,0.09387
3574,3574,2019,North Rhine-Westphalia,Couple without children,2 rooms,0.12698,132,14861,0.10323,0.15503
3575,3575,2019,North Rhine-Westphalia,Couple without children,3 rooms,0.34291,293,14861,0.30333,0.38685
3576,3576,2019,North Rhine-Westphalia,Couple without children,4 rooms,0.23019,223,14861,0.19937,0.26456
3577,3577,2019,North Rhine-Westphalia,Couple without children,5 rooms,0.14882,165,14861,0.12444,0.17755
3578,3578,2019,North Rhine-Westphalia,Couple without children,6 rooms,0.09452,96,14861,0.0782,0.11557
3579,3579,2019,North Rhine-Westphalia,Couple without children,7 rooms,0.05659,51,14861,0.03619,0.077
3580,3580,2019,North Rhine-Westphalia,Single parent,2 rooms,0.18347,50,14861,0.1327,0.26346
3581,3581,2019,North Rhine-Westphalia,Single parent,3 rooms,0.48968,153,14861,0.3852,0.61559
3582,3582,2019,North Rhine-Westphalia,Single parent,4 rooms,0.1862,64,14861,0.13446,0.25188
3583,3583,2019,North Rhine-Westphalia,Single parent,5 rooms,0.14065,36,14861,0.08505,0.21919
3584,3584,2019,North Rhine-Westphalia,Couple with children,2 rooms,0.03696,70,14861,0.02508,0.05229
3585,3585,2019,North Rhine-Westphalia,Couple with children,3 rooms,0.23302,351,14861,0.19359,0.27873
3586,3586,2019,North Rhine-Westphalia,Couple with children,4 rooms,0.27131,401,14861,0.23619,0.30853
3587,3587,2019,North Rhine-Westphalia,Couple with children,5 rooms,0.22432,276,14861,0.18997,0.25794
3588,3588,2019,North Rhine-Westphalia,Couple with children,6 rooms,0.13341,194,14861,0.1089,0.15806
3589,3589,2019,North Rhine-Westphalia,Couple with children,7 rooms,0.06671,98,14861,0.04518,0.08794
3590,3590,2019,North Rhine-Westphalia,Couple with children,8 rooms,0.03429,45,14861,0.02302,0.04957
3591,3591,2019,North Rhine-Westphalia,Other Combinations,3 rooms,1.0,31,14861,0.47796,1.77796
3592,3592,2019,Hesse,Single-person household,1 room,0.04698,38,14861,0.03186,0.06759
3593,3593,2019,Hesse,Single-person household,2 rooms,0.45381,118,14861,0.37968,0.53312
3594,3594,2019,Hesse,Single-person household,3 rooms,0.37413,81,14861,0.30579,0.45689
3595,3595,2019,Hesse,Single-person household,4 rooms,0.12508,35,14861,0.08568,0.16173
3596,3596,2019,Hesse,Couple without children,3 rooms,0.36984,88,14861,0.27858,0.47105
3597,3597,2019,Hesse,Couple without children,4 rooms,0.26309,77,14861,0.19798,0.32853
3598,3598,2019,Hesse,Couple without children,5 rooms,0.21232,55,14861,0.13775,0.27732
3599,3599,2019,Hesse,Couple without children,6 rooms,0.15475,51,14861,0.11042,0.19986
3600,3600,2019,Hesse,Single parent,3 rooms,1.0,55,14861,0.72021,1.39248
3601,3601,2019,Hesse,Couple with children,3 rooms,0.25636,108,14861,0.17707,0.3506
3602,3602,2019,Hesse,Couple with children,4 rooms,0.20295,111,14861,0.14973,0.25618
3603,3603,2019,Hesse,Couple with children,5 rooms,0.27755,80,14861,0.19759,0.37031
3604,3604,2019,Hesse,Couple with children,6 rooms,0.18366,62,14861,0.1199,0.24471
3605,3605,2019,Hesse,Couple with children,7 rooms,0.07948,34,14861,0.03841,0.13303
3606,3606,2019,"Rhineland-Palatinate, Saarland",Single-person household,2 rooms,0.41618,68,14861,0.32283,0.51134
3607,3607,2019,"Rhineland-Palatinate, Saarland",Single-person household,3 rooms,0.58382,76,14861,0.47675,0.68737
3608,3608,2019,"Rhineland-Palatinate, Saarland",Couple without children,2 rooms,0.11432,36,14861,0.07473,0.1523
3609,3609,2019,"Rhineland-Palatinate, Saarland",Couple without children,3 rooms,0.22501,63,14861,0.16472,0.28778
3610,3610,2019,"Rhineland-Palatinate, Saarland",Couple without children,4 rooms,0.27612,63,14861,0.20521,0.35611
3611,3611,2019,"Rhineland-Palatinate, Saarland",Couple without children,5 rooms,0.22699,51,14861,0.18024,0.28215
3612,3612,2019,"Rhineland-Palatinate, Saarland",Couple without children,6 rooms,0.15755,45,14861,0.1068,0.21762
3613,3613,2019,"Rhineland-Palatinate, Saarland",Single parent,3 rooms,1.0,38,14861,0.65819,1.37934
3614,3614,2019,"Rhineland-Palatinate, Saarland",Couple with children,3 rooms,0.16939,79,14861,0.11492,0.23944
3615,3615,2019,"Rhineland-Palatinate, Saarland",Couple with children,4 rooms,0.24493,78,14861,0.16414,0.34675
3616,3616,2019,"Rhineland-Palatinate, Saarland",Couple with children,5 rooms,0.28404,71,14861,0.1756,0.39164
3617,3617,2019,"Rhineland-Palatinate, Saarland",Couple with children,6 rooms,0.30164,52,14861,0.21712,0.40233
3618,3618,2019,Baden-Wuerttemberg,Single-person household,1 room,0.13857,66,14861,0.1008,0.17742
3619,3619,2019,Baden-Wuerttemberg,Single-person household,2 rooms,0.3584,123,14861,0.30021,0.41437
3620,3620,2019,Baden-Wuerttemberg,Single-person household,3 rooms,0.30508,114,14861,0.24969,0.35373
3621,3621,2019,Baden-Wuerttemberg,Single-person household,4 rooms,0.19795,62,14861,0.16428,0.23949
3622,3622,2019,Baden-Wuerttemberg,Couple without children,2 rooms,0.05842,48,14861,0.04165,0.07794
3623,3623,2019,Baden-Wuerttemberg,Couple without children,3 rooms,0.26246,111,14861,0.22624,0.30576
3624,3624,2019,Baden-Wuerttemberg,Couple without children,4 rooms,0.30633,122,14861,0.24638,0.34977
3625,3625,2019,Baden-Wuerttemberg,Couple without children,5 rooms,0.23848,112,14861,0.18716,0.29486
3626,3626,2019,Baden-Wuerttemberg,Couple without children,6 rooms,0.08474,53,14861,0.06323,0.1163
3627,3627,2019,Baden-Wuerttemberg,Couple without children,7 rooms,0.04957,44,14861,0.03513,0.06723
3628,3628,2019,Baden-Wuerttemberg,Single parent,3 rooms,0.56014,51,14861,0.35164,0.79742
3629,3629,2019,Baden-Wuerttemberg,Single parent,4 rooms,0.43986,31,14861,0.25071,0.72302
3630,3630,2019,Baden-Wuerttemberg,Couple with children,3 rooms,0.18663,161,14861,0.1479,0.22776
3631,3631,2019,Baden-Wuerttemberg,Couple with children,4 rooms,0.21169,181,14861,0.16575,0.25001
3632,3632,2019,Baden-Wuerttemberg,Couple with children,5 rooms,0.26061,166,14861,0.21768,0.31336
3633,3633,2019,Baden-Wuerttemberg,Couple with children,6 rooms,0.17821,136,14861,0.13504,0.22298
3634,3634,2019,Baden-Wuerttemberg,Couple with children,7 rooms,0.11272,66,14861,0.08364,0.14596
3635,3635,2019,Baden-Wuerttemberg,Couple with children,8 rooms,0.05013,32,14861,0.02506,0.07812
3636,3636,2019,Bavaria,Single-person household,1 room,0.08881,86,14861,0.06815,0.10781
3637,3637,2019,Bavaria,Single-person household,2 rooms,0.34102,234,14861,0.30327,0.37784
3638,3638,2019,Bavaria,Single-person household,3 rooms,0.34618,198,14861,0.30251,0.39054
3639,3639,2019,Bavaria,Single-person household,4 rooms,0.13325,78,14861,0.10691,0.16096
3640,3640,2019,Bavaria,Single-person household,5 rooms,0.09073,50,14861,0.07207,0.11255
3641,3641,2019,Bavaria,Couple without children,2 rooms,0.12969,87,14861,0.09902,0.16249
3642,3642,2019,Bavaria,Couple without children,3 rooms,0.29131,212,14861,0.25329,0.33807
3643,3643,2019,Bavaria,Couple without children,4 rooms,0.23757,151,14861,0.1984,0.28121
3644,3644,2019,Bavaria,Couple without children,5 rooms,0.1671,129,14861,0.13887,0.1961
3645,3645,2019,Bavaria,Couple without children,6 rooms,0.09959,79,14861,0.07961,0.13203
3646,3646,2019,Bavaria,Couple without children,7 rooms,0.07474,45,14861,0.05092,0.10255
3647,3647,2019,Bavaria,Single parent,2 rooms,0.25299,40,14861,0.17624,0.33528
3648,3648,2019,Bavaria,Single parent,3 rooms,0.43342,89,14861,0.33147,0.5722
3649,3649,2019,Bavaria,Single parent,4 rooms,0.20498,50,14861,0.12145,0.32192
3650,3650,2019,Bavaria,Single parent,5 rooms,0.10861,31,14861,0.06769,0.15865
3651,3651,2019,Bavaria,Couple with children,2 rooms,0.0274,37,14861,0.018,0.04111
3652,3652,2019,Bavaria,Couple with children,3 rooms,0.16564,185,14861,0.12582,0.21384
3653,3653,2019,Bavaria,Couple with children,4 rooms,0.26493,228,14861,0.21732,0.32637
3654,3654,2019,Bavaria,Couple with children,5 rooms,0.23057,198,14861,0.18719,0.2786
3655,3655,2019,Bavaria,Couple with children,6 rooms,0.16221,145,14861,0.12202,0.20492
3656,3656,2019,Bavaria,Couple with children,7 rooms,0.09434,98,14861,0.06961,0.12742
3657,3657,2019,Bavaria,Couple with children,8 rooms,0.03305,48,14861,0.0211,0.04729
3658,3658,2019,Bavaria,Couple with children,10 or more rooms,0.02186,33,14861,0.01452,0.02951
3659,3659,2019,Berlin,Single-person household,1 room,0.20934,76,14861,0.16496,0.26169
3660,3660,2019,Berlin,Single-person household,2 rooms,0.52521,138,14861,0.43852,0.60894
3661,3661,2019,Berlin,Single-person household,3 rooms,0.26545,84,14861,0.20915,0.32706
3662,3662,2019,Berlin,Couple without children,2 rooms,0.2428,39,14861,0.16296,0.35199
3663,3663,2019,Berlin,Couple without children,3 rooms,0.43781,75,14861,0.32528,0.56786
3664,3664,2019,Berlin,Couple without children,4 rooms,0.31939,48,14861,0.21978,0.44036
3665,3665,2019,Berlin,Single parent,3 rooms,1.0,31,14861,0.66148,1.31994
3666,3666,2019,Berlin,Couple with children,3 rooms,0.6048,83,14861,0.37742,0.8689
3667,3667,2019,Berlin,Couple with children,4 rooms,0.3952,58,14861,0.27301,0.54611
3668,3668,2019,Brandenburg,Single-person household,2 rooms,0.50887,59,14861,0.40462,0.62817
3669,3669,2019,Brandenburg,Single-person household,3 rooms,0.49113,73,14861,0.37684,0.63803
3670,3670,2019,Brandenburg,Couple without children,3 rooms,0.51302,101,14861,0.42568,0.62036
3671,3671,2019,Brandenburg,Couple without children,4 rooms,0.32253,63,14861,0.22239,0.4474
3672,3672,2019,Brandenburg,Couple without children,5 rooms,0.16445,45,14861,0.09812,0.27384
3673,3673,2019,Brandenburg,Single parent,3 rooms,1.0,33,14861,0.71404,1.34446
3674,3674,2019,Brandenburg,Couple with children,3 rooms,0.24126,57,14861,0.15813,0.32876
3675,3675,2019,Brandenburg,Couple with children,4 rooms,0.37432,80,14861,0.22971,0.5381
3676,3676,2019,Brandenburg,Couple with children,5 rooms,0.38442,50,14861,0.25214,0.58464
3677,3677,2019,Mecklenburg-Western Pomerania,Single-person household,2 rooms,0.64093,58,14861,0.49576,0.76878
3678,3678,2019,Mecklenburg-Western Pomerania,Single-person household,3 rooms,0.35907,31,14861,0.24332,0.50255
3679,3679,2019,Mecklenburg-Western Pomerania,Couple without children,3 rooms,0.65274,53,14861,0.47564,0.94206
3680,3680,2019,Mecklenburg-Western Pomerania,Couple without children,4 rooms,0.34726,31,14861,0.19159,0.57443
3681,3681,2019,Mecklenburg-Western Pomerania,Couple with children,4 rooms,1.0,42,14861,0.71199,1.33342
3682,3682,2019,Saxony,Single-person household,2 rooms,0.51439,112,14861,0.43737,0.58531
3683,3683,2019,Saxony,Single-person household,3 rooms,0.39119,99,14861,0.31568,0.47143
3684,3684,2019,Saxony,Single-person household,4 rooms,0.09442,38,14861,0.0666,0.13042
3685,3685,2019,Saxony,Couple without children,2 rooms,0.11288,45,14861,0.09022,0.1371
3686,3686,2019,Saxony,Couple without children,3 rooms,0.59186,162,14861,0.5053,0.71857
3687,3687,2019,Saxony,Couple without children,4 rooms,0.21684,79,14861,0.17248,0.27315
3688,3688,2019,Saxony,Couple without children,5 rooms,0.07842,39,14861,0.05836,0.09845
3689,3689,2019,Saxony,Single parent,3 rooms,0.58607,42,14861,0.37128,0.8521
3690,3690,2019,Saxony,Single parent,4 rooms,0.41393,33,14861,0.24324,0.63811
3691,3691,2019,Saxony,Couple with children,3 rooms,0.29838,77,14861,0.17386,0.43092
3692,3692,2019,Saxony,Couple with children,4 rooms,0.45193,126,14861,0.34275,0.56788
3693,3693,2019,Saxony,Couple with children,5 rooms,0.1635,56,14861,0.1,0.25515
3694,3694,2019,Saxony,Couple with children,6 rooms,0.08619,35,14861,0.05848,0.11448
3695,3695,2019,Saxony-Anhalt,Single-person household,2 rooms,0.62742,75,14861,0.49378,0.74955
3696,3696,2019,Saxony-Anhalt,Single-person household,3 rooms,0.37258,46,14861,0.27477,0.47244
3697,3697,2019,Saxony-Anhalt,Couple without children,3 rooms,0.59501,68,14861,0.43713,0.8023
3698,3698,2019,Saxony-Anhalt,Couple without children,4 rooms,0.40499,43,14861,0.28735,0.58465
3699,3699,2019,Saxony-Anhalt,Couple with children,3 rooms,0.30013,39,14861,0.20683,0.39629
3700,3700,2019,Saxony-Anhalt,Couple with children,4 rooms,0.69987,69,14861,0.515,0.93143
3701,3701,2019,Thuringa,Single-person household,2 rooms,0.65878,79,14861,0.50738,0.79962
3702,3702,2019,Thuringa,Single-person household,3 rooms,0.34122,51,14861,0.2544,0.44446
3703,3703,2019,Thuringa,Couple without children,3 rooms,0.37054,61,14861,0.29977,0.44955
3704,3704,2019,Thuringa,Couple without children,4 rooms,0.39315,52,14861,0.27949,0.54042
3705,3705,2019,Thuringa,Couple without children,5 rooms,0.23631,37,14861,0.12354,0.40039
3706,3706,2019,Thuringa,Couple with children,3 rooms,0.24284,35,14861,0.13187,0.35948
3707,3707,2019,Thuringa,Couple with children,4 rooms,0.23371,40,14861,0.12191,0.33642
3708,3708,2019,Thuringa,Couple with children,5 rooms,0.32867,47,14861,0.16894,0.53993
3709,3709,2019,Thuringa,Couple with children,6 rooms,0.19478,36,14861,0.12926,0.25727
3710,3710,2020,Schleswig-Holstein,Single-person household,2 rooms,0.55221,59,15730,0.42776,0.70168
3711,3711,2020,Schleswig-Holstein,Single-person household,3 rooms,0.44779,40,15730,0.31492,0.57891
3712,3712,2020,Schleswig-Holstein,Couple without children,3 rooms,0.32911,44,15730,0.23612,0.4448
3713,3713,2020,Schleswig-Holstein,Couple without children,4 rooms,0.28886,41,15730,0.20878,0.37897
3714,3714,2020,Schleswig-Holstein,Couple without children,5 rooms,0.38203,42,15730,0.27073,0.48894
3715,3715,2020,Schleswig-Holstein,Couple with children,3 rooms,0.13458,64,15730,0.08355,0.20301
3716,3716,2020,Schleswig-Holstein,Couple with children,4 rooms,0.30568,73,15730,0.20778,0.42895
3717,3717,2020,Schleswig-Holstein,Couple with children,5 rooms,0.28668,55,15730,0.21021,0.36868
3718,3718,2020,Schleswig-Holstein,Couple with children,6 rooms,0.27306,38,15730,0.17732,0.40445
3719,3719,2020,Hamburg,Single-person household,2 rooms,0.53772,52,15730,0.40368,0.70815
3720,3720,2020,Hamburg,Single-person household,3 rooms,0.46228,42,15730,0.335,0.63608
3721,3721,2020,Hamburg,Couple without children,2 rooms,0.42971,34,15730,0.25684,0.59405
3722,3722,2020,Hamburg,Couple without children,3 rooms,0.57029,37,15730,0.33439,0.78105
3723,3723,2020,Hamburg,Couple with children,3 rooms,0.29765,40,15730,0.17887,0.46287
3724,3724,2020,Hamburg,Couple with children,4 rooms,0.70235,38,15730,0.42785,0.97034
3725,3725,2020,Lower Saxony,Single-person household,1 room,0.05907,51,15730,0.0339,0.08439
3726,3726,2020,Lower Saxony,Single-person household,2 rooms,0.3317,156,15730,0.27052,0.40115
3727,3727,2020,Lower Saxony,Single-person household,3 rooms,0.31933,128,15730,0.25797,0.3789
3728,3728,2020,Lower Saxony,Single-person household,4 rooms,0.16687,50,15730,0.12742,0.20538
3729,3729,2020,Lower Saxony,Single-person household,5 rooms,0.12303,38,15730,0.09666,0.1583
3730,3730,2020,Lower Saxony,Couple without children,2 rooms,0.04548,50,15730,0.03121,0.06413
3731,3731,2020,Lower Saxony,Couple without children,3 rooms,0.21236,128,15730,0.16828,0.26091
3732,3732,2020,Lower Saxony,Couple without children,4 rooms,0.24863,97,15730,0.18939,0.31094
3733,3733,2020,Lower Saxony,Couple without children,5 rooms,0.24999,93,15730,0.20119,0.30117
3734,3734,2020,Lower Saxony,Couple without children,6 rooms,0.16954,59,15730,0.13149,0.20537
