"pgisced97","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","2017","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2017","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2017","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2017","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2017","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2017","(Fach-)Abitur","maennlich","905","0.479859571148144","0.459499576424712","0.500219565871576"
"vocational + Abi","2017","(Fach-)Abitur","weiblich","1455","0.563160143924053","0.54472924100837","0.581591046839736"
"vocational + Abi","2017","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2017","AkademikerInnen","weiblich","","","",""
"higher vocational","2017","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2017","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2017","Hauptschulabschluss","maennlich","257","0.0671531255237179","0.0597400416432326","0.0745662094042031"
"higher vocational","2017","Hauptschulabschluss","weiblich","88","0.0238546009154915","0.0191865579604411","0.028522643870542"
"higher vocational","2017","Realschulabschluss","maennlich","414","0.161540777620337","0.148078654680557","0.175002900560116"
"higher vocational","2017","Realschulabschluss","weiblich","307","0.0671674206126479","0.0595773631947075","0.0747574780305883"
"higher vocational","2017","(Fach-)Abitur","maennlich","257","0.140736189740063","0.12656434357183","0.154908035908296"
"higher vocational","2017","(Fach-)Abitur","weiblich","191","0.109855986422862","0.0982358418884764","0.121476130957247"
"higher vocational","2017","AkademikerInnen","maennlich","","","",""
"higher vocational","2017","AkademikerInnen","weiblich","","","",""
"higher education","2017","(noch) kein Abschluss","maennlich","","","",""
"higher education","2017","(noch) kein Abschluss","weiblich","","","",""
"higher education","2017","Hauptschulabschluss","maennlich","","","",""
"higher education","2017","Hauptschulabschluss","weiblich","","","",""
"higher education","2017","Realschulabschluss","maennlich","","","",""
"higher education","2017","Realschulabschluss","weiblich","","","",""
"higher education","2017","(Fach-)Abitur","maennlich","","","",""
"higher education","2017","(Fach-)Abitur","weiblich","","","",""
"higher education","2017","AkademikerInnen","maennlich","3889","1","1","1"
"higher education","2017","AkademikerInnen","weiblich","3595","1","1","1"
"in school","2018","(noch) kein Abschluss","maennlich","417","0.435753855743563","0.41160783868691","0.459899872800216"
"in school","2018","(noch) kein Abschluss","weiblich","378","0.415777812175756","0.390339684717331","0.441215939634182"
"in school","2018","Hauptschulabschluss","maennlich","","","",""
"in school","2018","Hauptschulabschluss","weiblich","","","",""
"in school","2018","Realschulabschluss","maennlich","","","",""
"in school","2018","Realschulabschluss","weiblich","","","",""
"in school","2018","(Fach-)Abitur","maennlich","","","",""
"in school","2018","(Fach-)Abitur","weiblich","","","",""
"in school","2018","AkademikerInnen","maennlich","","","",""
"in school","2018","AkademikerInnen","weiblich","","","",""
"inadequately","2018","(noch) kein Abschluss","maennlich","1120","0.437397525433321","0.413241272762232","0.46155377810441"
"inadequately","2018","(noch) kein Abschluss","weiblich","1004","0.519951367597529","0.494165043214295","0.545737691980763"
"inadequately","2018","Hauptschulabschluss","maennlich","30","0.00595166024470025","0.00355993313472941","0.00834338735467108"
"inadequately","2018","Hauptschulabschluss","weiblich","","","",""
"inadequately","2018","Realschulabschluss","maennlich","","","",""
"inadequately","2018","Realschulabschluss","weiblich","","","",""
"inadequately","2018","(Fach-)Abitur","maennlich","","","",""
"inadequately","2018","(Fach-)Abitur","weiblich","","","",""
"inadequately","2018","AkademikerInnen","maennlich","","","",""
"inadequately","2018","AkademikerInnen","weiblich","","","",""
"general elemantary","2018","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2018","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2018","Hauptschulabschluss","maennlich","1298","0.219206021498833","0.206341806905348","0.232070236092317"
"general elemantary","2018","Hauptschulabschluss","weiblich","1482","0.327695245796938","0.312763755696232","0.342626735897644"
"general elemantary","2018","Realschulabschluss","maennlich","372","0.111389076202844","0.0995591946357595","0.123218957769929"
"general elemantary","2018","Realschulabschluss","weiblich","527","0.111200821654021","0.101458243110886","0.120943400197157"
"general elemantary","2018","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2018","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2018","AkademikerInnen","maennlich","","","",""
"general elemantary","2018","AkademikerInnen","weiblich","","","",""
"middle vocational","2018","(noch) kein Abschluss","maennlich","80","0.120214495358297","0.104378061046135","0.136050929670459"
"middle vocational","2018","(noch) kein Abschluss","weiblich","57","0.0624142931246831","0.0499285907591693","0.074899995490197"
"middle vocational","2018","Hauptschulabschluss","maennlich","2402","0.701786597741203","0.687561511032397","0.716011684450009"
"middle vocational","2018","Hauptschulabschluss","weiblich","2204","0.641179802914238","0.625921250067081","0.656438355761394"
"middle vocational","2018","Realschulabschluss","maennlich","1965","0.728951132694008","0.712237291256473","0.745664974131543"
"middle vocational","2018","Realschulabschluss","weiblich","3187","0.823878819697439","0.812074103293329","0.83568353610155"
"middle vocational","2018","(Fach-)Abitur","maennlich","1061","0.368109169329311","0.347713390353748","0.388504948304874"
"middle vocational","2018","(Fach-)Abitur","weiblich","1040","0.341015761592151","0.322780143561026","0.359251379623276"
"middle vocational","2018","AkademikerInnen","maennlich","","","",""
"middle vocational","2018","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2018","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2018","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2018","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2018","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2018","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2018","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2018","(Fach-)Abitur","maennlich","849","0.492307486112042","0.471165316519717","0.513449655704366"
"vocational + Abi","2018","(Fach-)Abitur","weiblich","1364","0.548210594298129","0.529066382941441","0.567354805654818"
"vocational + Abi","2018","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2018","AkademikerInnen","weiblich","","","",""
"higher vocational","2018","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2018","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2018","Hauptschulabschluss","maennlich","243","0.0730557205152644","0.0649639652893122","0.0811474757412167"
"higher vocational","2018","Hauptschulabschluss","weiblich","84","0.0244755638092977","0.01956003305232","0.0293910945662753"
"higher vocational","2018","Realschulabschluss","maennlich","380","0.159659791103147","0.145886788729739","0.173432793476556"
"higher vocational","2018","Realschulabschluss","weiblich","286","0.0649203586485397","0.0572849400523428","0.0725557772447366"
"higher vocational","2018","(Fach-)Abitur","maennlich","238","0.139583344558647","0.124927793361938","0.154238895755357"
"higher vocational","2018","(Fach-)Abitur","weiblich","192","0.11077364410972","0.0987005070334353","0.122846781186004"
"higher vocational","2018","AkademikerInnen","maennlich","","","",""
"higher vocational","2018","AkademikerInnen","weiblich","","","",""
"higher education","2018","(noch) kein Abschluss","maennlich","","","",""
"higher education","2018","(noch) kein Abschluss","weiblich","","","",""
"higher education","2018","Hauptschulabschluss","maennlich","","","",""
"higher education","2018","Hauptschulabschluss","weiblich","","","",""
"higher education","2018","Realschulabschluss","maennlich","","","",""
"higher education","2018","Realschulabschluss","weiblich","","","",""
"higher education","2018","(Fach-)Abitur","maennlich","","","",""
"higher education","2018","(Fach-)Abitur","weiblich","","","",""
"higher education","2018","AkademikerInnen","maennlich","3618","1","1","1"
"higher education","2018","AkademikerInnen","weiblich","3434","1","1","1"
"in school","2019","(noch) kein Abschluss","maennlich","459","0.418275523365262","0.393789687845731","0.442761358884793"
"in school","2019","(noch) kein Abschluss","weiblich","396","0.385800586030284","0.359717668112115","0.411883503948454"
"in school","2019","Hauptschulabschluss","maennlich","","","",""
"in school","2019","Hauptschulabschluss","weiblich","","","",""
"in school","2019","Realschulabschluss","maennlich","","","",""
"in school","2019","Realschulabschluss","weiblich","","","",""
"in school","2019","(Fach-)Abitur","maennlich","","","",""
"in school","2019","(Fach-)Abitur","weiblich","","","",""
"in school","2019","AkademikerInnen","maennlich","","","",""
"in school","2019","AkademikerInnen","weiblich","","","",""
"inadequately","2019","(noch) kein Abschluss","maennlich","1015","0.457078825013016","0.432350825999358","0.481806824026675"
"inadequately","2019","(noch) kein Abschluss","weiblich","885","0.540542823787077","0.513839974357502","0.567245673216652"
"inadequately","2019","Hauptschulabschluss","maennlich","39","0.00856254033315314","0.00559373852363526","0.011531342142671"
"inadequately","2019","Hauptschulabschluss","weiblich","","","",""
"inadequately","2019","Realschulabschluss","maennlich","","","",""
"inadequately","2019","Realschulabschluss","weiblich","","","",""
"inadequately","2019","(Fach-)Abitur","maennlich","","","",""
"inadequately","2019","(Fach-)Abitur","weiblich","","","",""
"inadequately","2019","AkademikerInnen","maennlich","","","",""
"inadequately","2019","AkademikerInnen","weiblich","","","",""
"general elemantary","2019","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2019","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2019","Hauptschulabschluss","maennlich","1141","0.220521670849338","0.207162641962247","0.233880699736428"
"general elemantary","2019","Hauptschulabschluss","weiblich","1263","0.323954133560237","0.308090241490494","0.339818025629981"
"general elemantary","2019","Realschulabschluss","maennlich","388","0.121174958999965","0.109238125201532","0.133111792798398"
"general elemantary","2019","Realschulabschluss","weiblich","510","0.108946384057271","0.0992385265159168","0.118654241598624"
"general elemantary","2019","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2019","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2019","AkademikerInnen","maennlich","","","",""
"general elemantary","2019","AkademikerInnen","weiblich","","","",""
"middle vocational","2019","(noch) kein Abschluss","maennlich","79","0.115780466800137","0.0998978252764153","0.13166310832386"
"middle vocational","2019","(noch) kein Abschluss","weiblich","54","0.0716412524466985","0.0578227959345839","0.085459708958813"
"middle vocational","2019","Hauptschulabschluss","maennlich","2235","0.699462644938491","0.684689303955499","0.714235985921483"
"middle vocational","2019","Hauptschulabschluss","weiblich","1980","0.643584674654553","0.627349351606069","0.659819997703038"
"middle vocational","2019","Realschulabschluss","maennlich","2010","0.718303544715441","0.701849366735647","0.734757722695235"
"middle vocational","2019","Realschulabschluss","weiblich","3150","0.824775423513752","0.812930549900185","0.836620297127319"
"middle vocational","2019","(Fach-)Abitur","maennlich","986","0.375933505564541","0.355521260124517","0.396345751004565"
"middle vocational","2019","(Fach-)Abitur","weiblich","997","0.328681830841884","0.310535205650872","0.346828456032897"
"middle vocational","2019","AkademikerInnen","maennlich","","","",""
"middle vocational","2019","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2019","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2019","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2019","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2019","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2019","Realschulabschluss","maennlich","","","",""
