year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2018,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0003881439661256175,43121,0.00020222496461392604,0.000574062967637309
2018,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0003175723359209598,43121,0.00014939633531874946,0.00048574833652317015
2018,46-65 J.,indirekter Migrationshintergrund,inadequately,0.0002117148906139732,43121,7.439249109739555e-05,0.00034903729013055084
2018,66 und älter,indirekter Migrationshintergrund,higher education,0.00017642907551164433,43121,5.106923694652815e-05,0.0003017889140767605
2018,30-45 J.,direkter Migrationshintergrund,in school,0.0001058574453069866,43121,8.750704984087203e-06,0.000202964185629886
2018,46-65 J.,direkter Migrationshintergrund,in school,3.5285815102328866e-05,43121,-2.078076602295715e-05,9.135239622761488e-05
2018,66 und älter,indirekter Migrationshintergrund,general elemantary,3.5285815102328866e-05,43121,-2.078076602295715e-05,9.135239622761488e-05
2018,66 und älter,indirekter Migrationshintergrund,vocational + Abi,3.5285815102328866e-05,43121,-2.078076602295715e-05,9.135239622761488e-05
2018,66 und älter,indirekter Migrationshintergrund,higher vocational,3.5285815102328866e-05,43121,-2.078076602295715e-05,9.135239622761488e-05
2019,46-65 J.,kein Migrationshintergrund,middle vocational,0.1433422951747559,42417,0.14000744032096463,0.1466771500285472
2019,46-65 J.,kein Migrationshintergrund,higher education,0.09141078251025896,42417,0.08866814381297385,0.09415342120754407
2019,66 und älter,kein Migrationshintergrund,middle vocational,0.08514928541106552,42417,0.08249314079794076,0.08780543002419028
2019,30-45 J.,kein Migrationshintergrund,middle vocational,0.058086882694212534,42417,0.05586085504504484,0.06031291034338023
2019,30-45 J.,kein Migrationshintergrund,higher education,0.04768642988538276,42417,0.04565840402787242,0.049714455742893106
2019,66 und älter,kein Migrationshintergrund,higher education,0.04690816470921183,42417,0.044895934373236676,0.048920395045186985
2019,18-29 J.,kein Migrationshintergrund,middle vocational,0.03972689967454365,42417,0.037868128986484124,0.04158567036260318
2019,30-45 J.,direkter Migrationshintergrund,higher education,0.029680203763973397,42417,0.028065187196799984,0.03129522033114681
2019,46-65 J.,kein Migrationshintergrund,higher vocational,0.02847743030989104,42417,0.026894495816747348,0.030060364803034735
2019,30-45 J.,direkter Migrationshintergrund,middle vocational,0.02706240271685298,42417,0.025518173496279963,0.028606631937425995
2019,30-45 J.,direkter Migrationshintergrund,inadequately,0.025364369605207302,42417,0.02386806754007561,0.026860671670338995
2019,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.024338474600254706,42417,0.02287197359791805,0.025804975602591363
2019,46-65 J.,direkter Migrationshintergrund,middle vocational,0.021013159756615253,42417,0.019648198875667624,0.022378120637562882
2019,46-65 J.,direkter Migrationshintergrund,higher education,0.018642988538276496,42417,0.01735575490718675,0.01993022216936624
2019,30-45 J.,direkter Migrationshintergrund,general elemantary,0.01800622612140937,42417,0.01674075623866697,0.019271696004151767
2019,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.017723220602801754,42417,0.01646755396012733,0.018978887245476177
2019,66 und älter,kein Migrationshintergrund,general elemantary,0.016591198528371303,42417,0.01537559480334071,0.017806802253401897
2019,18-29 J.,kein Migrationshintergrund,general elemantary,0.015919060421678222,42417,0.014727927516079906,0.01711019332727654
2019,46-65 J.,kein Migrationshintergrund,general elemantary,0.014397905759162303,42417,0.013264235981857128,0.015531575536467479
2019,18-29 J.,direkter Migrationshintergrund,inadequately,0.01344276213386161,42417,0.01234681022528852,0.0145387140424347
2019,18-29 J.,kein Migrationshintergrund,higher education,0.013265883684731852,42417,0.012177068268248915,0.014354699101214789
2019,18-29 J.,direkter Migrationshintergrund,general elemantary,0.013089005235602094,42417,0.012007376015650904,0.014170634455553284
2019,66 und älter,kein Migrationshintergrund,higher vocational,0.01298287816612424,42417,0.011905584935722972,0.014060171396525507
2019,46-65 J.,direkter Migrationshintergrund,inadequately,0.011744729022215933,42417,0.01071944977472606,0.012770008269705806
2019,46-65 J.,direkter Migrationshintergrund,general elemantary,0.011284845054478562,42417,0.010279605677135463,0.012290084431821661
2019,18-29 J.,direkter Migrationshintergrund,middle vocational,0.011107966605348804,42417,0.01011054718814513,0.012105386022552478
2019,30-45 J.,kein Migrationshintergrund,higher vocational,0.010435828498655724,42417,0.009468728139065423,0.011402928858246024
2019,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009975944530918353,42417,0.00903017355274039,0.010921715509096316
2019,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.009586811942832885,42417,0.00865948813856977,0.010514135747096
2019,30-45 J.,kein Migrationshintergrund,general elemantary,0.009162303664921465,42417,0.008255549210053599,0.010069058119789332
2019,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.008490165558228386,42417,0.00761700785587952,0.009363323260577252
2019,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.007888778831187208,42417,0.007046858169340729,0.008730699493033687
2019,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.00771190038205745,42417,0.006879397599603579,0.00854440316451132
2019,18-29 J.,kein Migrationshintergrund,in school,0.007252016414320079,42417,0.006444530430309207,0.008059502398330951
2019,18-29 J.,direkter Migrationshintergrund,higher education,0.006013867270411773,42417,0.005278078460133044,0.006749656080690502
2019,30-45 J.,indirekter Migrationshintergrund,higher education,0.005306353473892741,42417,0.004614954298976851,0.00599775264880863
2019,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.005306353473892741,42417,0.004614954298976851,0.00599775264880863
2019,66 und älter,direkter Migrationshintergrund,middle vocational,0.005306353473892741,42417,0.004614954298976851,0.00599775264880863
2019,66 und älter,direkter Migrationshintergrund,higher education,0.0041743313994622895,42417,0.0035607513679948278,0.004787911430929751
2019,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.003926701570680628,42417,0.0033315251820009084,0.004521877959360348
2019,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0037144474317249185,42417,0.0031355186766981002,0.004293376186751737
2019,46-65 J.,indirekter Migrationshintergrund,higher education,0.0036436960520730153,42417,0.0030702870532944944,0.004217105050851536
2019,18-29 J.,indirekter Migrationshintergrund,in school,0.0028300551860761286,42417,0.0023245005014820358,0.0033356098706702215
2019,66 und älter,direkter Migrationshintergrund,general elemantary,0.0027593038064242254,42417,0.0022600908442236096,0.0032585167686248412
2019,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.002264044148860903,42417,0.0018117339774777418,0.002716354320244064
2019,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0021225413895570966,42417,0.0016845628946892432,0.0025605198844249498
2019,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0019456629404273383,42417,0.0015262932941507797,0.002365032586703897
2019,18-29 J.,kein Migrationshintergrund,higher vocational,0.0019102872506013867,42417,0.0014947401800663425,0.002325834321136431
2019,46-65 J.,kein Migrationshintergrund,inadequately,0.0017687844912975803,42417,0.0013688957924263318,0.002168673190168829
2019,30-45 J.,kein Migrationshintergrund,inadequately,0.0016980331116456771,42417,0.0013062099203514693,0.002089856302939885
2019,18-29 J.,direkter Migrationshintergrund,in school,0.0016980331116456771,42417,0.0013062099203514693,0.002089856302939885
2019,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0015919060421678223,42417,0.0012125047035207994,0.001971307380814845
2019,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0015211546625159191,42417,0.0011502671448985833,0.001892042180133255
2019,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0014150275930380643,42417,0.0010572928965592854,0.0017727622895168432
2019,66 und älter,direkter Migrationshintergrund,inadequately,0.0013796519032121127,42417,0.001026410936609803,0.0017328928698144225
2019,18-29 J.,kein Migrationshintergrund,inadequately,0.001344276213386161,42417,0.000995587209791095,0.0016929652169812273
2019,18-29 J.,indirekter Migrationshintergrund,higher education,0.001273524833734258,42417,0.0009341238574923796,0.0016129258099761362
2019,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.001273524833734258,42417,0.0009341238574923796,0.0016129258099761362
2019,46-65 J.,indirekter Migrationshintergrund,vocational + Abi,0.0009905193151266449,42417,0.0006911533830604578,0.001289885247192832
2019,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0007782651761709354,42417,0.0005128774509392208,0.00104365290140265
2019,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.0007428894863449838,42417,0.0004835988542424701,0.0010021801184474973
2019,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0007075137965190322,42417,0.0004544675706843164,0.0009605600223537479
2019,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0006013867270411773,42417,0.0003680772461534337,0.000834696207928921
2019,66 und älter,direkter Migrationshintergrund,higher vocational,0.0005306353473892741,42417,0.0003114714936546819,0.0007497992011238664
2019,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0004952596575633224,42417,0.00028352351227734087,0.0007069958028493039
2019,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0004952596575633224,42417,0.00028352351227734087,0.0007069958028493039
2019,66 und älter,kein Migrationshintergrund,inadequately,0.0004598839677373709,42417,0.000255846302150963,0.0006639216333237788
2019,66 und älter,indirekter Migrationshintergrund,higher education,0.0003537568982595161,42417,0.00017479452742754487,0.0005327192690914872
2019,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0002830055186076129,42417,0.0001229310435214441,0.00044307999369378164
2019,46-65 J.,indirekter Migrationshintergrund,inadequately,0.00017687844912975804,42417,5.032174808551962e-05,0.00030343515017399646
2019,66 und älter,indirekter Migrationshintergrund,general elemantary,0.00010612706947785482,42417,8.093201933660567e-06,0.0002041609370220491
2019,30-45 J.,direkter Migrationshintergrund,in school,7.075137965190322e-05,42417,-9.29435396227809e-06,0.00015079711326608454
2019,18-29 J.,direkter Migrationshintergrund,higher vocational,3.537568982595161e-05,42417,-2.1226192427276217e-05,9.197757207917944e-05
2019,46-65 J.,direkter Migrationshintergrund,in school,3.537568982595161e-05,42417,-2.1226192427276217e-05,9.197757207917944e-05
2020,46-65 J.,kein Migrationshintergrund,middle vocational,0.12951796607778834,42741,0.1263346581873817,0.13270127396819498
2020,46-65 J.,kein Migrationshintergrund,higher education,0.08491131563172186,42741,0.0822686141429576,0.08755401712048612
2020,66 und älter,kein Migrationshintergrund,middle vocational,0.08004513558306005,42741,0.07747246332020419,0.08261780784591591
2020,30-45 J.,kein Migrationshintergrund,middle vocational,0.04989597658591629,42741,0.04783177515831838,0.0519601780135142
2020,30-45 J.,kein Migrationshintergrund,higher education,0.04474769914312916,42741,0.042787599575848496,0.04670779871040983
2020,66 und älter,kein Migrationshintergrund,higher education,0.04450086392326951,42741,0.042545925410731614,0.04645580243580741
2020,30-45 J.,direkter Migrationshintergrund,higher education,0.03910575126062273,42741,0.03726797834991738,0.040943524171328086
2020,18-29 J.,kein Migrationshintergrund,middle vocational,0.03773052646426179,42741,0.03592406576045412,0.03953698716806946
2020,30-45 J.,direkter Migrationshintergrund,middle vocational,0.03547374731125921,42741,0.03372009176813161,0.03722740285438682
2020,30-45 J.,direkter Migrationshintergrund,inadequately,0.029161818117705136,42741,0.02756662063934117,0.030757015596069102
2020,46-65 J.,kein Migrationshintergrund,higher vocational,0.025177192425684967,42741,0.023691940164404242,0.026662444686965693
2020,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.023484608060933037,42741,0.02204890397401161,0.024920312147854465
2020,46-65 J.,direkter Migrationshintergrund,middle vocational,0.022744102401354067,42741,0.021330678982336166,0.024157525820371967
2020,30-45 J.,direkter Migrationshintergrund,general elemantary,0.02228569413590042,42741,0.0208862589163785,0.023685129355422344
2020,46-65 J.,direkter Migrationshintergrund,higher education,0.01985260411156952,42741,0.018530126988340296,0.021175081234798745
2020,18-29 J.,direkter Migrationshintergrund,middle vocational,0.018336330618145914,42741,0.01706437690768632,0.019608284328605508
2020,18-29 J.,direkter Migrationshintergrund,general elemantary,0.017172678867378964,42741,0.015941017366528542,0.018404340368229386
2020,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.015973764942346345,42741,0.01478515128738677,0.01716237859730592
2020,18-29 J.,direkter Migrationshintergrund,inadequately,0.015903240593815014,42741,0.01471721121398511,0.01708926997364492
2020,66 und älter,kein Migrationshintergrund,general elemantary,0.014845375365845058,42741,0.013698855659797065,0.015991895071893053
2020,18-29 J.,kein Migrationshintergrund,general elemantary,0.014669064494516732,42741,0.013529271456513866,0.0158088575325196
2020,18-29 J.,direkter Migrationshintergrund,higher education,0.01336436404668712,42741,0.0122757190541138,0.01445300903926044
2020,46-65 J.,kein Migrationshintergrund,general elemantary,0.013011742304030467,42741,0.011937363450983434,0.0140861211570775
2020,18-29 J.,kein Migrationshintergrund,higher education,0.012588596212842484,42741,0.011531604814907023,0.013645587610777945
2020,46-65 J.,direkter Migrationshintergrund,general elemantary,0.012200712295920166,42741,0.011159928123179558,0.013241496468660774
2020,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.012165450121654502,42741,0.011126152510803601,0.013204747732505403
2020,66 und älter,kein Migrationshintergrund,higher vocational,0.011918614901794845,42741,0.01088978640626095,0.012947443397328739
