"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","2017","35-65 Jahre alt","direkter Migrationshintergrund","554","0.134422258152876","0.125068873967213","0.143775642338539"
"vocational + Abi","2017","35-65 Jahre alt","indirekter Migrationshintergrund","71","0.0757888861331033","0.056457179393253","0.0951205928729535"
"vocational + Abi","2017","66 und älter","kein Migrationshintergrund","97","0.0279231735557405","0.0231460090720596","0.0327003380394214"
"vocational + Abi","2017","66 und älter","direkter Migrationshintergrund","42","0.10600022857733","0.0781400577877347","0.133860399366926"
"vocational + Abi","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2017","16-34 Jahre alt","kein Migrationshintergrund","107","0.0327441470114531","0.0273132240973468","0.0381750699255594"
"higher vocational","2017","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2017","35-65 Jahre alt","kein Migrationshintergrund","959","0.0863634928076198","0.0812563481178609","0.0914706374973787"
"higher vocational","2017","35-65 Jahre alt","direkter Migrationshintergrund","62","0.0325961007639193","0.0277267968418941","0.0374654046859446"
"higher vocational","2017","35-65 Jahre alt","indirekter Migrationshintergrund","48","0.0418690470983513","0.027239165326715","0.0564989288699877"
"higher vocational","2017","66 und älter","kein Migrationshintergrund","330","0.0700421216986615","0.0626418307016432","0.0774424126956797"
"higher vocational","2017","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2017","16-34 Jahre alt","kein Migrationshintergrund","722","0.224646119740308","0.211910046212433","0.237382193268182"
"higher education","2017","16-34 Jahre alt","direkter Migrationshintergrund","785","0.236825142833995","0.224348245754383","0.249302039913608"
"higher education","2017","16-34 Jahre alt","indirekter Migrationshintergrund","79","0.132998808783643","0.111856861458298","0.154140756108989"
"higher education","2017","35-65 Jahre alt","kein Migrationshintergrund","3187","0.244715683720213","0.236899181138183","0.252532186302243"
"higher education","2017","35-65 Jahre alt","direkter Migrationshintergrund","1233","0.245809389073159","0.234002922710248","0.25761585543607"
"higher education","2017","35-65 Jahre alt","indirekter Migrationshintergrund","201","0.318963650841947","0.284919885703855","0.353007415980039"
"higher education","2017","66 und älter","kein Migrationshintergrund","1168","0.203433288342674","0.191760903491545","0.215105673193803"
"higher education","2017","66 und älter","direkter Migrationshintergrund","105","0.166397384073661","0.132690822564473","0.200103945582849"
"higher education","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2018","16-34 Jahre alt","kein Migrationshintergrund","447","0.0813115363868986","0.0727676240428103","0.0898554487309869"
"in school","2018","16-34 Jahre alt","direkter Migrationshintergrund","178","0.0244146237909956","0.0192422167154019","0.0295870308665892"
"in school","2018","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.114441917120145","0.0943249899824511","0.134558844257838"
"in school","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2018","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2018","66 und älter","kein Migrationshintergrund","","","",""
"in school","2018","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2018","16-34 Jahre alt","kein Migrationshintergrund","57","0.0102937931473851","0.00713851656299929","0.0134490697317709"
"inadequately","2018","16-34 Jahre alt","direkter Migrationshintergrund","1018","0.117904813101659","0.107096484714797","0.128713141488522"
"inadequately","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2018","35-65 Jahre alt","kein Migrationshintergrund","97","0.00928858759393584","0.00748763123882285","0.0110895439490488"
"inadequately","2018","35-65 Jahre alt","direkter Migrationshintergrund","901","0.0817142758460574","0.0738519096453102","0.0895766420468046"
"inadequately","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2018","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2018","66 und älter","direkter Migrationshintergrund","50","0.0592679073269794","0.0378061939186183","0.0807296207353406"
"inadequately","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2018","16-34 Jahre alt","kein Migrationshintergrund","661","0.124330214645194","0.114015550459506","0.134644878830882"
"general elemantary","2018","16-34 Jahre alt","direkter Migrationshintergrund","727","0.162174275021708","0.149820409597717","0.174528140445698"
"general elemantary","2018","16-34 Jahre alt","indirekter Migrationshintergrund","241","0.21662485302852","0.190593329282311","0.242656376774728"
"general elemantary","2018","35-65 Jahre alt","kein Migrationshintergrund","585","0.0583401417622833","0.0539398088632777","0.062740474661289"
"general elemantary","2018","35-65 Jahre alt","direkter Migrationshintergrund","791","0.169141627109764","0.158381828673853","0.179901425545675"
"general elemantary","2018","35-65 Jahre alt","indirekter Migrationshintergrund","68","0.10089432796759","0.0785504204877322","0.123238235447448"
"general elemantary","2018","66 und älter","kein Migrationshintergrund","512","0.135380510808017","0.125456877183397","0.145304144432638"
"general elemantary","2018","66 und älter","direkter Migrationshintergrund","93","0.237396435867373","0.198723412358599","0.276069459376147"
"general elemantary","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2018","16-34 Jahre alt","kein Migrationshintergrund","1590","0.414910565780263","0.399508288268844","0.430312843291683"
"middle vocational","2018","16-34 Jahre alt","direkter Migrationshintergrund","744","0.313695029594755","0.29814441962473","0.32924563956478"
"middle vocational","2018","16-34 Jahre alt","indirekter Migrationshintergrund","380","0.404553959487321","0.373539087790293","0.43556883118435"
"middle vocational","2018","35-65 Jahre alt","kein Migrationshintergrund","5385","0.513226346141708","0.5038426752372","0.522610017046215"
"middle vocational","2018","35-65 Jahre alt","direkter Migrationshintergrund","1271","0.353705370343733","0.339982293861206","0.36742844682626"
"middle vocational","2018","35-65 Jahre alt","indirekter Migrationshintergrund","312","0.446587313028187","0.409706700460622","0.483467925595751"
"middle vocational","2018","66 und älter","kein Migrationshintergrund","2413","0.551512857333577","0.537087288189115","0.565938426478039"
"middle vocational","2018","66 und älter","direkter Migrationshintergrund","144","0.314940964844313","0.272722718403419","0.357159211285207"
"middle vocational","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2018","16-34 Jahre alt","kein Migrationshintergrund","334","0.099775505173528","0.0904067055682849","0.109144304778771"
"vocational + Abi","2018","16-34 Jahre alt","direkter Migrationshintergrund","154","0.102078190568643","0.0919315849674887","0.112224796169798"
"vocational + Abi","2018","16-34 Jahre alt","indirekter Migrationshintergrund","55","0.0743686875508426","0.0577890652616878","0.0909483098399974"
"vocational + Abi","2018","35-65 Jahre alt","kein Migrationshintergrund","958","0.0827811538574509","0.0776079810348286","0.0879543266800732"
"vocational + Abi","2018","35-65 Jahre alt","direkter Migrationshintergrund","486","0.129189909565725","0.119562899923902","0.138816919207547"
"vocational + Abi","2018","35-65 Jahre alt","indirekter Migrationshintergrund","71","0.073455641195244","0.0541018493921118","0.0928094329983761"
"vocational + Abi","2018","66 und älter","kein Migrationshintergrund","103","0.0274203881093728","0.0226836484376693","0.0321571277810763"
"vocational + Abi","2018","66 und älter","direkter Migrationshintergrund","51","0.118784928750174","0.08937843510504","0.148191422395309"
"vocational + Abi","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2018","16-34 Jahre alt","kein Migrationshintergrund","109","0.0363492208771557","0.030498572999824","0.0421998687544873"
"higher vocational","2018","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2018","35-65 Jahre alt","kein Migrationshintergrund","878","0.0874774118261989","0.0821731550591413","0.0927816685932566"
"higher vocational","2018","35-65 Jahre alt","direkter Migrationshintergrund","55","0.0295394756559001","0.0246798176034851","0.034399133708315"
"higher vocational","2018","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.0364510204923859","0.0225479052277103","0.0503541357570614"
"higher vocational","2018","66 und älter","kein Migrationshintergrund","338","0.0696938613816899","0.0623081838071377","0.077079538956242"
"higher vocational","2018","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2018","16-34 Jahre alt","kein Migrationshintergrund","733","0.233029163989576","0.219813434736659","0.246244893242493"
"higher education","2018","16-34 Jahre alt","direkter Migrationshintergrund","593","0.266317612908391","0.251503043623193","0.281132182193588"
"higher education","2018","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.145350272009682","0.123078100678825","0.167622443340539"
"higher education","2018","35-65 Jahre alt","kein Migrationshintergrund","2996","0.248886358818423","0.240769123497654","0.257003594139192"
"higher education","2018","35-65 Jahre alt","direkter Migrationshintergrund","1156","0.236200881061387","0.224009701822644","0.248392060300131"
"higher education","2018","35-65 Jahre alt","indirekter Migrationshintergrund","186","0.316846793737189","0.282332094477749","0.35136149299663"
"higher education","2018","66 und älter","kein Migrationshintergrund","1187","0.211211313449305","0.199372203262199","0.22305042363641"
"higher education","2018","66 und älter","direkter Migrationshintergrund","111","0.224455155852526","0.186533275383699","0.262377036321354"
"higher education","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2019","16-34 Jahre alt","kein Migrationshintergrund","407","0.0740924927333231","0.0657027029960559","0.0824822824705903"
"in school","2019","16-34 Jahre alt","direkter Migrationshintergrund","67","0.0234805147281141","0.0177152478304848","0.0292457816257434"
"in school","2019","16-34 Jahre alt","indirekter Migrationshintergrund","135","0.101182296308068","0.0807642513196762","0.12160034129646"
"in school","2019","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2019","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2019","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2019","66 und älter","kein Migrationshintergrund","","","",""
"in school","2019","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2019","16-34 Jahre alt","kein Migrationshintergrund","51","0.0102412714510994","0.0070163304043261","0.0134662124978728"
"inadequately","2019","16-34 Jahre alt","direkter Migrationshintergrund","827","0.107425838777288","0.0956361677769791","0.119215509777596"
"inadequately","2019","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2019","35-65 Jahre alt","kein Migrationshintergrund","83","0.00838749570969915","0.00673081010255838","0.0100441813168399"
