year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,Lower Saxony,SPD,0.19392,201,973,0.16906,0.21877
2017,46-65 y.,Lower Saxony,CDU/CSU,0.15505,172,973,0.13229,0.17780
2017,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.04658,52,973,0.03333,0.05983
2017,46-65 y.,Bremen,Not leaning towards specific party,0.59967,56,56,0.47018,0.72916
2017,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.48890,1061,2099,0.46751,0.51029
2017,46-65 y.,North Rhine-Westphalia,SPD,0.20031,403,2099,0.18318,0.21743
2017,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.15210,372,2099,0.13673,0.16746
2017,46-65 y.,North Rhine-Westphalia,FDP,0.02861,52,2099,0.02148,0.03575
2017,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05130,122,2099,0.04186,0.06074
2017,46-65 y.,North Rhine-Westphalia,PDS/Linke,0.02269,43,2099,0.01632,0.02906
2017,46-65 y.,North Rhine-Westphalia,AfD,0.03177,46,2099,0.02426,0.03927
2017,46-65 y.,Hesse,Not leaning towards specific party,0.57770,412,675,0.54041,0.61499
2017,46-65 y.,Hesse,SPD,0.14132,106,675,0.11502,0.16762
2017,46-65 y.,Hesse,CDU/CSU,0.12740,107,675,0.10223,0.15257
2017,46-65 y.,Hesse,Bündnis90/Grüne,0.06241,50,675,0.04415,0.08067
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.58261,356,539,0.54094,0.62428
2017,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.14559,90,539,0.11579,0.17540
2017,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15374,93,539,0.12326,0.18422
2017,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.50038,595,1032,0.46986,0.53090
2017,46-65 y.,Baden-Wuerttemberg,SPD,0.13795,122,1032,0.11690,0.15900
2017,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.14698,173,1032,0.12536,0.16859
2017,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.11474,142,1032,0.09528,0.13419
2017,46-65 y.,Bavaria,Not leaning towards specific party,0.61930,996,1545,0.59508,0.64352
2017,46-65 y.,Bavaria,SPD,0.09745,139,1545,0.08266,0.11225
2017,46-65 y.,Bavaria,CDU/CSU,0.16997,272,1545,0.15123,0.18870
2017,46-65 y.,Bavaria,Bündnis90/Grüne,0.04642,107,1545,0.03593,0.05692
2017,46-65 y.,Bavaria,AfD,0.01935,31,1545,0.01248,0.02622
2017,46-65 y.,Berlin,Not leaning towards specific party,0.49227,167,285,0.43412,0.55041
2017,46-65 y.,Berlin,SPD,0.11457,36,285,0.07752,0.15161
2017,46-65 y.,Berlin,CDU/CSU,0.09522,44,285,0.06108,0.12936
2017,46-65 y.,Berlin,Bündnis90/Grüne,0.09194,38,285,0.05834,0.12555
2017,46-65 y.,Brandenburg,Not leaning towards specific party,0.71050,316,392,0.66554,0.75545
2017,46-65 y.,Brandenburg,SPD,0.05786,36,392,0.03472,0.08101
2017,46-65 y.,Brandenburg,CDU/CSU,0.10628,40,392,0.07573,0.13683
2017,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.69749,142,173,0.62884,0.76614
2017,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.11286,31,173,0.06557,0.16014
2017,46-65 y.,Saxony,Not leaning towards specific party,0.63389,422,563,0.59406,0.67372
2017,46-65 y.,Saxony,CDU/CSU,0.09531,66,563,0.07103,0.11959
2017,46-65 y.,Saxony,PDS/Linke,0.07797,39,563,0.05581,0.10014
2017,46-65 y.,Saxony,AfD,0.07137,36,563,0.05009,0.09265
2017,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.67233,260,302,0.61931,0.72536
2017,46-65 y.,Saxony-Anhalt,CDU/CSU,0.09404,42,302,0.06107,0.12702
2017,46-65 y.,Thuringa,Not leaning towards specific party,0.65593,268,321,0.60388,0.70799
2017,46-65 y.,Thuringa,CDU/CSU,0.13702,53,321,0.09935,0.17470
2017,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.32278,59,165,0.25122,0.39434
2017,66 and older,Schleswig-Holstein,SPD,0.37016,58,165,0.29626,0.44406
2017,66 and older,Schleswig-Holstein,CDU/CSU,0.23738,48,165,0.17226,0.30250
2017,66 and older,Hamburg,Not leaning towards specific party,0.32680,33,33,0.16428,0.48932
2017,66 and older,Lower Saxony,Not leaning towards specific party,0.36332,179,456,0.31913,0.40751
2017,66 and older,Lower Saxony,SPD,0.22689,118,456,0.18841,0.26538
2017,66 and older,Lower Saxony,CDU/CSU,0.33968,159,456,0.29616,0.38319
2017,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.35971,321,844,0.32731,0.39210
2017,66 and older,North Rhine-Westphalia,SPD,0.22598,194,844,0.19775,0.25422
2017,66 and older,North Rhine-Westphalia,CDU/CSU,0.30829,294,844,0.27712,0.33946
2017,66 and older,North Rhine-Westphalia,FDP,0.03193,35,844,0.02006,0.04380
2017,66 and older,Hesse,Not leaning towards specific party,0.47296,116,248,0.41069,0.53522
2017,66 and older,Hesse,SPD,0.19516,65,248,0.14573,0.24459
2017,66 and older,Hesse,CDU/CSU,0.25239,67,248,0.19822,0.30656
2017,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.45114,128,281,0.39285,0.50943
2017,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.20565,67,281,0.15831,0.25299
2017,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.26811,86,281,0.21622,0.32000
2017,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.44344,234,506,0.40011,0.48677
2017,66 and older,Baden-Wuerttemberg,SPD,0.19374,95,506,0.15927,0.22822
2017,66 and older,Baden-Wuerttemberg,CDU/CSU,0.23030,143,506,0.19358,0.26702
2017,66 and older,Baden-Wuerttemberg,Bündnis90/Grüne,0.05750,34,506,0.03719,0.07780
2017,66 and older,Bavaria,Not leaning towards specific party,0.45217,333,709,0.41551,0.48883
2017,66 and older,Bavaria,SPD,0.16714,127,709,0.13965,0.19462
2017,66 and older,Bavaria,CDU/CSU,0.28334,249,709,0.25014,0.31653
2017,66 and older,Berlin,Not leaning towards specific party,0.41941,75,165,0.34389,0.49494
2017,66 and older,Berlin,SPD,0.26390,57,165,0.19644,0.33136
2017,66 and older,Berlin,CDU/CSU,0.12255,33,165,0.07236,0.17274
2017,66 and older,Brandenburg,Not leaning towards specific party,0.58528,135,206,0.51783,0.65272
2017,66 and older,Brandenburg,SPD,0.08723,31,206,0.04861,0.12586
2017,66 and older,Brandenburg,PDS/Linke,0.15007,40,206,0.10118,0.19896
2017,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.56820,69,69,0.45047,0.68593
2017,66 and older,Saxony,Not leaning towards specific party,0.59111,214,296,0.53500,0.64721
2017,66 and older,Saxony,SPD,0.10494,39,296,0.06996,0.13991
2017,66 and older,Saxony,CDU/CSU,0.16257,43,296,0.12046,0.20467
2017,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.59991,107,140,0.51846,0.68135
2017,66 and older,Saxony-Anhalt,CDU/CSU,0.15438,33,140,0.09432,0.21445
2017,66 and older,Thuringa,Not leaning towards specific party,0.50831,108,150,0.42803,0.58858
2017,66 and older,Thuringa,CDU/CSU,0.21792,42,150,0.15163,0.28421
2018,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.52892,135,135,0.44441,0.61344
2018,17-29 y.,Hamburg,Not leaning towards specific party,0.56324,63,63,0.43978,0.68670
2018,17-29 y.,Lower Saxony,Not leaning towards specific party,0.62964,459,559,0.58957,0.66971
2018,17-29 y.,Lower Saxony,SPD,0.08706,45,559,0.06367,0.11046
2018,17-29 y.,Lower Saxony,CDU/CSU,0.05475,55,559,0.03588,0.07363
2018,17-29 y.,Bremen,Not leaning towards specific party,0.39830,44,44,0.25197,0.54462
2018,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.62921,937,1259,0.60252,0.65590
2018,17-29 y.,North Rhine-Westphalia,SPD,0.07586,85,1259,0.06123,0.09049
2018,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.06945,95,1259,0.05540,0.08350
2018,17-29 y.,North Rhine-Westphalia,FDP,0.01987,33,1259,0.01216,0.02759
2018,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05639,70,1259,0.04364,0.06914
2018,17-29 y.,North Rhine-Westphalia,PDS/Linke,0.05572,39,1259,0.04304,0.06839
2018,17-29 y.,Hesse,Not leaning towards specific party,0.64032,294,374,0.59162,0.68903
2018,17-29 y.,Hesse,SPD,0.10290,37,374,0.07207,0.13374
2018,17-29 y.,Hesse,CDU/CSU,0.07775,43,374,0.05058,0.10493
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.65420,237,237,0.59352,0.71488
2018,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.62085,400,484,0.57758,0.66412
2018,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.07484,41,484,0.05138,0.09831
2018,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.11416,43,484,0.08580,0.14253
2018,17-29 y.,Bavaria,Not leaning towards specific party,0.67949,541,638,0.64325,0.71573
2018,17-29 y.,Bavaria,CDU/CSU,0.08415,50,638,0.06259,0.10571
2018,17-29 y.,Bavaria,Bündnis90/Grüne,0.06349,47,638,0.04455,0.08243
2018,17-29 y.,Berlin,Not leaning towards specific party,0.55817,110,110,0.46494,0.65140
2018,17-29 y.,Brandenburg,Not leaning towards specific party,0.78085,123,123,0.70744,0.85425
2018,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.60388,72,72,0.49011,0.71764
2018,17-29 y.,Saxony,Not leaning towards specific party,0.64302,197,197,0.57595,0.71010
2018,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.66050,123,123,0.57647,0.74453
2018,17-29 y.,Thuringa,Not leaning towards specific party,0.61253,115,115,0.52310,0.70196
2018,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.69480,234,234,0.63567,0.75393
2018,30-45 y.,Hamburg,Not leaning towards specific party,0.47801,105,105,0.38201,0.57401
2018,30-45 y.,Lower Saxony,Not leaning towards specific party,0.60005,525,727,0.56441,0.63568
2018,30-45 y.,Lower Saxony,SPD,0.11050,61,727,0.08770,0.13331
2018,30-45 y.,Lower Saxony,CDU/CSU,0.16911,107,727,0.14184,0.19638
2018,30-45 y.,Lower Saxony,Bündnis90/Grüne,0.04984,34,727,0.03401,0.06567
2018,30-45 y.,Bremen,Not leaning towards specific party,0.69698,73,73,0.59083,0.80313
2018,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.62749,1218,1698,0.60449,0.65049
2018,30-45 y.,North Rhine-Westphalia,SPD,0.09722,132,1698,0.08312,0.11131
2018,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.12826,220,1698,0.11235,0.14417
2018,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05659,84,1698,0.04560,0.06759
2018,30-45 y.,North Rhine-Westphalia,PDS/Linke,0.03084,44,1698,0.02261,0.03906
2018,30-45 y.,Hesse,Not leaning towards specific party,0.64185,396,547,0.60163,0.68206
2018,30-45 y.,Hesse,SPD,0.10890,48,547,0.08277,0.13504
2018,30-45 y.,Hesse,CDU/CSU,0.10424,72,547,0.07861,0.12987
2018,30-45 y.,Hesse,Bündnis90/Grüne,0.04040,31,547,0.02388,0.05691
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.55951,306,361,0.50823,0.61080
2018,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14403,55,361,0.10776,0.18030
2018,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.60405,619,907,0.57220,0.63589
2018,30-45 y.,Baden-Wuerttemberg,SPD,0.07692,55,907,0.05957,0.09428
2018,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.11964,134,907,0.09850,0.14077
2018,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.08424,99,907,0.06616,0.10233
2018,30-45 y.,Bavaria,Not leaning towards specific party,0.61436,853,1149,0.58620,0.64251
2018,30-45 y.,Bavaria,SPD,0.04735,51,1149,0.03506,0.05963
2018,30-45 y.,Bavaria,CDU/CSU,0.12475,130,1149,0.10563,0.14386
2018,30-45 y.,Bavaria,Bündnis90/Grüne,0.10068,80,1149,0.08327,0.11809
2018,30-45 y.,Bavaria,AfD,0.02950,35,1149,0.01971,0.03929
2018,30-45 y.,Berlin,Not leaning towards specific party,0.56628,218,312,0.51120,0.62136
2018,30-45 y.,Berlin,Bündnis90/Grüne,0.14551,62,312,0.10632,0.18470
2018,30-45 y.,Berlin,PDS/Linke,0.08248,32,312,0.05190,0.11305
2018,30-45 y.,Brandenburg,Not leaning towards specific party,0.66833,203,203,0.60340,0.73326
2018,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.64214,128,128,0.55877,0.72551
2018,30-45 y.,Saxony,Not leaning towards specific party,0.66547,346,423,0.62046,0.71049
2018,30-45 y.,Saxony,CDU/CSU,0.09070,45,423,0.06330,0.11811
2018,30-45 y.,Saxony,AfD,0.07313,32,423,0.04829,0.09797
2018,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.76738,205,205,0.70940,0.82536
2018,30-45 y.,Thuringa,Not leaning towards specific party,0.68115,202,202,0.61673,0.74558
2018,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.50875,161,293,0.45141,0.56609
2018,46-65 y.,Schleswig-Holstein,SPD,0.16444,50,293,0.12192,0.20696
2018,46-65 y.,Schleswig-Holstein,CDU/CSU,0.13282,50,293,0.09389,0.17174
2018,46-65 y.,Schleswig-Holstein,Bündnis90/Grüne,0.08596,32,293,0.05381,0.11811
2018,46-65 y.,Hamburg,Not leaning towards specific party,0.45534,85,85,0.34884,0.56184
2018,46-65 y.,Lower Saxony,Not leaning towards specific party,0.50878,576,987,0.47758,0.53999
2018,46-65 y.,Lower Saxony,SPD,0.19919,176,987,0.17426,0.22412
2018,46-65 y.,Lower Saxony,CDU/CSU,0.15877,173,987,0.13596,0.18158
2018,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.04656,62,987,0.03341,0.05972
2018,46-65 y.,Bremen,Not leaning towards specific party,0.59934,63,63,0.47736,0.72132
2018,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.53238,1107,2096,0.51101,0.55374
2018,46-65 y.,North Rhine-Westphalia,SPD,0.15382,327,2096,0.13837,0.16927
2018,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.15045,351,2096,0.13514,0.16576
2018,46-65 y.,North Rhine-Westphalia,FDP,0.02614,55,2096,0.01931,0.03297
2018,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06767,157,2096,0.05691,0.07842
2018,46-65 y.,North Rhine-Westphalia,PDS/Linke,0.02511,42,2096,0.01841,0.03181
2018,46-65 y.,North Rhine-Westphalia,AfD,0.02488,57,2096,0.01821,0.03155
2018,46-65 y.,Hesse,Not leaning towards specific party,0.57060,412,657,0.53273,0.60848
2018,46-65 y.,Hesse,SPD,0.12823,85,657,0.10265,0.15382
2018,46-65 y.,Hesse,CDU/CSU,0.10792,103,657,0.08418,0.13166
2018,46-65 y.,Hesse,Bündnis90/Grüne,0.08222,57,657,0.06119,0.10324
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.56639,356,561,0.52534,0.60744
2018,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.13964,78,561,0.11093,0.16835
2018,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15967,95,561,0.12933,0.19001
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.05279,32,561,0.03427,0.07131
2018,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.47082,517,1003,0.43992,0.50173
2018,46-65 y.,Baden-Wuerttemberg,SPD,0.11977,105,1003,0.09966,0.13987
2018,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.17154,175,1003,0.14819,0.19488
2018,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.14012,173,1003,0.11862,0.16161
2018,46-65 y.,Baden-Wuerttemberg,AfD,0.03709,33,1003,0.02539,0.04879
2018,46-65 y.,Bavaria,Not leaning towards specific party,0.62145,936,1485,0.59678,0.64613
2018,46-65 y.,Bavaria,SPD,0.06973,101,1485,0.05677,0.08269
2018,46-65 y.,Bavaria,CDU/CSU,0.15180,240,1485,0.13355,0.17006
2018,46-65 y.,Bavaria,Bündnis90/Grüne,0.05462,125,1485,0.04306,0.06619
2018,46-65 y.,Bavaria,PDS/Linke,0.01322,31,1485,0.00741,0.01903
2018,46-65 y.,Bavaria,AfD,0.03533,52,1485,0.02593,0.04472
2018,46-65 y.,Berlin,Not leaning towards specific party,0.50120,174,280,0.44253,0.55987
2018,46-65 y.,Berlin,CDU/CSU,0.09310,37,280,0.05900,0.12719
2018,46-65 y.,Berlin,Bündnis90/Grüne,0.10029,36,280,0.06504,0.13554
2018,46-65 y.,Berlin,PDS/Linke,0.10532,33,280,0.06930,0.14134
2018,46-65 y.,Brandenburg,Not leaning towards specific party,0.75583,311,356,0.71115,0.80052
2018,46-65 y.,Brandenburg,CDU/CSU,0.10488,45,356,0.07300,0.13675
2018,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.69331,151,151,0.61952,0.76711
2018,46-65 y.,Saxony,Not leaning towards specific party,0.64492,398,541,0.60455,0.68528
2018,46-65 y.,Saxony,CDU/CSU,0.07333,57,541,0.05135,0.09532
2018,46-65 y.,Saxony,PDS/Linke,0.07690,45,541,0.05443,0.09937
2018,46-65 y.,Saxony,AfD,0.08971,41,541,0.06561,0.11381
2018,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.70527,271,310,0.65444,0.75611
2018,46-65 y.,Saxony-Anhalt,CDU/CSU,0.07368,39,310,0.04455,0.10280
2018,46-65 y.,Thuringa,Not leaning towards specific party,0.65690,266,338,0.60621,0.70758
2018,46-65 y.,Thuringa,CDU/CSU,0.10743,40,338,0.07436,0.14049
2018,46-65 y.,Thuringa,PDS/Linke,0.07364,32,338,0.04575,0.10153
2018,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.31601,59,156,0.24282,0.38921
2018,66 and older,Schleswig-Holstein,SPD,0.30625,52,156,0.23369,0.37882
2018,66 and older,Schleswig-Holstein,CDU/CSU,0.26434,45,156,0.19491,0.33376
2018,66 and older,Hamburg,SPD,0.24870,32,32,0.09653,0.40087
2018,66 and older,Lower Saxony,Not leaning towards specific party,0.35668,156,432,0.31145,0.40190
2018,66 and older,Lower Saxony,SPD,0.24500,119,432,0.20439,0.28560
2018,66 and older,Lower Saxony,CDU/CSU,0.31804,157,432,0.27407,0.36201
2018,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.41703,372,838,0.38362,0.45043
2018,66 and older,North Rhine-Westphalia,SPD,0.19882,183,838,0.17178,0.22586
2018,66 and older,North Rhine-Westphalia,CDU/CSU,0.28198,283,838,0.25149,0.31246
2018,66 and older,Hesse,Not leaning towards specific party,0.42613,99,234,0.36263,0.48963
2018,66 and older,Hesse,SPD,0.18256,58,234,0.13296,0.23217
2018,66 and older,Hesse,CDU/CSU,0.27926,77,234,0.22165,0.33686
2018,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.43418,128,277,0.37571,0.49266
2018,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.16693,58,277,0.12293,0.21092
2018,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.32226,91,277,0.26713,0.37740
2018,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.40300,195,480,0.35907,0.44693
2018,66 and older,Baden-Wuerttemberg,SPD,0.12318,74,480,0.09375,0.15262
2018,66 and older,Baden-Wuerttemberg,CDU/CSU,0.29282,160,480,0.25207,0.33358
2018,66 and older,Baden-Wuerttemberg,Bündnis90/Grüne,0.10066,51,480,0.07371,0.12760
2018,66 and older,Bavaria,Not leaning towards specific party,0.41172,332,732,0.37604,0.44740
2018,66 and older,Bavaria,SPD,0.14826,113,732,0.12250,0.17402
2018,66 and older,Bavaria,CDU/CSU,0.31906,251,732,0.28527,0.35285
2018,66 and older,Bavaria,Bündnis90/Grüne,0.04258,36,732,0.02794,0.05721
2018,66 and older,Berlin,Not leaning towards specific party,0.45550,77,124,0.36748,0.54351
2018,66 and older,Berlin,SPD,0.23482,47,124,0.15991,0.30974
2018,66 and older,Brandenburg,Not leaning towards specific party,0.64119,145,212,0.57647,0.70591
2018,66 and older,Brandenburg,SPD,0.09950,34,212,0.05911,0.13989
2018,66 and older,Brandenburg,PDS/Linke,0.12904,33,212,0.08380,0.17427
2018,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.51464,63,63,0.39023,0.63904
2018,66 and older,Saxony,Not leaning towards specific party,0.53476,204,297,0.47794,0.59158
2018,66 and older,Saxony,CDU/CSU,0.18195,53,297,0.13800,0.22590
2018,66 and older,Saxony,PDS/Linke,0.09230,40,297,0.05933,0.12528
2018,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.57178,114,147,0.49151,0.65205
2018,66 and older,Saxony-Anhalt,CDU/CSU,0.17374,33,147,0.11228,0.23520
2018,66 and older,Thuringa,Not leaning towards specific party,0.58855,120,153,0.51032,0.66679
2018,66 and older,Thuringa,CDU/CSU,0.18695,33,153,0.12497,0.24893
2019,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.55678,93,93,0.45527,0.65829
2019,17-29 y.,Hamburg,Not leaning towards specific party,0.42619,44,44,0.27838,0.57400
2019,17-29 y.,Lower Saxony,Not leaning towards specific party,0.67566,325,363,0.62743,0.72388
2019,17-29 y.,Lower Saxony,Bündnis90/Grüne,0.08645,38,363,0.05750,0.11540
2019,17-29 y.,Bremen,Not leaning towards specific party,0.56507,33,33,0.39330,0.73684
2019,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.61410,649,870,0.58173,0.64647
2019,17-29 y.,North Rhine-Westphalia,SPD,0.04105,44,870,0.02786,0.05424
2019,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.06768,45,870,0.05098,0.08438
2019,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07293,101,870,0.05564,0.09022
2019,17-29 y.,North Rhine-Westphalia,PDS/Linke,0.04729,31,870,0.03318,0.06141
2019,17-29 y.,Hesse,Not leaning towards specific party,0.55780,165,212,0.49079,0.62482
2019,17-29 y.,Hesse,Bündnis90/Grüne,0.10280,47,212,0.06182,0.14378
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.63636,163,163,0.56228,0.71044
2019,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.56839,269,344,0.51597,0.62080
2019,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.17565,75,344,0.13538,0.21593
2019,17-29 y.,Bavaria,Not leaning towards specific party,0.53994,349,478,0.49521,0.58467
2019,17-29 y.,Bavaria,CDU/CSU,0.07018,43,478,0.04725,0.09310
2019,17-29 y.,Bavaria,Bündnis90/Grüne,0.15023,86,478,0.11817,0.18229
2019,17-29 y.,Berlin,Not leaning towards specific party,0.59160,75,75,0.47961,0.70360
2019,17-29 y.,Brandenburg,Not leaning towards specific party,0.65574,101,101,0.56262,0.74887
2019,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.49839,52,52,0.36117,0.63562
2019,17-29 y.,Saxony,Not leaning towards specific party,0.68598,134,134,0.60710,0.76486
2019,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.66704,81,81,0.56376,0.77031
2019,17-29 y.,Thuringa,Not leaning towards specific party,0.70834,75,75,0.60478,0.81190
2019,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.67038,173,173,0.60013,0.74063
