"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","2016","Realschulabschluss","indirekter Migrationshintergrund","47","0.111571911249893","0.0801637135852679","0.142980108914519"
"Ausbildung/Lehre","2016","(Fach-)Abitur","kein Migrationshintergrund","113","0.0464042158823375","0.0376615963264415","0.0551468354382336"
"Ausbildung/Lehre","2016","(Fach-)Abitur","direkter Migrationshintergrund","30","0.0124380705077793","0.00749350524502475","0.0173826357705339"
"Ausbildung/Lehre","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","(noch) kein Abschluss","kein Migrationshintergrund","39","0.0726991555572445","0.0462432738660758","0.0991550372484132"
"Geringfuegig erwerbstaetig","2016","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.0886381553156211","0.0762528725759593","0.101023438055283"
"Geringfuegig erwerbstaetig","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","Hauptschulabschluss","kein Migrationshintergrund","259","0.047787789376424","0.0418944701087633","0.0536811086440847"
"Geringfuegig erwerbstaetig","2016","Hauptschulabschluss","direkter Migrationshintergrund","175","0.0861553247708401","0.0753176346523056","0.0969930148893746"
"Geringfuegig erwerbstaetig","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","Realschulabschluss","kein Migrationshintergrund","304","0.0475922648387833","0.0418857277758356","0.0532988019017311"
"Geringfuegig erwerbstaetig","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","(Fach-)Abitur","kein Migrationshintergrund","185","0.0848295075553397","0.073249597744646","0.0964094173660334"
"Geringfuegig erwerbstaetig","2016","(Fach-)Abitur","direkter Migrationshintergrund","126","0.0954691258919627","0.0823588265708345","0.108579425213091"
"Geringfuegig erwerbstaetig","2016","(Fach-)Abitur","indirekter Migrationshintergrund","44","0.125312014165364","0.0895375549060587","0.161086473424669"
"Geringfuegig erwerbstaetig","2016","AkademikerInnen","kein Migrationshintergrund","171","0.0352994902529577","0.029879453712718","0.0407195267931974"
"Geringfuegig erwerbstaetig","2016","AkademikerInnen","direkter Migrationshintergrund","95","0.0553678578900384","0.045347464613485","0.0653882511665918"
"Geringfuegig erwerbstaetig","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2016","(noch) kein Abschluss","kein Migrationshintergrund","278","0.748369225792208","0.704152450548486","0.792586001035931"
"Nicht erwerbstaetig","2016","(noch) kein Abschluss","direkter Migrationshintergrund","1737","0.663540990510096","0.642951286233067","0.684130694787124"
"Nicht erwerbstaetig","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.649799078118148","0.558987055985222","0.740611100251075"
"Nicht erwerbstaetig","2016","Hauptschulabschluss","kein Migrationshintergrund","2911","0.59861322920023","0.585071026553832","0.612155431846628"
"Nicht erwerbstaetig","2016","Hauptschulabschluss","direkter Migrationshintergrund","1446","0.438169674460722","0.419005804229582","0.457333544691863"
"Nicht erwerbstaetig","2016","Hauptschulabschluss","indirekter Migrationshintergrund","128","0.328942329361319","0.281827652827347","0.37605700589529"
"Nicht erwerbstaetig","2016","Realschulabschluss","kein Migrationshintergrund","1616","0.325780123433269","0.313218202180735","0.338342044685803"
"Nicht erwerbstaetig","2016","Realschulabschluss","direkter Migrationshintergrund","98","0.362137632222475","0.310360926715488","0.413914337729462"
"Nicht erwerbstaetig","2016","Realschulabschluss","indirekter Migrationshintergrund","108","0.288045536659659","0.242869188444082","0.333221884875236"
"Nicht erwerbstaetig","2016","(Fach-)Abitur","kein Migrationshintergrund","577","0.267902450568645","0.249496700551333","0.286308200585956"
"Nicht erwerbstaetig","2016","(Fach-)Abitur","direkter Migrationshintergrund","1014","0.328890426550611","0.307930402839186","0.349850450262035"
"Nicht erwerbstaetig","2016","(Fach-)Abitur","indirekter Migrationshintergrund","103","0.374710481410594","0.322406031714943","0.427014931106245"
"Nicht erwerbstaetig","2016","AkademikerInnen","kein Migrationshintergrund","1398","0.32191827959546","0.308195705610556","0.335640853580364"
"Nicht erwerbstaetig","2016","AkademikerInnen","direkter Migrationshintergrund","1006","0.313073409373288","0.292754387300721","0.333392431445855"
"Nicht erwerbstaetig","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2017","(noch) kein Abschluss","kein Migrationshintergrund","52","0.135207489399982","0.104775274928511","0.165639703871454"
"Voll erwerbstaetig","2017","(noch) kein Abschluss","direkter Migrationshintergrund","159","0.1497269962581","0.135851117900602","0.163602874615598"
"Voll erwerbstaetig","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2017","Hauptschulabschluss","kein Migrationshintergrund","1416","0.25129164388942","0.239622795486011","0.262960492292829"
"Voll erwerbstaetig","2017","Hauptschulabschluss","direkter Migrationshintergrund","700","0.347708339203019","0.329817426481418","0.36559925192462"
"Voll erwerbstaetig","2017","Hauptschulabschluss","indirekter Migrationshintergrund","153","0.438065440192759","0.38771467876299","0.488416201622528"
"Voll erwerbstaetig","2017","Realschulabschluss","kein Migrationshintergrund","2716","0.453447793052874","0.441073023225366","0.465822562880382"
"Voll erwerbstaetig","2017","Realschulabschluss","direkter Migrationshintergrund","148","0.42121531290667","0.369339004811824","0.473091621001517"
"Voll erwerbstaetig","2017","Realschulabschluss","indirekter Migrationshintergrund","170","0.502476872225647","0.454079605163542","0.550874139287752"
"Voll erwerbstaetig","2017","(Fach-)Abitur","kein Migrationshintergrund","1034","0.418055562447167","0.399426642425868","0.436684482468466"
"Voll erwerbstaetig","2017","(Fach-)Abitur","direkter Migrationshintergrund","499","0.389430000240811","0.368054114117317","0.410805886364305"
"Voll erwerbstaetig","2017","(Fach-)Abitur","indirekter Migrationshintergrund","121","0.292449167957582","0.247128466138322","0.337769869776842"
