"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Teilzeitbeschaeftigung","2015","AkademikerInnen","maennlich","183","0.0576620031112386","0.0496069061091434","0.0657171001133338"
"Teilzeitbeschaeftigung","2015","AkademikerInnen","weiblich","894","0.227718463969852","0.213278618864844","0.242158309074859"
"Ausbildung/Lehre","2015","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2015","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2015","Hauptschulabschluss","maennlich","80","0.0144729019990821","0.010719843048339","0.0182259609498253"
"Ausbildung/Lehre","2015","Hauptschulabschluss","weiblich","55","0.00815161041474288","0.00536019933582222","0.0109430214936635"
"Ausbildung/Lehre","2015","Realschulabschluss","maennlich","121","0.040669695381502","0.0331364271369528","0.0482029636260513"
"Ausbildung/Lehre","2015","Realschulabschluss","weiblich","104","0.0198812489679368","0.0155247178667136","0.02423778006916"
"Ausbildung/Lehre","2015","(Fach-)Abitur","maennlich","83","0.0498370367224025","0.0397392586702621","0.059934814774543"
"Ausbildung/Lehre","2015","(Fach-)Abitur","weiblich","84","0.0386913368310488","0.0309883679127797","0.046394305749318"
"Ausbildung/Lehre","2015","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2015","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2015","(noch) kein Abschluss","maennlich","33","0.0798820872052927","0.0541070043085656","0.10565717010202"
"Geringfuegig erwerbstaetig","2015","(noch) kein Abschluss","weiblich","61","0.11405411766243","0.0874397045775728","0.140668530747287"
"Geringfuegig erwerbstaetig","2015","Hauptschulabschluss","maennlich","135","0.039074666509556","0.0329853892079563","0.0451639438111557"
"Geringfuegig erwerbstaetig","2015","Hauptschulabschluss","weiblich","348","0.0753674262339166","0.0671722956028516","0.0835625568649816"
"Geringfuegig erwerbstaetig","2015","Realschulabschluss","maennlich","69","0.0283897699267241","0.0220555831351113","0.034723956718337"
"Geringfuegig erwerbstaetig","2015","Realschulabschluss","weiblich","328","0.0700170106865799","0.0620532367621929","0.0779807846109669"
"Geringfuegig erwerbstaetig","2015","(Fach-)Abitur","maennlich","101","0.070701578746343","0.0588071710216831","0.0825959864710029"
"Geringfuegig erwerbstaetig","2015","(Fach-)Abitur","weiblich","258","0.105243600485474","0.0929869978866973","0.117500203084251"
"Geringfuegig erwerbstaetig","2015","AkademikerInnen","maennlich","112","0.0341008806243062","0.0278293832782148","0.0403723779703976"
"Geringfuegig erwerbstaetig","2015","AkademikerInnen","weiblich","192","0.0523218642717485","0.0446544730849556","0.0599892554585414"
"Altersteilzeit mit Arbeitszeit Null","2015","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2015","(noch) kein Abschluss","maennlich","256","0.62720249744612","0.581230432388863","0.673174562503376"
"Nicht erwerbstaetig","2015","(noch) kein Abschluss","weiblich","411","0.735815826789115","0.698901430316766","0.772730223261464"
"Nicht erwerbstaetig","2015","Hauptschulabschluss","maennlich","1685","0.483978012276977","0.468273653451695","0.499682371102259"
"Nicht erwerbstaetig","2015","Hauptschulabschluss","weiblich","2446","0.661552500470479","0.646862992256626","0.676242008684332"
"Nicht erwerbstaetig","2015","Realschulabschluss","maennlich","637","0.251802706489651","0.235248736873259","0.268356676106044"
"Nicht erwerbstaetig","2015","Realschulabschluss","weiblich","1317","0.367974867226224","0.352924195242082","0.383025539210366"
"Nicht erwerbstaetig","2015","(Fach-)Abitur","maennlich","467","0.282599970156152","0.261706170935544","0.30349376937676"
"Nicht erwerbstaetig","2015","(Fach-)Abitur","weiblich","816","0.324932254381709","0.306225866270412","0.343638642493006"
"Nicht erwerbstaetig","2015","AkademikerInnen","maennlich","935","0.302584376469479","0.286710183816005","0.318458569122952"
"Nicht erwerbstaetig","2015","AkademikerInnen","weiblich","956","0.304769811282089","0.288919935241931","0.320619687322247"
"Betriebliches Praktikum","2015","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2015","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2015","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2015","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2015","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2015","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2015","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2015","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2015","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2015","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2016","(noch) kein Abschluss","maennlich","127","0.219896434661701","0.197695686378774","0.242097182944628"
"Voll erwerbstaetig","2016","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2016","Hauptschulabschluss","maennlich","1663","0.435225872137442","0.420037124454903","0.450414619819982"
"Voll erwerbstaetig","2016","Hauptschulabschluss","weiblich","443","0.11705343869916","0.106959929430563","0.127146947967756"
"Voll erwerbstaetig","2016","Realschulabschluss","maennlich","1538","0.634152714428464","0.614966135581342","0.653339293275586"
"Voll erwerbstaetig","2016","Realschulabschluss","weiblich","952","0.284400529078747","0.269751167084894","0.299049891072601"
"Voll erwerbstaetig","2016","(Fach-)Abitur","maennlich","932","0.541791263930097","0.520228077269075","0.563354450591119"
"Voll erwerbstaetig","2016","(Fach-)Abitur","weiblich","539","0.311693903840763","0.293285282356588","0.330102525324938"
"Voll erwerbstaetig","2016","AkademikerInnen","maennlich","1786","0.581616405253858","0.565122360792861","0.598110449714854"
"Voll erwerbstaetig","2016","AkademikerInnen","weiblich","1091","0.413891774355179","0.396971597407821","0.430811951302538"
"Teilzeitbeschaeftigung","2016","(noch) kein Abschluss","maennlich","41","0.0460583789283973","0.0348227442339485","0.0572940136228461"
"Teilzeitbeschaeftigung","2016","(noch) kein Abschluss","weiblich","42","0.0659662677226515","0.0516941879679417","0.0802383474773612"
"Teilzeitbeschaeftigung","2016","Hauptschulabschluss","maennlich","134","0.0278105609008178","0.0227731480906776","0.032847973710958"
"Teilzeitbeschaeftigung","2016","Hauptschulabschluss","weiblich","625","0.158487444841929","0.147021479625785","0.169953410058073"
"Teilzeitbeschaeftigung","2016","Realschulabschluss","maennlich","76","0.0307164333559001","0.023843193271562","0.0375896734402382"
"Teilzeitbeschaeftigung","2016","Realschulabschluss","weiblich","1096","0.248716126368689","0.234679184176769","0.262753068560609"
"Teilzeitbeschaeftigung","2016","(Fach-)Abitur","maennlich","101","0.0539357479296258","0.0441596863200997","0.063711809539152"
"Teilzeitbeschaeftigung","2016","(Fach-)Abitur","weiblich","636","0.22877806103447","0.212083954490717","0.245472167578224"
"Teilzeitbeschaeftigung","2016","AkademikerInnen","maennlich","200","0.0722354223035925","0.0635794568394455","0.0808913877677394"
"Teilzeitbeschaeftigung","2016","AkademikerInnen","weiblich","842","0.21501026303047","0.200896780851884","0.229123745209056"
"Ausbildung/Lehre","2016","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2016","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2016","Hauptschulabschluss","maennlich","87","0.0143182002294187","0.0106787163239868","0.0179576841348505"
"Ausbildung/Lehre","2016","Hauptschulabschluss","weiblich","51","0.00807208383335444","0.00526266961256372","0.0108814980541451"
"Ausbildung/Lehre","2016","Realschulabschluss","maennlich","113","0.0408162575042023","0.032934588517517","0.0486979264908875"
"Ausbildung/Lehre","2016","Realschulabschluss","weiblich","88","0.018901753051231","0.0144796811711651","0.0233238249312969"
"Ausbildung/Lehre","2016","(Fach-)Abitur","maennlich","83","0.0487286268387756","0.0394109088636787","0.0580463448138724"
"Ausbildung/Lehre","2016","(Fach-)Abitur","weiblich","84","0.0366826774308468","0.0292116298189217","0.044153725042772"
"Ausbildung/Lehre","2016","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2016","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2016","(noch) kein Abschluss","maennlich","61","0.0671449135050261","0.0537297478856734","0.0805600791243788"
"Geringfuegig erwerbstaetig","2016","(noch) kein Abschluss","weiblich","70","0.106865574974343","0.0891023279664271","0.124628821982258"
"Geringfuegig erwerbstaetig","2016","Hauptschulabschluss","maennlich","131","0.0374101167990443","0.031596553610701","0.0432236799873876"
"Geringfuegig erwerbstaetig","2016","Hauptschulabschluss","weiblich","321","0.0698364165663059","0.0618343247934798","0.0778385083391321"
"Geringfuegig erwerbstaetig","2016","Realschulabschluss","maennlich","65","0.0282814910863733","0.0216780229685343","0.0348849592042124"
"Geringfuegig erwerbstaetig","2016","Realschulabschluss","weiblich","284","0.0630755932967763","0.0551815145616708","0.0709696720318819"
"Geringfuegig erwerbstaetig","2016","(Fach-)Abitur","maennlich","113","0.0702437960376767","0.0591838300880235","0.08130376198733"
"Geringfuegig erwerbstaetig","2016","(Fach-)Abitur","weiblich","242","0.109009092341315","0.0966230002816779","0.121395184400951"
"Geringfuegig erwerbstaetig","2016","AkademikerInnen","maennlich","112","0.0296899250365096","0.0240147229034152","0.035365127169604"
"Geringfuegig erwerbstaetig","2016","AkademikerInnen","weiblich","161","0.0466225158283682","0.0393797758710324","0.053865255785704"
"Altersteilzeit mit Arbeitszeit Null","2016","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2016","(noch) kein Abschluss","maennlich","1074","0.640358389535298","0.614634957844225","0.66608182122637"
"Nicht erwerbstaetig","2016","(noch) kein Abschluss","weiblich","1014","0.754327670212168","0.729576076446095","0.779079263978241"
"Nicht erwerbstaetig","2016","Hauptschulabschluss","maennlich","2051","0.475425790965312","0.460126473559236","0.490725108371388"
