"plb0022_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"FSJ/FOeJ/BFD","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","maennlich","4820","0.355410042409658","0.346529049413872","0.364291035405445"
"Nicht erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","weiblich","5523","0.446055660083258","0.43711522047805","0.454996099688465"
"Nicht erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","maennlich","1338","0.375454207205514","0.357524439757828","0.3933839746532"
"Nicht erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","weiblich","1490","0.471061279758876","0.453378203897056","0.488744355620697"
"Betriebliches Praktikum","2016","Westdeutschland, alte Bundeslaender","maennlich","50","0.000437034590066896","4.92255784720403e-05","0.000824843601661753"
"Betriebliches Praktikum","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","maennlich","5822","0.529703052348675","0.52100499408346","0.53840111061389"
"Voll erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","weiblich","2623","0.242845776602919","0.235544520135486","0.250147033070352"
"Voll erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","maennlich","1362","0.508239950050932","0.490474365246257","0.526005534855607"
"Voll erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","weiblich","948","0.301618641534464","0.286046605618766","0.317190677450163"
"Teilzeitbeschaeftigung","2017","Westdeutschland, alte Bundeslaender","maennlich","535","0.0385250573500079","0.03517107612719","0.0418790385728259"
"Teilzeitbeschaeftigung","2017","Westdeutschland, alte Bundeslaender","weiblich","3124","0.208826502642198","0.201905503030324","0.215747502254072"
"Teilzeitbeschaeftigung","2017","Ostdeutschland, neue Bundeslaender","maennlich","144","0.0591288671495046","0.0507471435076882","0.0675105907913211"
"Teilzeitbeschaeftigung","2017","Ostdeutschland, neue Bundeslaender","weiblich","583","0.170672815077351","0.157907982753518","0.183437647401184"
"Ausbildung/Lehre","2017","Westdeutschland, alte Bundeslaender","maennlich","396","0.0285616925012482","0.0256588760414051","0.0314645089610913"
"Ausbildung/Lehre","2017","Westdeutschland, alte Bundeslaender","weiblich","297","0.0225423918047303","0.0200149037338069","0.0250698798756537"
"Ausbildung/Lehre","2017","Ostdeutschland, neue Bundeslaender","maennlich","77","0.0191784827947974","0.0143046502658758","0.0240523153237191"
"Ausbildung/Lehre","2017","Ostdeutschland, neue Bundeslaender","weiblich","56","0.013009786949047","0.00916509539989053","0.0168544784982034"
"Geringfuegig erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","maennlich","496","0.0440144446242864","0.040439714393983","0.0475891748545898"
"Geringfuegig erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","weiblich","1041","0.0824264834254439","0.0777438088973667","0.0871091579535211"
"Geringfuegig erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","maennlich","101","0.0364108459124382","0.0297545928938708","0.0430670989310056"
"Geringfuegig erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","weiblich","147","0.04019054853487","0.0335267099989353","0.0468543870708048"
"Altersteilzeit mit Arbeitszeit Null","2017","Westdeutschland, alte Bundeslaender","maennlich","35","0.00394944699829094","0.00285642518253468","0.0050424688140472"
"Altersteilzeit mit Arbeitszeit Null","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2017","Westdeutschland, alte Bundeslaender","weiblich","33","0.00214037366941241","0.00135347343009602","0.0029272739087288"
"FSJ/FOeJ/BFD","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","maennlich","5280","0.35048429470749","0.342169546463727","0.358799042951253"
"Nicht erwerbstaetig","2017","Westdeutschland, alte Bundeslaender","weiblich","6092","0.437901048367241","0.429453425210872","0.44634867152361"
"Nicht erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","maennlich","1331","0.370649287870661","0.353486160117221","0.3878124156241"
"Nicht erwerbstaetig","2017","Ostdeutschland, neue Bundeslaender","weiblich","1583","0.467681830951807","0.450752847452216","0.484610814451399"
"Betriebliches Praktikum","2017","Westdeutschland, alte Bundeslaender","maennlich","56","0.000394597064658733","4.84893997467614e-05","0.000740704729570705"
"Betriebliches Praktikum","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","maennlich","5574","0.532363289538143","0.523279548987136","0.54144703008915"
"Voll erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","weiblich","2575","0.249304917789357","0.241689310947069","0.256920524631645"
"Voll erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","maennlich","1328","0.520533639370263","0.502354316692261","0.538712962048264"
"Voll erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","weiblich","900","0.293512314374346","0.277800943881614","0.309223684867078"
"Teilzeitbeschaeftigung","2018","Westdeutschland, alte Bundeslaender","maennlich","646","0.0493450439975802","0.0454019275605924","0.053288160434568"
"Teilzeitbeschaeftigung","2018","Westdeutschland, alte Bundeslaender","weiblich","3015","0.214828276390667","0.207598325377362","0.222058227403972"
"Teilzeitbeschaeftigung","2018","Ostdeutschland, neue Bundeslaender","maennlich","169","0.0568134128204875","0.0483897985065051","0.0652370271344699"
"Teilzeitbeschaeftigung","2018","Ostdeutschland, neue Bundeslaender","weiblich","592","0.172910828959214","0.159863071591125","0.185958586327303"
"Ausbildung/Lehre","2018","Westdeutschland, alte Bundeslaender","maennlich","416","0.027473167112819","0.0244973137082374","0.0304490205174006"
"Ausbildung/Lehre","2018","Westdeutschland, alte Bundeslaender","weiblich","279","0.0206368423976576","0.0181341883916934","0.0231394964036217"
"Ausbildung/Lehre","2018","Ostdeutschland, neue Bundeslaender","maennlich","83","0.0162766061443178","0.0116719982504648","0.0208812140381708"
"Ausbildung/Lehre","2018","Ostdeutschland, neue Bundeslaender","weiblich","57","0.0136058089506895","0.00960879148928851","0.0176028264120904"
"Geringfuegig erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","maennlich","499","0.0428584735204453","0.0391711367697966","0.0465458102710941"
"Geringfuegig erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","weiblich","956","0.0741294206943596","0.0695175433083343","0.0787412980803849"
"Geringfuegig erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","maennlich","105","0.038561336846479","0.0315546766031236","0.0455679970898344"
"Geringfuegig erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","weiblich","153","0.0476543287554922","0.0403041636840313","0.055004493826953"
"Altersteilzeit mit Arbeitszeit Null","2018","Westdeutschland, alte Bundeslaender","maennlich","32","0.0039467325504446","0.00280525728815302","0.00508820781273618"
"Altersteilzeit mit Arbeitszeit Null","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2018","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2018","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2018","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","maennlich","4363","0.338538468587791","0.329923321796207","0.347153615379376"
"Nicht erwerbstaetig","2018","Westdeutschland, alte Bundeslaender","weiblich","5510","0.436934823276101","0.428203200377661","0.445666446174542"
"Nicht erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","maennlich","1194","0.35492509951384","0.337513139744703","0.372337059282976"
"Nicht erwerbstaetig","2018","Ostdeutschland, neue Bundeslaender","weiblich","1502","0.467797364058802","0.450582008213636","0.485012719903967"
"Betriebliches Praktikum","2018","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2018","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2018","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2019","Westdeutschland, alte Bundeslaender","maennlich","6139","0.539984577609713","0.530949794952388","0.549019360267037"
"Voll erwerbstaetig","2019","Westdeutschland, alte Bundeslaender","weiblich","2662","0.249279816617467","0.24149887470665","0.257060758528284"
"Voll erwerbstaetig","2019","Ostdeutschland, neue Bundeslaender","maennlich","1505","0.50759658357967","0.48954961653093","0.525643550628409"
"Voll erwerbstaetig","2019","Ostdeutschland, neue Bundeslaender","weiblich","961","0.308240067743947","0.292070807873471","0.324409327614423"
"Teilzeitbeschaeftigung","2019","Westdeutschland, alte Bundeslaender","maennlich","692","0.055308543360819","0.0511649040962363","0.0594521826254018"
"Teilzeitbeschaeftigung","2019","Westdeutschland, alte Bundeslaender","weiblich","3030","0.229602363241016","0.222037602152996","0.237167124329036"
"Teilzeitbeschaeftigung","2019","Ostdeutschland, neue Bundeslaender","maennlich","156","0.055975178352947","0.0476771712696011","0.0642731854362929"
"Teilzeitbeschaeftigung","2019","Ostdeutschland, neue Bundeslaender","weiblich","581","0.178138019960201","0.16473984486808","0.191536195052321"
"Ausbildung/Lehre","2019","Westdeutschland, alte Bundeslaender","maennlich","396","0.0264616814268888","0.0235521297255821","0.0293712331281955"
"Ausbildung/Lehre","2019","Westdeutschland, alte Bundeslaender","weiblich","272","0.0199444254553931","0.0174297283299044","0.0224591225808817"
"Ausbildung/Lehre","2019","Ostdeutschland, neue Bundeslaender","maennlich","68","0.0201921265519323","0.0151146743509493","0.0252695787529153"
"Ausbildung/Lehre","2019","Ostdeutschland, neue Bundeslaender","weiblich","59","0.0162066022825477","0.0117851409362043","0.020628063628891"
"Geringfuegig erwerbstaetig","2019","Westdeutschland, alte Bundeslaender","maennlich","482","0.0370123263297751","0.0335899765779029","0.0404346760816474"
"Geringfuegig erwerbstaetig","2019","Westdeutschland, alte Bundeslaender","weiblich","888","0.0692778047572869","0.0647105350029489","0.0738450745116249"
"Geringfuegig erwerbstaetig","2019","Ostdeutschland, neue Bundeslaender","maennlich","107","0.0415659921369618","0.0343609830211124","0.0487710012528112"
"Geringfuegig erwerbstaetig","2019","Ostdeutschland, neue Bundeslaender","weiblich","140","0.0360681626871667","0.0295390665128485","0.0425972588614849"
"Altersteilzeit mit Arbeitszeit Null","2019","Westdeutschland, alte Bundeslaender","maennlich","34","0.0050895114719076","0.0037995673765613","0.0063794555672539"
"Altersteilzeit mit Arbeitszeit Null","2019","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2019","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2019","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2019","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2019","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2019","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2019","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2019","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2019","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2019","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2019","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2019","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2019","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2019","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
