"plb0022_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Werkstatt fuer Behinderte","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstaetig","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5043","0.40836774731612","0.400029800971373","0.416705693660867"
"Nicht erwerbstaetig","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1929","0.422076434961937","0.407816333672967","0.436336536250906"
"Nicht erwerbstaetig","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","4848","0.400488192093306","0.389894866290025","0.411081517896587"
"Nicht erwerbstaetig","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","864","0.482827562329867","0.453908773848476","0.511746350811258"
"Nicht erwerbstaetig","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","452","0.319442451491721","0.295558493678624","0.343326409304817"
"Nicht erwerbstaetig","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","35","0.363902290871999","0.273164014813144","0.454640566930854"
"Betriebliches Praktikum","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Betriebliches Praktikum","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Betriebliches Praktikum","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","58","0.00126616556646565","0.000497373785777004","0.0020349573471543"
"Betriebliches Praktikum","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Betriebliches Praktikum","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Betriebliches Praktikum","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Voll erwerbstaetig","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5802","0.384802836380073","0.377061860279939","0.392543812480208"
"Voll erwerbstaetig","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2088","0.40677601707171","0.393377954730076","0.420174079413345"
"Voll erwerbstaetig","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","2033","0.367519577664754","0.357621894729289","0.37741726060022"
"Voll erwerbstaetig","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","180","0.346307939813146","0.318292590609241","0.37432328901705"
"Voll erwerbstaetig","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","610","0.419816758085215","0.395694523070682","0.443938993099748"
"Voll erwerbstaetig","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","42","0.450605799315697","0.356330780888226","0.544880817743169"
"Teilzeitbeschaeftigung","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2591","0.126027240916131","0.120747038220877","0.131307443611384"
"Teilzeitbeschaeftigung","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","648","0.115093051965893","0.106388862616107","0.123797241315679"
"Teilzeitbeschaeftigung","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","817","0.122820280745909","0.11608200020432","0.129558561287497"
"Teilzeitbeschaeftigung","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","67","0.132219735148659","0.112274863913486","0.152164606383831"
"Teilzeitbeschaeftigung","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","251","0.120920830136141","0.104985185974729","0.136856474297554"
"Teilzeitbeschaeftigung","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Ausbildung/Lehre","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","398","0.0238689689837987","0.0214404566040081","0.0262974813635894"
"Ausbildung/Lehre","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","108","0.0151325333348394","0.0118028748623008","0.018462191807378"
"Ausbildung/Lehre","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","178","0.0164164444785816","0.0138077997579858","0.0190250891991774"
"Ausbildung/Lehre","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Ausbildung/Lehre","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","117","0.0712877847925058","0.0587114755590861","0.0838640940259256"
"Ausbildung/Lehre","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geringfuegig erwerbstaetig","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","931","0.0580530405204058","0.0543325933521657","0.0617734876886458"
"Geringfuegig erwerbstaetig","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","204","0.0376895438854463","0.0324952918644954","0.0428837959063973"
"Geringfuegig erwerbstaetig","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","475","0.0805935421079658","0.0750053201014676","0.0861817641144641"
"Geringfuegig erwerbstaetig","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","40","0.0517716952071428","0.0387255904599145","0.0648177999543711"
"Geringfuegig erwerbstaetig","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","131","0.0795488279821459","0.0663230161655341","0.0927746397987577"
"Geringfuegig erwerbstaetig","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","44","0.00320877606354439","0.00230898590334889","0.0041085662237399"
"Altersteilzeit mit Arbeitszeit Null","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiwilliger Wehrdienst","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FSJ/FOeJ/BFD","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.00163129379625","0.000989225828019242","0.00227336176448075"
"FSJ/FOeJ/BFD","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FSJ/FOeJ/BFD","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FSJ/FOeJ/BFD","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FSJ/FOeJ/BFD","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FSJ/FOeJ/BFD","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Werkstatt fuer Behinderte","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstaetig","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5359","0.399824290951044","0.392030599162707","0.40761798273938"
"Nicht erwerbstaetig","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2081","0.418468800334272","0.405014131083585","0.431923469584959"
"Nicht erwerbstaetig","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","5532","0.408564277284081","0.398472823712225","0.418655730855937"
"Nicht erwerbstaetig","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","791","0.441832106376548","0.412591304890562","0.471072907862535"
"Nicht erwerbstaetig","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","481","0.297120159328183","0.274783836792077","0.31945648186429"
"Nicht erwerbstaetig","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","42","0.405066161570803","0.312051048120836","0.49808127502077"
"Betriebliches Praktikum","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Betriebliches Praktikum","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Betriebliches Praktikum","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","70","0.00116165370253548","0.000462366309860962","0.00186094109521"
"Betriebliches Praktikum","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Betriebliches Praktikum","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Betriebliches Praktikum","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Wehrpflicht/Zivildienst","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Voll erwerbstaetig","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5447","0.385122489103154","0.377224195230951","0.393020782975356"
"Voll erwerbstaetig","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1985","0.402205203443379","0.388685307483745","0.415725099403013"
"Voll erwerbstaetig","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","2108","0.388725479971298","0.377916646402463","0.399534313540133"
"Voll erwerbstaetig","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","192","0.403728281472137","0.372577543996963","0.434879018947311"
"Voll erwerbstaetig","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","594","0.427804113740388","0.403492832635603","0.452115394845173"
"Voll erwerbstaetig","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","51","0.53137832088487","0.442829806416425","0.619926835353314"
"Teilzeitbeschaeftigung","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2532","0.133201233176202","0.127686140570225","0.13871632578218"
"Teilzeitbeschaeftigung","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","666","0.117235166348411","0.108365140081538","0.126105192615285"
"Teilzeitbeschaeftigung","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","883","0.137158801500733","0.129530700120358","0.144786902881107"
"Teilzeitbeschaeftigung","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","81","0.111976655104769","0.0919560325812266","0.131997277628311"
"Teilzeitbeschaeftigung","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","246","0.124889942353666","0.108645377908676","0.141134506798656"
"Teilzeitbeschaeftigung","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Ausbildung/Lehre","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","368","0.0214264442572213","0.0190762090138941","0.0237766795005485"
"Ausbildung/Lehre","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","111","0.0141529538080375","0.0108960738152192","0.0174098338008558"
"Ausbildung/Lehre","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","204","0.0138977454779183","0.0113019388820811","0.0164935520737554"
"Ausbildung/Lehre","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Ausbildung/Lehre","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","123","0.0815896978221626","0.068138869276004","0.0950405263683212"
"Ausbildung/Lehre","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geringfuegig erwerbstaetig","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","873","0.0557660845482288","0.0520416150813873","0.0594905540150704"
"Geringfuegig erwerbstaetig","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","191","0.0403142973663942","0.0348909490038378","0.0457376457289506"
"Geringfuegig erwerbstaetig","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","442","0.0628228855462","0.0574425550178432","0.0682032160745568"
"Geringfuegig erwerbstaetig","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","54","0.0542411677143534","0.039861251392143","0.0686210840365639"
"Geringfuegig erwerbstaetig","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","140","0.0809600759859143","0.0675566554551837","0.0943634965166448"
"Geringfuegig erwerbstaetig","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","38","0.00254402793174752","0.00172641575809676","0.00336164010539828"
