"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2016","16-34 Jahre alt","kein Migrationshintergrund","1202","0.433364099268604","0.416670604578961","0.450057593958247"
"Voll erwerbstaetig","2016","16-34 Jahre alt","direkter Migrationshintergrund","631","0.377535185695815","0.362432773603618","0.392637597788012"
"Voll erwerbstaetig","2016","16-34 Jahre alt","indirekter Migrationshintergrund","247","0.34600157397655","0.315128628877427","0.376874519075672"
"Voll erwerbstaetig","2016","35-65 Jahre alt","kein Migrationshintergrund","5352","0.564405415532979","0.554782984055429","0.574027847010529"
"Voll erwerbstaetig","2016","35-65 Jahre alt","direkter Migrationshintergrund","1461","0.458581341509203","0.444735277087739","0.472427405930668"
"Voll erwerbstaetig","2016","35-65 Jahre alt","indirekter Migrationshintergrund","337","0.579257262538278","0.541479152328999","0.617035372747558"
"Voll erwerbstaetig","2016","66 und älter","kein Migrationshintergrund","64","0.0133617190500142","0.00995866770959461","0.0167647703904337"
"Voll erwerbstaetig","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","kein Migrationshintergrund","331","0.0821970023309529","0.0729442384399649","0.0914497662219409"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","direkter Migrationshintergrund","205","0.112107105523217","0.102278157098879","0.121936053947556"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","indirekter Migrationshintergrund","72","0.082095815622131","0.0642798298315765","0.0999118014126855"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","kein Migrationshintergrund","2392","0.193662944345193","0.185994106063995","0.201331782626391"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","direkter Migrationshintergrund","603","0.16833442366924","0.157937319873317","0.178731527465163"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","indirekter Migrationshintergrund","160","0.176826106540784","0.147630657598121","0.206021555483448"
"Teilzeitbeschaeftigung","2016","66 und älter","kein Migrationshintergrund","80","0.0162865954558537","0.0125350708306342","0.0200381200810733"
"Teilzeitbeschaeftigung","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","16-34 Jahre alt","kein Migrationshintergrund","423","0.102848116001507","0.0926151881630001","0.113081043840013"
"Ausbildung/Lehre","2016","16-34 Jahre alt","direkter Migrationshintergrund","109","0.0317219564118823","0.0262619868688773","0.0371819259548872"
"Ausbildung/Lehre","2016","16-34 Jahre alt","indirekter Migrationshintergrund","125","0.108608698396191","0.0884149392405489","0.128802457551833"
"Ausbildung/Lehre","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","kein Migrationshintergrund","292","0.0822491659082643","0.0729937295332307","0.091504602283298"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","direkter Migrationshintergrund","184","0.0906694373607747","0.0817240005871366","0.0996148741344127"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","indirekter Migrationshintergrund","91","0.0733181798358302","0.0564012389866561","0.0902351206850043"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","kein Migrationshintergrund","540","0.04916354398668","0.0449676693077678","0.0533594186655921"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","direkter Migrationshintergrund","315","0.0769955476038117","0.0695877987064038","0.0844032965012197"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.0277270500930864","0.0151626399005025","0.0402914602856703"
"Geringfuegig erwerbstaetig","2016","66 und älter","kein Migrationshintergrund","166","0.0351733405625378","0.0297133761951974","0.0406333049298783"
"Geringfuegig erwerbstaetig","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","kein Migrationshintergrund","54","0.00552716591306868","0.00408838152141399","0.00696595030472337"
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","kein Migrationshintergrund","36","0.00780485434539041","0.00484036629017142","0.0107693424006094"
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2016","16-34 Jahre alt","kein Migrationshintergrund","1082","0.284102901938025","0.268910309397025","0.299295494479026"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","direkter Migrationshintergrund","2770","0.381277403873351","0.366146017583516","0.396408790163186"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","indirekter Migrationshintergrund","361","0.372291844029344","0.340917740980498","0.40366594707819"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","kein Migrationshintergrund","1829","0.182442332180983","0.174947360248608","0.189937304113359"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","direkter Migrationshintergrund","2540","0.287605153434764","0.275027191824208","0.30018311504532"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","indirekter Migrationshintergrund","122","0.203363652760905","0.172562788904715","0.234164516617094"
"Nicht erwerbstaetig","2016","66 und älter","kein Migrationshintergrund","4061","0.934882534694216","0.927569702309032","0.942195367079399"
"Nicht erwerbstaetig","2016","66 und älter","direkter Migrationshintergrund","401","0.90615995579111","0.878661851635591","0.933658059946628"
"Nicht erwerbstaetig","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","direkter Migrationshintergrund","54","0.00451325032040665","0.00242504764041535","0.00660145300039795"
"Betriebliches Praktikum","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2017","16-34 Jahre alt","kein Migrationshintergrund","1569","0.454351388220667","0.439103118198557","0.469599658242778"
"Voll erwerbstaetig","2017","16-34 Jahre alt","direkter Migrationshintergrund","680","0.369188654488514","0.354968168037239","0.383409140939788"
"Voll erwerbstaetig","2017","16-34 Jahre alt","indirekter Migrationshintergrund","279","0.340724484972451","0.310974898836052","0.370474071108849"
"Voll erwerbstaetig","2017","35-65 Jahre alt","kein Migrationshintergrund","6251","0.566838657673556","0.557845032796485","0.575832282550628"
"Voll erwerbstaetig","2017","35-65 Jahre alt","direkter Migrationshintergrund","1521","0.454015806054193","0.440626915877468","0.467404696230919"
"Voll erwerbstaetig","2017","35-65 Jahre alt","indirekter Migrationshintergrund","373","0.596672384564405","0.560938868101543","0.632405901027268"
"Voll erwerbstaetig","2017","66 und älter","kein Migrationshintergrund","70","0.0136403923939315","0.0102822103594566","0.0169985744284064"
"Voll erwerbstaetig","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","kein Migrationshintergrund","396","0.0922150211811987","0.0833544759216045","0.101075566440793"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","direkter Migrationshintergrund","246","0.103884073239898","0.0948932985395844","0.112874847940212"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","indirekter Migrationshintergrund","84","0.0787871504853824","0.0618767663362186","0.0956975346345461"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","kein Migrationshintergrund","2749","0.19533987183662","0.188144025451147","0.202535718222093"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","direkter Migrationshintergrund","630","0.16057143243304","0.150698524861912","0.170444340004168"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","indirekter Migrationshintergrund","178","0.200641089984023","0.171469529793251","0.229812650174795"
"Teilzeitbeschaeftigung","2017","66 und älter","kein Migrationshintergrund","94","0.0154986487108565","0.0119223956867307","0.0190749017349823"
"Teilzeitbeschaeftigung","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2017","16-34 Jahre alt","kein Migrationshintergrund","481","0.102789567758372","0.0934894211627368","0.112089714354007"
"Ausbildung/Lehre","2017","16-34 Jahre alt","direkter Migrationshintergrund","167","0.0545662166397864","0.0478732599941872","0.0612591732853856"
"Ausbildung/Lehre","2017","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.102512670174361","0.0834734691576127","0.121551871191108"
"Ausbildung/Lehre","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","direkter Migrationshintergrund","31","0.00440583399613648","0.00262479144976398","0.00618687654250898"
"Ausbildung/Lehre","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2017","66 und älter","kein Migrationshintergrund","","","",""
