"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2016","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2016","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2016","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","2016","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2016","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","2017","16-34 Jahre alt","(noch) kein Abschluss","92","0.0659804451465334","0.054600357671451","0.0773605326216157"
"Voll erwerbstaetig","2017","16-34 Jahre alt","Hauptschulabschluss","454","0.432835820484925","0.409400066091912","0.456271574877937"
"Voll erwerbstaetig","2017","16-34 Jahre alt","Realschulabschluss","659","0.556941869620875","0.530985955308719","0.582897783933031"
"Voll erwerbstaetig","2017","16-34 Jahre alt","(Fach-)Abitur","501","0.320757299293218","0.300967262845318","0.340547335741117"
"Voll erwerbstaetig","2017","16-34 Jahre alt","AkademikerInnen","666","0.609162572144975","0.585148756143479","0.633176388146471"
"Voll erwerbstaetig","2017","35-65 Jahre alt","(noch) kein Abschluss","126","0.253005315611459","0.228610824980992","0.277399806241926"
"Voll erwerbstaetig","2017","35-65 Jahre alt","Hauptschulabschluss","1791","0.475776900708016","0.4607640802133","0.490789721202732"
"Voll erwerbstaetig","2017","35-65 Jahre alt","Realschulabschluss","2360","0.548509924565426","0.534149320357583","0.562870528773269"
"Voll erwerbstaetig","2017","35-65 Jahre alt","(Fach-)Abitur","1149","0.547709086947231","0.528819585854112","0.566598588040349"
"Voll erwerbstaetig","2017","35-65 Jahre alt","AkademikerInnen","2632","0.660146501537173","0.646489789808086","0.673803213266259"
"Voll erwerbstaetig","2017","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2017","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","2017","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","2017","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","2017","66 und älter","AkademikerInnen","35","0.0231478764200023","0.014900370566945","0.0313953822730597"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","(noch) kein Abschluss","53","0.0254083354655383","0.0181946126780241","0.0326220582530524"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","Hauptschulabschluss","134","0.0936849157640478","0.0799021180284764","0.107467713499619"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","Realschulabschluss","145","0.0715992435392146","0.0581275249557124","0.0850709621227168"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","(Fach-)Abitur","174","0.103210127039794","0.0903112371959247","0.116109016883664"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","AkademikerInnen","177","0.134932468987978","0.118118132317561","0.151746805658396"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","(noch) kein Abschluss","63","0.0886734145680503","0.0727219004821668","0.104624928653934"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","Hauptschulabschluss","668","0.147227240982609","0.13657567934854","0.157878802616678"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","Realschulabschluss","1172","0.220960745493249","0.208988004216898","0.232933486769601"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","(Fach-)Abitur","661","0.242307250756154","0.226045535440563","0.258568966071746"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","AkademikerInnen","964","0.18256403567732","0.17142584646908","0.193702224885559"
"Teilzeitbeschaeftigung","2017","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2017","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","2017","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","2017","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","2017","66 und älter","AkademikerInnen","46","0.0241070859241515","0.0156945664494343","0.0325196053988687"
"Ausbildung/Lehre","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2017","16-34 Jahre alt","Hauptschulabschluss","148","0.0847288222491009","0.0715567707048998","0.0979008737933021"
"Ausbildung/Lehre","2017","16-34 Jahre alt","Realschulabschluss","181","0.122199719599049","0.105086410106011","0.139313029092087"
"Ausbildung/Lehre","2017","16-34 Jahre alt","(Fach-)Abitur","231","0.110597606305488","0.0973001723901204","0.123895040220856"
"Ausbildung/Lehre","2017","16-34 Jahre alt","AkademikerInnen","31","0.0158313519924114","0.00968821408371241","0.0219744899011105"
"Ausbildung/Lehre","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2017","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2017","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2017","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2017","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2017","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","(noch) kein Abschluss","112","0.1331614863264","0.117586832168445","0.148736140484354"
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","Hauptschulabschluss","73","0.051091147451565","0.0406764173211757","0.0615058775819543"
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","Realschulabschluss","58","0.0384740875803922","0.0284240958764253","0.048524079284359"
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","(Fach-)Abitur","230","0.128981753702851","0.114770787875701","0.143192719530001"
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","AkademikerInnen","91","0.0762237001818317","0.0631642491559102","0.0892831512077533"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","(noch) kein Abschluss","52","0.0734584068910014","0.0588190705677094","0.0880977432142934"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","Hauptschulabschluss","316","0.0794751982106285","0.0713443454706709","0.0876060509505862"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","Realschulabschluss","265","0.048027385804703","0.0418569894007125","0.0541977822086934"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","(Fach-)Abitur","139","0.0535972578874748","0.0450496249537576","0.0621448908211921"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","AkademikerInnen","147","0.0304296078376497","0.025477182271171","0.0353820334041284"
"Geringfuegig erwerbstaetig","2017","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2017","66 und älter","Hauptschulabschluss","105","0.0469800407246478","0.0385756487221137","0.0553844327271819"
"Geringfuegig erwerbstaetig","2017","66 und älter","Realschulabschluss","39","0.0415888969471154","0.0289266428526095","0.0542511510416213"
"Geringfuegig erwerbstaetig","2017","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2017","66 und älter","AkademikerInnen","64","0.0511763847578053","0.0390904516431508","0.0632623178724599"
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","(Fach-)Abitur","33","0.0149286586789925","0.00978715599993819","0.0200701613580468"
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","2017","16-34 Jahre alt","(noch) kein Abschluss","1530","0.757385603985583","0.737734959352255","0.777036248618912"
"Nicht erwerbstaetig","2017","16-34 Jahre alt","Hauptschulabschluss","884","0.314751828079223","0.292784814583972","0.336718841574475"
"Nicht erwerbstaetig","2017","16-34 Jahre alt","Realschulabschluss","354","0.205461847137734","0.184350107824869","0.226573586450599"
"Nicht erwerbstaetig","2017","16-34 Jahre alt","(Fach-)Abitur","955","0.320662993988339","0.300874493407952","0.340451494568727"
"Nicht erwerbstaetig","2017","16-34 Jahre alt","AkademikerInnen","614","0.163266143024561","0.14507591106091","0.181456374988211"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","(noch) kein Abschluss","963","0.561146227023721","0.533300015516067","0.588992438531374"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","Hauptschulabschluss","1428","0.28107386012879","0.267560762796376","0.294586957461205"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","Realschulabschluss","782","0.174062694378331","0.163121045954848","0.185004342801815"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","(Fach-)Abitur","690","0.150731188320874","0.137152408934699","0.164309967707049"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","AkademikerInnen","842","0.120344333249571","0.110963330101453","0.129725336397689"
"Nicht erwerbstaetig","2017","66 und älter","(noch) kein Abschluss","93","0.84367574439979","0.77213862307115","0.91521286572843"
"Nicht erwerbstaetig","2017","66 und älter","Hauptschulabschluss","2278","0.934215307314358","0.924368747512913","0.944061867115803"
"Nicht erwerbstaetig","2017","66 und älter","Realschulabschluss","885","0.930513421500763","0.914386250537951","0.946640592463576"
"Nicht erwerbstaetig","2017","66 und älter","(Fach-)Abitur","241","0.884554707945562","0.846785993161933","0.922323422729192"
"Nicht erwerbstaetig","2017","66 und älter","AkademikerInnen","1131","0.901394969007329","0.885043388225479","0.91774654978918"
"Betriebliches Praktikum","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2017","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2017","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2017","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2017","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","2017","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2017","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2017","66 und älter","(noch) kein Abschluss","","","",""
