"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2019","Realschule","1 Einkommensschwächstes Quintil","279","0.574068786860419","0.530507851931182","0.617629721789656"
"nicht erwerbstätig","2019","Realschule","2","330","0.443016739713587","0.407885083776346","0.478148395650828"
"nicht erwerbstätig","2019","Realschule","3","339","0.346456292993693","0.317770151048755","0.37514243493863"
"nicht erwerbstätig","2019","Realschule","4","541","0.312651480840288","0.29208656530825","0.333216396372327"
"nicht erwerbstätig","2019","Realschule","5 Einkommensstärkstes Quintil","513","0.231536287391763","0.215275595073964","0.247796979709561"
"nicht erwerbstätig","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","500","0.552606963461086","0.517555098427994","0.587658828494177"
"nicht erwerbstätig","2019","(Fach-)Abitur","2","211","0.402763325387314","0.362105852564568","0.443420798210059"
"nicht erwerbstätig","2019","(Fach-)Abitur","3","175","0.324415911560068","0.286987479461381","0.361844343658755"
"nicht erwerbstätig","2019","(Fach-)Abitur","4","213","0.258419468270266","0.232274867552231","0.2845640689883"
"nicht erwerbstätig","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","326","0.207657496919467","0.188306998589146","0.227007995249788"
"nicht erwerbstätig","2019","AkademikerIn","1 Einkommensschwächstes Quintil","395","0.647866990182317","0.609488675119139","0.686245305245496"
"nicht erwerbstätig","2019","AkademikerIn","2","215","0.511446140414774","0.466109866057891","0.556782414771656"
"nicht erwerbstätig","2019","AkademikerIn","3","172","0.340310374275358","0.300712290710461","0.379908457840255"
"nicht erwerbstätig","2019","AkademikerIn","4","428","0.390092660550131","0.364441159277935","0.415744161822326"
"nicht erwerbstätig","2019","AkademikerIn","5 Einkommensstärkstes Quintil","951","0.22428199576945","0.212236206371679","0.236327785167221"
"Andere","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","131","0.109151927020518","0.0924371759345535","0.125866678106483"
"Andere","2019","(noch) kein Abschluss","2","37","0.126662550215667","0.0945080076365128","0.158817092794822"
"Andere","2019","(noch) kein Abschluss","3","37","0.20349215166319","0.151686998713645","0.255297304612735"
"Andere","2019","(noch) kein Abschluss","4","33","0.123076425220577","0.0805265138859187","0.165626336555234"
"Andere","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","39","0.1189139417319","0.0741657371868304","0.163662146276969"
"Andere","2019","Hauptschule","1 Einkommensschwächstes Quintil","163","0.108155473595476","0.091495424171293","0.124815523019658"
"Andere","2019","Hauptschule","2","131","0.102152597437566","0.0855227084816255","0.118782486393507"
"Andere","2019","Hauptschule","3","94","0.0592068785769676","0.0464459123925943","0.0719678447613408"
"Andere","2019","Hauptschule","4","121","0.0594367952377705","0.0480524378339935","0.0708211526415474"
"Andere","2019","Hauptschule","5 Einkommensstärkstes Quintil","88","0.0690083664822846","0.0557216316419132","0.0822951013226559"
"Andere","2019","Realschule","1 Einkommensschwächstes Quintil","89","0.160469003943081","0.128135003673073","0.192803004213089"
"Andere","2019","Realschule","2","80","0.0879062614215474","0.0678801271678018","0.107932395675293"
"Andere","2019","Realschule","3","93","0.0776510349574769","0.0615174138297166","0.0937846560852372"
"Andere","2019","Realschule","4","164","0.061601147476743","0.0509352766565776","0.0722670182969084"
"Andere","2019","Realschule","5 Einkommensstärkstes Quintil","113","0.0400032195559095","0.0324488160456559","0.0475576230661631"
"Andere","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","123","0.210637841458973","0.181892683912511","0.239382999005435"
"Andere","2019","(Fach-)Abitur","2","111","0.170605646002084","0.139422536184533","0.201788755819634"
"Andere","2019","(Fach-)Abitur","3","86","0.146727303417336","0.118438782050318","0.175015824784354"
"Andere","2019","(Fach-)Abitur","4","142","0.11107032251457","0.0923042686456558","0.129836376383483"
"Andere","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","149","0.0893067279913648","0.0757019949911087","0.102911460991621"
"Andere","2019","AkademikerIn","1 Einkommensschwächstes Quintil","72","0.0933307796311483","0.0699571320693352","0.116704427192961"
"Andere","2019","AkademikerIn","2","51","0.119394632841128","0.0899861434478986","0.148803122234358"
"Andere","2019","AkademikerIn","3","40","0.0579583242149199","0.0384302366225995","0.0774864118072403"
"Andere","2019","AkademikerIn","4","70","0.0441699850055433","0.0333643342667032","0.0549756357443833"
"Andere","2019","AkademikerIn","5 Einkommensstärkstes Quintil","108","0.0198780536199574","0.0158470507256448","0.02390905651427"
"voll erwerbstätig","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","98","0.069558750352917","0.0549439810476108","0.0841735196582232"
"voll erwerbstätig","2020","(noch) kein Abschluss","2","115","0.123236658325582","0.0965999039270294","0.149873412724135"
"voll erwerbstätig","2020","(noch) kein Abschluss","3","110","0.222984902013418","0.174574200157418","0.271395603869418"
"voll erwerbstätig","2020","(noch) kein Abschluss","4","86","0.134835900801401","0.0977600345951172","0.171911767007685"
"voll erwerbstätig","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","24","","",""
"voll erwerbstätig","2020","Hauptschule","1 Einkommensschwächstes Quintil","126","0.0615846252228324","0.0480727690963049","0.07509648134936"
"voll erwerbstätig","2020","Hauptschule","2","283","0.136841085743037","0.117983921247465","0.155698250238609"
"voll erwerbstätig","2020","Hauptschule","3","386","0.218839490228649","0.195436492699226","0.242242487758072"
"voll erwerbstätig","2020","Hauptschule","4","636","0.321978782744937","0.299942558076586","0.344015007413288"
"voll erwerbstätig","2020","Hauptschule","5 Einkommensstärkstes Quintil","604","0.444356945646743","0.418045074184685","0.470668817108802"
"voll erwerbstätig","2020","Realschule","1 Einkommensschwächstes Quintil","51","0.103531064144818","0.07522555005272","0.131836578236916"
"voll erwerbstätig","2020","Realschule","2","178","0.245393623867496","0.212858285570552","0.27792896216444"
"voll erwerbstätig","2020","Realschule","3","285","0.339747368870513","0.30840142037583","0.371093317365196"
"voll erwerbstätig","2020","Realschule","4","780","0.446398549486933","0.423634718450808","0.469162380523057"
"voll erwerbstätig","2020","Realschule","5 Einkommensstärkstes Quintil","1368","0.563418923118233","0.543993114881927","0.58284473135454"
"voll erwerbstätig","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","90","0.0988315715279998","0.0775299211293547","0.120133221926645"
"voll erwerbstätig","2020","(Fach-)Abitur","2","158","0.167306271481785","0.139211079675822","0.195401463287747"
"voll erwerbstätig","2020","(Fach-)Abitur","3","248","0.372160573762194","0.333895079502911","0.410426068021477"
"voll erwerbstätig","2020","(Fach-)Abitur","4","580","0.444019921827247","0.416105178105929","0.471934665548565"
"voll erwerbstätig","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","997","0.54818208104281","0.525324131948163","0.571040030137457"
"voll erwerbstätig","2020","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.113142237414755","0.0859161154029328","0.140368359426577"
"voll erwerbstätig","2020","AkademikerIn","2","146","0.226397635394323","0.190902216969729","0.261893053818917"
"voll erwerbstätig","2020","AkademikerIn","3","244","0.312349191583821","0.274435478700465","0.350262904467177"
"voll erwerbstätig","2020","AkademikerIn","4","648","0.358651588016524","0.333679977257026","0.383623198776022"
"voll erwerbstätig","2020","AkademikerIn","5 Einkommensstärkstes Quintil","2869","0.610808964801039","0.596946387199977","0.624671542402102"
"Teilzeit","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","56","0.0737160365194933","0.0587045167766018","0.0887275562623848"
"Teilzeit","2020","(noch) kein Abschluss","2","47","0.148972124375391","0.120118886493741","0.177825362257042"
"Teilzeit","2020","(noch) kein Abschluss","3","16","","",""
"Teilzeit","2020","(noch) kein Abschluss","4","15","","",""
"Teilzeit","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Teilzeit","2020","Hauptschule","1 Einkommensschwächstes Quintil","104","0.102465432404709","0.0854204881938761","0.119510376615542"
"Teilzeit","2020","Hauptschule","2","133","0.0784810538394388","0.0637254393155145","0.0932366683633631"
"Teilzeit","2020","Hauptschule","3","116","0.0962308803673786","0.079538261481401","0.112923499253356"
"Teilzeit","2020","Hauptschule","4","182","0.0977587613622394","0.0837518911625757","0.111765631561903"
"Teilzeit","2020","Hauptschule","5 Einkommensstärkstes Quintil","155","0.101811755026556","0.0857988380165043","0.117824672036608"
"Teilzeit","2020","Realschule","1 Einkommensschwächstes Quintil","51","0.128787106277259","0.0976651831811873","0.159909029373332"
"Teilzeit","2020","Realschule","2","126","0.187783510681191","0.15825591519493","0.217311106167451"
"Teilzeit","2020","Realschule","3","179","0.194831467598728","0.168618195111262","0.221044740086195"
"Teilzeit","2020","Realschule","4","399","0.188289447465874","0.170387555049561","0.206191339882186"
"Teilzeit","2020","Realschule","5 Einkommensstärkstes Quintil","460","0.152084157422793","0.138018847967716","0.16614946687787"
"Teilzeit","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","71","0.104496533968863","0.0826618456735009","0.126331222264225"
"Teilzeit","2020","(Fach-)Abitur","2","109","0.171546572132838","0.143170105587045","0.199923038678631"
"Teilzeit","2020","(Fach-)Abitur","3","113","0.153498056776288","0.124962702134796","0.18203341141778"
"Teilzeit","2020","(Fach-)Abitur","4","254","0.195401250787072","0.173124279343446","0.217678222230699"
"Teilzeit","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","342","0.181782481566298","0.164069016756046","0.199495946376551"
"Teilzeit","2020","AkademikerIn","1 Einkommensschwächstes Quintil","51","0.148154459860364","0.117620424026271","0.178688495694457"
"Teilzeit","2020","AkademikerIn","2","98","0.209451684474662","0.174938613858768","0.243964755090555"
"Teilzeit","2020","AkademikerIn","3","106","0.147226151865172","0.118239265902396","0.176213037827948"
"Teilzeit","2020","AkademikerIn","4","260","0.17361912745379","0.153897076398087","0.193341178509494"
"Teilzeit","2020","AkademikerIn","5 Einkommensstärkstes Quintil","793","0.147172816754002","0.13709992438667","0.157245709121333"
"nicht erwerbstätig","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","928","0.784707730897865","0.761095349798032","0.808320111997698"
"nicht erwerbstätig","2020","(noch) kein Abschluss","2","365","0.65657551862051","0.618096133271692","0.695054903969327"
"nicht erwerbstätig","2020","(noch) kein Abschluss","3","135","0.533080456530205","0.475056635141082","0.591104277919329"
"nicht erwerbstätig","2020","(noch) kein Abschluss","4","180","0.687762053976636","0.637458202582361","0.738065905370911"
"nicht erwerbstätig","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","192","0.696523769216742","0.640958870346939","0.752088668086544"
"nicht erwerbstätig","2020","Hauptschule","1 Einkommensschwächstes Quintil","853","0.72749944683056","0.702474029341197","0.752524864319924"
"nicht erwerbstätig","2020","Hauptschule","2","734","0.661131055514382","0.635160429534099","0.687101681494664"
"nicht erwerbstätig","2020","Hauptschule","3","604","0.626768408356777","0.599391698896009","0.654145117817546"
"nicht erwerbstätig","2020","Hauptschule","4","797","0.521427507971886","0.497867645139135","0.544987370804636"
"nicht erwerbstätig","2020","Hauptschule","5 Einkommensstärkstes Quintil","535","0.4076131053193","0.381592667611678","0.433633543026921"
"nicht erwerbstätig","2020","Realschule","1 Einkommensschwächstes Quintil","258","0.597366874356019","0.551800612158718","0.64293313655332"
"nicht erwerbstätig","2020","Realschule","2","290","0.460988002891853","0.423299621870496","0.49867638391321"
"nicht erwerbstätig","2020","Realschule","3","334","0.396422363613158","0.364048544360716","0.428796182865599"
"nicht erwerbstätig","2020","Realschule","4","505","0.29466590569244","0.273789884006947","0.315541927377932"
"nicht erwerbstätig","2020","Realschule","5 Einkommensstärkstes Quintil","545","0.230537399619429","0.214040763998973","0.247034035239886"
"nicht erwerbstätig","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","480","0.649536674173415","0.615481308673366","0.683592039673464"
"nicht erwerbstätig","2020","(Fach-)Abitur","2","283","0.477735739563873","0.440137088509416","0.51533439061833"
"nicht erwerbstätig","2020","(Fach-)Abitur","3","189","0.365011197558336","0.326899878431959","0.403122516684713"
"nicht erwerbstätig","2020","(Fach-)Abitur","4","258","0.264508794906254","0.239728207187776","0.289289382624732"
"nicht erwerbstätig","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","323","0.183454156686083","0.16567761881105","0.201230694561116"
"nicht erwerbstätig","2020","AkademikerIn","1 Einkommensschwächstes Quintil","325","0.61253638210803","0.570663984581411","0.654408779634648"
"nicht erwerbstätig","2020","AkademikerIn","2","215","0.411622130309215","0.369881886139878","0.453362374478552"
"nicht erwerbstätig","2020","AkademikerIn","3","183","0.454674372803805","0.413939127420657","0.495409618186953"
"nicht erwerbstätig","2020","AkademikerIn","4","430","0.419325972166105","0.393633538263849","0.445018406068362"
"nicht erwerbstätig","2020","AkademikerIn","5 Einkommensstärkstes Quintil","982","0.22166964630965","0.209859780226584","0.233479512392716"
"Andere","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","82","0.0720174822297248","0.0571663192125444","0.0868686452469052"
"Andere","2020","(noch) kein Abschluss","2","58","0.071215698678517","0.0503748470972477","0.0920565502597863"
"Andere","2020","(noch) kein Abschluss","3","23","","",""
"Andere","2020","(noch) kein Abschluss","4","45","0.137280229846054","0.0999226988861501","0.174637760805959"
"Andere","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","39","0.193805602005583","0.14603361913069","0.241577584880475"
"Andere","2020","Hauptschule","1 Einkommensschwächstes Quintil","133","0.108450495541898","0.0909733780670768","0.12592761301672"
"Andere","2020","Hauptschule","2","126","0.123546804903143","0.105491581048508","0.141602028757777"
"Andere","2020","Hauptschule","3","93","0.0581612210471951","0.044913427811678","0.0714090142827122"
"Andere","2020","Hauptschule","4","112","0.0588349479209381","0.0477367489908683","0.0699331468510079"
"Andere","2020","Hauptschule","5 Einkommensstärkstes Quintil","76","0.0462181940074008","0.0351003952167051","0.0573359927980965"
"Andere","2020","Realschule","1 Einkommensschwächstes Quintil","85","0.170314955221903","0.135388773538737","0.205241136905069"
"Andere","2020","Realschule","2","78","0.10583486255946","0.082576095126246","0.129093629992675"
