"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2014","(Fach-)Abitur","direkter Migrationshintergrund","442","0.376083816298692","0.348445439368421","0.403722193228963"
"voll erwerbstätig","2014","(Fach-)Abitur","indirekter Migrationshintergrund","94","0.229316139707973","0.184891459224376","0.27374082019157"
"voll erwerbstätig","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","AkademikerIn","kein Migrationshintergrund","2374","0.513856302325455","0.499781276594312","0.527931328056598"
"voll erwerbstätig","2014","AkademikerIn","direkter Migrationshintergrund","522","0.481679278185787","0.452298091739975","0.511060464631599"
"voll erwerbstätig","2014","AkademikerIn","indirekter Migrationshintergrund","177","0.771614063549432","0.721725800323436","0.821502326775428"
"voll erwerbstätig","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Teilzeit","2014","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Teilzeit","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Teilzeit","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","Hauptschule","kein Migrationshintergrund","514","0.0727521034989922","0.0661280767818643","0.0793761302161201"
"Teilzeit","2014","Hauptschule","direkter Migrationshintergrund","236","0.105577822883957","0.091709150872213","0.119446494895701"
"Teilzeit","2014","Hauptschule","indirekter Migrationshintergrund","49","0.101802896123232","0.0744358728556904","0.129169919390773"
"Teilzeit","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","Realschule","kein Migrationshintergrund","1144","0.156019549008257","0.146905091875303","0.16513400614121"
"Teilzeit","2014","Realschule","direkter Migrationshintergrund","62","0.126715504829771","0.0941160115769543","0.159314998082588"
"Teilzeit","2014","Realschule","indirekter Migrationshintergrund","69","0.142566602835007","0.110616057628219","0.174517148041795"
"Teilzeit","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","(Fach-)Abitur","kein Migrationshintergrund","460","0.137683918614441","0.123983942629684","0.151383894599198"
"Teilzeit","2014","(Fach-)Abitur","direkter Migrationshintergrund","202","0.162555557840088","0.141503914618444","0.183607201061732"
"Teilzeit","2014","(Fach-)Abitur","indirekter Migrationshintergrund","47","0.095223669081312","0.0642058012684778","0.126241536894146"
"Teilzeit","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","AkademikerIn","kein Migrationshintergrund","815","0.125766535445694","0.116428784511386","0.135104286380002"
"Teilzeit","2014","AkademikerIn","direkter Migrationshintergrund","170","0.111872843827856","0.093337912751761","0.130407774903951"
"Teilzeit","2014","AkademikerIn","indirekter Migrationshintergrund","39","0.0972965398347432","0.0620769016231316","0.132516178046355"
"Teilzeit","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","(noch) kein Abschluss","kein Migrationshintergrund","572","0.772141783880749","0.742457178298308","0.801826389463189"
"nicht erwerbstätig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","288","0.703915701167451","0.660461359198778","0.747370043136125"
"nicht erwerbstätig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","179","0.680892926090986","0.622405729560478","0.739380122621493"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","Hauptschule","kein Migrationshintergrund","3408","0.611823651375308","0.599394856062973","0.624252446687642"
"nicht erwerbstätig","2014","Hauptschule","direkter Migrationshintergrund","711","0.434692984488504","0.412320678532122","0.457065290444886"
"nicht erwerbstätig","2014","Hauptschule","indirekter Migrationshintergrund","167","0.349609099430423","0.306453191114456","0.392765007746389"
"nicht erwerbstätig","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","Realschule","kein Migrationshintergrund","1825","0.323227588647254","0.31147994840423","0.334975228890278"
"nicht erwerbstätig","2014","Realschule","direkter Migrationshintergrund","117","0.320558408516825","0.274823507217731","0.36629330981592"
"nicht erwerbstätig","2014","Realschule","indirekter Migrationshintergrund","116","0.235077645607485","0.196326591745105","0.273828699469865"
"nicht erwerbstätig","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","(Fach-)Abitur","kein Migrationshintergrund","670","0.281083983250162","0.263210792779722","0.298957173720601"
"nicht erwerbstätig","2014","(Fach-)Abitur","direkter Migrationshintergrund","392","0.35651008030705","0.329181701534011","0.383838459080089"
"nicht erwerbstätig","2014","(Fach-)Abitur","indirekter Migrationshintergrund","122","0.425243275913487","0.373000093090216","0.477486458736758"
"nicht erwerbstätig","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","AkademikerIn","kein Migrationshintergrund","1465","0.32015294302707","0.307014908951693","0.333290977102448"
"nicht erwerbstätig","2014","AkademikerIn","direkter Migrationshintergrund","321","0.308936763166187","0.281767068830996","0.336106457501378"
"nicht erwerbstätig","2014","AkademikerIn","indirekter Migrationshintergrund","46","0.1051373188391","0.0686854090950767","0.141589228583124"
"nicht erwerbstätig","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","(noch) kein Abschluss","kein Migrationshintergrund","140","0.14959781904705","0.12435573416874","0.17483990392536"
"Andere","2014","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.109304197661268","0.0796047559286169","0.13900363939392"
"Andere","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","50","0.245122797624079","0.191148974063455","0.299096621184702"
"Andere","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","Hauptschule","kein Migrationshintergrund","458","0.0700613314621098","0.0635515304070026","0.0765711325172171"
"Andere","2014","Hauptschule","direkter Migrationshintergrund","183","0.0817137150316062","0.0693510024178023","0.0940764276454101"
"Andere","2014","Hauptschule","indirekter Migrationshintergrund","66","0.108080461698318","0.0799809932774447","0.136179930119192"
"Andere","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","Realschule","kein Migrationshintergrund","593","0.0813080221475692","0.0744432399228806","0.0881728043722578"
"Andere","2014","Realschule","direkter Migrationshintergrund","65","0.131491974950171","0.0983746966720355","0.164609253228306"
"Andere","2014","Realschule","indirekter Migrationshintergrund","91","0.175754409044276","0.140972724981642","0.210536093106909"
"Andere","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","(Fach-)Abitur","kein Migrationshintergrund","353","0.142998715027292","0.129079916188581","0.156917513866002"
"Andere","2014","(Fach-)Abitur","direkter Migrationshintergrund","144","0.10485054555417","0.0873705945782786","0.122330496530062"
"Andere","2014","(Fach-)Abitur","indirekter Migrationshintergrund","81","0.250216915297228","0.204445428294432","0.295988402300025"
"Andere","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","AkademikerIn","kein Migrationshintergrund","190","0.040224219201781","0.0346910400939937","0.0457573983095683"
"Andere","2014","AkademikerIn","direkter Migrationshintergrund","98","0.0975111148201704","0.080067396972144","0.114954832668197"
"Andere","2014","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Andere","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","(noch) kein Abschluss","kein Migrationshintergrund","40","0.0746948610041173","0.0549641037963673","0.0944256182118674"
"voll erwerbstätig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","80","0.172926290774891","0.138987878391614","0.206864703158169"
"voll erwerbstätig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"voll erwerbstätig","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","Hauptschule","kein Migrationshintergrund","1366","0.240650900860375","0.229325597239836","0.251976204480915"
"voll erwerbstätig","2015","Hauptschule","direkter Migrationshintergrund","776","0.354957337372488","0.33381671139475","0.376097963350226"
"voll erwerbstätig","2015","Hauptschule","indirekter Migrationshintergrund","168","0.445279335638553","0.398249562082943","0.492309109194163"
"voll erwerbstätig","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","Realschule","kein Migrationshintergrund","2407","0.446007260703652","0.433240000877527","0.458774520529776"
"voll erwerbstätig","2015","Realschule","direkter Migrationshintergrund","155","0.403833323669346","0.354757521859151","0.452909125479542"
"voll erwerbstätig","2015","Realschule","indirekter Migrationshintergrund","174","0.489542188057027","0.442886587307846","0.536197788806209"
"voll erwerbstätig","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","(Fach-)Abitur","kein Migrationshintergrund","905","0.425291068202526","0.405378634340457","0.445203502064596"
"voll erwerbstätig","2015","(Fach-)Abitur","direkter Migrationshintergrund","592","0.40906294532805","0.383946402064339","0.43417948859176"
"voll erwerbstätig","2015","(Fach-)Abitur","indirekter Migrationshintergrund","97","0.28116856764559","0.232736723282559","0.329600412008621"
"voll erwerbstätig","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","AkademikerIn","kein Migrationshintergrund","2240","0.49741214248927","0.483099544374945","0.511724740603595"
"voll erwerbstätig","2015","AkademikerIn","direkter Migrationshintergrund","716","0.512584133165812","0.487041000130338","0.538127266201287"
"voll erwerbstätig","2015","AkademikerIn","indirekter Migrationshintergrund","159","0.705868724364409","0.65080028233391","0.760937166394908"
"voll erwerbstätig","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Teilzeit","2015","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.105394054360542","0.0778382655665272","0.132949843154556"
"Teilzeit","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Teilzeit","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","Hauptschule","kein Migrationshintergrund","486","0.0744624462335851","0.0675073836988099","0.0814175087683604"
"Teilzeit","2015","Hauptschule","direkter Migrationshintergrund","240","0.114054946223285","0.100010778742151","0.128099113704419"
"Teilzeit","2015","Hauptschule","indirekter Migrationshintergrund","45","0.0910642190254328","0.0638397180006306","0.118288720050235"
"Teilzeit","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","Realschule","kein Migrationshintergrund","1115","0.152735672486077","0.143496046375137","0.161975298597017"
"Teilzeit","2015","Realschule","direkter Migrationshintergrund","64","0.162525338931893","0.125625127304254","0.199425550559533"
"Teilzeit","2015","Realschule","indirekter Migrationshintergrund","53","0.077103543793977","0.052206805445151","0.102000282142803"
"Teilzeit","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","(Fach-)Abitur","kein Migrationshintergrund","465","0.145414418851497","0.131216040054919","0.159612797648075"
"Teilzeit","2015","(Fach-)Abitur","direkter Migrationshintergrund","230","0.150586593815312","0.13231624257667","0.168856945053954"
"Teilzeit","2015","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.132933837958193","0.0963593727299524","0.169508303186434"
"Teilzeit","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","AkademikerIn","kein Migrationshintergrund","792","0.13777411880699","0.127907947817143","0.147640289796837"
"Teilzeit","2015","AkademikerIn","direkter Migrationshintergrund","229","0.143466856595248","0.125552977762053","0.161380735428442"
"Teilzeit","2015","AkademikerIn","indirekter Migrationshintergrund","51","0.110324019055683","0.0724604815221268","0.148187556589239"
"Teilzeit","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","(noch) kein Abschluss","kein Migrationshintergrund","482","0.679004761017785","0.643966575408071","0.714042946627498"
"nicht erwerbstätig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","307","0.640057192873831","0.596983208873531","0.683131176874131"
"nicht erwerbstätig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","152","0.778540396157523","0.721837881952737","0.835242910362308"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","Hauptschule","kein Migrationshintergrund","3226","0.619057266695163","0.606191649457089","0.631922883933237"
"nicht erwerbstätig","2015","Hauptschule","direkter Migrationshintergrund","760","0.438323909766155","0.416402115728944","0.460245703803366"
"nicht erwerbstätig","2015","Hauptschule","indirekter Migrationshintergrund","143","0.288489678164419","0.245617535729417","0.331361820599421"
