"erwst","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","3","258","0.379664058106116","0.349107852928233","0.410220263283999"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","4","170","0.230977887645816","0.203890867347005","0.258064907944627"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","146","0.160639219758763","0.136154713589026","0.185123725928499"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","190","0.547458429963108","0.494158025955185","0.60075883397103"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","2","144","0.460887705445208","0.406694655915746","0.51508075497467"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","3","104","0.30401453490621","0.253457477354299","0.354571592458121"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","4","90","0.219368319102827","0.179263507821275","0.259473130384378"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","65","0.109612499367894","0.0799809936136969","0.139244005122092"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","247","0.160195541415072","0.142144145156163","0.178246937673981"
"Andere","2018","kein Migrationshintergrund","2","296","0.129412968595874","0.115798532897304","0.143027404294445"
"Andere","2018","kein Migrationshintergrund","3","339","0.10007898342143","0.0895146795705468","0.110643287272313"
"Andere","2018","kein Migrationshintergrund","4","432","0.0748902204260573","0.0678685435314374","0.0819118973206772"
"Andere","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","358","0.0433432706025104","0.0387078409349645","0.0479787002700563"
"Andere","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","377","0.11154786152032","0.101827171366053","0.121268551674587"
"Andere","2018","direkter Migrationshintergrund","2","134","0.0990785582288873","0.0830399633730632","0.115117153084711"
"Andere","2018","direkter Migrationshintergrund","3","89","0.0637741766719712","0.0483891256558861","0.0791592276880562"
"Andere","2018","direkter Migrationshintergrund","4","73","0.0554966529052501","0.0407822798407333","0.0702110259697668"
"Andere","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","44","0.0639488277202315","0.0476349459962744","0.0802627094441887"
"Andere","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","83","0.276333694099251","0.228447338632816","0.324220049565687"
"Andere","2018","indirekter Migrationshintergrund","2","73","0.230622444383225","0.184826507048014","0.276418381718435"
"Andere","2018","indirekter Migrationshintergrund","3","67","0.222461367731378","0.176750146865145","0.268172588597611"
"Andere","2018","indirekter Migrationshintergrund","4","73","0.177628455999082","0.140587964179464","0.214668947818701"
"Andere","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","18","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","148","0.10266157366077","0.0865305945695656","0.118792552751974"
"voll erwerbstätig","2019","kein Migrationshintergrund","2","431","0.16734243704073","0.151265833503886","0.183419040577574"
"voll erwerbstätig","2019","kein Migrationshintergrund","3","816","0.278375307913253","0.261623843004344","0.295126772822163"
"voll erwerbstätig","2019","kein Migrationshintergrund","4","1978","0.382244308794904","0.369036666122636","0.395451951467171"
"voll erwerbstätig","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4878","0.539003671203933","0.528742220058107","0.549265122349759"
"voll erwerbstätig","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","253","0.0676416258515362","0.0590302611868225","0.0762529905162499"
"voll erwerbstätig","2019","direkter Migrationshintergrund","2","395","0.293852813398647","0.269232262985264","0.31847336381203"
"voll erwerbstätig","2019","direkter Migrationshintergrund","3","402","0.395261481653105","0.362848540733523","0.427674422572687"
"voll erwerbstätig","2019","direkter Migrationshintergrund","4","502","0.460857759819386","0.428310020637006","0.493405499001766"
"voll erwerbstätig","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","595","0.637900623336283","0.607387122138758","0.668414124533809"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","24","","",""
"voll erwerbstätig","2019","indirekter Migrationshintergrund","2","50","0.180313771247216","0.134875687064579","0.225751855429854"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","3","92","0.320774014831078","0.266582361995326","0.37496566766683"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","4","177","0.439641141824848","0.390816943390334","0.488465340259362"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","461","0.724994460828306","0.691531982330344","0.758456939326269"
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","137","0.0885566196820916","0.0734574175274788","0.103655821836704"
"Teilzeit","2019","kein Migrationshintergrund","2","319","0.121816583657591","0.107730058826514","0.135903108488667"
"Teilzeit","2019","kein Migrationshintergrund","3","473","0.155836346614215","0.142280412551263","0.169392280677167"
"Teilzeit","2019","kein Migrationshintergrund","4","868","0.133785909350452","0.124533299951633","0.14303851874927"
"Teilzeit","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1476","0.139238400724344","0.132111755460218","0.146365045988471"
"Teilzeit","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","231","0.128796369850105","0.117309937126885","0.140282802573325"
"Teilzeit","2019","direkter Migrationshintergrund","2","157","0.125167092334323","0.107281931418362","0.143052253250285"
"Teilzeit","2019","direkter Migrationshintergrund","3","146","0.166213910680136","0.141533443222475","0.190894378137798"
"Teilzeit","2019","direkter Migrationshintergrund","4","164","0.168447105698613","0.144009288497288","0.192884922899937"
"Teilzeit","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","166","0.155482511972043","0.132476214095945","0.178488809848141"
"Teilzeit","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","33","0.14158653228913","0.0994528466415763","0.183720217936685"
"Teilzeit","2019","indirekter Migrationshintergrund","2","35","0.195063387360783","0.148230550477218","0.241896224244348"
"Teilzeit","2019","indirekter Migrationshintergrund","3","49","0.136230685962384","0.0964051143018699","0.176056257622899"
"Teilzeit","2019","indirekter Migrationshintergrund","4","81","0.199597786279669","0.160280381983633","0.238915190575704"
"Teilzeit","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","111","0.129753981080882","0.104571332293342","0.154936629868422"
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","857","0.652539644253438","0.627232990811747","0.67784629769513"
"nicht erwerbstätig","2019","kein Migrationshintergrund","2","1058","0.590947667280065","0.569772736967215","0.612122597592915"
"nicht erwerbstätig","2019","kein Migrationshintergrund","3","1204","0.480642836963417","0.461969323280593","0.499316350646241"
"nicht erwerbstätig","2019","kein Migrationshintergrund","4","1906","0.412433679466444","0.399053808427832","0.425813550505057"
"nicht erwerbstätig","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2269","0.273168348058759","0.263995667046954","0.282341029070565"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","2418","0.697662731664394","0.681914125289771","0.713411338039017"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","2","629","0.484801466729528","0.457789606979564","0.511813326479492"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","3","255","0.367935068094975","0.335963877185326","0.399906259004624"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","4","168","0.312852412847385","0.28257767000683","0.343127155687941"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","151","0.158562204805125","0.135371578032247","0.181752831578003"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","156","0.603078966540749","0.543948764290741","0.662209168790757"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","2","135","0.431155841185059","0.372623548896039","0.48968813347408"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","3","91","0.419533829183609","0.362241350581252","0.476826307785966"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","4","77","0.218058551789835","0.177439805325324","0.258677298254345"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","72","0.100438605188132","0.077912516937629","0.122964693438635"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","218","0.1562421624037","0.136945301457303","0.175539023350097"
"Andere","2019","kein Migrationshintergrund","2","263","0.119893312021614","0.105903135926754","0.133883488116474"
"Andere","2019","kein Migrationshintergrund","3","257","0.0851455085091144","0.0747142038866137","0.0955768131316151"
"Andere","2019","kein Migrationshintergrund","4","448","0.0715361023881998","0.0645313696944109","0.0785408350819888"
"Andere","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","442","0.048589580012964","0.044163495408435","0.0530156646174929"
"Andere","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","365","0.105899272633965","0.095347796123291","0.116450749144638"
"Andere","2019","direkter Migrationshintergrund","2","134","0.0961786275375013","0.0802431234626111","0.112114131612392"
"Andere","2019","direkter Migrationshintergrund","3","71","0.0705895395717835","0.0536084197149521","0.087570659428615"
"Andere","2019","direkter Migrationshintergrund","4","67","0.0578427216346156","0.0425996756799116","0.0730857675893196"
"Andere","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","41","0.0480546598865492","0.0344754218680224","0.0616338979050759"
"Andere","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","50","0.169720465188205","0.124352480242609","0.215088450133802"
"Andere","2019","indirekter Migrationshintergrund","2","55","0.193467000206941","0.146779968419489","0.240154031994394"
"Andere","2019","indirekter Migrationshintergrund","3","53","0.123461470022929","0.0852690754539193","0.161653864591938"
"Andere","2019","indirekter Migrationshintergrund","4","62","0.142702520105648","0.108296500493713","0.177108539717583"
"Andere","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","40","0.0448129529026797","0.0293081577222874","0.060317748083072"
"Andere","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
