"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"voll erwerbstätig","2016","Rheinland-Pfalz,Saarland","weiblich","164","0.244415630273681","0.216479122244543","0.272352138302819"
"voll erwerbstätig","2016","Baden-Wuerttemberg","maennlich","806","0.564845219963945","0.540003081175365","0.589687358752525"
"voll erwerbstätig","2016","Baden-Wuerttemberg","weiblich","344","0.232071452546778","0.212138266564224","0.252004638529332"
"voll erwerbstätig","2016","Bayern","maennlich","1087","0.590670286670312","0.569195564403038","0.612145008937586"
"voll erwerbstätig","2016","Bayern","weiblich","488","0.255956301531972","0.238074872826561","0.273837730237383"
"voll erwerbstätig","2016","Berlin","maennlich","180","0.412399093671423","0.367752356026507","0.45704583131634"
"voll erwerbstätig","2016","Berlin","weiblich","155","0.345285536294665","0.30569345162501","0.38487762096432"
"voll erwerbstätig","2016","Brandenburg","maennlich","200","0.478036502625165","0.434555984785763","0.521517020464568"
"voll erwerbstätig","2016","Brandenburg","weiblich","148","0.263343672875519","0.226864247945165","0.299823097805873"
"voll erwerbstätig","2016","Mecklenburg-Vorpommern","maennlich","106","0.460652788534284","0.402269285883083","0.519036291185486"
"voll erwerbstätig","2016","Mecklenburg-Vorpommern","weiblich","82","0.267438384214847","0.219093101464687","0.315783666965007"
"voll erwerbstätig","2016","Sachsen","maennlich","366","0.537758276208769","0.502702006206482","0.572814546211057"
"voll erwerbstätig","2016","Sachsen","weiblich","216","0.293542376600711","0.262728554448179","0.324356198753244"
"voll erwerbstätig","2016","Sachsen-Anhalt","maennlich","181","0.456370455882625","0.40862080106502","0.504120110700231"
"voll erwerbstätig","2016","Sachsen-Anhalt","weiblich","135","0.243284467213659","0.206227660546757","0.280341273880561"
"voll erwerbstätig","2016","Thueringen","maennlich","207","0.520906201507927","0.475597701007835","0.56621470200802"
"voll erwerbstätig","2016","Thueringen","weiblich","149","0.279759052594139","0.241325243729923","0.318192861458355"
"Teilzeit","2016","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2016","Schleswig-Holstein","weiblich","121","0.217518986437956","0.181991154903753","0.253046817972159"
"Teilzeit","2016","Hamburg","maennlich","","","",""
"Teilzeit","2016","Hamburg","weiblich","51","0.148804798718932","0.105377652628136","0.192231944809728"
"Teilzeit","2016","Niedersachsen","maennlich","48","0.0344565060253271","0.0246167877368867","0.0442962243137676"
"Teilzeit","2016","Niedersachsen","weiblich","325","0.19089316041208","0.17072030158343","0.21106601924073"
"Teilzeit","2016","Bremen","maennlich","","","",""
"Teilzeit","2016","Bremen","weiblich","","","",""
"Teilzeit","2016","Nordrhein-Westfalen","maennlich","99","0.0383812642162511","0.0312564471323404","0.0455060813001619"
"Teilzeit","2016","Nordrhein-Westfalen","weiblich","685","0.197541883254324","0.183444305696301","0.211639460812347"
"Teilzeit","2016","Hessen","maennlich","45","0.0453846996891811","0.0316245682640309","0.0591448311143313"
"Teilzeit","2016","Hessen","weiblich","239","0.223006148261573","0.19729623773634","0.248716058786805"
"Teilzeit","2016","Rheinland-Pfalz,Saarland","maennlich","37","0.0382973728188695","0.025500728106561","0.051094017531178"
"Teilzeit","2016","Rheinland-Pfalz,Saarland","weiblich","183","0.166915805970967","0.142674314936691","0.191157297005244"
"Teilzeit","2016","Baden-Wuerttemberg","maennlich","67","0.0430687110985887","0.0328963049759299","0.0532411172212475"
"Teilzeit","2016","Baden-Wuerttemberg","weiblich","429","0.224498599682337","0.204796905944964","0.24420029341971"
"Teilzeit","2016","Bayern","maennlich","70","0.0305099398313502","0.0229987158285133","0.0380211638341871"
"Teilzeit","2016","Bayern","weiblich","606","0.220704671684232","0.203711404715284","0.237697938653179"
"Teilzeit","2016","Berlin","maennlich","42","0.0883378395480713","0.0625995310379561","0.114076148058187"
"Teilzeit","2016","Berlin","weiblich","108","0.15534793585349","0.125184217567581","0.185511654139399"
"Teilzeit","2016","Brandenburg","maennlich","","","",""
"Teilzeit","2016","Brandenburg","weiblich","88","0.17116695673669","0.139971053071533","0.202362860401846"
"Teilzeit","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2016","Mecklenburg-Vorpommern","weiblich","55","0.233867888930662","0.18763433425099","0.280101443610334"
"Teilzeit","2016","Sachsen","maennlich","36","0.064776392944341","0.047470114279702","0.08208267160898"
"Teilzeit","2016","Sachsen","weiblich","173","0.196014719823944","0.169152895627602","0.222876544020287"
"Teilzeit","2016","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2016","Sachsen-Anhalt","weiblich","82","0.113213893983448","0.0858483692203536","0.140579418746543"
"Teilzeit","2016","Thueringen","maennlich","","","",""
"Teilzeit","2016","Thueringen","weiblich","99","0.199119749593957","0.16492783592056","0.233311663267354"
"nicht erwerbstätig","2016","Schleswig-Holstein","maennlich","244","0.406104186997089","0.362971423413592","0.449236950580585"
"nicht erwerbstätig","2016","Schleswig-Holstein","weiblich","266","0.4933492729741","0.450295145482737","0.536403400465463"
"nicht erwerbstätig","2016","Hamburg","maennlich","75","0.368953719840261","0.303692528758656","0.434214910921867"
"nicht erwerbstätig","2016","Hamburg","weiblich","120","0.523208379746434","0.4622631258638","0.584153633629067"
"nicht erwerbstätig","2016","Niedersachsen","maennlich","564","0.362790148147818","0.336852529016403","0.388727767279234"
"nicht erwerbstätig","2016","Niedersachsen","weiblich","690","0.455377134410899","0.429814660953018","0.480939607868781"
"nicht erwerbstätig","2016","Bremen","maennlich","65","0.570330309834556","0.479855067205834","0.660805552463278"
"nicht erwerbstätig","2016","Bremen","weiblich","65","0.600629034449811","0.51263240946801","0.688625659431612"
"nicht erwerbstätig","2016","Nordrhein-Westfalen","maennlich","1195","0.382147270886579","0.364126619341719","0.400167922431438"
"nicht erwerbstätig","2016","Nordrhein-Westfalen","weiblich","1435","0.436031761070329","0.418473152543797","0.453590369596861"
"nicht erwerbstätig","2016","Hessen","maennlich","349","0.351046368981097","0.319493218438658","0.382599519523536"
"nicht erwerbstätig","2016","Hessen","weiblich","465","0.463768230381759","0.43296756323791","0.494568897525607"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","maennlich","378","0.358991615375907","0.327005225419009","0.390978005332805"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","weiblich","454","0.484428979952387","0.451940794440028","0.516917165464746"
"nicht erwerbstätig","2016","Baden-Wuerttemberg","maennlich","547","0.335732736446428","0.312069690566778","0.359395782326078"
"nicht erwerbstätig","2016","Baden-Wuerttemberg","weiblich","731","0.44747457467268","0.423996322224254","0.470952827121106"
"nicht erwerbstätig","2016","Bayern","maennlich","718","0.31335866886998","0.293100313487706","0.333617024252255"
"nicht erwerbstätig","2016","Bayern","weiblich","933","0.415272230962667","0.3950809725941","0.435463489331234"
"nicht erwerbstätig","2016","Berlin","maennlich","208","0.434326300296385","0.389371020126622","0.479281580466148"
"nicht erwerbstätig","2016","Berlin","weiblich","260","0.438571209502727","0.397251181437038","0.479891237568416"
"nicht erwerbstätig","2016","Brandenburg","maennlich","260","0.438795826887361","0.395600595819628","0.481991057955094"
"nicht erwerbstätig","2016","Brandenburg","weiblich","286","0.499722083079345","0.458310291960241","0.541133874198448"
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","maennlich","137","0.404473336129052","0.346987000055227","0.461959672202877"
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","weiblich","161","0.41026843576111","0.35654282089089","0.463994050631331"
"nicht erwerbstätig","2016","Sachsen","maennlich","334","0.330415709275295","0.297342940600409","0.36348847795018"
"nicht erwerbstätig","2016","Sachsen","weiblich","394","0.44860073008023","0.414947233644778","0.482254226515682"
"nicht erwerbstätig","2016","Sachsen-Anhalt","maennlich","191","0.42364994959709","0.376279588270327","0.471020310923853"
"nicht erwerbstätig","2016","Sachsen-Anhalt","weiblich","270","0.573919134238696","0.531210484182858","0.616627784294534"
"nicht erwerbstätig","2016","Thueringen","maennlich","208","0.372552762434705","0.328702504679458","0.416403020189952"
"nicht erwerbstätig","2016","Thueringen","weiblich","233","0.44916353114561","0.406574669301526","0.491752392989694"
"Andere","2016","Schleswig-Holstein","maennlich","41","0.0686460048049868","0.0464385675474735","0.0908534420625"
"Andere","2016","Schleswig-Holstein","weiblich","52","0.0874597566560137","0.063131367367409","0.111788145944618"
"Andere","2016","Hamburg","maennlich","","","",""
"Andere","2016","Hamburg","weiblich","","","",""
"Andere","2016","Niedersachsen","maennlich","135","0.102180039751847","0.0858405388276799","0.118519540676014"
"Andere","2016","Niedersachsen","weiblich","166","0.0990610648361391","0.0837266042714393","0.114395525400839"
"Andere","2016","Bremen","maennlich","","","",""
"Andere","2016","Bremen","weiblich","","","",""
"Andere","2016","Nordrhein-Westfalen","maennlich","210","0.0859764186249822","0.0755800660693055","0.0963727711806588"
"Andere","2016","Nordrhein-Westfalen","weiblich","348","0.108554190745536","0.0975394448812049","0.119568936609868"
"Andere","2016","Hessen","maennlich","71","0.0849842581622749","0.0665495112252456","0.103419005099304"
"Andere","2016","Hessen","weiblich","103","0.0886441840859911","0.0710891181928482","0.106199249979134"
"Andere","2016","Rheinland-Pfalz,Saarland","maennlich","58","0.0681076236224193","0.0513090671807087","0.08490618006413"
"Andere","2016","Rheinland-Pfalz,Saarland","weiblich","108","0.104239583802964","0.0843750481649842","0.124104119440945"
"Andere","2016","Baden-Wuerttemberg","maennlich","110","0.0563533324910382","0.0447984140984455","0.0679082508836309"
"Andere","2016","Baden-Wuerttemberg","weiblich","219","0.0959553730982045","0.0820483224543991","0.10986242374201"
"Andere","2016","Bayern","maennlich","139","0.0654611046283579","0.054658991695753","0.0762632175609628"
"Andere","2016","Bayern","weiblich","261","0.108066795821129","0.0953454697575688","0.12078812188469"
"Andere","2016","Berlin","maennlich","37","0.0649367664841211","0.0425879015515062","0.087285631416736"
"Andere","2016","Berlin","weiblich","31","0.0607953183491177","0.0408973653128177","0.0806932713854176"
"Andere","2016","Brandenburg","maennlich","30","0.0373464127005464","0.0208418670142759","0.0538509583868168"
"Andere","2016","Brandenburg","weiblich","38","0.0657672873084471","0.0452373994483263","0.0862971751685679"
"Andere","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2016","Sachsen","maennlich","41","0.0670496215715953","0.0494637045456304","0.0846355385975602"
"Andere","2016","Sachsen","weiblich","56","0.0618421734951148","0.0455436810310764","0.0781406659591533"
"Andere","2016","Sachsen-Anhalt","maennlich","","","",""
"Andere","2016","Sachsen-Anhalt","weiblich","","","",""
"Andere","2016","Thueringen","maennlich","35","0.0647381173250121","0.0424210922823058","0.0870551423677184"
"Andere","2016","Thueringen","weiblich","43","0.071957666666294","0.0498315663376719","0.0940837669949161"
"voll erwerbstätig","2017","Schleswig-Holstein","maennlich","252","0.500878668135163","0.460222227131464","0.541535109138862"
"voll erwerbstätig","2017","Schleswig-Holstein","weiblich","109","0.243705113554578","0.210154484199259","0.277255742909897"
"voll erwerbstätig","2017","Hamburg","maennlich","123","0.523494635799824","0.462193571358184","0.584795700241463"
"voll erwerbstätig","2017","Hamburg","weiblich","78","0.312172965726384","0.258841151471489","0.365504779981279"
"voll erwerbstätig","2017","Niedersachsen","maennlich","713","0.507089824099711","0.482399081513221","0.531780566686201"
"voll erwerbstätig","2017","Niedersachsen","weiblich","334","0.233970639999423","0.213893236506165","0.25404804349268"
"voll erwerbstätig","2017","Bremen","maennlich","43","0.343891311501221","0.266037734979326","0.421744888023116"
"voll erwerbstätig","2017","Bremen","weiblich","30","0.275826840984051","0.203331326237708","0.348322355730394"
"voll erwerbstätig","2017","Nordrhein-Westfalen","maennlich","1444","0.508430339697193","0.491038204841253","0.525822474553133"
"voll erwerbstätig","2017","Nordrhein-Westfalen","weiblich","645","0.224986499275892","0.211096855875939","0.238876142675845"
"voll erwerbstätig","2017","Hessen","maennlich","501","0.521789562375629","0.491900970885785","0.551678153865473"
"voll erwerbstätig","2017","Hessen","weiblich","226","0.230399690660164","0.205955862162036","0.254843519158292"
"voll erwerbstätig","2017","Rheinland-Pfalz,Saarland","maennlich","421","0.546804628143024","0.513933170651404","0.579676085634644"
"voll erwerbstätig","2017","Rheinland-Pfalz,Saarland","weiblich","192","0.246892557136315","0.219238610422976","0.274546503849655"
"voll erwerbstätig","2017","Baden-Wuerttemberg","maennlich","899","0.578211353132025","0.55451176393314","0.60191094233091"
"voll erwerbstätig","2017","Baden-Wuerttemberg","weiblich","374","0.234480763518881","0.215303831928926","0.253657695108836"
"voll erwerbstätig","2017","Bayern","maennlich","1209","0.570579818001001","0.550007646865369","0.591151989136633"
"voll erwerbstätig","2017","Bayern","weiblich","554","0.26478203557158","0.247444984985877","0.282119086157284"
"voll erwerbstätig","2017","Berlin","maennlich","219","0.408195178543029","0.366508178056258","0.449882179029799"
"voll erwerbstätig","2017","Berlin","weiblich","163","0.342168981678477","0.303186502974783","0.38115146038217"
"voll erwerbstätig","2017","Brandenburg","maennlich","243","0.523682513991029","0.482464141655716","0.564900886326342"
"voll erwerbstätig","2017","Brandenburg","weiblich","172","0.308506998961289","0.272150784952539","0.344863212970039"
"voll erwerbstätig","2017","Mecklenburg-Vorpommern","maennlich","123","0.486528905743547","0.429298529009757","0.543759282477336"
"voll erwerbstätig","2017","Mecklenburg-Vorpommern","weiblich","89","0.256696643444902","0.210060107718835","0.303333179170968"
"voll erwerbstätig","2017","Sachsen","maennlich","429","0.555853340906206","0.522987545828415","0.588719135983997"
"voll erwerbstätig","2017","Sachsen","weiblich","253","0.287466546013419","0.258777544717623","0.316155547309215"
"voll erwerbstätig","2017","Sachsen-Anhalt","maennlich","203","0.473265241185586","0.428174649835194","0.518355832535978"
"voll erwerbstätig","2017","Sachsen-Anhalt","weiblich","163","0.276238612786318","0.239595701285969","0.312881524286666"
"voll erwerbstätig","2017","Thueringen","maennlich","240","0.507670613498425","0.46419606034267","0.551145166654181"
"voll erwerbstätig","2017","Thueringen","weiblich","184","0.313581658159412","0.275953632327849","0.351209683990974"
"Teilzeit","2017","Schleswig-Holstein","maennlich","","","",""
