"erwst","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2018","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2018","30-45","kein Migrationshintergrund","1103","0.19617965296948","0.184211263122406","0.208148042816554"
"Teilzeit","2018","30-45","direkter Migrationshintergrund","499","0.179885450855321","0.16735085610338","0.192420045607261"
"Teilzeit","2018","30-45","indirekter Migrationshintergrund","146","0.153195756849636","0.12458994184296","0.181801571856313"
"Teilzeit","2018","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2018","46-65","kein Migrationshintergrund","1764","0.196868977360489","0.18806042528721","0.205677529433768"
"Teilzeit","2018","46-65","direkter Migrationshintergrund","286","0.161915015598548","0.14640163463203","0.177428396565065"
"Teilzeit","2018","46-65","indirekter Migrationshintergrund","53","0.14963398381123","0.106604692355296","0.192663275267163"
"Teilzeit","2018","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2018","66","kein Migrationshintergrund","","","",""
"Teilzeit","2018","66","direkter Migrationshintergrund","","","",""
"Teilzeit","2018","66","indirekter Migrationshintergrund","","","",""
"Teilzeit","2018","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","17-29","kein Migrationshintergrund","1250","0.329597464543158","0.313431566482249","0.345763362604068"
"nicht erwerbstätig","2018","17-29","direkter Migrationshintergrund","1155","0.427897899580927","0.405526582702028","0.450269216459826"
"nicht erwerbstätig","2018","17-29","indirekter Migrationshintergrund","420","0.380045960534892","0.348697509737686","0.411394411332099"
"nicht erwerbstätig","2018","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","30-45","kein Migrationshintergrund","616","0.124212159230052","0.114271601318574","0.134152717141531"
"nicht erwerbstätig","2018","30-45","direkter Migrationshintergrund","1765","0.256475260630772","0.242224256319006","0.270726264942538"
"nicht erwerbstätig","2018","30-45","indirekter Migrationshintergrund","115","0.17429390531467","0.144164310566637","0.204423500062702"
"nicht erwerbstätig","2018","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","46-65","kein Migrationshintergrund","1540","0.202642815021341","0.193738208296473","0.211547421746209"
"nicht erwerbstätig","2018","46-65","direkter Migrationshintergrund","970","0.294689053733384","0.275489498021522","0.313888609445246"
"nicht erwerbstätig","2018","46-65","indirekter Migrationshintergrund","39","0.137185311860956","0.0956842986388015","0.17868632508311"
"nicht erwerbstätig","2018","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","66","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","2018","66","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","2018","66","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2018","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2018","17-29","kein Migrationshintergrund","847","0.243874386845516","0.229106438969503","0.258642334721529"
"Andere","2018","17-29","direkter Migrationshintergrund","278","0.173589103691415","0.156463576537614","0.190714630845217"
"Andere","2018","17-29","indirekter Migrationshintergrund","240","0.253643486220137","0.225543681840524","0.28174329059975"
"Andere","2018","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2018","30-45","kein Migrationshintergrund","224","0.0500049836828656","0.0434360245974199","0.0565739427683113"
"Andere","2018","30-45","direkter Migrationshintergrund","258","0.0558042141763991","0.0483132184869783","0.0632952098658199"
"Andere","2018","30-45","indirekter Migrationshintergrund","46","0.082194971570909","0.0603808722649182","0.1040090708769"
"Andere","2018","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2018","46-65","kein Migrationshintergrund","385","0.0512484609809537","0.0463637447058166","0.0561331772560908"
"Andere","2018","46-65","direkter Migrationshintergrund","152","0.0580941880661169","0.048242992373149","0.0679453837590848"
"Andere","2018","46-65","indirekter Migrationshintergrund","28","","",""
"Andere","2018","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2018","66","kein Migrationshintergrund","","","",""
"Andere","2018","66","direkter Migrationshintergrund","","","",""
"Andere","2018","66","indirekter Migrationshintergrund","","","",""
"Andere","2018","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2019","17-29","kein Migrationshintergrund","882","0.37585064838023","0.358630588602937","0.393070708157523"
"voll erwerbstätig","2019","17-29","direkter Migrationshintergrund","302","0.281606438871716","0.258942722166317","0.304270155577115"
"voll erwerbstätig","2019","17-29","indirekter Migrationshintergrund","169","0.238519205709896","0.208987111046214","0.268051300373577"
"voll erwerbstätig","2019","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2019","30-45","kein Migrationshintergrund","2358","0.621277175932333","0.606515619327033","0.636038732537634"
"voll erwerbstätig","2019","30-45","direkter Migrationshintergrund","1033","0.489189211373689","0.471955418031078","0.506423004716299"
"voll erwerbstätig","2019","30-45","indirekter Migrationshintergrund","327","0.629303631249608","0.590494949318846","0.668112313180369"
"voll erwerbstätig","2019","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2019","46-65","kein Migrationshintergrund","4823","0.550671599750049","0.540102521742075","0.561240677758023"
"voll erwerbstätig","2019","46-65","direkter Migrationshintergrund","795","0.483585563552319","0.462222300596955","0.504948826507683"
"voll erwerbstätig","2019","46-65","indirekter Migrationshintergrund","295","0.59659049742351","0.551759293377","0.641421701470021"
"voll erwerbstätig","2019","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2019","66","kein Migrationshintergrund","","","",""
"voll erwerbstätig","2019","66","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2019","66","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2019","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2019","17-29","kein Migrationshintergrund","240","0.077022060250231","0.0675425485456964","0.0865015719547657"
"Teilzeit","2019","17-29","direkter Migrationshintergrund","99","0.107312557842603","0.0917169030707148","0.122908212614491"
"Teilzeit","2019","17-29","indirekter Migrationshintergrund","73","0.132447993085321","0.108958505227676","0.155937480942966"
"Teilzeit","2019","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2019","30-45","kein Migrationshintergrund","1031","0.208433083174882","0.196072019006915","0.220794147342848"
"Teilzeit","2019","30-45","direkter Migrationshintergrund","480","0.217804662832394","0.203574705009977","0.232034620654812"
"Teilzeit","2019","30-45","indirekter Migrationshintergrund","140","0.168330561675966","0.138266582237683","0.19839454111425"
"Teilzeit","2019","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2019","46-65","kein Migrationshintergrund","1841","0.199839027945471","0.191342574818235","0.208335481072707"
"Teilzeit","2019","46-65","direkter Migrationshintergrund","268","0.156579405169692","0.141044051115518","0.172114759223866"
"Teilzeit","2019","46-65","indirekter Migrationshintergrund","92","0.224190067978852","0.186078657054355","0.262301478903349"
"Teilzeit","2019","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2019","66","kein Migrationshintergrund","","","",""
"Teilzeit","2019","66","direkter Migrationshintergrund","","","",""
"Teilzeit","2019","66","indirekter Migrationshintergrund","","","",""
"Teilzeit","2019","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","17-29","kein Migrationshintergrund","1126","0.305980042929047","0.289596219036718","0.322363866821375"
"nicht erwerbstätig","2019","17-29","direkter Migrationshintergrund","833","0.442303834825091","0.417278044100897","0.467329625549284"
"nicht erwerbstätig","2019","17-29","indirekter Migrationshintergrund","352","0.427309796677964","0.39303030293844","0.461589290417487"
"nicht erwerbstätig","2019","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","30-45","kein Migrationshintergrund","565","0.126014440024502","0.115915146312299","0.136113733736705"
"nicht erwerbstätig","2019","30-45","direkter Migrationshintergrund","1490","0.243843819989096","0.229039991511023","0.258647648467169"
"nicht erwerbstätig","2019","30-45","indirekter Migrationshintergrund","100","0.162463937530512","0.132824507117426","0.192103367943598"
"nicht erwerbstätig","2019","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","46-65","kein Migrationshintergrund","1441","0.199587745172739","0.19109530238543","0.208080187960048"
"nicht erwerbstätig","2019","46-65","direkter Migrationshintergrund","890","0.284465661596934","0.265178785076585","0.303752538117282"
"nicht erwerbstätig","2019","46-65","indirekter Migrationshintergrund","51","0.126728553934263","0.096328031656428","0.157129076212097"
"nicht erwerbstätig","2019","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","66","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","2019","66","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","2019","66","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2019","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2019","17-29","kein Migrationshintergrund","791","0.241147248440493","0.225938178641425","0.25635631823956"
"Andere","2019","17-29","direkter Migrationshintergrund","279","0.16877716846059","0.149904026478195","0.187650310442985"
"Andere","2019","17-29","indirekter Migrationshintergrund","206","0.201723004526819","0.173915781599055","0.229530227454584"
"Andere","2019","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2019","30-45","kein Migrationshintergrund","194","0.0442753008682829","0.0380152785352101","0.0505353232013557"
"Andere","2019","30-45","direkter Migrationshintergrund","229","0.049162305804821","0.0417084372138773","0.0566161743957648"
"Andere","2019","30-45","indirekter Migrationshintergrund","28","","",""
"Andere","2019","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2019","46-65","kein Migrationshintergrund","404","0.0499016271317408","0.0452751494681697","0.0545281047953118"
"Andere","2019","46-65","direkter Migrationshintergrund","149","0.0753693696810557","0.0640840643177081","0.0866546750444033"
"Andere","2019","46-65","indirekter Migrationshintergrund","22","","",""
"Andere","2019","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2019","66","kein Migrationshintergrund","","","",""
"Andere","2019","66","direkter Migrationshintergrund","","","",""
"Andere","2019","66","indirekter Migrationshintergrund","","","",""
"Andere","2019","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2020","17-29","kein Migrationshintergrund","821","0.35727280948535","0.339883065208337","0.374662553762362"
"voll erwerbstätig","2020","17-29","direkter Migrationshintergrund","773","0.328720858006335","0.309336842400823","0.348104873611847"
"voll erwerbstätig","2020","17-29","indirekter Migrationshintergrund","178","0.208364463551192","0.180079217104732","0.236649709997653"
"voll erwerbstätig","2020","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2020","30-45","kein Migrationshintergrund","2100","0.607186281975025","0.591488160086606","0.622884403863443"
"voll erwerbstätig","2020","30-45","direkter Migrationshintergrund","1818","0.505705478202573","0.490622672283612","0.520788284121535"
"voll erwerbstätig","2020","30-45","indirekter Migrationshintergrund","313","0.601380744767708","0.561326731180293","0.641434758355124"
"voll erwerbstätig","2020","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2020","46-65","kein Migrationshintergrund","4389","0.556148364516919","0.545188283248223","0.567108445785614"
"voll erwerbstätig","2020","46-65","direkter Migrationshintergrund","917","0.48507873564265","0.464627106157149","0.505530365128151"
"voll erwerbstätig","2020","46-65","indirekter Migrationshintergrund","219","0.670141444327227","0.620743874452048","0.719539014202405"
"voll erwerbstätig","2020","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2020","66","kein Migrationshintergrund","","","",""
"voll erwerbstätig","2020","66","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2020","66","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2020","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2020","17-29","kein Migrationshintergrund","218","0.0785550115927666","0.0687916015052058","0.0883184216803274"
"Teilzeit","2020","17-29","direkter Migrationshintergrund","132","0.0860439916931856","0.0744721771621914","0.0976158062241797"
