year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Lower Secondary Level,4th Quintile,Not concerned at all,0.11804,32,230,0.07625,0.15983
2020,Lower Secondary Level,5th Quintile,Very concerned,0.32503,53,113,0.23828,0.41177
2020,Lower Secondary Level,5th Quintile,Somewhat concerned,0.48247,60,113,0.38992,0.57501
2020,Upper Secondary Level,1st Quintile,Very concerned,0.37174,745,2426,0.35251,0.39098
2020,Upper Secondary Level,1st Quintile,Somewhat concerned,0.44184,1036,2426,0.42207,0.46160
2020,Upper Secondary Level,1st Quintile,Not concerned at all,0.18642,645,2426,0.17092,0.20192
2020,Upper Secondary Level,2nd Quintile,Very concerned,0.33337,835,2530,0.31500,0.35174
2020,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.51884,1289,2530,0.49936,0.53831
2020,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14779,406,2530,0.13396,0.16162
2020,Upper Secondary Level,3rd Quintile,Very concerned,0.36808,747,2046,0.34718,0.38899
2020,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51059,1050,2046,0.48893,0.53226
2020,Upper Secondary Level,3rd Quintile,Not concerned at all,0.12133,249,2046,0.10717,0.13548
2020,Upper Secondary Level,4th Quintile,Very concerned,0.35826,711,1951,0.33698,0.37955
2020,Upper Secondary Level,4th Quintile,Somewhat concerned,0.50664,1000,1951,0.48445,0.52884
2020,Upper Secondary Level,4th Quintile,Not concerned at all,0.13509,240,1951,0.11992,0.15026
2020,Upper Secondary Level,5th Quintile,Very concerned,0.37080,651,1639,0.34741,0.39419
2020,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53020,841,1639,0.50603,0.55437
2020,Upper Secondary Level,5th Quintile,Not concerned at all,0.09900,147,1639,0.08454,0.11346
2020,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.35774,108,402,0.31082,0.40465
2020,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.45450,177,402,0.40577,0.50324
2020,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.18776,117,402,0.14954,0.22599
2020,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.33797,121,401,0.29161,0.38432
2020,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.54534,211,401,0.49654,0.59414
2020,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.11669,69,401,0.08523,0.14816
2020,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.26986,123,414,0.22705,0.31267
2020,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.63749,243,414,0.59113,0.68386
2020,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.09265,48,414,0.06468,0.12061
2020,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.32887,137,420,0.28388,0.37385
2020,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.58522,234,420,0.53805,0.63240
2020,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.08591,49,420,0.05908,0.11274
2020,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.35130,187,485,0.30877,0.39383
2020,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.55765,250,485,0.51340,0.60190
2020,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.09105,48,485,0.06542,0.11668
2020,First Stage of Tertiary Education,1st Quintile,Very concerned,0.36603,46,88,0.26481,0.46726
2020,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.43713,42,88,0.33289,0.54136
2020,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.36756,89,230,0.30511,0.43001
2020,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.51472,109,230,0.44999,0.57946
2020,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11772,32,230,0.07598,0.15946
2020,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.38158,109,242,0.32025,0.44292
2020,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.49306,133,242,0.42994,0.55618
2020,First Stage of Tertiary Education,4th Quintile,Very concerned,0.30735,116,351,0.25901,0.35569
2020,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.53981,190,351,0.48760,0.59203
2020,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.15284,45,351,0.11514,0.19054
2020,First Stage of Tertiary Education,5th Quintile,Very concerned,0.40527,173,488,0.36167,0.44888
2020,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.47376,275,488,0.42942,0.51811
2020,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.12096,40,488,0.09200,0.14992
2020,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.38980,218,873,0.35743,0.42217
2020,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.44988,317,873,0.41686,0.48290
2020,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.16031,338,873,0.13596,0.18467
2020,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.39942,227,693,0.36292,0.43591
2020,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.48732,372,693,0.45008,0.52456
2020,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11326,94,693,0.08965,0.13688
2020,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.42232,376,970,0.39122,0.45342
2020,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.49039,508,970,0.45892,0.52187
2020,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.08729,86,970,0.06952,0.10506
2020,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.41101,583,1440,0.38558,0.43643
2020,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.50143,732,1440,0.47560,0.52727
2020,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.08756,125,1440,0.07296,0.10217
2020,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.38647,1164,3061,0.36921,0.40372
2020,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.52875,1624,3061,0.51107,0.54644
2020,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.08478,273,3061,0.07491,0.09465
2021,No answer / don't know,1st Quintile,Very concerned,0.25283,75,308,0.20421,0.30145
2021,No answer / don't know,1st Quintile,Somewhat concerned,0.53959,87,308,0.48383,0.59534
2021,No answer / don't know,1st Quintile,Not concerned at all,0.20758,146,308,0.16221,0.25295
2021,No answer / don't know,2nd Quintile,Very concerned,0.41761,49,125,0.33081,0.50442
2021,No answer / don't know,2nd Quintile,Somewhat concerned,0.37175,43,125,0.28669,0.45681
2021,No answer / don't know,2nd Quintile,Not concerned at all,0.21064,33,125,0.13887,0.28241
2021,No answer / don't know,3rd Quintile,Somewhat concerned,0.33347,34,34,0.17262,0.49433
2021,No answer / don't know,4th Quintile,Somewhat concerned,0.60864,33,33,0.43954,0.77775
2021,No answer / don't know,5th Quintile,Very concerned,0.25249,55,134,0.17865,0.32632
2021,No answer / don't know,5th Quintile,Somewhat concerned,0.68426,79,134,0.60526,0.76325
2021,Primary Level,1st Quintile,Very concerned,0.38144,103,677,0.34482,0.41805
2021,Primary Level,1st Quintile,Somewhat concerned,0.38204,158,677,0.34541,0.41867
2021,Primary Level,1st Quintile,Not concerned at all,0.23652,416,677,0.20449,0.26856
2021,Primary Level,2nd Quintile,Not concerned at all,0.33925,66,66,0.22415,0.45435
2021,Lower Secondary Level,1st Quintile,Very concerned,0.36609,217,820,0.33310,0.39909
2021,Lower Secondary Level,1st Quintile,Somewhat concerned,0.40428,285,820,0.37067,0.43789
2021,Lower Secondary Level,1st Quintile,Not concerned at all,0.22963,318,820,0.20082,0.25843
2021,Lower Secondary Level,2nd Quintile,Very concerned,0.36958,135,401,0.32228,0.41688
2021,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.48801,183,401,0.43902,0.53699
2021,Lower Secondary Level,2nd Quintile,Not concerned at all,0.14241,83,401,0.10816,0.17666
2021,Lower Secondary Level,3rd Quintile,Very concerned,0.36697,77,212,0.30194,0.43201
2021,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.51803,101,212,0.45061,0.58545
2021,Lower Secondary Level,3rd Quintile,Not concerned at all,0.11500,34,212,0.07195,0.15804
2021,Lower Secondary Level,4th Quintile,Very concerned,0.37031,61,139,0.28974,0.45088
2021,Lower Secondary Level,4th Quintile,Somewhat concerned,0.51182,78,139,0.42842,0.59522
2021,Lower Secondary Level,5th Quintile,Very concerned,0.31457,38,80,0.21218,0.41697
2021,Lower Secondary Level,5th Quintile,Somewhat concerned,0.54490,42,80,0.43508,0.65471
2021,Upper Secondary Level,1st Quintile,Very concerned,0.37473,548,1750,0.35204,0.39741
2021,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45873,768,1750,0.43537,0.48208
2021,Upper Secondary Level,1st Quintile,Not concerned at all,0.16655,434,1750,0.14909,0.18401
2021,Upper Secondary Level,2nd Quintile,Very concerned,0.34206,561,1685,0.31940,0.36472
2021,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.52436,851,1685,0.50051,0.54822
2021,Upper Secondary Level,2nd Quintile,Not concerned at all,0.13358,273,1685,0.11733,0.14982
2021,Upper Secondary Level,3rd Quintile,Very concerned,0.40005,553,1445,0.37479,0.42532
2021,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.48850,727,1445,0.46272,0.51429
2021,Upper Secondary Level,3rd Quintile,Not concerned at all,0.11144,165,1445,0.09521,0.12767
2021,Upper Secondary Level,4th Quintile,Very concerned,0.34980,467,1236,0.32320,0.37640
2021,Upper Secondary Level,4th Quintile,Somewhat concerned,0.52535,631,1236,0.49750,0.55320
2021,Upper Secondary Level,4th Quintile,Not concerned at all,0.12484,138,1236,0.10641,0.14328
2021,Upper Secondary Level,5th Quintile,Very concerned,0.37229,428,1136,0.34416,0.40041
2021,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53450,605,1136,0.50548,0.56352
2021,Upper Secondary Level,5th Quintile,Not concerned at all,0.09321,103,1136,0.07630,0.11013
2021,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.29890,88,302,0.24719,0.35062
2021,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.56318,147,302,0.50715,0.61921
2021,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.13792,67,302,0.09896,0.17687
2021,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.31320,98,331,0.26316,0.36324
2021,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.55203,186,331,0.49838,0.60568
2021,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.13477,47,331,0.09793,0.17162
2021,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.27848,107,343,0.23097,0.32598
2021,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.63606,199,343,0.58507,0.68706
2021,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.08546,37,343,0.05583,0.11509
2021,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.28135,89,301,0.23046,0.33223
2021,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.50832,165,301,0.45175,0.56489
2021,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.21033,47,301,0.16421,0.25645
2021,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.31888,107,275,0.26370,0.37406
2021,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.57590,168,275,0.51738,0.63442
2021,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.60097,53,53,0.46787,0.73407
2021,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.48585,67,157,0.40742,0.56428
2021,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.46494,90,157,0.38667,0.54321
2021,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.30759,69,172,0.23842,0.37676
2021,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.54578,103,172,0.47115,0.62041
2021,First Stage of Tertiary Education,4th Quintile,Very concerned,0.35594,71,205,0.29023,0.42164
2021,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.55026,134,205,0.48200,0.61853
2021,First Stage of Tertiary Education,5th Quintile,Very concerned,0.27589,105,322,0.22700,0.32479
2021,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.58563,183,322,0.53174,0.63952
2021,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.13848,34,322,0.10069,0.17627
2021,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.36114,191,753,0.32681,0.39547
2021,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47563,334,753,0.43993,0.51132
2021,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.16323,228,753,0.13682,0.18965
2021,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.38847,235,674,0.35165,0.42530
2021,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.49285,332,674,0.45508,0.53063
2021,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11867,107,674,0.09424,0.14311
2021,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.36171,272,797,0.32833,0.39509
2021,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.54336,426,797,0.50875,0.57796
2021,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.09493,99,797,0.07457,0.11529
2021,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.37423,425,1150,0.34625,0.40222
2021,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.49824,603,1150,0.46932,0.52715
2021,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12753,122,1150,0.10824,0.14682
2021,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.33665,777,2238,0.31707,0.35623
2021,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56418,1268,2238,0.54363,0.58473
2021,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.09917,193,2238,0.08679,0.11156
2022,No answer / don't know,1st Quintile,Very concerned,0.20619,54,173,0.14573,0.26665
2022,No answer / don't know,1st Quintile,Somewhat concerned,0.59100,79,173,0.51752,0.66447
2022,No answer / don't know,1st Quintile,Not concerned at all,0.20281,40,173,0.14272,0.26291
2022,No answer / don't know,2nd Quintile,Somewhat concerned,0.60721,40,40,0.45393,0.76048
2022,No answer / don't know,3rd Quintile,Somewhat concerned,0.57450,49,49,0.43463,0.71437
2022,No answer / don't know,4th Quintile,Somewhat concerned,0.54594,36,36,0.38099,0.71089
2022,No answer / don't know,5th Quintile,Very concerned,0.20656,42,157,0.14303,0.27009
2022,No answer / don't know,5th Quintile,Somewhat concerned,0.60961,115,157,0.53306,0.68617
2022,Primary Level,1st Quintile,Very concerned,0.28117,41,124,0.20172,0.36062
2022,Primary Level,1st Quintile,Somewhat concerned,0.33787,49,124,0.25428,0.42146
2022,Primary Level,1st Quintile,Not concerned at all,0.38096,34,124,0.29514,0.46678
2022,Lower Secondary Level,1st Quintile,Very concerned,0.30571,164,481,0.26449,0.34692
2022,Lower Secondary Level,1st Quintile,Somewhat concerned,0.46841,219,481,0.42377,0.51305
2022,Lower Secondary Level,1st Quintile,Not concerned at all,0.22588,98,481,0.18848,0.26329
2022,Lower Secondary Level,2nd Quintile,Very concerned,0.32281,92,306,0.27034,0.37528
2022,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.39284,145,306,0.33803,0.44765
2022,Lower Secondary Level,2nd Quintile,Not concerned at all,0.28435,69,306,0.23373,0.33498
2022,Lower Secondary Level,3rd Quintile,Very concerned,0.28800,53,187,0.22293,0.35308
2022,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.53411,100,187,0.46242,0.60580
2022,Lower Secondary Level,3rd Quintile,Not concerned at all,0.17789,34,187,0.12293,0.23285
2022,Lower Secondary Level,4th Quintile,Very concerned,0.34373,34,94,0.24720,0.44026
2022,Lower Secondary Level,4th Quintile,Somewhat concerned,0.50901,60,94,0.40741,0.61062
2022,Lower Secondary Level,5th Quintile,Somewhat concerned,0.64833,47,47,0.51034,0.78632
2022,Upper Secondary Level,1st Quintile,Very concerned,0.37602,452,1306,0.34974,0.40230
2022,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45449,630,1306,0.42747,0.48150
2022,Upper Secondary Level,1st Quintile,Not concerned at all,0.16949,224,1306,0.14914,0.18985
2022,Upper Secondary Level,2nd Quintile,Very concerned,0.33219,475,1507,0.30840,0.35598
2022,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.50358,767,1507,0.47833,0.52883
2022,Upper Secondary Level,2nd Quintile,Not concerned at all,0.16423,265,1507,0.14552,0.18294
2022,Upper Secondary Level,3rd Quintile,Very concerned,0.32584,379,1270,0.30006,0.35163
2022,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.49945,665,1270,0.47194,0.52696
2022,Upper Secondary Level,3rd Quintile,Not concerned at all,0.17470,226,1270,0.15381,0.19560
2022,Upper Secondary Level,4th Quintile,Very concerned,0.27783,339,1127,0.25167,0.30400
2022,Upper Secondary Level,4th Quintile,Somewhat concerned,0.59001,624,1127,0.56128,0.61873
2022,Upper Secondary Level,4th Quintile,Not concerned at all,0.13216,164,1127,0.11238,0.15194
2022,Upper Secondary Level,5th Quintile,Very concerned,0.28914,305,1018,0.26128,0.31700
2022,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53610,572,1018,0.50545,0.56675
2022,Upper Secondary Level,5th Quintile,Not concerned at all,0.17476,141,1018,0.15142,0.19810
2022,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.24310,75,228,0.18730,0.29891
2022,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.61253,114,228,0.54915,0.67590
2022,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.14437,39,228,0.09865,0.19009
2022,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.34698,87,283,0.29143,0.40254
2022,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.54069,154,283,0.48253,0.59885
2022,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.11233,42,283,0.07547,0.14918
2022,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.27212,86,306,0.22217,0.32207
2022,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.53026,173,306,0.47424,0.58627
