,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2323,2323,2019,Hesse,Couple without children,Yes,0.76329,278,15329,0.64709,0.85975
2324,2324,2019,Hesse,Couple without children,No,0.23671,54,15329,0.17217,0.31832
2325,2325,2019,Hesse,Single parent,Yes,0.51711,54,15329,0.37793,0.64626
2326,2326,2019,Hesse,Single parent,No,0.48289,46,15329,0.3175,0.76725
2327,2327,2019,Hesse,Couple with children,Yes,0.72429,252,15329,0.61661,0.82585
2328,2328,2019,Hesse,Couple with children,No,0.27571,89,15329,0.20803,0.34893
2329,2329,2019,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.69244,156,15329,0.60553,0.78701
2330,2330,2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.30756,74,15329,0.25572,0.37893
2331,2331,2019,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.76715,228,15329,0.66937,0.87519
2332,2332,2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.23285,62,15329,0.17934,0.29922
2333,2333,2019,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.55343,43,15329,0.35993,0.80686
2334,2334,2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.44657,37,15329,0.2844,0.6221
2335,2335,2019,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.74423,197,15329,0.61916,0.8973
2336,2336,2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.25577,80,15329,0.17553,0.33348
2337,2337,2019,Baden-Wuerttemberg,Single-person household,Yes,0.61884,230,15329,0.55538,0.68846
2338,2338,2019,Baden-Wuerttemberg,Single-person household,No,0.38116,153,15329,0.32895,0.42443
2339,2339,2019,Baden-Wuerttemberg,Couple without children,Yes,0.86854,431,15329,0.78986,0.96228
2340,2340,2019,Baden-Wuerttemberg,Couple without children,No,0.13146,78,15329,0.09891,0.1681
2341,2341,2019,Baden-Wuerttemberg,Single parent,Yes,0.45482,51,15329,0.31141,0.59936
2342,2342,2019,Baden-Wuerttemberg,Single parent,No,0.54518,54,15329,0.39262,0.69052
2343,2343,2019,Baden-Wuerttemberg,Couple with children,Yes,0.80509,525,15329,0.71485,0.89524
2344,2344,2019,Baden-Wuerttemberg,Couple with children,No,0.19491,123,15329,0.147,0.24396
2345,2345,2019,Bavaria,Single-person household,Yes,0.64869,417,15329,0.59474,0.70761
2346,2346,2019,Bavaria,Single-person household,No,0.35131,218,15329,0.31033,0.39096
2347,2347,2019,Bavaria,Couple without children,Yes,0.85261,596,15329,0.77409,0.93434
2348,2348,2019,Bavaria,Couple without children,No,0.14739,132,15329,0.11904,0.17791
2349,2349,2019,Bavaria,Single parent,Yes,0.57724,131,15329,0.42599,0.71271
2350,2350,2019,Bavaria,Single parent,No,0.42276,88,15329,0.34182,0.51438
2351,2351,2019,Bavaria,Couple with children,Yes,0.80291,673,15329,0.73498,0.89343
2352,2352,2019,Bavaria,Couple with children,No,0.19709,171,15329,0.15751,0.24933
2353,2353,2019,Bavaria,Other Combinations,Yes,1.0,31,15329,0.70802,1.42377
2354,2354,2019,Berlin,Single-person household,Yes,0.5759,179,15329,0.49518,0.64754
2355,2355,2019,Berlin,Single-person household,No,0.4241,130,15329,0.35715,0.50964
2356,2356,2019,Berlin,Couple without children,Yes,0.69493,151,15329,0.57638,0.83686
2357,2357,2019,Berlin,Couple without children,No,0.30507,42,15329,0.20613,0.40003
2358,2358,2019,Berlin,Single parent,Yes,0.48343,34,15329,0.3016,0.68419
2359,2359,2019,Berlin,Single parent,No,0.51657,36,15329,0.38175,0.68486
2360,2360,2019,Berlin,Couple with children,Yes,0.68811,107,15329,0.48736,0.88879
2361,2361,2019,Berlin,Couple with children,No,0.31189,49,15329,0.22873,0.41947
2362,2362,2019,Brandenburg,Single-person household,Yes,0.51723,96,15329,0.43913,0.59051
2363,2363,2019,Brandenburg,Single-person household,No,0.48277,84,15329,0.36878,0.60909
2364,2364,2019,Brandenburg,Couple without children,Yes,0.78783,215,15329,0.6638,0.91549
2365,2365,2019,Brandenburg,Couple without children,No,0.21217,51,15329,0.16057,0.2878
2366,2366,2019,Brandenburg,Single parent,Yes,1.0,32,15329,0.73483,1.30668
2367,2367,2019,Brandenburg,Couple with children,Yes,0.70846,138,15329,0.53404,0.87916
2368,2368,2019,Brandenburg,Couple with children,No,0.29154,57,15329,0.20412,0.41991
2369,2369,2019,Mecklenburg-Western Pomerania,Single-person household,Yes,0.45411,52,15329,0.35712,0.56736
2370,2370,2019,Mecklenburg-Western Pomerania,Single-person household,No,0.54589,60,15329,0.4448,0.68958
2371,2371,2019,Mecklenburg-Western Pomerania,Couple without children,Yes,0.61993,110,15329,0.483,0.81084
2372,2372,2019,Mecklenburg-Western Pomerania,Couple without children,No,0.38007,33,15329,0.22273,0.55994
2373,2373,2019,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,78,15329,0.69995,1.33097
2374,2374,2019,Saxony,Single-person household,Yes,0.6395,184,15329,0.55883,0.72631
2375,2375,2019,Saxony,Single-person household,No,0.3605,92,15329,0.306,0.41709
2376,2376,2019,Saxony,Couple without children,Yes,0.85019,312,15329,0.75116,0.97405
2377,2377,2019,Saxony,Couple without children,No,0.14981,60,15329,0.11595,0.19041
2378,2378,2019,Saxony,Single parent,Yes,0.59407,53,15329,0.36878,0.83691
2379,2379,2019,Saxony,Single parent,No,0.40593,35,15329,0.2728,0.54676
2380,2380,2019,Saxony,Couple with children,Yes,0.81302,221,15329,0.66518,0.97451
2381,2381,2019,Saxony,Couple with children,No,0.18698,59,15329,0.12574,0.27015
2382,2382,2019,Saxony-Anhalt,Single-person household,Yes,0.58007,96,15329,0.47661,0.69404
2383,2383,2019,Saxony-Anhalt,Single-person household,No,0.41993,65,15329,0.33483,0.52103
2384,2384,2019,Saxony-Anhalt,Couple without children,Yes,0.7809,153,15329,0.63262,0.94233
2385,2385,2019,Saxony-Anhalt,Couple without children,No,0.2191,41,15329,0.14346,0.31578
2386,2386,2019,Saxony-Anhalt,Single parent,Yes,1.0,36,15329,0.64735,1.43957
2387,2387,2019,Saxony-Anhalt,Couple with children,Yes,0.76697,94,15329,0.59939,0.95129
2388,2388,2019,Saxony-Anhalt,Couple with children,No,0.23303,42,15329,0.15329,0.3231
2389,2389,2019,Thuringa,Single-person household,Yes,0.59088,111,15329,0.49388,0.69469
2390,2390,2019,Thuringa,Single-person household,No,0.40912,63,15329,0.30534,0.51068
2391,2391,2019,Thuringa,Couple without children,Yes,0.79251,154,15329,0.64412,0.93905
2392,2392,2019,Thuringa,Couple without children,No,0.20749,39,15329,0.15785,0.2745
2393,2393,2019,Thuringa,Couple with children,Yes,1.0,132,15329,0.70969,1.40083
2394,2394,2020,Schleswig-Holstein,Single-person household,Yes,0.72712,83,15328,0.59792,0.87688
2395,2395,2020,Schleswig-Holstein,Single-person household,No,0.27288,47,15328,0.21101,0.34058
2396,2396,2020,Schleswig-Holstein,Couple without children,Yes,0.73703,116,15328,0.60192,0.88309
2397,2397,2020,Schleswig-Holstein,Couple without children,No,0.26297,51,15328,0.17726,0.3492
2398,2398,2020,Schleswig-Holstein,Couple with children,Yes,0.74346,134,15328,0.59369,0.87887
2399,2399,2020,Schleswig-Holstein,Couple with children,No,0.25654,58,15328,0.18178,0.34036
2400,2400,2020,Hamburg,Single-person household,Yes,0.47616,48,15328,0.35378,0.61976
2401,2401,2020,Hamburg,Single-person household,No,0.52384,48,15328,0.42073,0.67376
2402,2402,2020,Hamburg,Couple without children,Yes,0.62882,77,15328,0.47024,0.7927
2403,2403,2020,Hamburg,Couple without children,No,0.37118,37,15328,0.23961,0.5476
2404,2404,2020,Hamburg,Couple with children,Yes,1.0,69,15328,0.69422,1.28109
2405,2405,2020,Lower Saxony,Single-person household,Yes,0.65133,226,15328,0.58178,0.72552
2406,2406,2020,Lower Saxony,Single-person household,No,0.34867,163,15328,0.28109,0.4016
2407,2407,2020,Lower Saxony,Couple without children,Yes,0.74793,355,15328,0.65772,0.83309
2408,2408,2020,Lower Saxony,Couple without children,No,0.25207,114,15328,0.20343,0.30756
2409,2409,2020,Lower Saxony,Single parent,Yes,0.599,79,15328,0.45636,0.76419
2410,2410,2020,Lower Saxony,Single parent,No,0.401,59,15328,0.3016,0.5259
2411,2411,2020,Lower Saxony,Couple with children,Yes,0.68349,309,15328,0.59823,0.79671
2412,2412,2020,Lower Saxony,Couple with children,No,0.31651,137,15328,0.24805,0.37997
2413,2413,2020,North Rhine-Westphalia,Single-person household,Yes,0.56702,454,15328,0.52434,0.62075
2414,2414,2020,North Rhine-Westphalia,Single-person household,No,0.43298,451,15328,0.38678,0.47988
2415,2415,2020,North Rhine-Westphalia,Couple without children,Yes,0.74618,723,15328,0.68126,0.79952
2416,2416,2020,North Rhine-Westphalia,Couple without children,No,0.25382,280,15328,0.22465,0.28385
2417,2417,2020,North Rhine-Westphalia,Single parent,Yes,0.44274,126,15328,0.35213,0.55283
2418,2418,2020,North Rhine-Westphalia,Single parent,No,0.55726,138,15328,0.43348,0.68722
2419,2419,2020,North Rhine-Westphalia,Couple with children,Yes,0.70498,683,15328,0.63619,0.76993
2420,2420,2020,North Rhine-Westphalia,Couple with children,No,0.29502,395,15328,0.26044,0.33043
2421,2421,2020,North Rhine-Westphalia,Other Combinations,Yes,0.54401,34,15328,0.3617,0.78715
2422,2422,2020,North Rhine-Westphalia,Other Combinations,No,0.45599,35,15328,0.27354,0.64258
2423,2423,2020,Hesse,Single-person household,Yes,0.55224,177,15328,0.47733,0.6419
2424,2424,2020,Hesse,Single-person household,No,0.44776,154,15328,0.36464,0.52608
2425,2425,2020,Hesse,Couple without children,Yes,0.75855,250,15328,0.65646,0.87833
2426,2426,2020,Hesse,Couple without children,No,0.24145,63,15328,0.1862,0.30544
2427,2427,2020,Hesse,Single parent,Yes,0.63878,56,15328,0.42816,0.8476
2428,2428,2020,Hesse,Single parent,No,0.36122,34,15328,0.2556,0.49585
2429,2429,2020,Hesse,Couple with children,Yes,0.66878,231,15328,0.568,0.77958
2430,2430,2020,Hesse,Couple with children,No,0.33122,99,15328,0.24351,0.42402
2431,2431,2020,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.60721,132,15328,0.52849,0.69683
2432,2432,2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.39279,102,15328,0.31736,0.47358
2433,2433,2020,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.78065,207,15328,0.67249,0.89524
2434,2434,2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.21935,68,15328,0.16106,0.27725
2435,2435,2020,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.58894,36,15328,0.37213,0.83863
2436,2436,2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.41106,31,15328,0.25159,0.58817
2437,2437,2020,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.69853,164,15328,0.5749,0.84553
2438,2438,2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.30147,88,15328,0.21234,0.39203
2439,2439,2020,Baden-Wuerttemberg,Single-person household,Yes,0.59332,237,15328,0.52172,0.66096
2440,2440,2020,Baden-Wuerttemberg,Single-person household,No,0.40668,185,15328,0.34675,0.46653
2441,2441,2020,Baden-Wuerttemberg,Couple without children,Yes,0.841,401,15328,0.74392,0.94265
2442,2442,2020,Baden-Wuerttemberg,Couple without children,No,0.159,107,15328,0.12791,0.19187
2443,2443,2020,Baden-Wuerttemberg,Single parent,Yes,0.5145,64,15328,0.40172,0.65997
2444,2444,2020,Baden-Wuerttemberg,Single parent,No,0.4855,55,15328,0.33197,0.67534
2445,2445,2020,Baden-Wuerttemberg,Couple with children,Yes,0.80971,482,15328,0.73063,0.89146
2446,2446,2020,Baden-Wuerttemberg,Couple with children,No,0.19029,143,15328,0.13222,0.23504
2447,2447,2020,Bavaria,Single-person household,Yes,0.61364,428,15328,0.55714,0.67608
2448,2448,2020,Bavaria,Single-person household,No,0.38636,275,15328,0.33175,0.43137
2449,2449,2020,Bavaria,Couple without children,Yes,0.77624,583,15328,0.70851,0.86019
2450,2450,2020,Bavaria,Couple without children,No,0.22376,163,15328,0.18277,0.2705
2451,2451,2020,Bavaria,Single parent,Yes,0.55229,120,15328,0.44848,0.7124
2452,2452,2020,Bavaria,Single parent,No,0.44771,97,15328,0.34626,0.55334
2453,2453,2020,Bavaria,Couple with children,Yes,0.83781,628,15328,0.75509,0.92634
2454,2454,2020,Bavaria,Couple with children,No,0.16219,204,15328,0.12963,0.19139
2455,2455,2020,Bavaria,Other Combinations,Yes,1.0,50,15328,0.57758,1.51558
2456,2456,2020,Berlin,Single-person household,Yes,0.60076,226,15328,0.5084,0.71914
2457,2457,2020,Berlin,Single-person household,No,0.39924,138,15328,0.31109,0.49482
2458,2458,2020,Berlin,Couple without children,Yes,0.74689,189,15328,0.60927,0.90114
2459,2459,2020,Berlin,Couple without children,No,0.25311,59,15328,0.15593,0.36756
2460,2460,2020,Berlin,Single parent,Yes,1.0,38,15328,0.61485,1.37397
2461,2461,2020,Berlin,Couple with children,Yes,0.69614,105,15328,0.55039,0.86036
2462,2462,2020,Berlin,Couple with children,No,0.30386,58,15328,0.18289,0.41895
2463,2463,2020,Brandenburg,Single-person household,Yes,0.62459,105,15328,0.51993,0.73152
2464,2464,2020,Brandenburg,Single-person household,No,0.37541,77,15328,0.28587,0.46783
2465,2465,2020,Brandenburg,Couple without children,Yes,0.67379,175,15328,0.57416,0.78991
2466,2466,2020,Brandenburg,Couple without children,No,0.32621,73,15328,0.23743,0.42097
2467,2467,2020,Brandenburg,Couple with children,Yes,0.73374,123,15328,0.54325,0.93414
2468,2468,2020,Brandenburg,Couple with children,No,0.26626,54,15328,0.17426,0.39754
2469,2469,2020,Mecklenburg-Western Pomerania,Single-person household,Yes,0.51368,54,15328,0.37251,0.64499
2470,2470,2020,Mecklenburg-Western Pomerania,Single-person household,No,0.48632,58,15328,0.38925,0.60007
2471,2471,2020,Mecklenburg-Western Pomerania,Couple without children,Yes,0.58479,76,15328,0.4974,0.72743
2472,2472,2020,Mecklenburg-Western Pomerania,Couple without children,No,0.41521,33,15328,0.20947,0.64208
2473,2473,2020,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,59,15328,0.73617,1.36008
2474,2474,2020,Saxony,Single-person household,Yes,0.63301,181,15328,0.55358,0.71268
2475,2475,2020,Saxony,Single-person household,No,0.36699,108,15328,0.30151,0.43242
2476,2476,2020,Saxony,Couple without children,Yes,0.75301,261,15328,0.65221,0.87125
2477,2477,2020,Saxony,Couple without children,No,0.24699,76,15328,0.18729,0.32902
2478,2478,2020,Saxony,Single parent,Yes,0.65313,51,15328,0.4152,0.91044
2479,2479,2020,Saxony,Single parent,No,0.34687,35,15328,0.23397,0.46844
2480,2480,2020,Saxony,Couple with children,Yes,0.83202,205,15328,0.69168,1.02754
2481,2481,2020,Saxony,Couple with children,No,0.16798,41,15328,0.10739,0.22984
2482,2482,2020,Saxony-Anhalt,Single-person household,Yes,0.55801,93,15328,0.44886,0.68115
2483,2483,2020,Saxony-Anhalt,Single-person household,No,0.44199,69,15328,0.35678,0.53516
2484,2484,2020,Saxony-Anhalt,Couple without children,Yes,0.77614,142,15328,0.619,0.93202
2485,2485,2020,Saxony-Anhalt,Couple without children,No,0.22386,44,15328,0.15446,0.31031
2486,2486,2020,Saxony-Anhalt,Single parent,Yes,1.0,37,15328,0.70236,1.32836
2487,2487,2020,Saxony-Anhalt,Couple with children,Yes,0.75017,81,15328,0.56404,0.94231
2488,2488,2020,Saxony-Anhalt,Couple with children,No,0.24983,49,15328,0.17939,0.35955
2489,2489,2020,Thuringa,Single-person household,Yes,0.58329,102,15328,0.4683,0.70703
2490,2490,2020,Thuringa,Single-person household,No,0.41671,70,15328,0.32241,0.51837
2491,2491,2020,Thuringa,Couple without children,Yes,0.78183,144,15328,0.65246,0.92468
2492,2492,2020,Thuringa,Couple without children,No,0.21817,44,15328,0.13855,0.30949
2493,2493,2020,Thuringa,Couple with children,Yes,0.73898,114,15328,0.51914,0.97355
2494,2494,2020,Thuringa,Couple with children,No,0.26102,38,15328,0.12641,0.40915
2495,2495,2021,Schleswig-Holstein,Single-person household,Yes,0.71956,71,11053,0.56317,0.89346
2496,2496,2021,Schleswig-Holstein,Single-person household,No,0.28044,49,11053,0.19336,0.42161
2497,2497,2021,Schleswig-Holstein,Couple without children,Yes,1.0,101,11053,0.76323,1.20773
2498,2498,2021,Schleswig-Holstein,Couple with children,Yes,0.81531,127,11053,0.66266,1.02712
2499,2499,2021,Schleswig-Holstein,Couple with children,No,0.18469,74,11053,0.12417,0.24354
2500,2500,2021,Hamburg,Single-person household,Yes,0.42375,47,11053,0.27558,0.56736
2501,2501,2021,Hamburg,Single-person household,No,0.57625,51,11053,0.41012,0.79282
2502,2502,2021,Hamburg,Couple without children,Yes,1.0,68,11053,0.74883,1.25073
2503,2503,2021,Hamburg,Couple with children,Yes,1.0,49,11053,0.61118,1.41056
2504,2504,2021,Lower Saxony,Single-person household,Yes,0.7121,201,11053,0.62103,0.79944
2505,2505,2021,Lower Saxony,Single-person household,No,0.2879,99,11053,0.22631,0.35054
2506,2506,2021,Lower Saxony,Couple without children,Yes,0.83991,279,11053,0.72928,0.94668
2507,2507,2021,Lower Saxony,Couple without children,No,0.16009,48,11053,0.10647,0.23846
2508,2508,2021,Lower Saxony,Single parent,Yes,0.66377,57,11053,0.43918,0.90829
2509,2509,2021,Lower Saxony,Single parent,No,0.33623,41,11053,0.21522,0.46836
2510,2510,2021,Lower Saxony,Couple with children,Yes,0.7119,234,11053,0.61272,0.84504
2511,2511,2021,Lower Saxony,Couple with children,No,0.2881,169,11053,0.20902,0.37073
2512,2512,2021,North Rhine-Westphalia,Single-person household,Yes,0.73127,450,11053,0.65454,0.80826
2513,2513,2021,North Rhine-Westphalia,Single-person household,No,0.26873,243,11053,0.22916,0.31688
2514,2514,2021,North Rhine-Westphalia,Couple without children,Yes,0.83215,532,11053,0.76227,0.91569
2515,2515,2021,North Rhine-Westphalia,Couple without children,No,0.16785,121,11053,0.13862,0.20688
2516,2516,2021,North Rhine-Westphalia,Single parent,Yes,0.50369,96,11053,0.38192,0.63821
2517,2517,2021,North Rhine-Westphalia,Single parent,No,0.49631,97,11053,0.3404,0.6561
2518,2518,2021,North Rhine-Westphalia,Couple with children,Yes,0.7619,554,11053,0.6804,0.85428
2519,2519,2021,North Rhine-Westphalia,Couple with children,No,0.2381,340,11053,0.19065,0.29697
2520,2520,2021,North Rhine-Westphalia,Other Combinations,Yes,0.89902,49,11053,0.55156,1.23444
2521,2521,2021,North Rhine-Westphalia,Other Combinations,No,0.10098,43,11053,0.06553,0.14604
2522,2522,2021,Hesse,Single-person household,Yes,0.69733,150,11053,0.57092,0.83954
2523,2523,2021,Hesse,Single-person household,No,0.30267,83,11053,0.21911,0.40376
2524,2524,2021,Hesse,Couple without children,Yes,1.0,181,11053,0.83782,1.15984
2525,2525,2021,Hesse,Single parent,Yes,0.67768,41,11053,0.4499,1.00246
2526,2526,2021,Hesse,Single parent,No,0.32232,32,11053,0.15351,0.52924
2527,2527,2021,Hesse,Couple with children,Yes,0.79413,153,11053,0.62925,0.97107
2528,2528,2021,Hesse,Couple with children,No,0.20587,125,11053,0.11931,0.2983
2529,2529,2021,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.7717,115,11053,0.66072,0.8957
2530,2530,2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.2283,45,11053,0.15254,0.31989
2531,2531,2021,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.87989,137,11053,0.70346,1.0604
2532,2532,2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.12011,31,11053,0.0656,0.17625
2533,2533,2021,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.65326,119,11053,0.54708,0.79221
2534,2534,2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.34674,89,11053,0.19785,0.49588
2535,2535,2021,Baden-Wuerttemberg,Single-person household,Yes,0.74173,233,11053,0.64965,0.84506
2536,2536,2021,Baden-Wuerttemberg,Single-person household,No,0.25827,100,11053,0.20253,0.31276
2537,2537,2021,Baden-Wuerttemberg,Couple without children,Yes,0.9072,307,11053,0.78706,1.01417
2538,2538,2021,Baden-Wuerttemberg,Couple without children,No,0.0928,50,11053,0.06146,0.13182
