"pli0095_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2015","Hamburg","3","13","","",""
"Min 1x pro Woche","2015","Hamburg","4","7","","",""
"Min 1x pro Woche","2015","Hamburg","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Woche","2015","Niedersachsen","1 Einkommensschwächstes Quintil","78","0.151098178930789","0.117897063304097","0.184299294557482"
"Min 1x pro Woche","2015","Niedersachsen","2","72","0.130204341082002","0.0999405983688154","0.160468083795188"
"Min 1x pro Woche","2015","Niedersachsen","3","66","0.124471257692208","0.0918334064475142","0.157109108936902"
"Min 1x pro Woche","2015","Niedersachsen","4","70","0.118656062637492","0.0931600931508437","0.144152032124139"
"Min 1x pro Woche","2015","Niedersachsen","5 Einkommensstärkstes Quintil","48","0.0763562556201629","0.0562474976079565","0.0964650136323694"
"Min 1x pro Woche","2015","Bremen","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Woche","2015","Bremen","2","4","","",""
"Min 1x pro Woche","2015","Bremen","3","3","","",""
"Min 1x pro Woche","2015","Bremen","4","1","","",""
"Min 1x pro Woche","2015","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","213","0.184426329402016","0.160267629809796","0.208585028994236"
"Min 1x pro Woche","2015","Nordrhein-Westfalen","2","202","0.142216947195595","0.120590825774443","0.163843068616747"
"Min 1x pro Woche","2015","Nordrhein-Westfalen","3","139","0.130205067360051","0.107932479838208","0.152477654881894"
"Min 1x pro Woche","2015","Nordrhein-Westfalen","4","175","0.129567310873642","0.110349035858816","0.148785585888468"
"Min 1x pro Woche","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","162","0.0917792763879585","0.0772698079440992","0.106288744831818"
"Min 1x pro Woche","2015","Hessen","1 Einkommensschwächstes Quintil","37","0.150113306718698","0.10678038742421","0.193446226013186"
"Min 1x pro Woche","2015","Hessen","2","47","0.0944291275296255","0.0620848482682153","0.126773406791036"
"Min 1x pro Woche","2015","Hessen","3","32","0.0834140787235605","0.0532595115105217","0.113568645936599"
"Min 1x pro Woche","2015","Hessen","4","44","0.087578893889859","0.0599456128614582","0.11521217491826"
"Min 1x pro Woche","2015","Hessen","5 Einkommensstärkstes Quintil","60","0.0797022195740858","0.0576038832139537","0.101800555934218"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","34","0.118457530712343","0.0799836137648428","0.156931447659844"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","2","40","0.0826097844183166","0.0527719698232235","0.11244759901341"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","3","45","0.148522390149546","0.106943057740464","0.190101722558628"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","4","47","0.124045501699598","0.0894125304294974","0.158678472969699"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","42","0.082365183812352","0.0545769498994592","0.110153417725245"
"Min 1x pro Woche","2015","Baden-Württemberg","1 Einkommensschwächstes Quintil","51","0.138214739461561","0.100750579279357","0.175678899643766"
"Min 1x pro Woche","2015","Baden-Württemberg","2","71","0.117896425327515","0.087018281256846","0.148774569398184"
"Min 1x pro Woche","2015","Baden-Württemberg","3","89","0.142165847975462","0.113190390757725","0.171141305193199"
"Min 1x pro Woche","2015","Baden-Württemberg","4","127","0.157145391133725","0.132128693737704","0.182162088529747"
"Min 1x pro Woche","2015","Baden-Württemberg","5 Einkommensstärkstes Quintil","134","0.118899194867713","0.0997019445512032","0.138096445184222"
"Min 1x pro Woche","2015","Bayern","1 Einkommensschwächstes Quintil","69","0.148315349340196","0.117971180716763","0.178659517963629"
"Min 1x pro Woche","2015","Bayern","2","93","0.113701104148412","0.0899976888732842","0.137404519423539"
"Min 1x pro Woche","2015","Bayern","3","113","0.139802510746541","0.116052560127326","0.163552461365756"
"Min 1x pro Woche","2015","Bayern","4","134","0.124498937365956","0.104404776538023","0.144593098193889"
"Min 1x pro Woche","2015","Bayern","5 Einkommensstärkstes Quintil","151","0.1130686115115","0.0958342918118904","0.130302931211109"
"Min 1x pro Woche","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Saarland","2","","","",""
"Min 1x pro Woche","2015","Saarland","3","","","",""
"Min 1x pro Woche","2015","Saarland","4","","","",""
"Min 1x pro Woche","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Berlin","1 Einkommensschwächstes Quintil","28","","",""
"Min 1x pro Woche","2015","Berlin","2","19","","",""
"Min 1x pro Woche","2015","Berlin","3","23","","",""
"Min 1x pro Woche","2015","Berlin","4","26","","",""
"Min 1x pro Woche","2015","Berlin","5 Einkommensstärkstes Quintil","13","","",""
"Min 1x pro Woche","2015","Brandenburg","1 Einkommensschwächstes Quintil","31","0.208384738767594","0.153452350922889","0.263317126612298"
"Min 1x pro Woche","2015","Brandenburg","2","12","","",""
"Min 1x pro Woche","2015","Brandenburg","3","13","","",""
"Min 1x pro Woche","2015","Brandenburg","4","13","","",""
"Min 1x pro Woche","2015","Brandenburg","5 Einkommensstärkstes Quintil","15","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","31","0.204565985693518","0.129523814287095","0.27960815709994"
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","2","20","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","3","28","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","4","9","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","2015","Sachsen","1 Einkommensschwächstes Quintil","32","0.154411912848561","0.107092002700018","0.201731822997104"
"Min 1x pro Woche","2015","Sachsen","2","34","0.136110545662852","0.0984219890885462","0.173799102237158"
"Min 1x pro Woche","2015","Sachsen","3","33","0.096207556938712","0.0657471439899446","0.126667969887479"
"Min 1x pro Woche","2015","Sachsen","4","44","0.168998139596202","0.131613224507324","0.206383054685081"
"Min 1x pro Woche","2015","Sachsen","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","38","0.132492372460315","0.0840303811049943","0.180954363815636"
"Min 1x pro Woche","2015","Sachsen-Anhalt","2","21","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","3","18","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","4","25","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","17","","",""
"Min 1x pro Woche","2015","Thüringen","1 Einkommensschwächstes Quintil","31","0.144071312861299","0.0918940834023918","0.196248542320206"
"Min 1x pro Woche","2015","Thüringen","2","27","","",""
"Min 1x pro Woche","2015","Thüringen","3","18","","",""
"Min 1x pro Woche","2015","Thüringen","4","28","","",""
"Min 1x pro Woche","2015","Thüringen","5 Einkommensstärkstes Quintil","10","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","41","0.233322024026877","0.169556034993733","0.297088013060021"
"Min 1x pro Monat","2015","Schleswig-Holstein","2","41","0.23513518414977","0.167041613481287","0.303228754818254"
"Min 1x pro Monat","2015","Schleswig-Holstein","3","53","0.315763961866674","0.24282324197778","0.388704681755568"
"Min 1x pro Monat","2015","Schleswig-Holstein","4","64","0.299360069029547","0.236667576312328","0.362052561746766"
"Min 1x pro Monat","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","68","0.327286281705328","0.265282840484115","0.389289722926541"
"Min 1x pro Monat","2015","Hamburg","1 Einkommensschwächstes Quintil","14","","",""
"Min 1x pro Monat","2015","Hamburg","2","17","","",""
"Min 1x pro Monat","2015","Hamburg","3","27","","",""
"Min 1x pro Monat","2015","Hamburg","4","35","0.267166178289165","0.18129617164314","0.353036184935191"
"Min 1x pro Monat","2015","Hamburg","5 Einkommensstärkstes Quintil","47","0.276743661381518","0.206762164076884","0.346725158686152"
"Min 1x pro Monat","2015","Niedersachsen","1 Einkommensschwächstes Quintil","134","0.261705992661303","0.220957097803999","0.302454887518607"
"Min 1x pro Monat","2015","Niedersachsen","2","182","0.375451710320637","0.331904399474197","0.418999021167077"
"Min 1x pro Monat","2015","Niedersachsen","3","130","0.266081049439294","0.222390969522975","0.309771129355613"
"Min 1x pro Monat","2015","Niedersachsen","4","209","0.279275839864824","0.243904209569807","0.31464747015984"
"Min 1x pro Monat","2015","Niedersachsen","5 Einkommensstärkstes Quintil","211","0.343331703655156","0.307378245536143","0.379285161774169"
"Min 1x pro Monat","2015","Bremen","1 Einkommensschwächstes Quintil","13","","",""
"Min 1x pro Monat","2015","Bremen","2","13","","",""
"Min 1x pro Monat","2015","Bremen","3","1","","",""
"Min 1x pro Monat","2015","Bremen","4","12","","",""
"Min 1x pro Monat","2015","Bremen","5 Einkommensstärkstes Quintil","10","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","322","0.270476947529744","0.242806566985228","0.298147328074261"
"Min 1x pro Monat","2015","Nordrhein-Westfalen","2","345","0.273452759453651","0.245854142795566","0.301051376111736"
"Min 1x pro Monat","2015","Nordrhein-Westfalen","3","325","0.342088647524299","0.310690695933695","0.373486599114903"
"Min 1x pro Monat","2015","Nordrhein-Westfalen","4","426","0.32137163954496","0.294646568906499","0.348096710183421"
"Min 1x pro Monat","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","530","0.359288857670553","0.335176676571435","0.383401038769671"
"Min 1x pro Monat","2015","Hessen","1 Einkommensschwächstes Quintil","91","0.347627383430872","0.289853349958619","0.405401416903126"
"Min 1x pro Monat","2015","Hessen","2","115","0.327875695430392","0.275952348438841","0.379799042421942"
"Min 1x pro Monat","2015","Hessen","3","122","0.315425239604364","0.264748870322873","0.366101608885855"
"Min 1x pro Monat","2015","Hessen","4","141","0.364586150502655","0.317535732481244","0.411636568524066"
"Min 1x pro Monat","2015","Hessen","5 Einkommensstärkstes Quintil","180","0.312503197607616","0.274683090148704","0.350323305066527"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","90","0.337240045099099","0.280952650751175","0.393527439447024"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","2","114","0.349712520753778","0.298025380813057","0.4013996606945"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","3","82","0.243439729116445","0.193261835676877","0.293617622556012"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","4","107","0.331548995311343","0.282087514167682","0.381010476455003"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","111","0.304938568945884","0.258404402107906","0.351472735783863"
"Min 1x pro Monat","2015","Baden-Württemberg","1 Einkommensschwächstes Quintil","118","0.379275543123546","0.326605201038939","0.431945885208152"
"Min 1x pro Monat","2015","Baden-Württemberg","2","133","0.391222136585794","0.344493596171583","0.437950677000004"
"Min 1x pro Monat","2015","Baden-Württemberg","3","204","0.3274321310063","0.288495381187391","0.366368880825209"
"Min 1x pro Monat","2015","Baden-Württemberg","4","301","0.292713304708509","0.26143654208589","0.323990067331128"
"Min 1x pro Monat","2015","Baden-Württemberg","5 Einkommensstärkstes Quintil","358","0.351262258196862","0.322949179329041","0.379575337064682"
"Min 1x pro Monat","2015","Bayern","1 Einkommensschwächstes Quintil","174","0.28947960815114","0.250759189459565","0.328200026842716"
"Min 1x pro Monat","2015","Bayern","2","262","0.372709953173566","0.336605715976323","0.408814190370809"
"Min 1x pro Monat","2015","Bayern","3","284","0.337044378129588","0.304670709816756","0.36941804644242"
"Min 1x pro Monat","2015","Bayern","4","379","0.298610338727996","0.270756130822682","0.32646454663331"
"Min 1x pro Monat","2015","Bayern","5 Einkommensstärkstes Quintil","414","0.309092866866831","0.28394318866046","0.334242545073202"
"Min 1x pro Monat","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Saarland","2","","","",""
"Min 1x pro Monat","2015","Saarland","3","","","",""
"Min 1x pro Monat","2015","Saarland","4","","","",""
"Min 1x pro Monat","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Berlin","1 Einkommensschwächstes Quintil","55","0.293168761504456","0.22513874423385","0.361198778775061"
"Min 1x pro Monat","2015","Berlin","2","49","0.286531036653755","0.214652425776162","0.358409647531347"
"Min 1x pro Monat","2015","Berlin","3","52","0.272009796904677","0.206267208713768","0.337752385095587"
"Min 1x pro Monat","2015","Berlin","4","81","0.321547709720262","0.261830909836343","0.381264509604181"
"Min 1x pro Monat","2015","Berlin","5 Einkommensstärkstes Quintil","77","0.295607709095724","0.239710093418693","0.351505324772754"
"Min 1x pro Monat","2015","Brandenburg","1 Einkommensschwächstes Quintil","61","0.205071687100175","0.150463811880711","0.259679562319639"
"Min 1x pro Monat","2015","Brandenburg","2","68","0.261578240681181","0.200361733574265","0.322794747788097"
"Min 1x pro Monat","2015","Brandenburg","3","55","0.295248158806246","0.230387254544307","0.360109063068185"
"Min 1x pro Monat","2015","Brandenburg","4","76","0.303508489941685","0.244472960021627","0.362544019861744"
"Min 1x pro Monat","2015","Brandenburg","5 Einkommensstärkstes Quintil","47","0.272928581387106","0.206739475850836","0.339117686923376"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","40","0.402051690614228","0.310838138416664","0.493265242811792"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","2","34","0.291279284369717","0.209986905779355","0.372571662960078"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","3","32","0.272580819106244","0.192910329076957","0.352251309135532"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","4","56","0.483251025924304","0.394211752023803","0.572290299824805"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","30","0.293797349393861","0.195803762830333","0.39179093595739"
"Min 1x pro Monat","2015","Sachsen","1 Einkommensschwächstes Quintil","81","0.350445894762733","0.287965719912323","0.412926069613143"
"Min 1x pro Monat","2015","Sachsen","2","124","0.300531817737544","0.250139568650469","0.350924066824619"
"Min 1x pro Monat","2015","Sachsen","3","142","0.388254073906784","0.33791092296073","0.438597224852839"
"Min 1x pro Monat","2015","Sachsen","4","129","0.31280647170751","0.266554331451293","0.359058611963727"
"Min 1x pro Monat","2015","Sachsen","5 Einkommensstärkstes Quintil","87","0.324949795156776","0.265695663157254","0.384203927156298"
"Min 1x pro Monat","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","56","0.256929632977236","0.194471178163662","0.319388087790809"
"Min 1x pro Monat","2015","Sachsen-Anhalt","2","56","0.266488491792078","0.203289250903201","0.329687732680955"
"Min 1x pro Monat","2015","Sachsen-Anhalt","3","68","0.339711407464692","0.272893726433192","0.406529088496191"
"Min 1x pro Monat","2015","Sachsen-Anhalt","4","65","0.342061613111181","0.273515321833927","0.410607904388435"
"Min 1x pro Monat","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","51","0.449225253366282","0.366829815878823","0.531620690853741"
"Min 1x pro Monat","2015","Thüringen","1 Einkommensschwächstes Quintil","58","0.31810658655859","0.248904682285161","0.387308490832018"
"Min 1x pro Monat","2015","Thüringen","2","64","0.273309570192175","0.213460083595221","0.333159056789129"
"Min 1x pro Monat","2015","Thüringen","3","68","0.302733320669462","0.24074120879684","0.364725432542083"
"Min 1x pro Monat","2015","Thüringen","4","73","0.287288647467251","0.229921241666988","0.344656053267515"
"Min 1x pro Monat","2015","Thüringen","5 Einkommensstärkstes Quintil","42","0.382083386786949","0.300118995105832","0.464047778468066"
"Seltener","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","72","0.485358192278736","0.410007290732011","0.56070909382546"
"Seltener","2015","Schleswig-Holstein","2","75","0.557235861522889","0.477480349971663","0.636991373074115"
"Seltener","2015","Schleswig-Holstein","3","67","0.475484113500616","0.397117131711957","0.553851095289274"
"Seltener","2015","Schleswig-Holstein","4","113","0.552557416112752","0.484491683440478","0.620623148785026"
"Seltener","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","109","0.497111479428503","0.431042209520268","0.563180749336739"
"Seltener","2015","Hamburg","1 Einkommensschwächstes Quintil","19","","",""
"Seltener","2015","Hamburg","2","28","","",""
"Seltener","2015","Hamburg","3","35","0.294714467002741","0.199458986898497","0.389969947106986"
"Seltener","2015","Hamburg","4","49","0.593463156112888","0.498140783911557","0.688785528314219"
"Seltener","2015","Hamburg","5 Einkommensstärkstes Quintil","93","0.599783578224268","0.52314578291758","0.676421373530955"
"Seltener","2015","Niedersachsen","1 Einkommensschwächstes Quintil","188","0.471538839511044","0.425262435744352","0.517815243277737"
"Seltener","2015","Niedersachsen","2","188","0.401514718064813","0.357430944975512","0.445598491154114"
"Seltener","2015","Niedersachsen","3","162","0.493360729951801","0.44393153588057","0.542789924023032"
"Seltener","2015","Niedersachsen","4","294","0.490724144964368","0.451310272200388","0.530138017728348"
"Seltener","2015","Niedersachsen","5 Einkommensstärkstes Quintil","363","0.493698486781688","0.455841486316647","0.531555487246728"
"Seltener","2015","Bremen","1 Einkommensschwächstes Quintil","31","0.616264563480069","0.488898528638543","0.743630598321594"
"Seltener","2015","Bremen","2","16","","",""
"Seltener","2015","Bremen","3","16","","",""
"Seltener","2015","Bremen","4","16","","",""
"Seltener","2015","Bremen","5 Einkommensstärkstes Quintil","23","","",""
"Seltener","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","348","0.399233277496572","0.368726467656887","0.429740087336258"
