"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Islamische Religionsgemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","366","0.132069072441898","0.120898757764108","0.143239387119687"
"Islamische Religionsgemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","71","0.0675009272187366","0.0486577727357776","0.0863440817016956"
"Islamische Religionsgemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","72","0.0383171406497291","0.0297729354336442","0.046861345865814"
"Andere Religionsgemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","85","0.0231879104360644","0.0182224607917859","0.0281533600803429"
"Andere Religionsgemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2015","16-34 Jahre alt","kein Migrationshintergrund","1259","0.339354980827171","0.324186245488287","0.354523716166055"
"Konfessionslos","2015","16-34 Jahre alt","direkter Migrationshintergrund","492","0.272697847119075","0.252875390426265","0.292520303811885"
"Konfessionslos","2015","16-34 Jahre alt","indirekter Migrationshintergrund","196","0.21201254379487","0.186577488539579","0.237447599050161"
"Konfessionslos","2015","35-65 Jahre alt","kein Migrationshintergrund","4201","0.39900224952493","0.389842765357722","0.408161733692139"
"Konfessionslos","2015","35-65 Jahre alt","direkter Migrationshintergrund","793","0.228923619496863","0.215061926889747","0.24278531210398"
"Konfessionslos","2015","35-65 Jahre alt","indirekter Migrationshintergrund","182","0.306225616425939","0.271607421105223","0.340843811746656"
"Konfessionslos","2015","66 und älter","kein Migrationshintergrund","1375","0.260842930400769","0.248008019961827","0.273677840839711"
"Konfessionslos","2015","66 und älter","direkter Migrationshintergrund","79","0.156226799743803","0.122029266947128","0.190424332540477"
"Konfessionslos","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2015","16-34 Jahre alt","direkter Migrationshintergrund","239","0.0765180596645878","0.0646861358599912","0.0883499834691845"
"Christlich orthodox","2015","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.0180294243638746","0.00974938459524832","0.0263094641325009"
"Christlich orthodox","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2015","35-65 Jahre alt","direkter Migrationshintergrund","358","0.039288838195702","0.0328789083942659","0.0456987679971382"
"Christlich orthodox","2015","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.0183300582576216","0.00825519397890708","0.0284049225363362"
"Christlich orthodox","2015","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","37","0.0145311146610769","0.00920475964902356","0.0198574696731302"
"Schiitische Rel.gemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","32","0.00717712597303398","0.00439207316976617","0.0099621787763018"
"Schiitische Rel.gemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","153","0.0754803780209333","0.0637223555383559","0.0872384005035107"
"Sunnitische Rel.gemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","126","0.130930304202964","0.109938989162265","0.151921619243664"
"Sunnitische Rel.gemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","242","0.0727808960873721","0.0642100805837027","0.0813517115910416"
"Sunnitische Rel.gemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2016","16-34 Jahre alt","direkter Migrationshintergrund","75","0.0961441091284372","0.0847024517917115","0.107585766465163"
"Katholisch","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2016","35-65 Jahre alt","direkter Migrationshintergrund","88","0.136947800444012","0.121365795052708","0.152529805835317"
"Katholisch","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2016","16-34 Jahre alt","direkter Migrationshintergrund","86","0.0489822395126461","0.0406051793713281","0.057359299653964"
"Evangelisch","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2016","35-65 Jahre alt","direkter Migrationshintergrund","33","0.0333877102411856","0.0252454165749664","0.0415300039074048"
"Evangelisch","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","16-34 Jahre alt","direkter Migrationshintergrund","170","0.0830189490033903","0.07231000131892","0.0937278966878606"
"Islamische Religionsgemeinschaft","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","35-65 Jahre alt","direkter Migrationshintergrund","142","0.102012409452777","0.0882944675890043","0.11573035131655"
"Islamische Religionsgemeinschaft","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","16-34 Jahre alt","direkter Migrationshintergrund","207","0.04112775484744","0.0334200358000344","0.0488354738948456"
"Andere Religionsgemeinschaft","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","35-65 Jahre alt","direkter Migrationshintergrund","130","0.0309619732734828","0.0231112076274395","0.0388127389195261"
"Andere Religionsgemeinschaft","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","16-34 Jahre alt","direkter Migrationshintergrund","182","0.125206860011917","0.112361545350778","0.138052174673056"
"Konfessionslos","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","35-65 Jahre alt","direkter Migrationshintergrund","116","0.0853929254531365","0.0727264579855314","0.0980593929207417"
"Konfessionslos","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","16-34 Jahre alt","direkter Migrationshintergrund","256","0.115075049311391","0.102689313683761","0.127460784939021"
"Christlich orthodox","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","35-65 Jahre alt","direkter Migrationshintergrund","119","0.149691015233411","0.13352088421776","0.165861146249062"
"Christlich orthodox","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","16-34 Jahre alt","direkter Migrationshintergrund","153","0.05005456325091","0.0415910794093028","0.0585180470925172"
"Schiitische Rel.gemeinschaft","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","35-65 Jahre alt","direkter Migrationshintergrund","115","0.0362215584616087","0.0277531956244528","0.0446899212987647"
