"plh0258_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Christlich orthodox","2018","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Christlich orthodox","2018","16-34 Jahre alt","Realschulabschluss","","","",""
"Christlich orthodox","2018","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Christlich orthodox","2018","16-34 Jahre alt","AkademikerInnen","","","",""
"Christlich orthodox","2018","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Christlich orthodox","2018","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Christlich orthodox","2018","35-65 Jahre alt","Realschulabschluss","","","",""
"Christlich orthodox","2018","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Christlich orthodox","2018","35-65 Jahre alt","AkademikerInnen","","","",""
"Christlich orthodox","2018","66 und älter","(noch) kein Abschluss","","","",""
"Christlich orthodox","2018","66 und älter","Hauptschulabschluss","","","",""
"Christlich orthodox","2018","66 und älter","Realschulabschluss","","","",""
"Christlich orthodox","2018","66 und älter","(Fach-)Abitur","","","",""
"Christlich orthodox","2018","66 und älter","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2018","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","16-34 Jahre alt","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2018","16-34 Jahre alt","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2018","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","35-65 Jahre alt","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2018","35-65 Jahre alt","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2018","66 und älter","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","66 und älter","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","66 und älter","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2018","66 und älter","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2018","66 und älter","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2018","16-34 Jahre alt","(noch) kein Abschluss","57","0.529676251712472","0.438847613819025","0.620504889605919"
"Sunnitische Rel.gemeinschaft","2018","16-34 Jahre alt","Hauptschulabschluss","48","0.403597417857658","0.298048692767046","0.509146142948271"
"Sunnitische Rel.gemeinschaft","2018","16-34 Jahre alt","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2018","16-34 Jahre alt","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2018","35-65 Jahre alt","(noch) kein Abschluss","41","0.617927484075701","0.504906112910102","0.730948855241299"
"Sunnitische Rel.gemeinschaft","2018","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","35-65 Jahre alt","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2018","35-65 Jahre alt","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2018","66 und älter","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","66 und älter","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","66 und älter","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2018","66 und älter","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2018","66 und älter","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2018","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","16-34 Jahre alt","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2018","16-34 Jahre alt","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2018","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","35-65 Jahre alt","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2018","35-65 Jahre alt","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2018","66 und älter","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","66 und älter","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","66 und älter","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2018","66 und älter","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2018","66 und älter","AkademikerInnen","","","",""
"Mehrfachnennung","2018","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2018","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Mehrfachnennung","2018","16-34 Jahre alt","Realschulabschluss","","","",""
"Mehrfachnennung","2018","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Mehrfachnennung","2018","16-34 Jahre alt","AkademikerInnen","","","",""
"Mehrfachnennung","2018","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2018","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Mehrfachnennung","2018","35-65 Jahre alt","Realschulabschluss","","","",""
"Mehrfachnennung","2018","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Mehrfachnennung","2018","35-65 Jahre alt","AkademikerInnen","","","",""
"Mehrfachnennung","2018","66 und älter","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2018","66 und älter","Hauptschulabschluss","","","",""
"Mehrfachnennung","2018","66 und älter","Realschulabschluss","","","",""
"Mehrfachnennung","2018","66 und älter","(Fach-)Abitur","","","",""
"Mehrfachnennung","2018","66 und älter","AkademikerInnen","","","",""
"Katholisch","2019","16-34 Jahre alt","(noch) kein Abschluss","108","0.192358969968754","0.169347119599588","0.21537082033792"
"Katholisch","2019","16-34 Jahre alt","Hauptschulabschluss","177","0.227974467481218","0.204017359930175","0.251931575032261"
"Katholisch","2019","16-34 Jahre alt","Realschulabschluss","270","0.233523673134294","0.209145775948545","0.257901570320042"
"Katholisch","2019","16-34 Jahre alt","(Fach-)Abitur","392","0.275609539532844","0.254602894883165","0.296616184182522"
"Katholisch","2019","16-34 Jahre alt","AkademikerInnen","263","0.292467899381646","0.267527991714729","0.317407807048564"
"Katholisch","2019","35-65 Jahre alt","(noch) kein Abschluss","67","0.186712142628088","0.163186786254169","0.210237499002008"
"Katholisch","2019","35-65 Jahre alt","Hauptschulabschluss","1003","0.333498395735521","0.317925744667518","0.349071046803524"
"Katholisch","2019","35-65 Jahre alt","Realschulabschluss","1008","0.21399343333219","0.201996048246596","0.225990818417784"
"Katholisch","2019","35-65 Jahre alt","(Fach-)Abitur","613","0.263621683643198","0.246737880428364","0.280505486858033"
"Katholisch","2019","35-65 Jahre alt","AkademikerInnen","1078","0.242132021788778","0.230086039266889","0.254178004310666"
"Katholisch","2019","66 und älter","(noch) kein Abschluss","","","",""
"Katholisch","2019","66 und älter","Hauptschulabschluss","733","0.332890395514729","0.313313909419526","0.352466881609932"
"Katholisch","2019","66 und älter","Realschulabschluss","243","0.241931466292142","0.216378708257806","0.267484224326478"
"Katholisch","2019","66 und älter","(Fach-)Abitur","99","0.291247783878856","0.242954452816655","0.339541114941058"
"Katholisch","2019","66 und älter","AkademikerInnen","297","0.215884101164939","0.194815789297719","0.23695241303216"
"Evangelisch","2019","16-34 Jahre alt","(noch) kein Abschluss","125","0.198234492318267","0.174958970363724","0.22151001427281"
"Evangelisch","2019","16-34 Jahre alt","Hauptschulabschluss","183","0.255098918122817","0.230205813941992","0.279992022303643"
"Evangelisch","2019","16-34 Jahre alt","Realschulabschluss","326","0.314773101626073","0.288012404694824","0.341533798557321"
"Evangelisch","2019","16-34 Jahre alt","(Fach-)Abitur","459","0.273520444925798","0.2525634117727","0.294477478078896"
"Evangelisch","2019","16-34 Jahre alt","AkademikerInnen","302","0.275555971514296","0.251060263533447","0.300051679495145"
"Evangelisch","2019","35-65 Jahre alt","(noch) kein Abschluss","50","0.126041258973354","0.106004401127836","0.146078116818871"
"Evangelisch","2019","35-65 Jahre alt","Hauptschulabschluss","838","0.243955483441523","0.229770002827708","0.258140964055338"
"Evangelisch","2019","35-65 Jahre alt","Realschulabschluss","1183","0.260586519291278","0.247745693829205","0.273427344753351"
"Evangelisch","2019","35-65 Jahre alt","(Fach-)Abitur","638","0.265115152014629","0.24820076970808","0.282029534321179"
"Evangelisch","2019","35-65 Jahre alt","AkademikerInnen","1231","0.256531609984127","0.2442509690534","0.268812250914854"
"Evangelisch","2019","66 und älter","(noch) kein Abschluss","","","",""
"Evangelisch","2019","66 und älter","Hauptschulabschluss","854","0.400961237869972","0.380601875668842","0.421320600071102"
"Evangelisch","2019","66 und älter","Realschulabschluss","366","0.349673086208979","0.321219675295928","0.37812649712203"
"Evangelisch","2019","66 und älter","(Fach-)Abitur","115","0.430930985427324","0.378293520707202","0.483568450147446"
"Evangelisch","2019","66 und älter","AkademikerInnen","467","0.356985328239034","0.332451523550768","0.3815191329273"
"Andere christlische Religionsgemeinschaft","2019","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","16-34 Jahre alt","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","16-34 Jahre alt","(Fach-)Abitur","37","0.0248357075129346","0.0175192581964793","0.0321521568293899"
"Andere christlische Religionsgemeinschaft","2019","16-34 Jahre alt","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2019","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","35-65 Jahre alt","Hauptschulabschluss","48","0.0137684566031061","0.00991946332263015","0.0176174498835821"
"Andere christlische Religionsgemeinschaft","2019","35-65 Jahre alt","Realschulabschluss","70","0.0135607205588054","0.0101773477840742","0.0169440933335367"
"Andere christlische Religionsgemeinschaft","2019","35-65 Jahre alt","(Fach-)Abitur","58","0.0305293831232492","0.023936800807853","0.0371219654386453"
"Andere christlische Religionsgemeinschaft","2019","35-65 Jahre alt","AkademikerInnen","70","0.0159381309542736","0.012416456288377","0.0194598056201702"
"Andere christlische Religionsgemeinschaft","2019","66 und älter","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","66 und älter","Hauptschulabschluss","34","0.0195638161439345","0.0138104506694017","0.0253171816184673"
"Andere christlische Religionsgemeinschaft","2019","66 und älter","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2019","66 und älter","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2019","66 und älter","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2019","16-34 Jahre alt","(noch) kein Abschluss","47","0.0241809838922206","0.0152127328757727","0.0331492349086685"
"Islamische Religionsgemeinschaft","2019","16-34 Jahre alt","Hauptschulabschluss","53","0.0359731503402184","0.0253388420338792","0.0466074586465577"
"Islamische Religionsgemeinschaft","2019","16-34 Jahre alt","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2019","16-34 Jahre alt","(Fach-)Abitur","31","0.0115997555049232","0.0065657458430731","0.0166337651667732"
"Islamische Religionsgemeinschaft","2019","16-34 Jahre alt","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2019","35-65 Jahre alt","(noch) kein Abschluss","56","0.050602299697467","0.0373699490600953","0.0638346503348386"
"Islamische Religionsgemeinschaft","2019","35-65 Jahre alt","Hauptschulabschluss","97","0.0174180415809046","0.0130968936648585","0.0217391894969508"
"Islamische Religionsgemeinschaft","2019","35-65 Jahre alt","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2019","35-65 Jahre alt","(Fach-)Abitur","35","0.0132925828043561","0.00890396152255318","0.017681204086159"
"Islamische Religionsgemeinschaft","2019","35-65 Jahre alt","AkademikerInnen","43","0.00316846415361503","0.0015881092828892","0.00474881902434086"
"Islamische Religionsgemeinschaft","2019","66 und älter","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2019","66 und älter","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2019","66 und älter","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2019","66 und älter","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2019","66 und älter","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2019","16-34 Jahre alt","(noch) kein Abschluss","114","0.0300033366729396","0.0200434125281288","0.0399632608177504"
"Andere Religionsgemeinschaft","2019","16-34 Jahre alt","Hauptschulabschluss","56","0.0194669895552134","0.0115773719681716","0.0273566071422551"
"Andere Religionsgemeinschaft","2019","16-34 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2019","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2019","16-34 Jahre alt","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2019","35-65 Jahre alt","(noch) kein Abschluss","124","0.0419398031988612","0.0298383540990102","0.0540412522987122"
"Andere Religionsgemeinschaft","2019","35-65 Jahre alt","Hauptschulabschluss","33","0.00519995059755263","0.00282429989117738","0.00757560130392787"
"Andere Religionsgemeinschaft","2019","35-65 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2019","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2019","35-65 Jahre alt","AkademikerInnen","38","0.00451846019414492","0.0026325058648006","0.00640441452348924"
"Andere Religionsgemeinschaft","2019","66 und älter","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2019","66 und älter","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2019","66 und älter","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2019","66 und älter","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2019","66 und älter","AkademikerInnen","","","",""
"Konfessionslos","2019","16-34 Jahre alt","(noch) kein Abschluss","141","0.270177068863972","0.244252047181652","0.296102090546291"
"Konfessionslos","2019","16-34 Jahre alt","Hauptschulabschluss","278","0.279853816983052","0.254217750173168","0.305489883792936"
"Konfessionslos","2019","16-34 Jahre alt","Realschulabschluss","415","0.354606473799277","0.32704089956763","0.382172048030924"
"Konfessionslos","2019","16-34 Jahre alt","(Fach-)Abitur","470","0.319708224602066","0.297782814790617","0.341633634413516"
"Konfessionslos","2019","16-34 Jahre alt","AkademikerInnen","405","0.367885635231488","0.341447129293804","0.394324141169173"
"Konfessionslos","2019","35-65 Jahre alt","(noch) kein Abschluss","94","0.185668644050041","0.16219407396569","0.209143214134392"
"Konfessionslos","2019","35-65 Jahre alt","Hauptschulabschluss","970","0.297486007206094","0.282386045728134","0.312585968684055"
"Konfessionslos","2019","35-65 Jahre alt","Realschulabschluss","2157","0.499596985318404","0.484970393170181","0.514223577466628"
"Konfessionslos","2019","35-65 Jahre alt","(Fach-)Abitur","867","0.355502480592313","0.337159869249584","0.373845091935043"
"Konfessionslos","2019","35-65 Jahre alt","AkademikerInnen","1984","0.440417420787219","0.426457476879971","0.454377364694466"
"Konfessionslos","2019","66 und älter","(noch) kein Abschluss","","","",""
"Konfessionslos","2019","66 und älter","Hauptschulabschluss","577","0.229141067063193","0.211681863389041","0.246600270737346"
"Konfessionslos","2019","66 und älter","Realschulabschluss","453","0.381269783298763","0.352289393309477","0.410250173288049"
"Konfessionslos","2019","66 und älter","(Fach-)Abitur","99","0.220957474754355","0.176856969626724","0.265057979881987"
"Konfessionslos","2019","66 und älter","AkademikerInnen","660","0.382554593595809","0.357667437528787","0.407441749662831"
"Christlich orthodox","2019","16-34 Jahre alt","(noch) kein Abschluss","68","0.0263117066120594","0.0169668935877493","0.0356565196363695"
