"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Konfessionslos","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2017","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.0717181931736304","0.0575498859226385","0.0858865004246223"
"Konfessionslos","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2017","Hauptschulabschluss","direkter Migrationshintergrund","32","0.0688304315545257","0.0487565147763017","0.0889043483327497"
"Konfessionslos","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Konfessionslos","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Konfessionslos","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Konfessionslos","2017","AkademikerInnen","direkter Migrationshintergrund","30","0.0803114701819179","0.0553395714073049","0.105283368956531"
"Konfessionslos","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2017","(noch) kein Abschluss","direkter Migrationshintergrund","57","0.0608728772166744","0.0477437008121214","0.0740020536212274"
"Christlich orthodox","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2017","Hauptschulabschluss","direkter Migrationshintergrund","36","0.049805407734387","0.0325560863850833","0.0670547290836908"
"Christlich orthodox","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","2017","(Fach-)Abitur","direkter Migrationshintergrund","30","0.123914473503804","0.0941901922170835","0.153638754790525"
"Christlich orthodox","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","112","0.0820226666025491","0.0669549897326255","0.0970903434724728"
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","31","0.0367306610907423","0.0218159197225409","0.0516454024589436"
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","736","0.478140562821987","0.450711059608046","0.505570066035927"
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","403","0.401142175467589","0.36227897947807","0.440005371457108"
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","306","0.407410435106721","0.363083248733082","0.45173762148036"
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","280","0.38354395385816","0.338865203110501","0.428222704605819"
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Katholisch","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Katholisch","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Evangelisch","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
