"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Katholisch","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","41","0.0863149252140052","0.0449432913574023","0.127686559070608"
"Andere Religionsgemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","90","0.535619974950104","0.462147172456688","0.609092777443521"
"Sunnitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","54","0.343725801208915","0.247712169774039","0.439739432643792"
"Sunnitische Rel.gemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","37","0.209405143441993","0.109720383198083","0.309089903685904"
"Sunnitische Rel.gemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","31","0.209037601508795","0.10058465966287","0.317490543354719"
"Sunnitische Rel.gemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","190","0.214049743422713","0.195928398376146","0.23217108846928"
"Katholisch","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1876","0.35900432965388","0.346752394063132","0.371256265244627"
"Katholisch","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0307080588883527","0.0201616399959221","0.0412544777807833"
"Katholisch","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","1435","0.29781897104251","0.284548963311894","0.311088978773125"
"Katholisch","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","85","0.0261587112289318","0.0194058862164121","0.0329115362414516"
"Katholisch","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1078","0.302695387493589","0.288463271765585","0.316927503221593"
"Katholisch","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","1532","0.288509344847197","0.276941714207441","0.300076975486952"
"Katholisch","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","102","0.0530917235670836","0.0423541029876173","0.0638293441465499"
"Evangelisch","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","167","0.164016478715246","0.147656672907519","0.180376284522973"
"Evangelisch","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1706","0.328092966833423","0.316101277528477","0.340084656138369"
"Evangelisch","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","166","0.183158727253869","0.159514007069567","0.206803447438171"
"Evangelisch","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","1494","0.332039105857573","0.318373131953157","0.345705079761988"
"Evangelisch","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","378","0.173193232025254","0.157182886595466","0.189203577455043"
"Evangelisch","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1086","0.298134474620792","0.283963870983623","0.312305078257962"
"Evangelisch","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","125","0.210509949193227","0.17966411819168","0.241355780194775"
"Evangelisch","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","1633","0.295250001155529","0.283603583339889","0.306896418971169"
"Evangelisch","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","362","0.226276475355325","0.206238525349075","0.246314425361575"
"Andere christlische Religionsgemeinschaft","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","80","0.0161984462524069","0.0129742776417757","0.0194226148630381"
"Andere christlische Religionsgemeinschaft","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","73","0.0137841356544477","0.0104007912240812","0.0171674800848143"
"Andere christlische Religionsgemeinschaft","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","90","0.0283250887439384","0.0231858187961942","0.0334643586916825"
"Andere christlische Religionsgemeinschaft","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","95","0.0183739388637175","0.0149450449877555","0.0218028327396794"
"Andere christlische Religionsgemeinschaft","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","96","0.0448651880506729","0.0357193685238177","0.0540110075775282"
"Islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","148","0.0176117935608846","0.0142523242585563","0.0209712628632129"
"Islamische Religionsgemeinschaft","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","58","0.0123586441369259","0.00893616867550283","0.015781119598349"
"Islamische Religionsgemeinschaft","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","56","0.00271437298742601","0.00138598661138676","0.00404275936346525"
"Islamische Religionsgemeinschaft","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","236","0.0392637992073591","0.0306828806174614","0.0478447177972568"
"Andere Religionsgemeinschaft","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
