year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Hamburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.11388,38,274,0.07619,0.15156
2017,Hamburg,No migration background,(3a) Lower Tertiary Education,0.09839,39,274,0.06306,0.13372
2017,Hamburg,No migration background,(3b) Higher Tertiary Education,0.18840,88,274,0.14201,0.23478
2017,Hamburg,Direct migration background,(1b) General Elementary School,0.17297,37,83,0.09111,0.25484
2017,Hamburg,Direct migration background,(3b) Higher Tertiary Education,0.17179,46,83,0.09015,0.25343
2017,Lower Saxony,No migration background,(0) No qualification (yet),0.01146,44,2045,0.00685,0.01608
2017,Lower Saxony,No migration background,(1b) General Elementary School,0.07534,169,2045,0.06390,0.08679
2017,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.18400,398,2045,0.16720,0.20080
2017,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.27809,675,2045,0.25867,0.29752
2017,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02964,109,2045,0.02229,0.03699
2017,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.06935,202,2045,0.05833,0.08036
2017,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.07150,165,2045,0.06033,0.08267
2017,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.11342,283,2045,0.09967,0.12716
2017,Lower Saxony,Direct migration background,(0) No qualification (yet),0.01483,39,972,0.00722,0.02243
2017,Lower Saxony,Direct migration background,(1a) Inadequately completed,0.08352,263,972,0.06611,0.10092
2017,Lower Saxony,Direct migration background,(1b) General Elementary School,0.10049,170,972,0.08158,0.11940
2017,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.20187,87,972,0.17662,0.22712
2017,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10689,58,972,0.08746,0.12633
2017,Lower Saxony,Direct migration background,(2c_gen) General Maturity Certificate,0.07354,103,972,0.05712,0.08996
2017,Lower Saxony,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12706,72,972,0.10612,0.14801
2017,Lower Saxony,Direct migration background,(3b) Higher Tertiary Education,0.17478,180,972,0.15089,0.19867
2017,Lower Saxony,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.13577,42,42,0.03092,0.24063
2017,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.22119,42,42,0.09414,0.34823
2017,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.02487,146,3742,0.01988,0.02986
2017,North Rhine-Westphalia,No migration background,(1a) Inadequately completed,0.00946,48,3742,0.00635,0.01256
2017,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.05956,216,3742,0.05197,0.06714
2017,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.22445,824,3742,0.21108,0.23782
2017,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.20480,909,3742,0.19187,0.21773
2017,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03321,201,3742,0.02747,0.03895
2017,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.10815,513,3742,0.09819,0.11810
2017,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.07440,342,3742,0.06600,0.08281
2017,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.11101,543,3742,0.10095,0.12108
2017,North Rhine-Westphalia,Direct migration background,(0) No qualification (yet),0.00948,49,2145,0.00538,0.01359
2017,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.09072,430,2145,0.07857,0.10288
2017,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.14653,393,2145,0.13156,0.16150
2017,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.20496,261,2145,0.18787,0.22205
2017,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08297,112,2145,0.07129,0.09465
2017,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.10300,260,2145,0.09013,0.11587
2017,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12772,206,2145,0.11359,0.14185
2017,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.14237,434,2145,0.12758,0.15716
2017,North Rhine-Westphalia,Indirect migration background,(0) No qualification (yet),0.03768,53,468,0.02041,0.05494
2017,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.05156,52,468,0.03150,0.07162
2017,North Rhine-Westphalia,Indirect migration background,(1c) Basic Vocational Qualification,0.04895,38,468,0.02938,0.06851
2017,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.13948,125,468,0.10805,0.17090
2017,North Rhine-Westphalia,Indirect migration background,(2c_gen) General Maturity Certificate,0.08045,83,468,0.05578,0.10511
2017,North Rhine-Westphalia,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05851,51,468,0.03723,0.07980
2017,North Rhine-Westphalia,Indirect migration background,(3a) Lower Tertiary Education,0.06471,34,468,0.04240,0.08702
2017,North Rhine-Westphalia,Indirect migration background,(3b) Higher Tertiary Education,0.03107,32,468,0.01533,0.04681
2017,Hesse,No migration background,(0) No qualification (yet),0.02425,48,1236,0.01567,0.03283
2017,Hesse,No migration background,(1b) General Elementary School,0.05685,85,1236,0.04394,0.06977
2017,Hesse,No migration background,(1c) Basic Vocational Qualification,0.19185,216,1236,0.16988,0.21381
2017,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.23181,339,1236,0.20827,0.25534
2017,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.03653,61,1236,0.02607,0.04700
2017,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07715,122,1236,0.06227,0.09203
2017,Hesse,No migration background,(3a) Lower Tertiary Education,0.06389,117,1236,0.05025,0.07753
2017,Hesse,No migration background,(3b) Higher Tertiary Education,0.14475,248,1236,0.12513,0.16438
2017,Hesse,Direct migration background,(1a) Inadequately completed,0.10753,163,736,0.08513,0.12992
2017,Hesse,Direct migration background,(1b) General Elementary School,0.15559,134,736,0.12939,0.18180
2017,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.09769,58,736,0.07622,0.11915
2017,Hesse,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06193,35,736,0.04450,0.07935
2017,Hesse,Direct migration background,(2c_gen) General Maturity Certificate,0.11122,114,736,0.08849,0.13395
2017,Hesse,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15793,68,736,0.13157,0.18430
2017,Hesse,Direct migration background,(3b) Higher Tertiary Education,0.21263,164,736,0.18305,0.24222
2017,Hesse,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11171,37,37,0.00881,0.21461
2017,"Rhineland-Palatinate, Saarland",No migration background,(0) No qualification (yet),0.01942,33,1027,0.01098,0.02787
2017,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.07299,91,1027,0.05708,0.08891
2017,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.30215,322,1027,0.27406,0.33025
2017,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.18922,248,1027,0.16526,0.21319
2017,"Rhineland-Palatinate, Saarland",No migration background,(2c_gen) General Maturity Certificate,0.02929,40,1027,0.01897,0.03961
2017,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.07058,91,1027,0.05491,0.08625
2017,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.06237,82,1027,0.04757,0.07716
2017,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.08740,120,1027,0.07012,0.10468
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(1a) Inadequately completed,0.04493,101,577,0.02802,0.06185
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.28523,153,577,0.24836,0.32211
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.16469,72,577,0.13440,0.19498
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_gen) General Maturity Certificate,0.12052,77,577,0.09394,0.14711
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10090,63,577,0.07630,0.12550
2017,"Rhineland-Palatinate, Saarland",Direct migration background,(3b) Higher Tertiary Education,0.12502,111,577,0.09801,0.15203
2017,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.01293,52,2045,0.00804,0.01783
2017,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.06524,110,2045,0.05454,0.07595
2017,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.20540,424,2045,0.18789,0.22291
2017,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.22723,569,2045,0.20906,0.24540
2017,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.03229,85,2045,0.02463,0.03995
2017,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.07091,182,2045,0.05978,0.08204
2017,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.08873,244,2045,0.07640,0.10106
2017,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.12084,379,2045,0.10671,0.13497
2017,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.03802,186,1060,0.02650,0.04953
2017,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.20032,207,1060,0.17622,0.22443
2017,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.19830,139,1060,0.17429,0.22231
2017,Baden-Wuerttemberg,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05554,52,1060,0.04174,0.06933
2017,Baden-Wuerttemberg,Direct migration background,(2c_gen) General Maturity Certificate,0.04223,105,1060,0.03012,0.05435
2017,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15413,116,1060,0.13238,0.17588
2017,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.20033,255,1060,0.17622,0.22443
2017,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.09811,43,189,0.05559,0.14063
2017,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11167,77,189,0.06664,0.15669
2017,Baden-Wuerttemberg,Indirect migration background,(2c_gen) General Maturity Certificate,0.07935,34,189,0.04072,0.11799
2017,Baden-Wuerttemberg,Indirect migration background,(3b) Higher Tertiary Education,0.05423,35,189,0.02186,0.08661
2017,Bavaria,No migration background,(0) No qualification (yet),0.01495,73,3067,0.01066,0.01925
2017,Bavaria,No migration background,(1b) General Elementary School,0.06173,183,3067,0.05321,0.07025
2017,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.27090,877,3067,0.25516,0.28663
2017,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.22119,885,3067,0.20650,0.23588
2017,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02205,109,3067,0.01685,0.02724
2017,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.05729,206,3067,0.04907,0.06552
2017,Bavaria,No migration background,(3a) Lower Tertiary Education,0.08922,315,3067,0.07913,0.09931
2017,Bavaria,No migration background,(3b) Higher Tertiary Education,0.10134,419,3067,0.09066,0.11202
2017,Bavaria,Direct migration background,(1a) Inadequately completed,0.06740,213,1212,0.05328,0.08152
2017,Bavaria,Direct migration background,(1b) General Elementary School,0.17963,194,1212,0.15801,0.20125
2017,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.20619,186,1212,0.18340,0.22897
2017,Bavaria,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04866,49,1212,0.03654,0.06078
2017,Bavaria,Direct migration background,(2c_gen) General Maturity Certificate,0.06797,133,1212,0.05379,0.08214
2017,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12854,149,1212,0.10969,0.14739
2017,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.20878,288,1212,0.18589,0.23167
2017,Bavaria,Indirect migration background,(1c) Basic Vocational Qualification,0.14248,51,136,0.08352,0.20145
2017,Bavaria,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10956,51,136,0.05687,0.16225
2017,Bavaria,Indirect migration background,(3b) Higher Tertiary Education,0.10522,34,136,0.05346,0.15698
2017,Berlin,No migration background,(1b) General Elementary School,0.04278,35,749,0.02828,0.05728
2017,Berlin,No migration background,(1c) Basic Vocational Qualification,0.12919,96,749,0.10515,0.15323
2017,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.26526,216,749,0.23362,0.29690
2017,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.04342,41,749,0.02882,0.05803
2017,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.05569,61,749,0.03925,0.07212
2017,Berlin,No migration background,(3a) Lower Tertiary Education,0.11010,109,749,0.08767,0.13253
2017,Berlin,No migration background,(3b) Higher Tertiary Education,0.20109,191,749,0.17236,0.22981
2017,Berlin,Direct migration background,(1a) Inadequately completed,0.06634,38,172,0.02904,0.10365
2017,Berlin,Direct migration background,(2c_gen) General Maturity Certificate,0.18001,36,172,0.12242,0.23759
2017,Berlin,Direct migration background,(3b) Higher Tertiary Education,0.36640,98,172,0.29418,0.43861
2017,Brandenburg,No migration background,(1b) General Elementary School,0.05744,42,856,0.04184,0.07304
2017,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.15742,144,856,0.13301,0.18184
2017,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.33687,367,856,0.30519,0.36856
2017,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05940,72,856,0.04355,0.07524
2017,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.11044,120,856,0.08943,0.13145
2017,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.08385,111,856,0.06527,0.10243
2017,Brandenburg,Direct migration background,(1a) Inadequately completed,0.07036,64,102,0.02048,0.12024
2017,Brandenburg,Direct migration background,(1b) General Elementary School,0.13286,38,102,0.06666,0.19905
2017,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.10915,72,471,0.08096,0.13734
