"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(1b) general elementary school","2014","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2014","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2014","Hauptschulabschluss","maennlich","919","0.202648465530504","0.190286864904765","0.215010066156242"
"(1b) general elementary school","2014","Hauptschulabschluss","weiblich","1509","0.32873736477913","0.314612786268593","0.342861943289668"
"(1b) general elementary school","2014","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2014","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2014","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2014","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2014","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2014","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2014","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2014","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2014","Hauptschulabschluss","maennlich","3143","0.797351534469497","0.784989933843758","0.809713135095235"
"(1c) basic vocational qualification","2014","Hauptschulabschluss","weiblich","2740","0.67126263522087","0.657138056710332","0.685387213731407"
"(1c) basic vocational qualification","2014","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2014","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2014","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2014","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2014","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2014","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2014","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2014","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2014","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2014","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2014","Realschulabschluss","maennlich","380","0.116221233062242","0.104337595134592","0.128104870989892"
"(2b) intermediate general qualification","2014","Realschulabschluss","weiblich","501","0.114352689756316","0.104697129135471","0.124008250377161"
"(2b) intermediate general qualification","2014","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2014","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2014","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2014","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2014","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2014","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2014","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2014","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2014","Realschulabschluss","maennlich","2414","0.883778766937758","0.871895129010108","0.895662404865408"
"(2a) intermediate vocational","2014","Realschulabschluss","weiblich","3672","0.885647310243684","0.875991749622839","0.895302870864529"
"(2a) intermediate vocational","2014","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2014","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2014","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2014","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2014","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2014","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2014","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2014","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2014","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2014","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2014","(Fach-)Abitur","maennlich","686","0.383354808991306","0.360323726909476","0.406385891073136"
"(2c_gen) general maturity certificate","2014","(Fach-)Abitur","weiblich","782","0.345171526430433","0.325643972992615","0.36469907986825"
"(2c_gen) general maturity certificate","2014","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2014","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2014","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2014","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2014","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2014","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2014","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2014","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2014","(Fach-)Abitur","maennlich","1026","0.616645191008694","0.593614108926864","0.639676273090524"
"(2c_voc) vocational maturity certificate","2014","(Fach-)Abitur","weiblich","1495","0.654828473569567","0.63530092013175","0.674356027007385"
"(2c_voc) vocational maturity certificate","2014","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2014","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2014","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2014","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2014","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2014","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2014","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2014","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2014","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2014","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2014","AkademikerInnen","maennlich","1063","0.385636954980479","0.368524613008085","0.402749296952873"
"(3a) lower tertiary education","2014","AkademikerInnen","weiblich","983","0.340981165300809","0.324384810767644","0.357577519833974"
"(3b) higher tertiary education","2014","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2014","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2014","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2014","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2014","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2014","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2014","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2014","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2014","AkademikerInnen","maennlich","2045","0.614363045019521","0.597250703047127","0.631475386991915"
"(3b) higher tertiary education","2014","AkademikerInnen","weiblich","2151","0.659018834699191","0.642422480166026","0.675615189232356"
"(0) in school","2015","(noch) kein Abschluss","maennlich","358","0.527039821793296","0.487452010698684","0.566627632887908"
"(0) in school","2015","(noch) kein Abschluss","weiblich","424","0.476411383625896","0.44094991087553","0.511872856376262"
"(0) in school","2015","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2015","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2015","Realschulabschluss","maennlich","","","",""
"(0) in school","2015","Realschulabschluss","weiblich","","","",""
"(0) in school","2015","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2015","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2015","AkademikerInnen","maennlich","","","",""
"(0) in school","2015","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2015","(noch) kein Abschluss","maennlich","253","0.472960178206704","0.433372367112092","0.512547989301316"
"(1a) inadequately completed","2015","(noch) kein Abschluss","weiblich","338","0.523588616374104","0.488127143623738","0.55905008912447"
"(1a) inadequately completed","2015","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2015","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2015","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2015","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2015","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2015","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2015","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2015","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2015","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2015","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2015","Hauptschulabschluss","maennlich","924","0.205090100524246","0.19246007450839","0.217720126540103"
"(1b) general elementary school","2015","Hauptschulabschluss","weiblich","1414","0.327422296726468","0.312895982944119","0.341948610508818"
"(1b) general elementary school","2015","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2015","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2015","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2015","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2015","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2015","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2015","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2015","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2015","Hauptschulabschluss","maennlich","3002","0.794909899475754","0.782279873459897","0.80753992549161"
"(1c) basic vocational qualification","2015","Hauptschulabschluss","weiblich","2595","0.672577703273532","0.658051389491182","0.687104017055881"
"(1c) basic vocational qualification","2015","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2015","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2015","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2015","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2015","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2015","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2015","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2015","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2015","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2015","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2015","Realschulabschluss","maennlich","367","0.117463831595055","0.10527850869032","0.129649154499789"
"(2b) intermediate general qualification","2015","Realschulabschluss","weiblich","481","0.113091427486875","0.103255910175719","0.122926944798031"
"(2b) intermediate general qualification","2015","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2015","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2015","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2015","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2015","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2015","(noch) kein Abschluss","weiblich","","","",""
