year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,4th Quintile,Rural regions,(1b) General Elementary School,0.03351,50,1603,0.02469,0.04232
2018,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.24233,337,1603,0.22134,0.26331
2018,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.37439,586,1603,0.35070,0.39809
2018,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03805,63,1603,0.02868,0.04742
2018,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08008,156,1603,0.06679,0.09337
2018,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.10594,199,1603,0.09087,0.12101
2018,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.10878,212,1603,0.09353,0.12403
2018,5th Quintile,Urban regions,(0) No qualification (yet),0.01379,69,3678,0.01002,0.01756
2018,5th Quintile,Urban regions,(1b) General Elementary School,0.01446,39,3678,0.01061,0.01832
2018,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.12669,333,3678,0.11594,0.13744
2018,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.21543,774,3678,0.20214,0.22872
2018,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03859,172,3678,0.03236,0.04481
2018,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11080,386,3678,0.10065,0.12094
2018,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.15008,539,3678,0.13854,0.16162
2018,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.32642,1366,3678,0.31126,0.34157
2018,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.15286,152,1293,0.13324,0.17249
2018,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27357,365,1293,0.24926,0.29788
2018,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04230,52,1293,0.03132,0.05327
2018,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09147,107,1293,0.07575,0.10719
2018,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.15453,216,1293,0.13482,0.17424
2018,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.25577,401,1293,0.23198,0.27956
2019,1st Quintile,Urban regions,(0) No qualification (yet),0.02263,125,4529,0.01829,0.02696
2019,1st Quintile,Urban regions,(1a) Inadequately completed,0.08495,943,4529,0.07683,0.09307
2019,1st Quintile,Urban regions,(1b) General Elementary School,0.18196,865,4529,0.17072,0.19320
2019,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.21322,558,4529,0.20129,0.22515
2019,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.16114,490,4529,0.15043,0.17185
2019,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.10187,553,4529,0.09306,0.11068
2019,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09171,287,4529,0.08330,0.10011
2019,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.05836,120,4529,0.05154,0.06519
2019,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.08417,588,4529,0.07608,0.09225
2019,1st Quintile,Rural regions,(0) No qualification (yet),0.01477,49,2270,0.00980,0.01973
2019,1st Quintile,Rural regions,(1a) Inadequately completed,0.05458,359,2270,0.04523,0.06392
2019,1st Quintile,Rural regions,(1b) General Elementary School,0.17678,414,2270,0.16108,0.19248
2019,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.27465,419,2270,0.25628,0.29301
2019,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.29747,515,2270,0.27866,0.31628
2019,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.05808,166,2270,0.04845,0.06770
2019,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04329,112,2270,0.03491,0.05166
2019,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02686,55,2270,0.02021,0.03352
2019,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.05354,181,2270,0.04428,0.06280
2019,2nd Quintile,Urban regions,(0) No qualification (yet),0.01953,81,2926,0.01452,0.02455
2019,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02551,101,2926,0.01980,0.03123
2019,2nd Quintile,Urban regions,(1b) General Elementary School,0.12491,310,2926,0.11293,0.13690
2019,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30477,689,2926,0.28809,0.32145
2019,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22666,755,2926,0.21148,0.24183
2019,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.06469,216,2926,0.05578,0.07361
2019,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09853,329,2926,0.08773,0.10934
2019,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.06375,171,2926,0.05490,0.07261
2019,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07163,274,2926,0.06228,0.08098
2019,2nd Quintile,Rural regions,(0) No qualification (yet),0.02238,52,1929,0.01578,0.02899
2019,2nd Quintile,Rural regions,(1a) Inadequately completed,0.01266,46,1929,0.00767,0.01766
2019,2nd Quintile,Rural regions,(1b) General Elementary School,0.11510,194,1929,0.10086,0.12935
2019,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.31221,523,1929,0.29152,0.33289
2019,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33847,653,1929,0.31734,0.35959
2019,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02776,80,1929,0.02042,0.03509
2019,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07945,160,1929,0.06737,0.09152
2019,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04598,89,1929,0.03663,0.05533
2019,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04599,132,1929,0.03664,0.05534
2019,3rd Quintile,Urban regions,(0) No qualification (yet),0.01883,73,2722,0.01372,0.02394
2019,3rd Quintile,Urban regions,(1a) Inadequately completed,0.01452,37,2722,0.01003,0.01902
2019,3rd Quintile,Urban regions,(1b) General Elementary School,0.07127,166,2722,0.06160,0.08093
2019,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22190,544,2722,0.20628,0.23751
2019,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27783,732,2722,0.26100,0.29466
2019,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05458,167,2722,0.04604,0.06311
2019,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12331,344,2722,0.11095,0.13566
2019,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.08728,236,2722,0.07667,0.09788
2019,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.13049,423,2722,0.11784,0.14315
2019,3rd Quintile,Rural regions,(1b) General Elementary School,0.07320,84,1609,0.06047,0.08593
2019,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.24080,349,1609,0.21990,0.26170
2019,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.36935,655,1609,0.34576,0.39294
2019,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03509,57,1609,0.02610,0.04408
2019,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11927,182,1609,0.10343,0.13512
2019,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.07566,135,1609,0.06274,0.08859
2019,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.06350,147,1609,0.05158,0.07542
2019,4th Quintile,Urban regions,(0) No qualification (yet),0.01614,70,2723,0.01140,0.02087
2019,4th Quintile,Urban regions,(1b) General Elementary School,0.04301,101,2723,0.03539,0.05063
2019,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.19502,469,2723,0.18013,0.20990
2019,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25893,723,2723,0.24247,0.27539
2019,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05184,151,2723,0.04351,0.06017
2019,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13310,315,2723,0.12034,0.14586
2019,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.10501,316,2723,0.09350,0.11653
2019,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.18922,578,2723,0.17451,0.20393
2019,4th Quintile,Rural regions,(1b) General Elementary School,0.04265,54,1463,0.03229,0.05301
2019,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.22005,289,1463,0.19881,0.24128
2019,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.40601,539,1463,0.38084,0.43119
2019,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03654,55,1463,0.02692,0.04615
2019,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07556,137,1463,0.06202,0.08911
2019,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.08958,176,1463,0.07494,0.10422
2019,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.11743,213,1463,0.10093,0.13393
2019,5th Quintile,Urban regions,(0) No qualification (yet),0.01410,75,3494,0.01019,0.01801
2019,5th Quintile,Urban regions,(1b) General Elementary School,0.01751,33,3494,0.01316,0.02186
2019,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.12520,308,3494,0.11423,0.13618
2019,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.20704,698,3494,0.19360,0.22048
2019,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03239,169,3494,0.02652,0.03826
2019,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11611,394,3494,0.10549,0.12673
2019,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.15263,535,3494,0.14071,0.16456
2019,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.33139,1282,3494,0.31578,0.34700
2019,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.14896,144,1260,0.12930,0.16863
2019,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.26290,354,1260,0.23859,0.28722
2019,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03971,49,1260,0.02892,0.05050
2019,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08612,107,1260,0.07062,0.10161
2019,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.17288,214,1260,0.15200,0.19377
2019,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.26198,392,1260,0.23769,0.28627
2020,1st Quintile,Urban regions,(0) No qualification (yet),0.02218,138,4246,0.01775,0.02661
2020,1st Quintile,Urban regions,(1a) Inadequately completed,0.07149,756,4246,0.06374,0.07924
2020,1st Quintile,Urban regions,(1b) General Elementary School,0.17118,766,4246,0.15985,0.18251
2020,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22271,539,4246,0.21019,0.23523
2020,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18248,523,4246,0.17086,0.19409
2020,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.10058,554,4246,0.09153,0.10962
2020,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08945,299,4246,0.08086,0.09803
2020,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.06478,121,4246,0.05738,0.07219
2020,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.07516,550,4246,0.06723,0.08309
2020,1st Quintile,Rural regions,(0) No qualification (yet),0.01902,62,2141,0.01323,0.02481
2020,1st Quintile,Rural regions,(1a) Inadequately completed,0.04726,315,2141,0.03827,0.05625
2020,1st Quintile,Rural regions,(1b) General Elementary School,0.18559,384,2141,0.16912,0.20207
2020,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28505,399,2141,0.26592,0.30418
2020,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27858,485,2141,0.25959,0.29758
2020,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.05655,155,2141,0.04677,0.06634
2020,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05687,132,2141,0.04705,0.06668
2020,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02417,48,2141,0.01767,0.03068
2020,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.04690,161,2141,0.03794,0.05586
2020,2nd Quintile,Urban regions,(0) No qualification (yet),0.02205,92,2854,0.01666,0.02743
2020,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03070,117,2854,0.02437,0.03703
2020,2nd Quintile,Urban regions,(1b) General Elementary School,0.12761,298,2854,0.11537,0.13985
2020,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29482,666,2854,0.27808,0.31155
2020,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23995,708,2854,0.22428,0.25562
2020,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05709,198,2854,0.04858,0.06560
2020,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08669,300,2854,0.07637,0.09702
2020,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.06580,193,2854,0.05671,0.07490
2020,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07530,282,2854,0.06562,0.08498
2020,2nd Quintile,Rural regions,(0) No qualification (yet),0.02422,54,1928,0.01735,0.03108
2020,2nd Quintile,Rural regions,(1a) Inadequately completed,0.01597,46,1928,0.01038,0.02157
2020,2nd Quintile,Rural regions,(1b) General Elementary School,0.09760,166,1928,0.08435,0.11085
2020,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.31240,514,1928,0.29171,0.33310
2020,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.36043,706,1928,0.33899,0.38186
2020,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02598,68,1928,0.01888,0.03309
2020,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07427,153,1928,0.06256,0.08598
2020,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04852,97,1928,0.03892,0.05811
2020,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04061,124,1928,0.03180,0.04942
2020,3rd Quintile,Urban regions,(0) No qualification (yet),0.01784,68,2625,0.01277,0.02290
2020,3rd Quintile,Urban regions,(1b) General Elementary School,0.07420,157,2625,0.06417,0.08423
2020,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22865,500,2625,0.21258,0.24472
2020,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27279,715,2625,0.25575,0.28983
2020,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05413,164,2625,0.04547,0.06279
2020,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13250,349,2625,0.11952,0.14547
2020,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.08329,258,2625,0.07272,0.09387
2020,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.12723,414,2625,0.11448,0.13998
2020,3rd Quintile,Rural regions,(0) No qualification (yet),0.01923,36,1504,0.01229,0.02618
2020,3rd Quintile,Rural regions,(1b) General Elementary School,0.06444,80,1504,0.05203,0.07685
2020,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.22499,326,1504,0.20388,0.24610
2020,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.39644,565,1504,0.37171,0.42117
2020,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03667,54,1504,0.02717,0.04618
2020,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08098,145,1504,0.06719,0.09478
2020,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08722,133,1504,0.07295,0.10148
2020,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.08194,165,1504,0.06808,0.09581
2020,4th Quintile,Urban regions,(0) No qualification (yet),0.01458,79,2912,0.01023,0.01894
2020,4th Quintile,Urban regions,(1b) General Elementary School,0.03593,80,2912,0.02917,0.04269
2020,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.20003,449,2912,0.18550,0.21456
2020,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25866,758,2912,0.24275,0.27457
2020,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04977,173,2912,0.04187,0.05767
2020,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12484,359,2912,0.11283,0.13685
2020,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.11896,352,2912,0.10720,0.13072
2020,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.19499,662,2912,0.18060,0.20938
2020,4th Quintile,Rural regions,(0) No qualification (yet),0.01632,34,1555,0.01002,0.02262
2020,4th Quintile,Rural regions,(1b) General Elementary School,0.03477,42,1555,0.02566,0.04388
2020,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.20421,256,1555,0.18417,0.22425
2020,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.37428,571,1555,0.35022,0.39834
2020,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02473,47,1555,0.01701,0.03246
2020,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11510,174,1555,0.09924,0.13097
2020,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09957,202,1555,0.08468,0.11445
2020,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.12963,229,1555,0.11293,0.14634
2020,5th Quintile,Urban regions,(0) No qualification (yet),0.01395,97,4331,0.01046,0.01745
2020,5th Quintile,Urban regions,(1b) General Elementary School,0.01976,44,4331,0.01562,0.02391
2020,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.09288,311,4331,0.08423,0.10152
2020,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18739,811,4331,0.17577,0.19901
2020,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04014,230,4331,0.03429,0.04599
2020,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12832,522,4331,0.11836,0.13828
2020,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.17353,684,4331,0.16225,0.18481
2020,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.34061,1632,4331,0.32650,0.35473
2020,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.14169,150,1536,0.12424,0.15913
2020,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.26838,432,1536,0.24621,0.29055
2020,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04200,64,1536,0.03197,0.05204
2020,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09843,141,1536,0.08353,0.11333
