year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16035,104,482,0.12756,0.19315
2021,Bavaria,2nd Quintile,(2c_gen) General Maturity Certificate,0.04832,34,482,0.02916,0.06748
2021,Bavaria,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05324,52,482,0.03317,0.07330
2021,Bavaria,2nd Quintile,(3a) Lower Tertiary Education,0.06521,36,482,0.04315,0.08728
2021,Bavaria,2nd Quintile,(3b) Higher Tertiary Education,0.06979,61,482,0.04702,0.09256
2021,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.26137,145,448,0.22063,0.30210
2021,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17229,129,448,0.13729,0.20730
2021,Bavaria,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07329,50,448,0.04913,0.09745
2021,Bavaria,3rd Quintile,(3a) Lower Tertiary Education,0.03675,35,448,0.01930,0.05419
2021,Bavaria,3rd Quintile,(3b) Higher Tertiary Education,0.11362,89,448,0.08420,0.14304
2021,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.18695,111,484,0.15218,0.22172
2021,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24453,164,484,0.20620,0.28286
2021,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05885,43,484,0.03786,0.07984
2021,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.07773,55,484,0.05385,0.10161
2021,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.13860,111,484,0.10778,0.16942
2021,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.10900,67,688,0.08569,0.13230
2021,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18166,167,688,0.15283,0.21049
2021,Bavaria,5th Quintile,(2c_gen) General Maturity Certificate,0.03403,39,688,0.02047,0.04759
2021,Bavaria,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06197,53,688,0.04394,0.07999
2021,Bavaria,5th Quintile,(3a) Lower Tertiary Education,0.14844,113,688,0.12185,0.17503
2021,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.26834,249,688,0.23520,0.30147
2021,Berlin,1st Quintile,(2) Intermediate General/Vocational Qualification,0.24317,35,116,0.16476,0.32158
2021,Berlin,1st Quintile,(2c_gen) General Maturity Certificate,0.05240,35,116,0.01168,0.09313
2021,Berlin,1st Quintile,(3b) Higher Tertiary Education,0.16709,46,116,0.09891,0.23528
2021,Berlin,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21068,42,81,0.12132,0.30004
2021,Berlin,2nd Quintile,(3b) Higher Tertiary Education,0.15858,39,81,0.07853,0.23862
2021,Berlin,3rd Quintile,(3b) Higher Tertiary Education,0.17912,35,35,0.05023,0.30801
2021,Berlin,4th Quintile,(3b) Higher Tertiary Education,0.36238,73,73,0.25134,0.47341
2021,Berlin,5th Quintile,(3a) Lower Tertiary Education,0.15570,36,141,0.09564,0.21576
2021,Berlin,5th Quintile,(3b) Higher Tertiary Education,0.41663,105,141,0.33497,0.49830
2021,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.34389,56,56,0.21835,0.46942
2021,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30998,56,56,0.18775,0.43221
2021,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31102,52,52,0.18397,0.43807
2021,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.36852,36,36,0.20870,0.52834
2021,Brandenburg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31961,39,88,0.22162,0.41761
2021,Brandenburg,5th Quintile,(3b) Higher Tertiary Education,0.25463,49,88,0.16308,0.34617
2021,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.50901,50,50,0.36903,0.64899
2021,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39719,50,50,0.26018,0.53420
2021,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.17344,49,141,0.11072,0.23615
2021,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.30006,92,141,0.22415,0.37598
2021,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.10070,39,197,0.05857,0.14283
2021,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.42752,122,197,0.35826,0.49678
2021,Saxony,2nd Quintile,(3b) Higher Tertiary Education,0.09289,36,197,0.05225,0.13353
2021,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32758,121,192,0.26102,0.39414
2021,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.08466,36,192,0.04518,0.12414
2021,Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.07398,35,192,0.03686,0.11110
2021,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27363,56,142,0.20004,0.34722
2021,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.17467,37,142,0.11200,0.23734
2021,Saxony,4th Quintile,(3b) Higher Tertiary Education,0.19817,49,142,0.13237,0.26396
2021,Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30267,47,116,0.21870,0.38663
2021,Saxony,5th Quintile,(3b) Higher Tertiary Education,0.32603,69,116,0.24036,0.41171
2021,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.36657,39,93,0.26811,0.46504
2021,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18242,54,93,0.10350,0.26133
2021,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39531,61,61,0.27160,0.51902
2021,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29551,35,35,0.14214,0.44888
2021,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.33846,44,44,0.19703,0.47989
2021,Saxony-Anhalt,5th Quintile,(3b) Higher Tertiary Education,0.30849,36,36,0.15548,0.46151
2021,Thuringa,1st Quintile,(1c) Basic Vocational Qualification,0.22269,32,89,0.13576,0.30961
2021,Thuringa,1st Quintile,(2) Intermediate General/Vocational Qualification,0.24835,57,89,0.15808,0.33863
2021,Thuringa,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.40434,77,77,0.29401,0.51468
2021,Thuringa,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.40752,45,45,0.26233,0.55271
2021,Thuringa,5th Quintile,(3b) Higher Tertiary Education,0.29630,47,47,0.16434,0.42826
2022,Schleswig-Holstein,1st Quintile,(1a) Inadequately completed,0.07809,33,33,-0.01488,0.17105
2022,Schleswig-Holstein,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39314,45,45,0.24881,0.53747
2022,Schleswig-Holstein,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31527,45,45,0.17799,0.45256
2022,Schleswig-Holstein,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26071,40,40,0.12292,0.39850
2022,Schleswig-Holstein,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31077,39,85,0.21180,0.40974
2022,Schleswig-Holstein,5th Quintile,(3b) Higher Tertiary Education,0.18433,46,85,0.10141,0.26725
2022,Hamburg,5th Quintile,(3b) Higher Tertiary Education,0.35007,48,48,0.21370,0.48643
2022,Lower Saxony,1st Quintile,(1a) Inadequately completed,0.03747,78,411,0.01909,0.05586
2022,Lower Saxony,1st Quintile,(1b) General Elementary School,0.13338,90,411,0.10047,0.16629
2022,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.15171,59,411,0.11698,0.18643
2022,Lower Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16876,74,411,0.13250,0.20501
2022,Lower Saxony,1st Quintile,(2c_gen) General Maturity Certificate,0.08101,56,411,0.05460,0.10743
2022,Lower Saxony,1st Quintile,(3b) Higher Tertiary Education,0.07070,54,411,0.04589,0.09551
2022,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.21511,49,155,0.15021,0.28000
2022,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27601,74,155,0.20540,0.34661
2022,Lower Saxony,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.09251,32,155,0.04675,0.13827
2022,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.14811,35,197,0.09838,0.19784
2022,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29302,87,197,0.22930,0.35674
2022,Lower Saxony,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06297,31,197,0.02896,0.09697
2022,Lower Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.12776,44,197,0.08102,0.17449
2022,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.18034,51,303,0.13698,0.22371
2022,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18291,80,303,0.13931,0.22651
2022,Lower Saxony,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07868,46,303,0.04831,0.10904
2022,Lower Saxony,4th Quintile,(3a) Lower Tertiary Education,0.10246,47,303,0.06826,0.13666
2022,Lower Saxony,4th Quintile,(3b) Higher Tertiary Education,0.23522,79,303,0.18738,0.28305
2022,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27784,78,273,0.22461,0.33108
2022,Lower Saxony,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09845,36,273,0.06304,0.13385
2022,Lower Saxony,5th Quintile,(3a) Lower Tertiary Education,0.07555,40,273,0.04414,0.10696
2022,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.29402,119,273,0.23987,0.34816
2022,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.04764,184,959,0.03415,0.06113
2022,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.15861,166,959,0.13548,0.18174
2022,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.22911,146,959,0.20249,0.25572
2022,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.08385,94,959,0.06630,0.10140
2022,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.07817,126,959,0.06117,0.09517
2022,North Rhine-Westphalia,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06312,83,959,0.04772,0.07851
2022,North Rhine-Westphalia,1st Quintile,(3a) Lower Tertiary Education,0.04533,35,959,0.03216,0.05850
2022,North Rhine-Westphalia,1st Quintile,(3b) Higher Tertiary Education,0.05784,125,959,0.04306,0.07262
2022,North Rhine-Westphalia,2nd Quintile,(1a) Inadequately completed,0.02808,47,660,0.01547,0.04070
2022,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.09040,65,660,0.06850,0.11229
2022,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.25640,149,660,0.22306,0.28974
2022,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18571,145,660,0.15602,0.21541
2022,North Rhine-Westphalia,2nd Quintile,(2c_gen) General Maturity Certificate,0.04175,69,660,0.02648,0.05702
2022,North Rhine-Westphalia,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08756,84,660,0.06598,0.10915
2022,North Rhine-Westphalia,2nd Quintile,(3a) Lower Tertiary Education,0.04476,35,660,0.02897,0.06054
2022,North Rhine-Westphalia,2nd Quintile,(3b) Higher Tertiary Education,0.05412,66,660,0.03685,0.07140
2022,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.21473,93,504,0.17885,0.25062
2022,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20625,134,504,0.17089,0.24161
2022,North Rhine-Westphalia,3rd Quintile,(2c_gen) General Maturity Certificate,0.04518,39,504,0.02703,0.06333
2022,North Rhine-Westphalia,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.11104,105,504,0.08358,0.13849
2022,North Rhine-Westphalia,3rd Quintile,(3a) Lower Tertiary Education,0.07378,59,504,0.05093,0.09662
2022,North Rhine-Westphalia,3rd Quintile,(3b) Higher Tertiary Education,0.07426,74,504,0.05135,0.09718
2022,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.14859,82,570,0.11936,0.17781
2022,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22241,122,570,0.18824,0.25658
2022,North Rhine-Westphalia,4th Quintile,(2c_gen) General Maturity Certificate,0.03987,55,570,0.02379,0.05594
2022,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.12847,92,570,0.10098,0.15597
2022,North Rhine-Westphalia,4th Quintile,(3a) Lower Tertiary Education,0.10331,76,570,0.07830,0.12832
2022,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.15828,143,570,0.12829,0.18827
2022,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.12636,79,836,0.10382,0.14890
2022,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.13406,134,836,0.11095,0.15717
2022,North Rhine-Westphalia,5th Quintile,(2c_gen) General Maturity Certificate,0.03176,55,836,0.01987,0.04366
2022,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.13869,124,836,0.11524,0.16213
2022,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.13094,119,836,0.10806,0.15382
2022,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.29222,325,836,0.26137,0.32307
2022,Hesse,1st Quintile,(1a) Inadequately completed,0.08141,66,102,0.02808,0.13475
2022,Hesse,1st Quintile,(2c_gen) General Maturity Certificate,0.03916,36,102,0.00133,0.07700
2022,Hesse,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18114,40,74,0.09279,0.26949
2022,Hesse,2nd Quintile,(3b) Higher Tertiary Education,0.07588,34,74,0.01513,0.13662
2022,Hesse,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30971,53,86,0.21141,0.40801
2022,Hesse,3rd Quintile,(3b) Higher Tertiary Education,0.12428,33,86,0.05414,0.19441
2022,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23369,59,114,0.15566,0.31171
2022,Hesse,4th Quintile,(3b) Higher Tertiary Education,0.21954,55,114,0.14321,0.29586
2022,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.15458,41,211,0.10569,0.20347
2022,Hesse,5th Quintile,(3a) Lower Tertiary Education,0.10849,44,211,0.06643,0.15055
2022,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.36031,126,211,0.29537,0.42524
2022,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.17283,43,111,0.10217,0.24349
2022,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.16594,34,111,0.09642,0.23547
2022,"Rhineland-Palatinate, Saarland",1st Quintile,(3b) Higher Tertiary Education,0.11489,34,111,0.05530,0.17449
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.32249,43,75,0.21599,0.42899
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.11181,32,75,0.04001,0.18361
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.35506,40,40,0.20487,0.50524
2022,"Rhineland-Palatinate, Saarland",5th Quintile,(3b) Higher Tertiary Education,0.35735,66,66,0.24084,0.47385
2022,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.03107,50,303,0.01150,0.05065
2022,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.05547,42,303,0.02965,0.08128
2022,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.16714,46,303,0.12506,0.20922
2022,Baden-Wuerttemberg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.07445,33,303,0.04484,0.10405
2022,Baden-Wuerttemberg,1st Quintile,(2c_gen) General Maturity Certificate,0.08562,46,303,0.05406,0.11718
2022,Baden-Wuerttemberg,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.09058,33,303,0.05821,0.12295
2022,Baden-Wuerttemberg,1st Quintile,(3b) Higher Tertiary Education,0.10990,53,303,0.07462,0.14518
2022,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.27771,70,174,0.21097,0.34445
2022,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18665,62,174,0.12859,0.24471
2022,Baden-Wuerttemberg,2nd Quintile,(3b) Higher Tertiary Education,0.06819,42,174,0.03062,0.10575
2022,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.21871,67,304,0.17217,0.26526
2022,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15176,80,304,0.11136,0.19216
2022,Baden-Wuerttemberg,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.11750,52,304,0.08124,0.15375
2022,Baden-Wuerttemberg,3rd Quintile,(3a) Lower Tertiary Education,0.08307,32,304,0.05199,0.11415
2022,Baden-Wuerttemberg,3rd Quintile,(3b) Higher Tertiary Education,0.10959,73,304,0.07442,0.14476
2022,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.18458,60,362,0.14456,0.22460
2022,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22881,115,362,0.18547,0.27214
2022,Baden-Wuerttemberg,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07664,40,362,0.04920,0.10409
2022,Baden-Wuerttemberg,4th Quintile,(3a) Lower Tertiary Education,0.07702,50,362,0.04952,0.10452
2022,Baden-Wuerttemberg,4th Quintile,(3b) Higher Tertiary Education,0.17271,97,362,0.13372,0.21170
2022,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.09836,43,510,0.07249,0.12424
2022,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18027,114,510,0.14688,0.21367
2022,Baden-Wuerttemberg,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08908,48,510,0.06433,0.11383
2022,Baden-Wuerttemberg,5th Quintile,(3a) Lower Tertiary Education,0.13053,98,510,0.10127,0.15980
2022,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.26758,207,510,0.22912,0.30604
2022,Bavaria,1st Quintile,(1a) Inadequately completed,0.07061,51,352,0.04381,0.09741
2022,Bavaria,1st Quintile,(1b) General Elementary School,0.15296,63,352,0.11531,0.19062
2022,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.23622,89,352,0.19178,0.28066
2022,Bavaria,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13301,51,352,0.09748,0.16853
2022,Bavaria,1st Quintile,(2c_gen) General Maturity Certificate,0.03714,41,352,0.01735,0.05692
2022,Bavaria,1st Quintile,(3b) Higher Tertiary Education,0.08623,57,352,0.05687,0.11560
2022,Bavaria,2nd Quintile,(1b) General Elementary School,0.09049,42,392,0.06205,0.11892
2022,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.27030,141,392,0.22628,0.31432
2022,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15103,91,392,0.11553,0.18652
2022,Bavaria,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08667,54,392,0.05878,0.11456
2022,Bavaria,2nd Quintile,(3b) Higher Tertiary Education,0.08730,64,392,0.05932,0.11528
2022,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.27489,124,399,0.23103,0.31876
2022,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20650,115,399,0.16673,0.24627
2022,Bavaria,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05586,43,399,0.03330,0.07842
2022,Bavaria,3rd Quintile,(3a) Lower Tertiary Education,0.06366,35,399,0.03967,0.08764
2022,Bavaria,3rd Quintile,(3b) Higher Tertiary Education,0.08897,82,399,0.06100,0.11694
2022,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.15591,76,499,0.12404,0.18777
2022,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21163,140,499,0.17576,0.24751
2022,Bavaria,4th Quintile,(2c_gen) General Maturity Certificate,0.04427,31,499,0.02621,0.06234
2022,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10355,55,499,0.07679,0.13030
2022,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.06763,67,499,0.04557,0.08968
2022,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.16091,130,499,0.12864,0.19318
