year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.53103,454,740,0.49505,0.56701
2018,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.44506,387,975,0.41385,0.47627
2018,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.55494,588,975,0.52373,0.58615
2018,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.41745,579,1438,0.39196,0.44295
2018,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.58255,859,1438,0.55705,0.60804
2018,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.32833,755,2522,0.31000,0.34666
2018,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.67167,1767,2522,0.65334,0.69000
2019,Primary Level,1st Quintile,(1a) Inadequately completed,0.91164,1239,1275,0.89605,0.92722
2019,Primary Level,1st Quintile,(1b) General Elementary School,0.08836,36,1275,0.07278,0.10395
2019,Primary Level,2nd Quintile,(1a) Inadequately completed,0.87193,120,120,0.81189,0.93197
2019,Primary Level,3rd Quintile,(1a) Inadequately completed,0.88246,35,35,0.77421,0.99072
2019,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.81375,1243,1507,0.79409,0.83342
2019,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18625,264,1507,0.16658,0.20591
2019,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.79340,495,709,0.76357,0.82322
2019,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20660,214,709,0.17678,0.23643
2019,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.67943,247,396,0.63341,0.72546
2019,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32057,149,396,0.27454,0.36659
2019,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.61089,150,261,0.55162,0.67015
2019,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.38911,111,261,0.32985,0.44838
2019,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.52030,45,123,0.43165,0.60895
2019,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.47970,78,123,0.39105,0.56835
2019,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.01383,63,2438,0.00919,0.01847
2019,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.47569,955,2438,0.45587,0.49552
2019,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32370,701,2438,0.30512,0.34228
2019,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.18644,719,2438,0.17098,0.20191
2019,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.50873,1143,2531,0.48925,0.52821
2019,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39135,1092,2531,0.37233,0.41037
2019,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.09135,296,2531,0.08012,0.10258
2019,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.42834,831,2155,0.40744,0.44924
2019,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.46962,1100,2155,0.44854,0.49069
2019,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.09435,224,2155,0.08201,0.10670
2019,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.38921,687,1893,0.36724,0.41118
2019,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.50853,1000,1893,0.48600,0.53106
2019,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.09800,206,1893,0.08461,0.11140
2019,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.36272,396,1410,0.33761,0.38782
2019,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.52579,796,1410,0.49971,0.55186
2019,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.10621,218,1410,0.09012,0.12230
2019,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.41673,40,40,0.26200,0.57147
2019,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.44360,69,225,0.37854,0.50866
2019,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.32611,102,225,0.26472,0.38751
2019,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.21250,54,225,0.15892,0.26607
2019,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.14605,62,286,0.10505,0.18705
2019,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.52765,138,286,0.46969,0.58561
2019,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.32500,86,286,0.27062,0.37938
2019,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.21392,71,315,0.16856,0.25928
2019,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47471,151,315,0.41948,0.52994
2019,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.31049,93,315,0.25931,0.36167
2019,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.16901,56,372,0.13087,0.20714
2019,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43371,178,372,0.38328,0.48414
2019,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.39625,138,372,0.34648,0.44602
2019,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.39383,175,944,0.36265,0.42502
2019,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.60617,769,944,0.57498,0.63735
2019,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.47891,260,666,0.44094,0.51688
2019,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.52109,406,666,0.48312,0.55906
2019,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.43532,371,941,0.40363,0.46702
2019,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.56468,570,941,0.53298,0.59637
2019,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.37653,492,1283,0.35000,0.40305
2019,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.62347,791,1283,0.59695,0.65000
2019,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.33339,749,2423,0.31462,0.35217
2019,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.66661,1674,2423,0.64783,0.68538
2020,Primary Level,1st Quintile,(1a) Inadequately completed,0.90696,1002,1033,0.88924,0.92468
2020,Primary Level,1st Quintile,(1b) General Elementary School,0.09304,31,1033,0.07532,0.11076
2020,Primary Level,2nd Quintile,(1a) Inadequately completed,0.81643,134,134,0.75064,0.88223
2020,Primary Level,3rd Quintile,(1a) Inadequately completed,0.78994,32,32,0.64655,0.93334
2020,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.78995,1119,1374,0.76840,0.81149
2020,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21005,255,1374,0.18851,0.23160
2020,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.78107,454,668,0.74969,0.81246
2020,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21893,214,668,0.18754,0.25031
2020,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.64953,230,384,0.60174,0.69731
2020,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.35047,154,384,0.30269,0.39826
2020,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.58051,120,239,0.51782,0.64321
2020,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.41949,119,239,0.35679,0.48218
2020,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.62530,60,148,0.54705,0.70355
2020,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.37470,88,148,0.29645,0.45295
2020,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.01504,67,2392,0.01016,0.01992
2020,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.48006,910,2392,0.46004,0.50009
2020,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32511,706,2392,0.30633,0.34389
2020,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.17958,709,2392,0.16419,0.19496
2020,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.50346,1123,2471,0.48374,0.52318
2020,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.40668,1082,2471,0.38731,0.42605
2020,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.07985,266,2471,0.06916,0.09054
2020,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.42002,762,1986,0.39830,0.44173
2020,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.47980,1006,1986,0.45782,0.50178
2020,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.09587,218,1986,0.08292,0.10882
2020,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.40894,644,1902,0.38684,0.43105
2020,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.49642,1038,1902,0.47394,0.51890
2020,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.09151,220,1902,0.07855,0.10447
2020,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.30943,379,1601,0.28678,0.33208
2020,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.55196,928,1601,0.52760,0.57633
2020,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.13624,294,1601,0.11943,0.15305
2020,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.37082,47,47,0.23123,0.51041
2020,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.31479,57,226,0.25411,0.37548
2020,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.47100,118,226,0.40578,0.53622
2020,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.21183,51,226,0.15844,0.26522
2020,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.21719,64,264,0.16735,0.26702
2020,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.48420,120,264,0.42380,0.54460
2020,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.29771,80,264,0.24245,0.35297
2020,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.16643,61,345,0.12707,0.20579
2020,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.50225,172,345,0.44941,0.55509
2020,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.33132,112,345,0.28158,0.38106
2020,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.17111,82,485,0.13755,0.20466
2020,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.42118,227,485,0.37719,0.46517
2020,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.40612,176,485,0.36237,0.44987
2020,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.43874,169,880,0.40593,0.47154
2020,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.56126,711,880,0.52846,0.59407
2020,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.48770,290,696,0.45054,0.52486
2020,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.51230,406,696,0.47514,0.54946
2020,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.43055,391,970,0.39938,0.46173
2020,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.56945,579,970,0.53827,0.60062
2020,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.39267,554,1445,0.36748,0.41786
2020,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.60733,891,1445,0.58214,0.63252
2020,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.34659,943,3065,0.32974,0.36344
2020,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.65341,2122,3065,0.63656,0.67026
2021,Primary Level,1st Quintile,(1a) Inadequately completed,0.93247,684,684,0.91365,0.95129
2021,Primary Level,2nd Quintile,(1a) Inadequately completed,0.81514,107,107,0.74124,0.88904
2021,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.78429,677,852,0.75665,0.81192
2021,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21571,175,852,0.18808,0.24335
2021,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.75584,296,426,0.71500,0.79669
2021,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.24416,130,426,0.20331,0.28500
2021,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.68184,129,229,0.62138,0.74230
2021,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31816,100,229,0.25770,0.37862
2021,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.68280,87,166,0.61179,0.75381
2021,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31720,79,166,0.24619,0.38821
2021,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.50738,40,99,0.40840,0.60636
2021,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.49262,59,99,0.39364,0.59160
2021,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.01706,57,1737,0.01097,0.02315
2021,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.49588,640,1737,0.47236,0.51940
2021,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.30531,505,1737,0.28364,0.32697
2021,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.18173,535,1737,0.16359,0.19987
2021,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.46754,676,1643,0.44341,0.49168
2021,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.42060,741,1643,0.39672,0.44447
2021,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.10397,226,1643,0.08920,0.11873
2021,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.41825,521,1415,0.39254,0.44396
2021,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.45452,703,1415,0.42857,0.48048
2021,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.11995,191,1415,0.10301,0.13688
2021,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.38564,376,1216,0.35827,0.41301
2021,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.49309,668,1216,0.46498,0.52121
2021,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.11534,172,1216,0.09738,0.13330
2021,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.32703,270,1114,0.29946,0.35459
2021,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.54519,624,1114,0.51593,0.57444
2021,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.12483,220,1114,0.10541,0.14425
2021,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.38666,36,36,0.22532,0.54799
2021,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.28279,42,167,0.21428,0.35130
2021,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.54914,90,167,0.47344,0.62483
2021,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.16573,35,167,0.10917,0.22230
2021,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.23482,42,188,0.17406,0.29557
2021,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.33006,78,188,0.26266,0.39745
2021,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.43513,68,188,0.36407,0.50619
