year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09655,242,2612,0.08522,0.10788
2019,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08645,205,2612,0.07567,0.09723
2019,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.06037,168,2612,0.05123,0.06950
2019,17-29 y.,Direct migration background,(0) No qualification (yet),0.05005,73,1398,0.03862,0.06148
2019,17-29 y.,Direct migration background,(1a) Inadequately completed,0.09463,449,1398,0.07928,0.10998
2019,17-29 y.,Direct migration background,(1b) General Elementary School,0.17160,325,1398,0.15183,0.19138
2019,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.09139,43,1398,0.07628,0.10650
2019,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09637,94,1398,0.08090,0.11185
2019,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13341,211,1398,0.11558,0.15124
2019,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08608,45,1398,0.07138,0.10079
2019,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.12736,158,1398,0.10988,0.14485
2019,17-29 y.,Indirect migration background,(0) No qualification (yet),0.11331,144,645,0.08883,0.13779
2019,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10992,84,645,0.08576,0.13408
2019,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.03493,34,645,0.02075,0.04911
2019,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21822,168,645,0.18632,0.25012
2019,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.22786,171,645,0.19546,0.26025
2019,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08198,44,645,0.06079,0.10317
2019,30-45 y.,No migration background,(1a) Inadequately completed,0.01084,53,4036,0.00764,0.01403
2019,30-45 y.,No migration background,(1b) General Elementary School,0.04319,163,4036,0.03692,0.04947
2019,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.10230,442,4036,0.09295,0.11165
2019,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29357,1310,4036,0.27952,0.30762
2019,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02339,103,4036,0.01872,0.02805
2019,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14910,619,4036,0.13811,0.16009
2019,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.13701,540,4036,0.12640,0.14762
2019,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20482,806,4036,0.19237,0.21728
2019,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09767,747,3133,0.08727,0.10807
2019,30-45 y.,Direct migration background,(1b) General Elementary School,0.12453,495,3133,0.11297,0.13610
2019,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13805,273,3133,0.12596,0.15013
2019,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08889,156,3133,0.07892,0.09886
2019,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08760,337,3133,0.07770,0.09751
2019,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12889,279,3133,0.11715,0.14062
2019,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.04173,67,3133,0.03473,0.04873
2019,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.27137,779,3133,0.25579,0.28694
2019,30-45 y.,Indirect migration background,(1b) General Elementary School,0.06414,37,481,0.04222,0.08605
2019,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.19500,86,481,0.15956,0.23045
2019,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19131,137,481,0.15612,0.22649
2019,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.13057,76,481,0.10042,0.16071
2019,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.15058,55,481,0.11859,0.18258
2019,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.18959,90,481,0.15452,0.22465
2019,46-65 y.,No migration background,(1a) Inadequately completed,0.00862,68,8520,0.00666,0.01059
2019,46-65 y.,No migration background,(1b) General Elementary School,0.03934,256,8520,0.03521,0.04346
2019,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.22401,1453,8520,0.21515,0.23286
2019,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37832,3113,8520,0.36802,0.38862
2019,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.01268,151,8520,0.01030,0.01505
2019,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10227,902,8520,0.09584,0.10871
2019,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09176,979,8520,0.08563,0.09789
2019,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13534,1598,8520,0.12808,0.14261
2019,46-65 y.,Direct migration background,(1a) Inadequately completed,0.09100,350,2078,0.07864,0.10337
2019,46-65 y.,Direct migration background,(1b) General Elementary School,0.15855,314,2078,0.14284,0.17426
2019,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24278,330,2078,0.22434,0.26122
2019,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04933,86,2078,0.04001,0.05864
2019,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07422,197,2078,0.06295,0.08550
2019,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15163,264,2078,0.13620,0.16705
2019,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.01967,39,2078,0.01370,0.02564
2019,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.18432,498,2078,0.16764,0.20100
2019,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.25503,48,208,0.19565,0.31441
2019,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23384,60,208,0.17618,0.29151
2019,46-65 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10062,31,208,0.05964,0.14160
2019,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.17950,69,208,0.12722,0.23178
2019,66 and older,No migration background,(1a) Inadequately completed,0.00858,35,4659,0.00593,0.01122
2019,66 and older,No migration background,(1b) General Elementary School,0.10895,383,4659,0.10000,0.11789
2019,66 and older,No migration background,(1c) Basic Vocational Qualification,0.39332,1633,4659,0.37929,0.40734
2019,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.21469,1047,4659,0.20290,0.22648
2019,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.01216,58,4659,0.00901,0.01531
2019,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03706,178,4659,0.03164,0.04249
2019,66 and older,No migration background,(3a) Lower Tertiary Education,0.09107,510,4659,0.08281,0.09934
2019,66 and older,No migration background,(3b) Higher Tertiary Education,0.12692,815,4659,0.11736,0.13648
2019,66 and older,Direct migration background,(1a) Inadequately completed,0.06102,45,431,0.03840,0.08364
2019,66 and older,Direct migration background,(1b) General Elementary School,0.22749,79,431,0.18787,0.26711
2019,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.22700,104,431,0.18741,0.26660
2019,66 and older,Direct migration background,(2c_gen) General Maturity Certificate,0.08101,32,431,0.05522,0.10680
2019,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14015,64,431,0.10734,0.17296
2019,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.16929,107,431,0.13384,0.20474
2020,17-29 y.,No migration background,(0) No qualification (yet),0.11177,432,2519,0.09946,0.12407
2020,17-29 y.,No migration background,(1b) General Elementary School,0.05797,196,2519,0.04884,0.06709
2020,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.03725,115,2519,0.02985,0.04465
2020,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.21467,604,2519,0.19863,0.23070
2020,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17845,579,2519,0.16350,0.19341
2020,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10042,240,2519,0.08868,0.11216
2020,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08726,194,2519,0.07624,0.09828
2020,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05626,159,2519,0.04726,0.06526
2020,17-29 y.,Direct migration background,(0) No qualification (yet),0.07237,179,2080,0.06124,0.08351
2020,17-29 y.,Direct migration background,(1a) Inadequately completed,0.10473,477,2080,0.09157,0.11789
2020,17-29 y.,Direct migration background,(1b) General Elementary School,0.19073,425,2080,0.17384,0.20761
2020,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.06974,90,2080,0.05880,0.08069
2020,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10786,111,2080,0.09452,0.12119
2020,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.15166,347,2080,0.13624,0.16708
2020,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.05229,91,2080,0.04272,0.06186
2020,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.09197,360,2080,0.07955,0.10439
2020,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12356,153,672,0.09866,0.14846
2020,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10435,79,672,0.08122,0.12748
2020,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.03731,37,672,0.02297,0.05166
2020,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21161,160,672,0.18071,0.24252
2020,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.21648,164,672,0.18532,0.24764
2020,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.09323,48,672,0.07123,0.11523
2020,17-29 y.,Indirect migration background,(3a) Lower Tertiary Education,0.04554,31,672,0.02976,0.06131
2020,30-45 y.,No migration background,(1a) Inadequately completed,0.00928,42,3613,0.00615,0.01241
2020,30-45 y.,No migration background,(1b) General Elementary School,0.04587,160,3613,0.03905,0.05269
2020,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.09171,367,3613,0.08229,0.10112
2020,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28371,1133,3613,0.26901,0.29842
2020,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02425,97,3613,0.01923,0.02927
2020,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14970,547,3613,0.13806,0.16133
2020,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.14572,509,3613,0.13421,0.15723
2020,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20862,758,3613,0.19536,0.22187
2020,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09635,866,3928,0.08712,0.10558
2020,30-45 y.,Direct migration background,(1b) General Elementary School,0.14765,622,3928,0.13656,0.15875
2020,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.11192,291,3928,0.10206,0.12178
2020,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09134,149,3928,0.08233,0.10036
2020,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08164,528,3928,0.07307,0.09020
2020,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10674,357,3928,0.09708,0.11640
2020,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.05552,70,3928,0.04836,0.06269
2020,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.27367,1045,3928,0.25972,0.28761
2020,30-45 y.,Indirect migration background,(1b) General Elementary School,0.07515,37,467,0.05121,0.09909
2020,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.20585,82,467,0.16914,0.24256
2020,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20126,129,467,0.16485,0.23766
2020,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.15840,75,467,0.12525,0.19155
2020,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.14384,58,467,0.11198,0.17571
2020,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15080,86,467,0.11831,0.18329
2020,46-65 y.,No migration background,(1a) Inadequately completed,0.00813,62,7818,0.00614,0.01012
2020,46-65 y.,No migration background,(1b) General Elementary School,0.03931,235,7818,0.03500,0.04362
2020,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.21669,1290,7818,0.20756,0.22582
2020,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37078,2844,7818,0.36007,0.38149
2020,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.01229,121,7818,0.00985,0.01473
2020,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10758,866,7818,0.10071,0.11445
2020,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09516,902,7818,0.08866,0.10167
2020,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.14221,1498,7818,0.13447,0.14995
2020,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07530,347,2228,0.06434,0.08626
2020,46-65 y.,Direct migration background,(1b) General Elementary School,0.15616,343,2228,0.14108,0.17124
2020,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25256,337,2228,0.23451,0.27061
2020,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05599,82,2228,0.04644,0.06554
2020,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07197,239,2228,0.06124,0.08271
2020,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14727,305,2228,0.13255,0.16198
2020,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.01935,36,2228,0.01363,0.02507
2020,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.18598,539,2228,0.16982,0.20214
2020,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.29893,49,162,0.22821,0.36964
2020,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26747,55,162,0.19910,0.33585
2020,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15703,58,162,0.10083,0.21323
2020,66 and older,No migration background,(1b) General Elementary School,0.10236,339,4345,0.09334,0.11137
2020,66 and older,No migration background,(1c) Basic Vocational Qualification,0.39356,1500,4345,0.37903,0.40809
2020,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.22131,1020,4345,0.20896,0.23365
