year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Lower Saxony,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25524,41,106,0.17184,0.33863
2017,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34264,178,649,0.30610,0.37918
2017,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65736,471,649,0.62082,0.69390
2017,Bremen,Primary Level,(1a) Inadequately completed,0.85037,33,33,0.72678,0.97396
2017,Bremen,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37234,41,79,0.26505,0.47962
2017,Bremen,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.21711,38,79,0.12562,0.30861
2017,Bremen,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67327,40,40,0.52607,0.82047
2017,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.98540,460,460,0.97443,0.99637
2017,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.71228,655,858,0.68197,0.74258
2017,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.28772,203,858,0.25742,0.31803
2017,North Rhine-Westphalia,Upper Secondary Level,(1a) Inadequately completed,0.00742,32,2496,0.00405,0.01078
2017,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.50051,1060,2496,0.48089,0.52013
2017,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36155,860,2496,0.34269,0.38040
2017,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.13053,544,2496,0.11731,0.14375
2017,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27366,63,259,0.21926,0.32807
2017,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.28254,83,259,0.22760,0.33748
2017,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.44379,113,259,0.38317,0.50442
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38018,399,1408,0.35482,0.40555
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61982,1009,1408,0.59445,0.64518
2017,Hesse,Primary Level,(1a) Inadequately completed,0.93003,164,164,0.89086,0.96919
2017,Hesse,Lower Secondary Level,(1b) General Elementary School,0.68457,231,292,0.63118,0.73796
2017,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.31543,61,292,0.26204,0.36882
2017,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43354,271,790,0.39896,0.46812
2017,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40586,323,790,0.37160,0.44013
2017,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.14917,196,790,0.12431,0.17403
2017,Hesse,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.34497,34,34,0.18278,0.50716
2017,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.25913,133,561,0.22283,0.29542
2017,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.74087,428,561,0.70458,0.77717
2017,"Rhineland-Palatinate, Saarland",Primary Level,(1a) Inadequately completed,0.88214,101,101,0.81894,0.94534
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.84278,254,296,0.80124,0.88432
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15722,42,296,0.11568,0.19876
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.59037,386,739,0.55489,0.62585
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28385,221,739,0.25132,0.31638
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11908,132,739,0.09572,0.14245
2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42274,33,33,0.25158,0.59391
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38046,95,331,0.32808,0.43284
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61954,236,331,0.56716,0.67192
2017,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.86141,189,189,0.81202,0.91080
2017,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.79126,335,433,0.75293,0.82958
2017,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20874,98,433,0.17042,0.24707
2017,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.49955,559,1304,0.47241,0.52670
2017,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38099,521,1304,0.35462,0.40735
2017,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11372,224,1304,0.09648,0.13096
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.25941,47,181,0.19537,0.32344
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43659,79,181,0.36414,0.50905
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30400,55,181,0.23680,0.37120
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36407,279,948,0.33343,0.39472
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63593,669,948,0.60528,0.66657
2017,Bavaria,Primary Level,(1a) Inadequately completed,0.93720,220,220,0.90507,0.96933
2017,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.75560,395,542,0.71938,0.79181
2017,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24440,147,542,0.20819,0.28062
2017,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.57613,1024,2017,0.55456,0.59770
2017,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34065,733,2017,0.31997,0.36134
2017,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07444,260,2017,0.06298,0.08590
2017,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28850,90,258,0.23311,0.34389
2017,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.37540,105,258,0.31620,0.43461
2017,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.33312,63,258,0.27550,0.39075
2017,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38765,360,1101,0.35886,0.41644
2017,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61235,741,1101,0.58356,0.64114
2017,Berlin,Primary Level,(1a) Inadequately completed,0.87295,42,42,0.77101,0.97489
2017,Berlin,Lower Secondary Level,(1b) General Elementary School,0.71329,64,64,0.60162,0.82496
2017,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.29628,98,361,0.24911,0.34345
2017,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.50573,172,361,0.45408,0.55738
2017,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.18230,91,361,0.14241,0.22218
2017,Berlin,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.59847,36,36,0.43607,0.76088
2017,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.33797,125,419,0.29263,0.38332
2017,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.66203,294,419,0.61668,0.70737
2017,Brandenburg,Primary Level,(1a) Inadequately completed,0.47235,65,65,0.35004,0.59467
2017,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.72273,76,76,0.62142,0.82404
2017,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.34269,166,530,0.30224,0.38313
2017,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.62181,309,530,0.58049,0.66314
2017,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03309,55,530,0.01785,0.04834
2017,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53672,39,39,0.37817,0.69527
2017,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.55945,124,261,0.49911,0.61980
2017,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.44055,137,261,0.38020,0.50089
2017,Mecklenburg-Western Pomerania,Lower Secondary Level,(1b) General Elementary School,0.89506,31,31,0.78539,1.00473
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.21178,73,277,0.16358,0.25999
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.71481,204,277,0.66154,0.76808
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42443,61,146,0.34399,0.50488
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57557,85,146,0.49512,0.65601
2017,Saxony,Primary Level,(1a) Inadequately completed,0.64888,75,75,0.54013,0.75764
2017,Saxony,Lower Secondary Level,(1b) General Elementary School,0.44224,87,144,0.36083,0.52364
2017,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.55776,57,144,0.47636,0.63917
2017,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.28072,223,851,0.25051,0.31092
2017,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.64700,564,851,0.61488,0.67913
2017,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06455,64,851,0.04803,0.08107
2017,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.76542,83,83,0.67370,0.85713
2017,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45521,180,459,0.40960,0.50082
2017,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54479,279,459,0.49918,0.59040
2017,Saxony-Anhalt,Primary Level,(1a) Inadequately completed,0.76353,51,51,0.64575,0.88131
2017,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.58742,71,105,0.49280,0.68204
2017,Saxony-Anhalt,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.41258,34,105,0.31796,0.50720
2017,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.35045,155,487,0.30803,0.39287
2017,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.57226,279,487,0.52827,0.61625
2017,Saxony-Anhalt,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06655,53,487,0.04439,0.08871
2017,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.75032,54,54,0.63380,0.86685
2017,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49883,104,230,0.43407,0.56359
2017,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50117,126,230,0.43641,0.56593
2017,Thuringa,Primary Level,(1a) Inadequately completed,0.77312,34,34,0.63022,0.91602
2017,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.69706,53,53,0.57215,0.82196
2017,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.32262,185,562,0.28393,0.36130
2017,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.57208,328,562,0.53114,0.61303
2017,Thuringa,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07854,49,562,0.05628,0.10080
2017,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.57647,47,47,0.43368,0.71927
2017,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45390,94,243,0.39117,0.51662
2017,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54610,149,243,0.48338,0.60883
2018,Schleswig-Holstein,Primary Level,(1a) Inadequately completed,0.92785,85,85,0.87252,0.98318
2018,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.73061,106,145,0.65815,0.80307
2018,Schleswig-Holstein,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26939,39,145,0.19693,0.34185
2018,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41269,168,446,0.36695,0.45843
2018,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.48085,207,446,0.43443,0.52728
2018,Schleswig-Holstein,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10167,71,446,0.07359,0.12975
2018,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48067,84,219,0.41435,0.54699
2018,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51933,135,219,0.45301,0.58565
2018,Hamburg,Lower Secondary Level,(1b) General Elementary School,0.77534,55,55,0.66402,0.88666
2018,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36695,63,167,0.29363,0.44027
2018,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42863,65,167,0.35334,0.50391
2018,Hamburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.19628,39,167,0.13586,0.25670
2018,Hamburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31882,46,183,0.25112,0.38653
2018,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68118,137,183,0.61347,0.74888
2018,Lower Saxony,Primary Level,(1a) Inadequately completed,0.76836,278,278,0.71868,0.81805
2018,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.71442,345,465,0.67332,0.75552
2018,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.28558,120,465,0.24448,0.32668
2018,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42026,435,1188,0.39218,0.44834
2018,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46956,538,1188,0.44117,0.49795
2018,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09991,215,1188,0.08285,0.11697
2018,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48597,51,88,0.38095,0.59100
2018,Lower Saxony,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25813,37,88,0.16617,0.35008
2018,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.33560,178,607,0.29800,0.37319
2018,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.66440,429,607,0.62681,0.70200
2018,Bremen,Primary Level,(1a) Inadequately completed,0.89970,41,41,0.80660,0.99279
2018,Bremen,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43380,41,41,0.28022,0.58739
2018,Bremen,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58829,51,51,0.45188,0.72471
2018,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.97420,439,439,0.95935,0.98905
2018,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.73639,616,819,0.70619,0.76658
2018,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26361,203,819,0.23342,0.29381
2018,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.48609,1003,2349,0.46587,0.50630
2018,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36230,807,2349,0.34286,0.38174
2018,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.14588,539,2349,0.13160,0.16016
2018,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29386,61,249,0.23716,0.35055
2018,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24892,76,249,0.19510,0.30273
2018,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.45595,112,249,0.39396,0.51794
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40388,401,1353,0.37772,0.43003
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59612,952,1353,0.56997,0.62228
2018,Hesse,Primary Level,(1a) Inadequately completed,0.95206,192,192,0.92176,0.98236
2018,Hesse,Lower Secondary Level,(1b) General Elementary School,0.78618,217,271,0.73728,0.83509
2018,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21382,54,271,0.16491,0.26272
2018,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.44143,253,758,0.40606,0.47681
2018,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38601,302,758,0.35133,0.42069
2018,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.16317,203,758,0.13685,0.18949
2018,Hesse,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.40202,36,36,0.23958,0.56446
2018,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.27820,137,535,0.24019,0.31621
2018,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.72180,398,535,0.68379,0.75981
