"pgcasmin","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"(2a) intermediate vocational","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","918","0.345465657547011","0.32847235323585","0.362458961858172"
"(2c_gen) general maturity certificate","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","181","0.355064125995194","0.315710424388844","0.394417827601544"
"(2c_gen) general maturity certificate","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","2090","0.654534342452989","0.637541038141828","0.67152764676415"
"(2c_voc) vocational maturity certificate","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","387","0.644935874004806","0.605582172398456","0.684289575611156"
"(2c_voc) vocational maturity certificate","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","1545","0.351315028469306","0.337551005484945","0.365079051453667"
"(3a) lower tertiary education","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","690","0.4847554439457","0.459802900231941","0.509707987659459"
"(3b) higher tertiary education","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","3076","0.648684971530694","0.634920948546333","0.662448994515055"
"(3b) higher tertiary education","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","851","0.5152445560543","0.490292012340541","0.540197099768059"
"(0) in school","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","936","0.562162506338726","0.537424126011116","0.586900886666336"
"(0) in school","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","152","0.578258049905154","0.513296579239723","0.643219520570585"
"(0) in school","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","609","0.437837493661274","0.413099113333664","0.462575873988884"
"(1a) inadequately completed","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","70","0.421741950094846","0.356780479429415","0.486703420760277"
"(1a) inadequately completed","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2604","0.274269050911205","0.264568734380768","0.283969367441641"
"(1b) general elementary school","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","275","0.195716395510468","0.174903926984708","0.216528864036227"
"(1b) general elementary school","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5522","0.725730949088796","0.716030632558359","0.735431265619232"
"(1c) basic vocational qualification","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1121","0.804283604489532","0.783471135963773","0.825096073015292"
"(1c) basic vocational qualification","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","850","0.137727487982241","0.128619984828125","0.146834991136357"
"(2b) intermediate general qualification","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","167","0.0560485656236774","0.046790092061357","0.0653070391859978"
"(2b) intermediate general qualification","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","4650","0.862272512017759","0.853165008863643","0.871380015171875"
"(2a) intermediate vocational","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2204","0.943951434376323","0.934692960814002","0.953209907938643"
"(2a) intermediate vocational","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1444","0.364150121046407","0.349092496544714","0.379207745548099"
"(2c_gen) general maturity certificate","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","179","0.364552488107068","0.325178262994355","0.403926713219781"
"(2c_gen) general maturity certificate","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
