"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","2011","(noch) kein Abschluss","Berlin","5","0.219753866268073","0.0284622602120251","0.411045472324122"
"Grüne","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Grüne","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Grüne","2011","(noch) kein Abschluss","Sachsen","","","",""
"Grüne","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Grüne","2011","(noch) kein Abschluss","Thueringen","","","",""
"Grüne","2011","Hauptschule","Schleswig-Holstein","8","0.0294882812918859","0.0076253044262069","0.051351258157565"
"Grüne","2011","Hauptschule","Hamburg","1","","",""
"Grüne","2011","Hauptschule","Niedersachsen","17","","",""
"Grüne","2011","Hauptschule","Bremen","2","","",""
"Grüne","2011","Hauptschule","Nordrhein-Westfalen","26","","",""
"Grüne","2011","Hauptschule","Hessen","14","","",""
"Grüne","2011","Hauptschule","Rheinland-Pfalz,Saarland","13","","",""
"Grüne","2011","Hauptschule","Baden-Wuerttemberg","28","","",""
"Grüne","2011","Hauptschule","Bayern","37","0.0247847939968903","0.0164073591698769","0.0331622288239037"
"Grüne","2011","Hauptschule","Saarland","","","",""
"Grüne","2011","Hauptschule","Berlin","3","","",""
"Grüne","2011","Hauptschule","Brandenburg","3","","",""
"Grüne","2011","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Grüne","2011","Hauptschule","Sachsen","","","",""
"Grüne","2011","Hauptschule","Sachsen-Anhalt","1","","",""
"Grüne","2011","Hauptschule","Thueringen","1","","",""
"Grüne","2011","Realschule","Schleswig-Holstein","16","","",""
"Grüne","2011","Realschule","Hamburg","7","0.107265880379143","0.0342503215967477","0.180281439161538"
"Grüne","2011","Realschule","Niedersachsen","21","","",""
"Grüne","2011","Realschule","Bremen","2","","",""
"Grüne","2011","Realschule","Nordrhein-Westfalen","46","0.0531331545865071","0.0378829793261288","0.0683833298468855"
"Grüne","2011","Realschule","Hessen","17","","",""
"Grüne","2011","Realschule","Rheinland-Pfalz,Saarland","16","","",""
"Grüne","2011","Realschule","Baden-Wuerttemberg","61","0.0981764687665913","0.073939779530219","0.122413158002964"
"Grüne","2011","Realschule","Bayern","52","0.0677997585521271","0.0491091101484527","0.0864904069558014"
"Grüne","2011","Realschule","Saarland","","","",""
"Grüne","2011","Realschule","Berlin","15","","",""
"Grüne","2011","Realschule","Brandenburg","3","","",""
"Grüne","2011","Realschule","Mecklenburg-Vorpommern","5","0.0244681717996333","0.0031625659382178","0.0457737776610488"
"Grüne","2011","Realschule","Sachsen","8","0.00984229594878661","0.0018013118280871","0.0178832800694861"
"Grüne","2011","Realschule","Sachsen-Anhalt","1","","",""
"Grüne","2011","Realschule","Thueringen","5","0.017142680712594","0.00326352466834831","0.0310218367568396"
"Grüne","2011","(Fach-)Abitur","Schleswig-Holstein","9","0.115975281505344","0.047501648635841","0.184448914374846"
"Grüne","2011","(Fach-)Abitur","Hamburg","7","0.0892878346145286","0.015259602586037","0.16331606664302"
"Grüne","2011","(Fach-)Abitur","Niedersachsen","25","","",""
"Grüne","2011","(Fach-)Abitur","Bremen","6","0.152370368701711","-0.00513175627834403","0.309872493681766"
"Grüne","2011","(Fach-)Abitur","Nordrhein-Westfalen","64","0.111676108294418","0.0867831598247901","0.136569056764046"
"Grüne","2011","(Fach-)Abitur","Hessen","25","","",""
"Grüne","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Grüne","2011","(Fach-)Abitur","Baden-Wuerttemberg","46","0.15405770606042","0.113342493890441","0.194772918230399"
"Grüne","2011","(Fach-)Abitur","Bayern","39","0.104480394082329","0.0714779524749105","0.137482835689748"
"Grüne","2011","(Fach-)Abitur","Saarland","","","",""
"Grüne","2011","(Fach-)Abitur","Berlin","10","","",""
"Grüne","2011","(Fach-)Abitur","Brandenburg","3","","",""
"Grüne","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Grüne","2011","(Fach-)Abitur","Sachsen","7","0.0615477095468654","0.0176227653975467","0.105472653696184"
"Grüne","2011","(Fach-)Abitur","Sachsen-Anhalt","5","0.140844733139761","0.0615875988972209","0.220101867382301"
"Grüne","2011","(Fach-)Abitur","Thueringen","6","0.0864426043370967","0.0175948238070267","0.155290384867167"
"Grüne","2011","AkademikerIn","Schleswig-Holstein","11","","",""
"Grüne","2011","AkademikerIn","Hamburg","18","","",""
"Grüne","2011","AkademikerIn","Niedersachsen","58","0.166440485797386","0.126906673556883","0.20597429803789"
"Grüne","2011","AkademikerIn","Bremen","8","0.0959730272643516","-0.00608293759998491","0.198028992128688"
"Grüne","2011","AkademikerIn","Nordrhein-Westfalen","154","","",""
"Grüne","2011","AkademikerIn","Hessen","83","0.222702326712706","0.180135515239506","0.265269138185906"
"Grüne","2011","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.174821345759754","0.119641101433088","0.23000159008642"
"Grüne","2011","AkademikerIn","Baden-Wuerttemberg","120","","",""
"Grüne","2011","AkademikerIn","Bayern","129","","",""
"Grüne","2011","AkademikerIn","Saarland","","","",""
"Grüne","2011","AkademikerIn","Berlin","59","0.233587701269007","0.184890353219978","0.282285049318036"
"Grüne","2011","AkademikerIn","Brandenburg","13","","",""
"Grüne","2011","AkademikerIn","Mecklenburg-Vorpommern","9","0.0298559524485908","0.00205879277150261","0.057653112125679"
"Grüne","2011","AkademikerIn","Sachsen","25","","",""
"Grüne","2011","AkademikerIn","Sachsen-Anhalt","16","","",""
"Grüne","2011","AkademikerIn","Thueringen","12","","",""
"Linke","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Linke","2011","(noch) kein Abschluss","Hamburg","1","","",""
"Linke","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Linke","2011","(noch) kein Abschluss","Bremen","","","",""
"Linke","2011","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Linke","2011","(noch) kein Abschluss","Hessen","1","","",""
"Linke","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Linke","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Linke","2011","(noch) kein Abschluss","Bayern","","","",""
"Linke","2011","(noch) kein Abschluss","Saarland","","","",""
"Linke","2011","(noch) kein Abschluss","Berlin","1","","",""
"Linke","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Linke","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Linke","2011","(noch) kein Abschluss","Sachsen","","","",""
"Linke","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Linke","2011","(noch) kein Abschluss","Thueringen","","","",""
"Linke","2011","Hauptschule","Schleswig-Holstein","2","","",""
"Linke","2011","Hauptschule","Hamburg","2","","",""
"Linke","2011","Hauptschule","Niedersachsen","9","0.0101372442525987","0.00270056330903822","0.0175739251961591"
"Linke","2011","Hauptschule","Bremen","1","","",""
"Linke","2011","Hauptschule","Nordrhein-Westfalen","12","","",""
"Linke","2011","Hauptschule","Hessen","3","","",""
"Linke","2011","Hauptschule","Rheinland-Pfalz,Saarland","12","","",""
"Linke","2011","Hauptschule","Baden-Wuerttemberg","5","0.00575002395719654","0.000842829212536429","0.0106572187018566"
"Linke","2011","Hauptschule","Bayern","10","","",""
"Linke","2011","Hauptschule","Saarland","","","",""
"Linke","2011","Hauptschule","Berlin","6","0.0543933871751999","0.0151043479670747","0.0936824263833251"
"Linke","2011","Hauptschule","Brandenburg","21","","",""
"Linke","2011","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Linke","2011","Hauptschule","Sachsen","25","","",""
"Linke","2011","Hauptschule","Sachsen-Anhalt","20","","",""
"Linke","2011","Hauptschule","Thueringen","16","","",""
"Linke","2011","Realschule","Schleswig-Holstein","2","","",""
"Linke","2011","Realschule","Hamburg","1","","",""
"Linke","2011","Realschule","Niedersachsen","4","0.00656678644130422","-0.000201834793801104","0.0133354076764095"
"Linke","2011","Realschule","Bremen","2","","",""
"Linke","2011","Realschule","Nordrhein-Westfalen","12","","",""
"Linke","2011","Realschule","Hessen","5","0.0138836169470138","0.00122090966383759","0.02654632423019"
"Linke","2011","Realschule","Rheinland-Pfalz,Saarland","2","","",""
"Linke","2011","Realschule","Baden-Wuerttemberg","3","","",""
"Linke","2011","Realschule","Bayern","3","","",""
"Linke","2011","Realschule","Saarland","","","",""
"Linke","2011","Realschule","Berlin","16","","",""
"Linke","2011","Realschule","Brandenburg","20","","",""
"Linke","2011","Realschule","Mecklenburg-Vorpommern","14","","",""
"Linke","2011","Realschule","Sachsen","25","","",""
"Linke","2011","Realschule","Sachsen-Anhalt","20","","",""
"Linke","2011","Realschule","Thueringen","14","","",""
"Linke","2011","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Linke","2011","(Fach-)Abitur","Hamburg","4","0.0458523036341394","-0.0084475984006321","0.100152205668911"
"Linke","2011","(Fach-)Abitur","Niedersachsen","3","","",""
"Linke","2011","(Fach-)Abitur","Bremen","","","",""
"Linke","2011","(Fach-)Abitur","Nordrhein-Westfalen","8","0.0164379561202664","0.00638866744517931","0.0264872447953535"
"Linke","2011","(Fach-)Abitur","Hessen","3","","",""
"Linke","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Linke","2011","(Fach-)Abitur","Baden-Wuerttemberg","2","","",""
"Linke","2011","(Fach-)Abitur","Bayern","4","0.0164475184736459","0.00272480227461157","0.0301702346726802"
"Linke","2011","(Fach-)Abitur","Saarland","","","",""
"Linke","2011","(Fach-)Abitur","Berlin","10","","",""
"Linke","2011","(Fach-)Abitur","Brandenburg","9","0.135500909040906","0.0564448396636273","0.214556978418185"
"Linke","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Linke","2011","(Fach-)Abitur","Sachsen","7","0.0666552690907066","0.0210686426806419","0.112241895500771"
"Linke","2011","(Fach-)Abitur","Sachsen-Anhalt","9","0.180933233707353","0.0932228408765309","0.268643626538175"
"Linke","2011","(Fach-)Abitur","Thueringen","4","0.0122405840330958","-0.0146986202170014","0.0391797882831929"
"Linke","2011","AkademikerIn","Schleswig-Holstein","1","","",""
"Linke","2011","AkademikerIn","Hamburg","6","0.0429355474942243","0.000820995683251467","0.0850500993051971"
"Linke","2011","AkademikerIn","Niedersachsen","3","","",""
"Linke","2011","AkademikerIn","Bremen","","","",""
"Linke","2011","AkademikerIn","Nordrhein-Westfalen","4","0.00511775366740111","0.000233854438846718","0.0100016528959555"
"Linke","2011","AkademikerIn","Hessen","3","","",""
"Linke","2011","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Linke","2011","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Linke","2011","AkademikerIn","Bayern","6","0.00449098965957424","-0.000709627127603155","0.00969160644675163"
"Linke","2011","AkademikerIn","Saarland","","","",""
"Linke","2011","AkademikerIn","Berlin","36","0.133127505851571","0.094028960370087","0.172226051333054"
"Linke","2011","AkademikerIn","Brandenburg","47","0.189117645212715","0.139880835510845","0.238354454914585"
"Linke","2011","AkademikerIn","Mecklenburg-Vorpommern","22","","",""
"Linke","2011","AkademikerIn","Sachsen","46","0.145004076201877","0.107849640384602","0.182158512019152"
"Linke","2011","AkademikerIn","Sachsen-Anhalt","21","","",""
"Linke","2011","AkademikerIn","Thueringen","17","","",""
"Rechte","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Rechte","2011","(noch) kein Abschluss","Hamburg","","","",""
"Rechte","2011","(noch) kein Abschluss","Niedersachsen","1","","",""
"Rechte","2011","(noch) kein Abschluss","Bremen","","","",""
"Rechte","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Rechte","2011","(noch) kein Abschluss","Hessen","","","",""
"Rechte","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Rechte","2011","(noch) kein Abschluss","Bayern","","","",""
"Rechte","2011","(noch) kein Abschluss","Saarland","","","",""
"Rechte","2011","(noch) kein Abschluss","Berlin","","","",""
"Rechte","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Rechte","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Rechte","2011","(noch) kein Abschluss","Sachsen","","","",""
"Rechte","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Rechte","2011","(noch) kein Abschluss","Thueringen","","","",""
"Rechte","2011","Hauptschule","Schleswig-Holstein","2","","",""
"Rechte","2011","Hauptschule","Hamburg","","","",""
"Rechte","2011","Hauptschule","Niedersachsen","","","",""
"Rechte","2011","Hauptschule","Bremen","","","",""
"Rechte","2011","Hauptschule","Nordrhein-Westfalen","3","","",""
"Rechte","2011","Hauptschule","Hessen","1","","",""
"Rechte","2011","Hauptschule","Rheinland-Pfalz,Saarland","4","0.0158814044643104","0.00573336877471277","0.0260294401539081"
"Rechte","2011","Hauptschule","Baden-Wuerttemberg","2","","",""
"Rechte","2011","Hauptschule","Bayern","9","0.00783132905265595","0.00308149255998861","0.0125811655453233"
"Rechte","2011","Hauptschule","Saarland","","","",""
"Rechte","2011","Hauptschule","Berlin","2","","",""
"Rechte","2011","Hauptschule","Brandenburg","1","","",""
"Rechte","2011","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Rechte","2011","Hauptschule","Sachsen","2","","",""
"Rechte","2011","Hauptschule","Sachsen-Anhalt","3","","",""
"Rechte","2011","Hauptschule","Thueringen","3","","",""
"Rechte","2011","Realschule","Schleswig-Holstein","","","",""
"Rechte","2011","Realschule","Hamburg","","","",""
"Rechte","2011","Realschule","Niedersachsen","3","","",""
"Rechte","2011","Realschule","Bremen","","","",""
"Rechte","2011","Realschule","Nordrhein-Westfalen","2","","",""
"Rechte","2011","Realschule","Hessen","4","0.0188999673024708","0.00416333183707809","0.0336366027678635"
"Rechte","2011","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Rechte","2011","Realschule","Baden-Wuerttemberg","1","","",""
"Rechte","2011","Realschule","Bayern","4","0.00933044912634294","0.00218266593749082","0.0164782323151951"
"Rechte","2011","Realschule","Saarland","","","",""
"Rechte","2011","Realschule","Berlin","8","0.0706969304557158","0.0365935689391502","0.104800291972281"
"Rechte","2011","Realschule","Brandenburg","2","","",""
"Rechte","2011","Realschule","Mecklenburg-Vorpommern","3","","",""
"Rechte","2011","Realschule","Sachsen","11","","",""
"Rechte","2011","Realschule","Sachsen-Anhalt","1","","",""
"Rechte","2011","Realschule","Thueringen","10","","",""
"Rechte","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Rechte","2011","(Fach-)Abitur","Hamburg","","","",""
"Rechte","2011","(Fach-)Abitur","Niedersachsen","2","","",""
"Rechte","2011","(Fach-)Abitur","Bremen","","","",""
"Rechte","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Rechte","2011","(Fach-)Abitur","Hessen","1","","",""
"Rechte","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2011","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Rechte","2011","(Fach-)Abitur","Bayern","2","","",""
"Rechte","2011","(Fach-)Abitur","Saarland","","","",""
"Rechte","2011","(Fach-)Abitur","Berlin","1","","",""
"Rechte","2011","(Fach-)Abitur","Brandenburg","1","","",""
"Rechte","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Rechte","2011","(Fach-)Abitur","Sachsen","1","","",""
"Rechte","2011","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Rechte","2011","(Fach-)Abitur","Thueringen","","","",""
"Rechte","2011","AkademikerIn","Schleswig-Holstein","1","","",""
"Rechte","2011","AkademikerIn","Hamburg","","","",""
"Rechte","2011","AkademikerIn","Niedersachsen","","","",""
"Rechte","2011","AkademikerIn","Bremen","","","",""
"Rechte","2011","AkademikerIn","Nordrhein-Westfalen","","","",""
"Rechte","2011","AkademikerIn","Hessen","","","",""
"Rechte","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2011","AkademikerIn","Baden-Wuerttemberg","","","",""
"Rechte","2011","AkademikerIn","Bayern","1","","",""
"Rechte","2011","AkademikerIn","Saarland","","","",""
"Rechte","2011","AkademikerIn","Berlin","2","","",""
"Rechte","2011","AkademikerIn","Brandenburg","","","",""
"Rechte","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Rechte","2011","AkademikerIn","Sachsen","2","","",""
"Rechte","2011","AkademikerIn","Sachsen-Anhalt","","","",""
"Rechte","2011","AkademikerIn","Thueringen","","","",""
"AfD","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"AfD","2011","(noch) kein Abschluss","Hamburg","","","",""
"AfD","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"AfD","2011","(noch) kein Abschluss","Bremen","","","",""
"AfD","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"AfD","2011","(noch) kein Abschluss","Hessen","","","",""
"AfD","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"AfD","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"AfD","2011","(noch) kein Abschluss","Bayern","","","",""
"AfD","2011","(noch) kein Abschluss","Saarland","","","",""
"AfD","2011","(noch) kein Abschluss","Berlin","","","",""
"AfD","2011","(noch) kein Abschluss","Brandenburg","","","",""
"AfD","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"AfD","2011","(noch) kein Abschluss","Sachsen","","","",""
"AfD","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"AfD","2011","(noch) kein Abschluss","Thueringen","","","",""
