year,bula_h,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.23244,255,983,0.20602,0.25886
2019,North Rhine-Westphalia,5th Quintile,FDP,0.05500,62,983,0.04074,0.06926
2019,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.15101,157,983,0.12861,0.17340
2019,Hesse,1st Quintile,Not leaning towards specific party,0.69536,173,173,0.62658,0.76415
2019,Hesse,2nd Quintile,Not leaning towards specific party,0.68936,155,155,0.61627,0.76245
2019,Hesse,3rd Quintile,Not leaning towards specific party,0.61572,160,198,0.54779,0.68364
2019,Hesse,3rd Quintile,CDU/CSU,0.11083,38,198,0.06700,0.15467
2019,Hesse,4th Quintile,Not leaning towards specific party,0.50982,146,222,0.44391,0.57573
2019,Hesse,4th Quintile,CDU/CSU,0.16146,35,222,0.11294,0.20997
2019,Hesse,4th Quintile,Bündnis90/Grüne,0.16409,41,222,0.11526,0.21292
2019,Hesse,5th Quintile,Not leaning towards specific party,0.48627,177,356,0.43427,0.53826
2019,Hesse,5th Quintile,SPD,0.09723,51,356,0.06641,0.12806
2019,Hesse,5th Quintile,CDU/CSU,0.12810,58,356,0.09334,0.16287
2019,Hesse,5th Quintile,Bündnis90/Grüne,0.13169,70,356,0.09651,0.16686
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.63446,200,200,0.56755,0.70137
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.65461,192,227,0.59261,0.71660
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,CDU/CSU,0.08145,35,227,0.04579,0.11711
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.64580,147,181,0.57593,0.71567
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.15469,34,181,0.10186,0.20751
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.52632,120,156,0.44772,0.60493
2019,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.17888,36,156,0.11855,0.23922
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.44678,122,176,0.37312,0.52044
2019,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.24079,54,176,0.17744,0.30414
2019,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.66025,198,231,0.59904,0.72146
2019,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.08944,33,231,0.05256,0.12633
2019,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.62339,249,338,0.57165,0.67512
2019,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.09567,39,338,0.06427,0.12708
2019,Baden-Wuerttemberg,2nd Quintile,Bündnis90/Grüne,0.10643,50,338,0.07350,0.13935
2019,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.54498,261,443,0.49855,0.59140
2019,Baden-Wuerttemberg,3rd Quintile,SPD,0.07695,33,443,0.05210,0.10180
2019,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.16714,73,443,0.13236,0.20193
2019,Baden-Wuerttemberg,3rd Quintile,Bündnis90/Grüne,0.12578,76,443,0.09486,0.15669
2019,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.50118,265,499,0.45727,0.54510
2019,Baden-Wuerttemberg,4th Quintile,SPD,0.10732,49,499,0.08014,0.13451
2019,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.17259,91,499,0.13940,0.20578
2019,Baden-Wuerttemberg,4th Quintile,Bündnis90/Grüne,0.16199,94,499,0.12963,0.19435
2019,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.45619,297,663,0.41825,0.49414
2019,Baden-Wuerttemberg,5th Quintile,SPD,0.07217,56,663,0.05246,0.09189
2019,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.16206,119,663,0.13398,0.19013
2019,Baden-Wuerttemberg,5th Quintile,FDP,0.04611,33,663,0.03014,0.06209
2019,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.19836,158,663,0.16799,0.22874
2019,Bavaria,1st Quintile,Not leaning towards specific party,0.65155,311,406,0.60515,0.69796
2019,Bavaria,1st Quintile,CDU/CSU,0.12814,50,406,0.09559,0.16069
2019,Bavaria,1st Quintile,Bündnis90/Grüne,0.08978,45,406,0.06194,0.11762
2019,Bavaria,2nd Quintile,Not leaning towards specific party,0.66760,446,629,0.63075,0.70444
2019,Bavaria,2nd Quintile,SPD,0.04805,37,629,0.03132,0.06478
2019,Bavaria,2nd Quintile,CDU/CSU,0.15003,94,629,0.12210,0.17796
2019,Bavaria,2nd Quintile,Bündnis90/Grüne,0.05294,52,629,0.03543,0.07046
2019,Bavaria,3rd Quintile,Not leaning towards specific party,0.55135,392,637,0.51269,0.59000
2019,Bavaria,3rd Quintile,SPD,0.07714,55,637,0.05641,0.09788
2019,Bavaria,3rd Quintile,CDU/CSU,0.14887,127,637,0.12121,0.17654
2019,Bavaria,3rd Quintile,Bündnis90/Grüne,0.11679,63,637,0.09183,0.14175
2019,Bavaria,4th Quintile,Not leaning towards specific party,0.56656,390,658,0.52867,0.60445
2019,Bavaria,4th Quintile,SPD,0.03537,39,658,0.02124,0.04949
2019,Bavaria,4th Quintile,CDU/CSU,0.17075,118,658,0.14197,0.19952
2019,Bavaria,4th Quintile,Bündnis90/Grüne,0.14217,111,658,0.11547,0.16888
2019,Bavaria,5th Quintile,Not leaning towards specific party,0.47533,383,810,0.44092,0.50975
2019,Bavaria,5th Quintile,SPD,0.05803,57,810,0.04192,0.07415
2019,Bavaria,5th Quintile,CDU/CSU,0.21424,200,810,0.18597,0.24251
2019,Bavaria,5th Quintile,FDP,0.04522,31,810,0.03090,0.05954
2019,Bavaria,5th Quintile,Bündnis90/Grüne,0.13317,139,810,0.10976,0.15659
2019,Berlin,1st Quintile,Not leaning towards specific party,0.61627,123,123,0.52998,0.70256
2019,Berlin,2nd Quintile,Not leaning towards specific party,0.48757,91,91,0.38431,0.59084
2019,Berlin,3rd Quintile,Not leaning towards specific party,0.49978,72,72,0.38347,0.61608
2019,Berlin,4th Quintile,Not leaning towards specific party,0.47587,65,65,0.35351,0.59822
2019,Berlin,5th Quintile,Not leaning towards specific party,0.38791,66,103,0.29335,0.48248
2019,Berlin,5th Quintile,Bündnis90/Grüne,0.20495,37,103,0.12661,0.28329
2019,Brandenburg,1st Quintile,Not leaning towards specific party,0.80447,203,203,0.74977,0.85916
2019,Brandenburg,2nd Quintile,Not leaning towards specific party,0.79292,177,177,0.73306,0.85279
2019,Brandenburg,3rd Quintile,Not leaning towards specific party,0.68567,127,127,0.60461,0.76673
2019,Brandenburg,4th Quintile,Not leaning towards specific party,0.64119,103,103,0.54810,0.73427
2019,Brandenburg,5th Quintile,Not leaning towards specific party,0.46845,61,61,0.34219,0.59472
2019,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.72632,117,117,0.64518,0.80745
2019,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.69428,104,104,0.60530,0.78325
2019,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.61808,68,68,0.50174,0.73442
2019,Mecklenburg-Western Pomerania,4th Quintile,Not leaning towards specific party,0.69486,41,41,0.55216,0.83756
2019,Saxony,1st Quintile,Not leaning towards specific party,0.68123,204,204,0.61713,0.74534
2019,Saxony,2nd Quintile,Not leaning towards specific party,0.69379,250,318,0.64305,0.74453
2019,Saxony,2nd Quintile,PDS/Linke,0.08183,35,318,0.05166,0.11201
2019,Saxony,2nd Quintile,AfD,0.08033,33,318,0.05041,0.11025
2019,Saxony,3rd Quintile,Not leaning towards specific party,0.64712,233,270,0.59002,0.70423
2019,Saxony,3rd Quintile,CDU/CSU,0.09539,37,270,0.06028,0.13049
2019,Saxony,4th Quintile,Not leaning towards specific party,0.57810,135,135,0.49448,0.66172
2019,Saxony,5th Quintile,Not leaning towards specific party,0.51024,95,95,0.40918,0.61130
2019,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.70362,179,179,0.63653,0.77071
2019,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.65728,140,140,0.57837,0.73618
2019,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.64091,92,92,0.54234,0.73947
2019,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.61033,68,68,0.49355,0.72710
2019,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.54275,45,45,0.39555,0.68995
2019,Thuringa,1st Quintile,Not leaning towards specific party,0.76837,142,142,0.69873,0.83800
2019,Thuringa,2nd Quintile,Not leaning towards specific party,0.75519,159,159,0.68814,0.82223
2019,Thuringa,3rd Quintile,Not leaning towards specific party,0.62150,112,112,0.53127,0.71173
2019,Thuringa,4th Quintile,Not leaning towards specific party,0.57196,70,70,0.45521,0.68871
2019,Thuringa,5th Quintile,Not leaning towards specific party,0.56136,51,51,0.42382,0.69891
2020,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.70253,222,222,0.64225,0.76280
2020,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.59251,110,110,0.50027,0.68476
2020,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.58537,105,105,0.49068,0.68005
2020,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.46587,70,70,0.34816,0.58357
2020,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.46085,76,174,0.38657,0.53513
2020,Schleswig-Holstein,5th Quintile,CDU/CSU,0.27083,55,174,0.20461,0.33706
2020,Schleswig-Holstein,5th Quintile,Bündnis90/Grüne,0.10547,43,174,0.05970,0.15124
2020,Hamburg,1st Quintile,Not leaning towards specific party,0.40686,84,84,0.30118,0.51255
2020,Hamburg,2nd Quintile,Not leaning towards specific party,0.35665,31,31,0.18524,0.52806
2020,Hamburg,3rd Quintile,Not leaning towards specific party,0.41849,38,38,0.25953,0.57744
2020,Hamburg,4th Quintile,Not leaning towards specific party,0.50259,38,38,0.34148,0.66370
2020,Hamburg,5th Quintile,Not leaning towards specific party,0.26793,51,87,0.17433,0.36154
2020,Hamburg,5th Quintile,Bündnis90/Grüne,0.17186,36,87,0.09213,0.25160
2020,Lower Saxony,1st Quintile,Not leaning towards specific party,0.72955,585,714,0.69695,0.76216
2020,Lower Saxony,1st Quintile,SPD,0.12608,54,714,0.10171,0.15044
2020,Lower Saxony,1st Quintile,CDU/CSU,0.06465,44,714,0.04660,0.08270
2020,Lower Saxony,1st Quintile,Bündnis90/Grüne,0.03955,31,714,0.02524,0.05385
2020,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.53421,311,474,0.48926,0.57916
2020,Lower Saxony,2nd Quintile,SPD,0.14301,58,474,0.11146,0.17456
2020,Lower Saxony,2nd Quintile,CDU/CSU,0.17140,64,474,0.13744,0.20536
2020,Lower Saxony,2nd Quintile,Bündnis90/Grüne,0.06890,41,474,0.04607,0.09172
2020,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.46862,183,356,0.41671,0.52053
2020,Lower Saxony,3rd Quintile,SPD,0.17700,58,356,0.13730,0.21671
2020,Lower Saxony,3rd Quintile,CDU/CSU,0.16792,65,356,0.12904,0.20680
2020,Lower Saxony,3rd Quintile,Bündnis90/Grüne,0.12748,50,356,0.09279,0.16218
2020,Lower Saxony,4th Quintile,Not leaning towards specific party,0.46705,205,399,0.41804,0.51607
2020,Lower Saxony,4th Quintile,SPD,0.15774,54,399,0.12193,0.19355
2020,Lower Saxony,4th Quintile,CDU/CSU,0.20599,88,399,0.16625,0.24572
2020,Lower Saxony,4th Quintile,Bündnis90/Grüne,0.10886,52,399,0.07826,0.13946
2020,Lower Saxony,5th Quintile,Not leaning towards specific party,0.41221,221,499,0.36897,0.45544
2020,Lower Saxony,5th Quintile,SPD,0.14584,76,499,0.11484,0.17684
2020,Lower Saxony,5th Quintile,CDU/CSU,0.24687,136,499,0.20900,0.28474
2020,Lower Saxony,5th Quintile,Bündnis90/Grüne,0.09974,66,499,0.07342,0.12606
2020,Bremen,1st Quintile,Not leaning towards specific party,0.69013,84,84,0.59064,0.78962
2020,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.68559,1191,1509,0.66216,0.70902
2020,North Rhine-Westphalia,1st Quintile,SPD,0.08356,73,1509,0.06959,0.09752
2020,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.11116,165,1509,0.09529,0.12702
2020,North Rhine-Westphalia,1st Quintile,Bündnis90/Grüne,0.05754,80,1509,0.04578,0.06929
2020,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.63483,614,893,0.60323,0.66643
2020,North Rhine-Westphalia,2nd Quintile,SPD,0.14053,118,893,0.11773,0.16334
2020,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.10876,100,893,0.08833,0.12920
2020,North Rhine-Westphalia,2nd Quintile,Bündnis90/Grüne,0.05303,61,893,0.03833,0.06774
2020,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.53165,494,832,0.49772,0.56557
2020,North Rhine-Westphalia,3rd Quintile,SPD,0.09984,89,832,0.07946,0.12023
2020,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.19206,153,832,0.16528,0.21884
2020,North Rhine-Westphalia,3rd Quintile,Bündnis90/Grüne,0.09445,96,832,0.07456,0.11433
2020,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.50824,425,830,0.47421,0.54227
2020,North Rhine-Westphalia,4th Quintile,SPD,0.11345,105,830,0.09186,0.13504
2020,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.16920,161,830,0.14368,0.19473
2020,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.13547,139,830,0.11217,0.15877
2020,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.35846,393,1167,0.33094,0.38599
2020,North Rhine-Westphalia,5th Quintile,SPD,0.10050,123,1167,0.08324,0.11776
2020,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.24343,348,1167,0.21880,0.26806
2020,North Rhine-Westphalia,5th Quintile,FDP,0.03883,75,1167,0.02774,0.04991
2020,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.20310,228,1167,0.18001,0.22619
2020,Hesse,1st Quintile,Not leaning towards specific party,0.71083,373,373,0.66475,0.75690
2020,Hesse,2nd Quintile,Not leaning towards specific party,0.58001,167,198,0.51109,0.64893
2020,Hesse,2nd Quintile,CDU/CSU,0.11350,31,198,0.06920,0.15779
2020,Hesse,3rd Quintile,Not leaning towards specific party,0.60133,158,229,0.53777,0.66488
2020,Hesse,3rd Quintile,CDU/CSU,0.12564,40,229,0.08262,0.16867
2020,Hesse,3rd Quintile,Bündnis90/Grüne,0.10713,31,229,0.06698,0.14727
2020,Hesse,4th Quintile,Not leaning towards specific party,0.52961,165,298,0.47284,0.58637
2020,Hesse,4th Quintile,SPD,0.09583,37,298,0.06235,0.12931
2020,Hesse,4th Quintile,CDU/CSU,0.11647,44,298,0.07999,0.15296
2020,Hesse,4th Quintile,Bündnis90/Grüne,0.16096,52,298,0.11916,0.20275
2020,Hesse,5th Quintile,Not leaning towards specific party,0.49153,223,445,0.44503,0.53803
2020,Hesse,5th Quintile,SPD,0.07799,44,445,0.05305,0.10294
2020,Hesse,5th Quintile,CDU/CSU,0.17780,96,445,0.14224,0.21337
2020,Hesse,5th Quintile,Bündnis90/Grüne,0.16021,82,445,0.12609,0.19433
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.73056,326,326,0.68232,0.77879
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.66201,179,215,0.59863,0.72539
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.17117,36,215,0.12070,0.22163
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.54243,133,181,0.46965,0.61521
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.21730,48,181,0.15705,0.27755
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.50226,119,199,0.43261,0.57190
2020,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.25924,46,199,0.19820,0.32028
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Bündnis90/Grüne,0.12231,34,199,0.07667,0.16795
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.45234,115,254,0.39101,0.51367
2020,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.11082,33,254,0.07214,0.14950
2020,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.24448,71,254,0.19152,0.29744
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Bündnis90/Grüne,0.14804,35,254,0.10428,0.19180
2020,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.70890,451,530,0.67019,0.74761
2020,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.08254,37,530,0.05909,0.10599
2020,Baden-Wuerttemberg,1st Quintile,Bündnis90/Grüne,0.10462,42,530,0.07854,0.13070
2020,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.59877,243,352,0.54749,0.65005
2020,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.13524,55,352,0.09946,0.17101
2020,Baden-Wuerttemberg,2nd Quintile,Bündnis90/Grüne,0.08830,54,352,0.05861,0.11798
2020,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.55197,259,419,0.50429,0.59964
2020,Baden-Wuerttemberg,3rd Quintile,SPD,0.10978,35,419,0.07981,0.13975
2020,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.15004,62,419,0.11581,0.18428
2020,Baden-Wuerttemberg,3rd Quintile,Bündnis90/Grüne,0.10099,63,419,0.07210,0.12988
2020,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.49675,265,548,0.45485,0.53865
2020,Baden-Wuerttemberg,4th Quintile,SPD,0.09152,45,548,0.06735,0.11568
2020,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.21175,116,548,0.17751,0.24599
2020,Baden-Wuerttemberg,4th Quintile,Bündnis90/Grüne,0.15505,122,548,0.12471,0.18538
2020,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.45320,338,806,0.41881,0.48759
2020,Baden-Wuerttemberg,5th Quintile,SPD,0.07551,60,806,0.05726,0.09376
2020,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.17609,176,806,0.14978,0.20240
2020,Baden-Wuerttemberg,5th Quintile,FDP,0.02925,32,806,0.01761,0.04089
2020,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.20920,200,806,0.18110,0.23730
2020,Bavaria,1st Quintile,Not leaning towards specific party,0.69447,541,653,0.65912,0.72983
2020,Bavaria,1st Quintile,CDU/CSU,0.09877,59,653,0.07587,0.12167
2020,Bavaria,1st Quintile,Bündnis90/Grüne,0.09362,53,653,0.07126,0.11598
2020,Bavaria,2nd Quintile,Not leaning towards specific party,0.60135,436,643,0.56348,0.63923
2020,Bavaria,2nd Quintile,SPD,0.06297,43,643,0.04418,0.08176
2020,Bavaria,2nd Quintile,CDU/CSU,0.21469,115,643,0.18292,0.24645
2020,Bavaria,2nd Quintile,Bündnis90/Grüne,0.04862,49,643,0.03198,0.06525
2020,Bavaria,3rd Quintile,Not leaning towards specific party,0.55373,346,567,0.51278,0.59469
2020,Bavaria,3rd Quintile,SPD,0.08281,47,567,0.06011,0.10552
2020,Bavaria,3rd Quintile,CDU/CSU,0.15535,116,567,0.12550,0.18519
2020,Bavaria,3rd Quintile,Bündnis90/Grüne,0.09678,58,567,0.07242,0.12113
2020,Bavaria,4th Quintile,Not leaning towards specific party,0.53998,439,730,0.50380,0.57616
2020,Bavaria,4th Quintile,SPD,0.05787,47,730,0.04092,0.07482
2020,Bavaria,4th Quintile,CDU/CSU,0.17899,148,730,0.15117,0.20682
2020,Bavaria,4th Quintile,Bündnis90/Grüne,0.15496,96,730,0.12869,0.18123
2020,Bavaria,5th Quintile,Not leaning towards specific party,0.46910,414,980,0.43784,0.50036
2020,Bavaria,5th Quintile,SPD,0.05192,62,980,0.03802,0.06581
2020,Bavaria,5th Quintile,CDU/CSU,0.23307,267,980,0.20659,0.25956
2020,Bavaria,5th Quintile,FDP,0.02937,44,980,0.01879,0.03995
2020,Bavaria,5th Quintile,Bündnis90/Grüne,0.13898,193,980,0.11731,0.16065
2020,Berlin,1st Quintile,Not leaning towards specific party,0.55887,170,170,0.48401,0.63373
2020,Berlin,2nd Quintile,Not leaning towards specific party,0.54672,103,103,0.45011,0.64333
2020,Berlin,3rd Quintile,Not leaning towards specific party,0.61824,85,119,0.53058,0.70590
2020,Berlin,3rd Quintile,Bündnis90/Grüne,0.10460,34,119,0.04938,0.15982
2020,Berlin,4th Quintile,Not leaning towards specific party,0.40409,67,119,0.31555,0.49263
2020,Berlin,4th Quintile,Bündnis90/Grüne,0.27800,52,119,0.19716,0.35883
2020,Berlin,5th Quintile,Not leaning towards specific party,0.30012,71,186,0.23408,0.36616
2020,Berlin,5th Quintile,CDU/CSU,0.18300,42,186,0.12728,0.23872
2020,Berlin,5th Quintile,Bündnis90/Grüne,0.22319,73,186,0.16319,0.28319
2020,Brandenburg,1st Quintile,Not leaning towards specific party,0.71782,224,224,0.65875,0.77689
2020,Brandenburg,2nd Quintile,Not leaning towards specific party,0.71878,183,183,0.65346,0.78410
2020,Brandenburg,3rd Quintile,Not leaning towards specific party,0.70312,117,117,0.61997,0.78626
2020,Brandenburg,4th Quintile,Not leaning towards specific party,0.63001,101,101,0.53538,0.72463
2020,Brandenburg,5th Quintile,Not leaning towards specific party,0.43478,80,113,0.34297,0.52659
2020,Brandenburg,5th Quintile,CDU/CSU,0.20501,33,113,0.13024,0.27977
2020,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.80065,120,120,0.72887,0.87244
2020,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.78330,107,107,0.70487,0.86174
2020,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.69840,53,53,0.57366,0.82315
2020,Saxony,1st Quintile,Not leaning towards specific party,0.61694,258,258,0.55750,0.67637
2020,Saxony,2nd Quintile,Not leaning towards specific party,0.68673,286,349,0.63800,0.73547
2020,Saxony,2nd Quintile,CDU/CSU,0.07537,31,349,0.04763,0.10311
2020,Saxony,2nd Quintile,AfD,0.08857,32,349,0.05872,0.11842
