"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"SPD","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2016","AkademikerIn","kein Migrationshintergrund","580","0.137748855288916","0.127494363185111","0.148003347392721"
"SPD","2016","AkademikerIn","direkter Migrationshintergrund","71","0.0839194839954627","0.068373768562297","0.0994651994286285"
"SPD","2016","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"SPD","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2016","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"CDU/CSU","2016","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"CDU/CSU","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0334466475537664","-0.000944182190717471","0.0678374772982503"
"CDU/CSU","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2016","Hauptschule","kein Migrationshintergrund","936","0.199137036002363","0.187972480055432","0.210301591949293"
"CDU/CSU","2016","Hauptschule","direkter Migrationshintergrund","146","","",""
"CDU/CSU","2016","Hauptschule","indirekter Migrationshintergrund","13","","",""
"CDU/CSU","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2016","Realschule","kein Migrationshintergrund","830","0.163049090544602","0.153036465491055","0.173061715598149"
"CDU/CSU","2016","Realschule","direkter Migrationshintergrund","25","","",""
"CDU/CSU","2016","Realschule","indirekter Migrationshintergrund","29","","",""
"CDU/CSU","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2016","(Fach-)Abitur","kein Migrationshintergrund","358","0.166070738633565","0.150387671685759","0.18175380558137"
"CDU/CSU","2016","(Fach-)Abitur","direkter Migrationshintergrund","99","0.0759403882623269","0.0606961580950589","0.091184618429595"
"CDU/CSU","2016","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"CDU/CSU","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2016","AkademikerIn","kein Migrationshintergrund","921","0.217253137516133","0.204983069722292","0.229523205309975"
"CDU/CSU","2016","AkademikerIn","direkter Migrationshintergrund","128","","",""
"CDU/CSU","2016","AkademikerIn","indirekter Migrationshintergrund","27","","",""
"CDU/CSU","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2016","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"FDP","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FDP","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2016","Hauptschule","kein Migrationshintergrund","33","0.00675124235135951","0.00446191870387253","0.0090405659988465"
"FDP","2016","Hauptschule","direkter Migrationshintergrund","4","0.00375714539008188","0.000783429792621126","0.00673086098754263"
"FDP","2016","Hauptschule","indirekter Migrationshintergrund","2","","",""
"FDP","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2016","Realschule","kein Migrationshintergrund","47","0.00919406755737093","0.00660712423074276","0.0117810108839991"
"FDP","2016","Realschule","direkter Migrationshintergrund","1","","",""
"FDP","2016","Realschule","indirekter Migrationshintergrund","1","","",""
"FDP","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2016","(Fach-)Abitur","kein Migrationshintergrund","26","","",""
"FDP","2016","(Fach-)Abitur","direkter Migrationshintergrund","5","0.00391909396166834","0.00032359438492322","0.00751459353841346"
"FDP","2016","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"FDP","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2016","AkademikerIn","kein Migrationshintergrund","136","","",""
"FDP","2016","AkademikerIn","direkter Migrationshintergrund","9","0.0086590081146513","0.00346433655743512","0.0138536796718675"
"FDP","2016","AkademikerIn","indirekter Migrationshintergrund","8","0.0338545808218065","0.0104815978333448","0.0572275638102682"
"FDP","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2016","(noch) kein Abschluss","kein Migrationshintergrund","23","","",""
"Grüne","2016","(noch) kein Abschluss","direkter Migrationshintergrund","7","0.0257856430097692","0.00929831948163171","0.0422729665379067"
"Grüne","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Grüne","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2016","Hauptschule","kein Migrationshintergrund","91","0.0199823056190045","0.0160700602337431","0.023894551004266"
"Grüne","2016","Hauptschule","direkter Migrationshintergrund","23","","",""
"Grüne","2016","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Grüne","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2016","Realschule","kein Migrationshintergrund","205","","",""
"Grüne","2016","Realschule","direkter Migrationshintergrund","8","0.0288444439969298","0.0103908893504776","0.047297998643382"
"Grüne","2016","Realschule","indirekter Migrationshintergrund","15","","",""
"Grüne","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2016","(Fach-)Abitur","kein Migrationshintergrund","238","","",""
"Grüne","2016","(Fach-)Abitur","direkter Migrationshintergrund","33","0.034984089914225","0.0244105204335386","0.0455576593949114"
"Grüne","2016","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Grüne","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2016","AkademikerIn","kein Migrationshintergrund","691","0.150349886026465","0.139715194978955","0.160984577073974"
"Grüne","2016","AkademikerIn","direkter Migrationshintergrund","67","0.0795477578147258","0.0643763078377433","0.0947192077917084"
"Grüne","2016","AkademikerIn","indirekter Migrationshintergrund","36","0.14260583874167","0.0974157610992832","0.187795916384057"
"Grüne","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2016","(noch) kein Abschluss","kein Migrationshintergrund","6","0.0134270752488747","0.00152134127037783","0.0253328092273717"
"Linke","2016","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.00648326373925873","-0.00186542659548281","0.0148319540740003"
"Linke","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0207856598517585","-0.00650249883435499","0.048073818537872"
"Linke","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2016","Hauptschule","kein Migrationshintergrund","80","0.014262529243418","0.0109476688953119","0.0175773895915242"
"Linke","2016","Hauptschule","direkter Migrationshintergrund","19","","",""
"Linke","2016","Hauptschule","indirekter Migrationshintergrund","9","0.0139799181940217","0.00217531242505976","0.0257845239629835"
"Linke","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2016","Realschule","kein Migrationshintergrund","150","","",""
"Linke","2016","Realschule","direkter Migrationshintergrund","4","0.016219701523025","0.00229214148691469","0.0301472615591353"
"Linke","2016","Realschule","indirekter Migrationshintergrund","5","0.00783932192388758","-0.000993082753426446","0.0166717266012016"
"Linke","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2016","(Fach-)Abitur","kein Migrationshintergrund","85","0.0454114500384384","0.0366371874686866","0.0541857126081901"
"Linke","2016","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Linke","2016","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Linke","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2016","AkademikerIn","kein Migrationshintergrund","223","","",""
"Linke","2016","AkademikerIn","direkter Migrationshintergrund","38","0.03714281594215","0.0265397652257067","0.0477458666585933"
"Linke","2016","AkademikerIn","indirekter Migrationshintergrund","7","0.0604903941884773","0.0296813664841667","0.0912994218927879"
"Linke","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2016","(noch) kein Abschluss","kein Migrationshintergrund","4","0.0104056645940936","-9.13156211545842e-05","0.0209026448093418"
"Rechte","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Rechte","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2016","Hauptschule","kein Migrationshintergrund","29","","",""
"Rechte","2016","Hauptschule","direkter Migrationshintergrund","3","","",""
"Rechte","2016","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Rechte","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2016","Realschule","kein Migrationshintergrund","19","","",""
"Rechte","2016","Realschule","direkter Migrationshintergrund","","","",""
"Rechte","2016","Realschule","indirekter Migrationshintergrund","2","","",""
"Rechte","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2016","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"Rechte","2016","(Fach-)Abitur","direkter Migrationshintergrund","4","0.00327426502988173","-1.32204787374295e-05","0.0065617505385009"
"Rechte","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Rechte","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2016","AkademikerIn","kein Migrationshintergrund","3","","",""
"Rechte","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Rechte","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2016","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"AfD","2016","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"AfD","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"AfD","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2016","Hauptschule","kein Migrationshintergrund","149","","",""
"AfD","2016","Hauptschule","direkter Migrationshintergrund","21","","",""
"AfD","2016","Hauptschule","indirekter Migrationshintergrund","6","0.0178347813117083","0.00452771067689858","0.031141851946518"
"AfD","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2016","Realschule","kein Migrationshintergrund","158","","",""
"AfD","2016","Realschule","direkter Migrationshintergrund","1","","",""
"AfD","2016","Realschule","indirekter Migrationshintergrund","3","","",""
"AfD","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2016","(Fach-)Abitur","kein Migrationshintergrund","53","0.0301142068995748","0.0229119958231933","0.0373164179759563"
"AfD","2016","(Fach-)Abitur","direkter Migrationshintergrund","17","","",""
"AfD","2016","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.0182369658300686","0.00350712377562251","0.0329668078845147"
"AfD","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2016","AkademikerIn","kein Migrationshintergrund","62","0.0144738612269008","0.0109201712134034","0.0180275512403982"
"AfD","2016","AkademikerIn","direkter Migrationshintergrund","10","","",""
"AfD","2016","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"AfD","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Andere","2016","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Andere","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","Hauptschule","kein Migrationshintergrund","17","","",""
"Andere","2016","Hauptschule","direkter Migrationshintergrund","1","","",""
"Andere","2016","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Andere","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","Realschule","kein Migrationshintergrund","32","0.00609582909092017","0.00398609647141663","0.00820556171042372"
"Andere","2016","Realschule","direkter Migrationshintergrund","1","","",""
"Andere","2016","Realschule","indirekter Migrationshintergrund","3","","",""
"Andere","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","(Fach-)Abitur","kein Migrationshintergrund","8","0.00488838949882686","0.00194912527015277","0.00782765372750094"
"Andere","2016","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Andere","2016","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Andere","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","AkademikerIn","kein Migrationshintergrund","22","","",""
"Andere","2016","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","2016","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2017","(noch) kein Abschluss","kein Migrationshintergrund","349","0.703623349273024","0.662897829111832","0.744348869434217"
"keine Parteineigung","2017","(noch) kein Abschluss","direkter Migrationshintergrund","905","0.772498912245854","0.747154197358472","0.797843627133236"
"keine Parteineigung","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","98","0.897649572366979","0.843190171988904","0.952108972745054"
"keine Parteineigung","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2017","Hauptschule","kein Migrationshintergrund","3081","0.578507791513172","0.565061866757746","0.591953716268597"
"keine Parteineigung","2017","Hauptschule","direkter Migrationshintergrund","1579","","",""
"keine Parteineigung","2017","Hauptschule","indirekter Migrationshintergrund","307","0.813990871755559","0.774449337437537","0.85353240607358"
