"plh0033","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","4","0.331759908783422","0.0535132463013203","0.610006571265524"
"Einige Sorgen","2014","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","Sachsen","kein Migrationshintergrund","749","0.465079769993002","0.439922248452471","0.490237291533533"
"Einige Sorgen","2014","Sachsen","direkter Migrationshintergrund","42","0.51269580926573","0.401052504052636","0.624339114478824"
"Einige Sorgen","2014","Sachsen","indirekter Migrationshintergrund","16","","",""
"Einige Sorgen","2014","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","Sachsen-Anhalt","kein Migrationshintergrund","439","0.521016705037023","0.4878596571757","0.554173752898347"
"Einige Sorgen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","37","0.503429991252702","0.383708952875037","0.623151029630367"
"Einige Sorgen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","13","","",""
"Einige Sorgen","2014","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","Thueringen","kein Migrationshintergrund","470","0.491518605362925","0.459405613833209","0.523631596892642"
"Einige Sorgen","2014","Thueringen","direkter Migrationshintergrund","15","","",""
"Einige Sorgen","2014","Thueringen","indirekter Migrationshintergrund","7","0.570009925856787","0.310678888321769","0.829340963391805"
"Einige Sorgen","2014","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Schleswig-Holstein","kein Migrationshintergrund","270","","",""
"Keine Sorgen","2014","Schleswig-Holstein","direkter Migrationshintergrund","35","0.180864930670523","0.124160577502408","0.237569283838638"
"Keine Sorgen","2014","Schleswig-Holstein","indirekter Migrationshintergrund","14","","",""
"Keine Sorgen","2014","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Hamburg","kein Migrationshintergrund","136","","",""
"Keine Sorgen","2014","Hamburg","direkter Migrationshintergrund","20","","",""
"Keine Sorgen","2014","Hamburg","indirekter Migrationshintergrund","13","","",""
"Keine Sorgen","2014","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Niedersachsen","kein Migrationshintergrund","848","0.45177922393098","0.429962850112589","0.47359559774937"
"Keine Sorgen","2014","Niedersachsen","direkter Migrationshintergrund","122","","",""
"Keine Sorgen","2014","Niedersachsen","indirekter Migrationshintergrund","41","0.291490651388912","0.208790899940922","0.374190402836903"
"Keine Sorgen","2014","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Bremen","kein Migrationshintergrund","58","0.370159094350971","0.288709139072079","0.451609049629863"
"Keine Sorgen","2014","Bremen","direkter Migrationshintergrund","8","0.208920283515846","0.11008959053274","0.307750976498951"
"Keine Sorgen","2014","Bremen","indirekter Migrationshintergrund","5","0.266595215046328","0.0262284273325378","0.506962002760119"
"Keine Sorgen","2014","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Nordrhein-Westfalen","kein Migrationshintergrund","1480","","",""
"Keine Sorgen","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","254","","",""
"Keine Sorgen","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","134","","",""
"Keine Sorgen","2014","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Hessen","kein Migrationshintergrund","524","0.414713718627933","0.38748882799422","0.441938609261645"
"Keine Sorgen","2014","Hessen","direkter Migrationshintergrund","97","0.308216818880646","0.265973803175384","0.350459834585909"
"Keine Sorgen","2014","Hessen","indirekter Migrationshintergrund","53","0.366321818041427","0.292583719045337","0.440059917037518"
"Keine Sorgen","2014","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","451","0.400306782183961","0.371139598771096","0.429473965596826"
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","91","0.272829546512274","0.227627563492527","0.318031529532022"
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","25","","",""
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Baden-Wuerttemberg","kein Migrationshintergrund","1021","","",""
"Keine Sorgen","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","199","","",""
"Keine Sorgen","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","96","0.346039548285654","0.293254684545773","0.398824412025534"
"Keine Sorgen","2014","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Bayern","kein Migrationshintergrund","1334","","",""
"Keine Sorgen","2014","Bayern","direkter Migrationshintergrund","243","","",""
"Keine Sorgen","2014","Bayern","indirekter Migrationshintergrund","100","","",""
"Keine Sorgen","2014","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Berlin","kein Migrationshintergrund","266","","",""
"Keine Sorgen","2014","Berlin","direkter Migrationshintergrund","33","0.246824748788878","0.173548261363019","0.320101236214737"
"Keine Sorgen","2014","Berlin","indirekter Migrationshintergrund","19","","",""
"Keine Sorgen","2014","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Brandenburg","kein Migrationshintergrund","238","","",""
"Keine Sorgen","2014","Brandenburg","direkter Migrationshintergrund","11","","",""
"Keine Sorgen","2014","Brandenburg","indirekter Migrationshintergrund","6","0.524416672557601","0.229293504480983","0.819539840634219"
"Keine Sorgen","2014","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","175","","",""
"Keine Sorgen","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","8","0.501604258275996","0.2767821275729","0.726426388979092"
"Keine Sorgen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","4","0.132623319895092","-0.0678079909869043","0.333054630777089"
"Keine Sorgen","2014","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Sachsen","kein Migrationshintergrund","494","0.341990522927264","0.318063827168462","0.365917218686066"
"Keine Sorgen","2014","Sachsen","direkter Migrationshintergrund","19","","",""
"Keine Sorgen","2014","Sachsen","indirekter Migrationshintergrund","4","0.161219538151672","0.0170707233798146","0.305368352923529"
"Keine Sorgen","2014","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Sachsen-Anhalt","kein Migrationshintergrund","226","","",""
"Keine Sorgen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","17","","",""
"Keine Sorgen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","8","0.317956247158695","0.131647918860501","0.504264575456888"
"Keine Sorgen","2014","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Thueringen","kein Migrationshintergrund","291","","",""
"Keine Sorgen","2014","Thueringen","direkter Migrationshintergrund","14","","",""
"Keine Sorgen","2014","Thueringen","indirekter Migrationshintergrund","5","0.308113700246585","0.0662576570137972","0.549969743479372"
"Keine Sorgen","2014","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Schleswig-Holstein","kein Migrationshintergrund","78","0.0983177553538124","0.0759389772005733","0.120696533507051"
"Grosse Sorgen","2015","Schleswig-Holstein","direkter Migrationshintergrund","49","0.297492836154346","0.22752639216044","0.367459280148251"
"Grosse Sorgen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","11","","",""
"Grosse Sorgen","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Hamburg","kein Migrationshintergrund","24","","",""
"Grosse Sorgen","2015","Hamburg","direkter Migrationshintergrund","22","","",""
"Grosse Sorgen","2015","Hamburg","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Niedersachsen","kein Migrationshintergrund","244","","",""
"Grosse Sorgen","2015","Niedersachsen","direkter Migrationshintergrund","130","","",""
"Grosse Sorgen","2015","Niedersachsen","indirekter Migrationshintergrund","18","","",""
"Grosse Sorgen","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Bremen","kein Migrationshintergrund","24","","",""
"Grosse Sorgen","2015","Bremen","direkter Migrationshintergrund","15","","",""
"Grosse Sorgen","2015","Bremen","indirekter Migrationshintergrund","4","0.215171408355872","-0.0276748618978475","0.458017678609592"
"Grosse Sorgen","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Nordrhein-Westfalen","kein Migrationshintergrund","555","0.13690073778081","0.125574062666126","0.148227412895495"
"Grosse Sorgen","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","473","0.308167453874879","0.285015892094292","0.331319015655465"
"Grosse Sorgen","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","130","","",""
"Grosse Sorgen","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Hessen","kein Migrationshintergrund","157","","",""
"Grosse Sorgen","2015","Hessen","direkter Migrationshintergrund","107","","",""
"Grosse Sorgen","2015","Hessen","indirekter Migrationshintergrund","22","","",""
"Grosse Sorgen","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","117","","",""
"Grosse Sorgen","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","79","0.174932151771295","0.139189820376343","0.210674483166246"
"Grosse Sorgen","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","23","","",""
"Grosse Sorgen","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Baden-Wuerttemberg","kein Migrationshintergrund","223","","",""
"Grosse Sorgen","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","201","","",""
"Grosse Sorgen","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","63","0.177869049024286","0.1347404540255","0.220997644023073"
"Grosse Sorgen","2015","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Bayern","kein Migrationshintergrund","343","0.110187440407361","0.0990785383063868","0.121296342508336"
"Grosse Sorgen","2015","Bayern","direkter Migrationshintergrund","209","","",""
"Grosse Sorgen","2015","Bayern","indirekter Migrationshintergrund","44","0.12845099805","0.088614780810733","0.168287215289266"
"Grosse Sorgen","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Saarland","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Saarland","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Berlin","kein Migrationshintergrund","119","","",""
"Grosse Sorgen","2015","Berlin","direkter Migrationshintergrund","42","0.19723391863211","0.139895259114973","0.254572578149247"
"Grosse Sorgen","2015","Berlin","indirekter Migrationshintergrund","5","0.0995995979368771","0.0174113663997685","0.181787829473986"
"Grosse Sorgen","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Brandenburg","kein Migrationshintergrund","140","","",""
"Grosse Sorgen","2015","Brandenburg","direkter Migrationshintergrund","28","","",""
"Grosse Sorgen","2015","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","93","0.167244452159692","0.135321498552255","0.19916740576713"
"Grosse Sorgen","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","4","0.408676206483699","0.141450170909862","0.675902242057535"
"Grosse Sorgen","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Sachsen","kein Migrationshintergrund","215","","",""
"Grosse Sorgen","2015","Sachsen","direkter Migrationshintergrund","16","","",""
"Grosse Sorgen","2015","Sachsen","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Sachsen-Anhalt","kein Migrationshintergrund","166","","",""
"Grosse Sorgen","2015","Sachsen-Anhalt","direkter Migrationshintergrund","14","","",""
"Grosse Sorgen","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","4","0.249026762064884","0.068321003798285","0.429732520331482"
"Grosse Sorgen","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Thueringen","kein Migrationshintergrund","131","","",""
"Grosse Sorgen","2015","Thueringen","direkter Migrationshintergrund","32","0.409234662889277","0.304706736046885","0.51376258973167"
"Grosse Sorgen","2015","Thueringen","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","2015","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","Schleswig-Holstein","kein Migrationshintergrund","342","0.504247941069255","0.466668703489013","0.541827178649496"
"Einige Sorgen","2015","Schleswig-Holstein","direkter Migrationshintergrund","78","0.49193297300015","0.415419196349389","0.56844674965091"
"Einige Sorgen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","21","","",""
"Einige Sorgen","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","Hamburg","kein Migrationshintergrund","149","","",""
"Einige Sorgen","2015","Hamburg","direkter Migrationshintergrund","71","0.496072439040446","0.408771397761933","0.58337348031896"
"Einige Sorgen","2015","Hamburg","indirekter Migrationshintergrund","15","","",""
"Einige Sorgen","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","Niedersachsen","kein Migrationshintergrund","842","0.419477577400895","0.397176925005992","0.441778229795799"
"Einige Sorgen","2015","Niedersachsen","direkter Migrationshintergrund","323","0.479375632564387","0.439435355085079","0.519315910043695"
"Einige Sorgen","2015","Niedersachsen","indirekter Migrationshintergrund","52","0.36587537297657","0.27706518929254","0.454685556660599"
