"hgeqpter","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2016","Bremen","4","41","1","1","1"
"Ja","2016","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Nordrhein-Westfalen","2","1232","","",""
"Ja","2016","Nordrhein-Westfalen","3","1110","","",""
"Ja","2016","Nordrhein-Westfalen","4","1690","","",""
"Ja","2016","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Hessen","2","318","0.855007697819333","0.819131640088992","0.890883755549674"
"Ja","2016","Hessen","3","398","0.807890768986282","0.772312232691415","0.843469305281148"
"Ja","2016","Hessen","4","520","0.880381630559713","0.854393855141307","0.906369405978119"
"Ja","2016","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","2","346","0.785269184520082","0.746680504171714","0.823857864868449"
"Ja","2016","Rheinland-Pfalz,Saarland","3","345","0.821805860498237","0.78476445236915","0.858847268627325"
"Ja","2016","Rheinland-Pfalz,Saarland","4","503","0.900413072808709","0.875318691672185","0.925507453945233"
"Ja","2016","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Baden-Wuerttemberg","2","516","0.845836083784108","0.817179946784054","0.874492220784163"
"Ja","2016","Baden-Wuerttemberg","3","693","0.86616176170813","0.842772016128986","0.889551507287274"
"Ja","2016","Baden-Wuerttemberg","4","1156","","",""
"Ja","2016","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Bayern","2","846","0.823005432668478","0.799444138361371","0.846566726975584"
"Ja","2016","Bayern","3","990","0.889617111470097","0.871297452844643","0.907936770095552"
"Ja","2016","Bayern","4","1385","","",""
"Ja","2016","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Saarland","2","","","",""
"Ja","2016","Saarland","3","","","",""
"Ja","2016","Saarland","4","","","",""
"Ja","2016","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Berlin","2","199","","",""
"Ja","2016","Berlin","3","144","","",""
"Ja","2016","Berlin","4","297","","",""
"Ja","2016","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Brandenburg","2","166","","",""
"Ja","2016","Brandenburg","3","156","","",""
"Ja","2016","Brandenburg","4","249","","",""
"Ja","2016","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Mecklenburg-Vorpommern","2","81","0.598672265310311","0.512743763283801","0.684600767336821"
"Ja","2016","Mecklenburg-Vorpommern","3","123","","",""
"Ja","2016","Mecklenburg-Vorpommern","4","153","","",""
"Ja","2016","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Sachsen","2","258","","",""
"Ja","2016","Sachsen","3","339","0.633132376812556","0.591788157666728","0.674476595958384"
"Ja","2016","Sachsen","4","448","0.796814808766565","0.763724665490738","0.829904952042392"
"Ja","2016","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Sachsen-Anhalt","2","93","0.499526645824261","0.4354632475899","0.563590044058622"
"Ja","2016","Sachsen-Anhalt","3","170","","",""
"Ja","2016","Sachsen-Anhalt","4","192","","",""
"Ja","2016","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Thueringen","2","214","","",""
"Ja","2016","Thueringen","3","225","","",""
"Ja","2016","Thueringen","4","234","","",""
"Ja","2016","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Schleswig-Holstein","2","54","0.175775664485836","0.129240246399578","0.222311082572094"
"Nein","2016","Schleswig-Holstein","3","27","","",""
"Nein","2016","Schleswig-Holstein","4","22","","",""
"Nein","2016","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Hamburg","2","5","0.218760072634871","0.119023975787707","0.318496169482036"
"Nein","2016","Hamburg","3","9","0.0502172591306686","0.013240032833193","0.0871944854281443"
"Nein","2016","Hamburg","4","7","0.0582633645931054","0.022842760535121","0.0936839686510898"
"Nein","2016","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Niedersachsen","2","118","","",""
"Nein","2016","Niedersachsen","3","94","0.153402172472367","0.126235961258925","0.180568383685809"
"Nein","2016","Niedersachsen","4","62","0.0958284814862092","0.0758271391878596","0.115829823784559"
"Nein","2016","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Bremen","2","3","","",""
"Nein","2016","Bremen","3","3","","",""
"Nein","2016","Bremen","4","","","",""
"Nein","2016","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Nordrhein-Westfalen","2","245","","",""
"Nein","2016","Nordrhein-Westfalen","3","198","","",""
"Nein","2016","Nordrhein-Westfalen","4","223","","",""
"Nein","2016","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Hessen","2","52","0.144992302180667","0.109116244450326","0.180868359911008"
"Nein","2016","Hessen","3","73","0.192109231013718","0.156530694718851","0.227687767308585"
"Nein","2016","Hessen","4","79","0.119618369440287","0.093630594021881","0.145606144858693"
"Nein","2016","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","2","89","0.214730815479918","0.176142135131551","0.253319495828286"
"Nein","2016","Rheinland-Pfalz,Saarland","3","65","0.178194139501763","0.141152731372676","0.21523554763085"
"Nein","2016","Rheinland-Pfalz,Saarland","4","44","0.0995869271912913","0.0744925460547671","0.124681308327816"
"Nein","2016","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Baden-Wuerttemberg","2","94","0.154163916215892","0.125507779215837","0.182820053215946"
"Nein","2016","Baden-Wuerttemberg","3","121","","",""
"Nein","2016","Baden-Wuerttemberg","4","113","","",""
"Nein","2016","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Bayern","2","162","","",""
"Nein","2016","Bayern","3","134","","",""
"Nein","2016","Bayern","4","135","","",""
"Nein","2016","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Saarland","2","","","",""
"Nein","2016","Saarland","3","","","",""
"Nein","2016","Saarland","4","","","",""
"Nein","2016","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Berlin","2","45","0.20248703744799","0.152064967985421","0.252909106910558"
"Nein","2016","Berlin","3","52","0.299956137835427","0.235803937311841","0.364108338359014"
"Nein","2016","Berlin","4","39","0.107390990847879","0.0742860352297225","0.140495946466035"
"Nein","2016","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Brandenburg","2","80","0.267930134471138","0.212586511812797","0.323273757129479"
"Nein","2016","Brandenburg","3","77","0.388854570788455","0.326260093279524","0.451449048297385"
"Nein","2016","Brandenburg","4","105","","",""
"Nein","2016","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Mecklenburg-Vorpommern","2","44","0.401327734689689","0.315399232663179","0.487256236716199"
"Nein","2016","Mecklenburg-Vorpommern","3","29","","",""
"Nein","2016","Mecklenburg-Vorpommern","4","52","0.23182735953106","0.17405994607232","0.289594772989799"
"Nein","2016","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Sachsen","2","95","0.310387957667663","0.262124816039462","0.358651099295864"
"Nein","2016","Sachsen","3","183","","",""
"Nein","2016","Sachsen","4","120","","",""
"Nein","2016","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Sachsen-Anhalt","2","141","","",""
"Nein","2016","Sachsen-Anhalt","3","95","0.317147329227878","0.261117514105615","0.37317714435014"
"Nein","2016","Sachsen-Anhalt","4","57","0.257971511715965","0.203628390155207","0.312314633276723"
"Nein","2016","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Thueringen","2","86","0.267020037167919","0.216958354726961","0.317081719608878"
"Nein","2016","Thueringen","3","79","0.324210164018026","0.27159263612336","0.376827691912692"
"Nein","2016","Thueringen","4","80","0.229880852630328","0.183342219108474","0.276419486152181"
"Nein","2016","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Schleswig-Holstein","2","215","","",""
"Ja","2017","Schleswig-Holstein","3","253","","",""
"Ja","2017","Schleswig-Holstein","4","299","","",""
"Ja","2017","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Hamburg","2","81","0.978064162905054","0.946361047320569","1.00976727848954"
"Ja","2017","Hamburg","3","74","0.857555674891995","0.781908118565633","0.933203231218357"
"Ja","2017","Hamburg","4","182","","",""
"Ja","2017","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Niedersachsen","2","527","0.807912182136243","0.777857778617168","0.837966585655318"
"Ja","2017","Niedersachsen","3","701","0.871616755796145","0.848215981873737","0.895017529718553"
"Ja","2017","Niedersachsen","4","909","0.927641046122151","0.911428556706703","0.943853535537599"
"Ja","2017","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Bremen","2","70","0.975191717340867","0.942318499464882","1.00806493521685"
"Ja","2017","Bremen","3","48","0.754898725596361","0.639093731969057","0.870703719223665"
"Ja","2017","Bremen","4","47","0.959125892268216","0.904785226720431","1.013466557816"
"Ja","2017","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Nordrhein-Westfalen","2","1285","","",""
"Ja","2017","Nordrhein-Westfalen","3","1190","","",""
"Ja","2017","Nordrhein-Westfalen","4","1795","","",""
"Ja","2017","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Hessen","2","293","","",""
"Ja","2017","Hessen","3","404","0.855630770112218","0.823788378330547","0.887473161893889"
"Ja","2017","Hessen","4","601","0.867081421384976","0.842057165701568","0.892105677068384"
"Ja","2017","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Rheinland-Pfalz,Saarland","2","351","0.75968716814096","0.721262762165449","0.798111574116472"
"Ja","2017","Rheinland-Pfalz,Saarland","3","374","0.804239005835229","0.768889686354579","0.839588325315879"
"Ja","2017","Rheinland-Pfalz,Saarland","4","473","0.910057846600432","0.885348536693208","0.934767156507656"
"Ja","2017","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Baden-Wuerttemberg","2","449","0.786280951017318","0.752145652726547","0.820416249308088"
"Ja","2017","Baden-Wuerttemberg","3","690","0.853425029919194","0.829478715706058","0.87737134413233"
"Ja","2017","Baden-Wuerttemberg","4","1153","","",""
"Ja","2017","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Bayern","2","722","0.806167696417772","0.779355608936918","0.832979783898626"
"Ja","2017","Bayern","3","1040","","",""
"Ja","2017","Bayern","4","1657","","",""
"Ja","2017","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Saarland","2","","","",""
"Ja","2017","Saarland","3","","","",""
"Ja","2017","Saarland","4","","","",""
"Ja","2017","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Berlin","2","215","","",""
"Ja","2017","Berlin","3","180","","",""
"Ja","2017","Berlin","4","278","","",""
"Ja","2017","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Brandenburg","2","167","","",""
"Ja","2017","Brandenburg","3","179","","",""
"Ja","2017","Brandenburg","4","272","","",""
"Ja","2017","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Mecklenburg-Vorpommern","2","121","","",""
"Ja","2017","Mecklenburg-Vorpommern","3","125","","",""
"Ja","2017","Mecklenburg-Vorpommern","4","174","","",""
"Ja","2017","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Sachsen","2","274","","",""
"Ja","2017","Sachsen","3","321","0.656416853990334","0.613618870357586","0.699214837623082"
"Ja","2017","Sachsen","4","517","0.698774280898444","0.665192556424483","0.732356005372406"
"Ja","2017","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Sachsen-Anhalt","2","122","","",""
"Ja","2017","Sachsen-Anhalt","3","186","","",""
"Ja","2017","Sachsen-Anhalt","4","187","","",""
"Ja","2017","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Thueringen","2","181","","",""
"Ja","2017","Thueringen","3","196","","",""
"Ja","2017","Thueringen","4","277","","",""
"Ja","2017","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Schleswig-Holstein","2","80","0.201944543602479","0.156133553273573","0.247755533931385"
"Nein","2017","Schleswig-Holstein","3","32","0.159512613817312","0.117002841702613","0.202022385932012"
"Nein","2017","Schleswig-Holstein","4","30","0.0795306904751588","0.0502944062767785","0.108766974673539"
"Nein","2017","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Hamburg","2","1","","",""
"Nein","2017","Hamburg","3","8","0.142444325108005","0.066796768781643","0.218091881434367"
"Nein","2017","Hamburg","4","10","","",""
"Nein","2017","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Niedersachsen","2","133","","",""
"Nein","2017","Niedersachsen","3","84","0.128383244203855","0.104982470281447","0.151784018126263"
"Nein","2017","Niedersachsen","4","72","0.0723589538778488","0.056146464462401","0.0885714432932966"
"Nein","2017","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Bremen","2","16","","",""
"Nein","2017","Bremen","3","5","0.245101274403639","0.129296280776335","0.360906268030943"
"Nein","2017","Bremen","4","4","0.0408741077317843","-0.0134665578160005","0.0952147732795691"
"Nein","2017","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
