"plh0012_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Gruene/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2013","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2013","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2013","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2013","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2013","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2013","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2013","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2013","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2013","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2013","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2013","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2013","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2013","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2013","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2013","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2013","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2013","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2013","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2013","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2013","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2013","kein Migrationshintergrund","maennlich","51","0.0117328351751336","0.00840868711110394","0.0150569832391632"
"Piratenpartei","2013","kein Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2013","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2013","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2013","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","2013","kein Migrationshintergrund","maennlich","","","",""
"AfD","2013","kein Migrationshintergrund","weiblich","","","",""
"AfD","2013","direkter Migrationshintergrund","maennlich","","","",""
"AfD","2013","direkter Migrationshintergrund","weiblich","","","",""
"AfD","2013","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","2014","kein Migrationshintergrund","maennlich","1438","0.311776279878206","0.298844597304153","0.324707962452259"
"SPD","2014","kein Migrationshintergrund","weiblich","1469","0.310114785000196","0.297304299601529","0.322925270398863"
"SPD","2014","direkter Migrationshintergrund","maennlich","256","0.389466570642946","0.353848395896211","0.425084745389682"
"SPD","2014","direkter Migrationshintergrund","weiblich","191","0.279720352120638","0.246421214628669","0.313019489612607"
"SPD","2014","indirekter Migrationshintergrund","maennlich","116","0.372006333773052","0.317129030961948","0.426883636584155"
"SPD","2014","indirekter Migrationshintergrund","weiblich","118","0.410675227440744","0.353759309512879","0.467591145368609"
"CDU","2014","kein Migrationshintergrund","maennlich","1673","0.339594941580431","0.326374240565596","0.352815642595266"
"CDU","2014","kein Migrationshintergrund","weiblich","1633","0.347735836076236","0.334545604665635","0.360926067486838"
"CDU","2014","direkter Migrationshintergrund","maennlich","251","0.310772862394067","0.2769675797607","0.344578145027434"
"CDU","2014","direkter Migrationshintergrund","weiblich","293","0.433604790358307","0.396840414175136","0.470369166541478"
"CDU","2014","indirekter Migrationshintergrund","maennlich","62","0.173017067308828","0.130070079842828","0.215964054774828"
"CDU","2014","indirekter Migrationshintergrund","weiblich","50","0.170086549203078","0.126619663074177","0.21355343533198"
"CSU","2014","kein Migrationshintergrund","maennlich","405","0.0748158465020922","0.0674710533106696","0.0821606396935147"
"CSU","2014","kein Migrationshintergrund","weiblich","315","0.0587809731465241","0.0522664944868595","0.0652954518061887"
"CSU","2014","direkter Migrationshintergrund","maennlich","31","0.0426121353380082","0.0278587240100278","0.0573655466659886"
"CSU","2014","direkter Migrationshintergrund","weiblich","37","0.0397023330878759","0.0252169051186353","0.0541877610571164"
"CSU","2014","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","2014","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","2014","kein Migrationshintergrund","maennlich","169","0.0297665169728386","0.0250222314168126","0.0345108025288645"
"FDP","2014","kein Migrationshintergrund","weiblich","94","0.018043449232578","0.0143568846385832","0.0217300138265728"
"FDP","2014","direkter Migrationshintergrund","maennlich","","","",""
"FDP","2014","direkter Migrationshintergrund","weiblich","","","",""
"FDP","2014","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","2014","kein Migrationshintergrund","maennlich","551","0.101149827095522","0.0927320987258767","0.109567555465168"
"Buendnis90/Gruene","2014","kein Migrationshintergrund","weiblich","904","0.158419960925336","0.148307226669669","0.168532695181002"
"Buendnis90/Gruene","2014","direkter Migrationshintergrund","maennlich","62","0.133114349408563","0.108301583010487","0.15792711580664"
"Buendnis90/Gruene","2014","direkter Migrationshintergrund","weiblich","85","0.124644309007639","0.100139637408054","0.149148980607225"
"Buendnis90/Gruene","2014","indirekter Migrationshintergrund","maennlich","41","0.152134923395173","0.111357686650884","0.192912160139461"
"Buendnis90/Gruene","2014","indirekter Migrationshintergrund","weiblich","68","0.255761077759779","0.205285585991133","0.306236569528425"
"Die Linke","2014","kein Migrationshintergrund","maennlich","367","0.0700209369516463","0.0628970137914168","0.0771448601118758"
"Die Linke","2014","kein Migrationshintergrund","weiblich","368","0.0627698105523575","0.0560522053803924","0.0694874157243227"
"Die Linke","2014","direkter Migrationshintergrund","maennlich","74","0.0696591058834696","0.0510642915524179","0.0882539202145213"
"Die Linke","2014","direkter Migrationshintergrund","weiblich","56","0.0845992529568166","0.0639545197419841","0.105243986171649"
"Die Linke","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2014","kein Migrationshintergrund","maennlich","63","0.0156341305793297","0.0121708807380296","0.0190973804206298"
"NPD/Republikaner/Die Rechte","2014","kein Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2014","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2014","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","2014","kein Migrationshintergrund","maennlich","38","0.00816704965086061","0.00565446590496576","0.0106796333967555"
"Andere","2014","kein Migrationshintergrund","weiblich","53","0.00889558253561941","0.00629504675486283","0.011496118316376"
"Andere","2014","direkter Migrationshintergrund","maennlich","","","",""
"Andere","2014","direkter Migrationshintergrund","weiblich","","","",""
"Andere","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","2014","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2014","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2014","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2014","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2014","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2014","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2014","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2014","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2014","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2014","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2014","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2014","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2014","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2014","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2014","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2014","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2014","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2014","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2014","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2014","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2014","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2014","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2014","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2014","kein Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2014","kein Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2014","direkter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2014","direkter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2014","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2014","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2014","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2014","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2014","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2014","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2014","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2014","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2014","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2014","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2014","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2014","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2014","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2014","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2014","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2014","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2014","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2014","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2014","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2014","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2014","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2014","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2014","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2014","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2014","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2014","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2014","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","direkter Migrationshintergrund","maennlich","","","",""
