"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD/Die Linke","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2115","0.338637391370957","0.327246811049344","0.35002797169257"
"SPD","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","414","0.234114069934571","0.213601524574269","0.254626615294873"
"SPD","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","209","0.379763258128017","0.340864770510982","0.418661745745053"
"SPD","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","81","0.364586657162773","0.301129515707056","0.42804379861849"
"SPD","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2116","0.316593257849568","0.305397614951658","0.327788900747478"
"CDU","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","511","0.311222899701863","0.288794469715869","0.333651329687857"
"CDU","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","224","0.330578025869","0.292874282385742","0.368281769352258"
"CDU","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.181502146828921","0.130686014231256","0.232318279426585"
"CDU","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","566","0.0773432910389864","0.0709136019488012","0.0837729801291715"
"CSU","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.037662823185652","0.022404122058222","0.0529215243130819"
"CSU","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","228","0.0269781863187214","0.0230785308405967","0.0308778417968461"
"FDP","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","49","0.0213443433315536","0.014343020464071","0.0283456661990362"
"FDP","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1235","0.173573923079658","0.164457954429716","0.1826898917296"
"Buendnis90/Gruene","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","151","0.0886588703694031","0.0748891432584045","0.102428597480402"
"Buendnis90/Gruene","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","83","0.158183748973958","0.128936361158633","0.187431136789282"
"Buendnis90/Gruene","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","56","0.257418794564467","0.199776128836224","0.31506146029271"
"Buendnis90/Gruene","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","132","0.0218853672035223","0.0183638454620746","0.02540688894497"
"Die Linke","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","410","0.267849013487424","0.24639694855506","0.289301078419788"
"Die Linke","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","54","0.00973123416273798","0.00736847705015795","0.012093991275318"
"NPD/Republikaner/Die Rechte","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","51","0.046511245671214","0.0363098281075526","0.0567126632348755"
"NPD/Republikaner/Die Rechte","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","86","0.0151334510509246","0.0121950148980982","0.0180718872037509"
"Andere","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.00897849882398205","0.00670810090194359","0.0112488967460205"
"SPD/Buendnis90/Gruene","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
