"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"SPD/Die Linke","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2016","Westdeutschland, alte Bundeslaender","maennlich","36","0.00960314391637407","0.00655293921859894","0.0126533486141492"
"Piratenpartei","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2016","Westdeutschland, alte Bundeslaender","maennlich","223","0.0555002686179697","0.0483393934607044","0.0626611437752351"
"AfD","2016","Westdeutschland, alte Bundeslaender","weiblich","103","0.0230082407628221","0.0182686203808286","0.0277478611448155"
"AfD","2016","Ostdeutschland, neue Bundeslaender","maennlich","109","0.130756805028603","0.108444158053885","0.153069452003322"
"AfD","2016","Ostdeutschland, neue Bundeslaender","weiblich","82","0.131367648335409","0.108046883851137","0.154688412819681"
"CDU+/oder CSU/AfD","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2017","Westdeutschland, alte Bundeslaender","maennlich","1395","0.3259684294199","0.312477016567272","0.339459842272528"
"SPD","2017","Westdeutschland, alte Bundeslaender","weiblich","1390","0.339492894908607","0.325526392831701","0.353459396985513"
"SPD","2017","Ostdeutschland, neue Bundeslaender","maennlich","210","0.201101453548292","0.176095527929928","0.226107379166655"
"SPD","2017","Ostdeutschland, neue Bundeslaender","weiblich","201","0.227664108627069","0.200253502539093","0.255074714715045"
"CDU","2017","Westdeutschland, alte Bundeslaender","maennlich","1546","0.305133152910583","0.291879822137836","0.31838648368333"
"CDU","2017","Westdeutschland, alte Bundeslaender","weiblich","1485","0.326179185877232","0.312351997107305","0.340006374647159"
"CDU","2017","Ostdeutschland, neue Bundeslaender","maennlich","301","0.252911407021486","0.225793274656067","0.280029539386906"
"CDU","2017","Ostdeutschland, neue Bundeslaender","weiblich","300","0.344547983671216","0.313483541923093","0.375612425419338"
"CSU","2017","Westdeutschland, alte Bundeslaender","maennlich","370","0.0807451148894802","0.0729034975638755","0.0885867322150849"
"CSU","2017","Westdeutschland, alte Bundeslaender","weiblich","270","0.0558269940981127","0.0490555472967655","0.06259844089946"
"CSU","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2017","Westdeutschland, alte Bundeslaender","maennlich","235","0.0465728043263302","0.0405076828236992","0.0526379258289612"
"FDP","2017","Westdeutschland, alte Bundeslaender","weiblich","132","0.0321846082232217","0.0269792103001253","0.0373900061463181"
"FDP","2017","Ostdeutschland, neue Bundeslaender","maennlich","41","0.037204420148368","0.0253970323128945","0.0490118079838414"
"FDP","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","maennlich","513","0.100196556274256","0.0915542477518605","0.108838864796652"
"Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","weiblich","739","0.1511965690467","0.140630630267784","0.161762507825616"
"Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","maennlich","68","0.0752304070442654","0.0587752136354718","0.0916856004530589"
"Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","weiblich","77","0.0686720706117614","0.0521406707792657","0.085203470444257"
"Die Linke","2017","Westdeutschland, alte Bundeslaender","maennlich","213","0.0484588326596122","0.0422782444617626","0.0546394208574619"
"Die Linke","2017","Westdeutschland, alte Bundeslaender","weiblich","194","0.0434514553947466","0.0374384827221697","0.0494644280673235"
"Die Linke","2017","Ostdeutschland, neue Bundeslaender","maennlich","208","0.226153975150023","0.200055273327213","0.252252676972833"
"Die Linke","2017","Ostdeutschland, neue Bundeslaender","weiblich","202","0.228244222764982","0.20080902553974","0.255679419990225"
"NPD/Republikaner/Die Rechte","2017","Westdeutschland, alte Bundeslaender","maennlich","37","0.00630321630888084","0.00402530090868597","0.0085811317090757"
"NPD/Republikaner/Die Rechte","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2017","Westdeutschland, alte Bundeslaender","maennlich","61","0.0143565613837123","0.0109327118022177","0.017780410965207"
"Andere","2017","Westdeutschland, alte Bundeslaender","weiblich","41","0.00820722336732721","0.0055462400256259","0.0108682067090285"
"Andere","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2017","Westdeutschland, alte Bundeslaender","maennlich","235","0.0624799675371107","0.0555138592883415","0.0694460757858798"
"AfD","2017","Westdeutschland, alte Bundeslaender","weiblich","96","0.0219118168672465","0.0175940244488387","0.0262296092856543"
"AfD","2017","Ostdeutschland, neue Bundeslaender","maennlich","115","0.150307568981364","0.128012397611572","0.172602740351156"
"AfD","2017","Ostdeutschland, neue Bundeslaender","weiblich","66","0.0752763051503619","0.0580297093475649","0.0925229009531589"
"CDU+/oder CSU/AfD","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2017","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2017","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2017","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2017","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2018","Westdeutschland, alte Bundeslaender","maennlich","1264","0.287763616287025","0.274941618681871","0.30058561389218"
"SPD","2018","Westdeutschland, alte Bundeslaender","weiblich","1169","0.277002874145696","0.263891083863626","0.290114664427765"
"SPD","2018","Ostdeutschland, neue Bundeslaender","maennlich","166","0.173045492128333","0.149397608108489","0.196693376148178"
"SPD","2018","Ostdeutschland, neue Bundeslaender","weiblich","146","0.160672729826827","0.136943101802929","0.184402357850725"
"CDU","2018","Westdeutschland, alte Bundeslaender","maennlich","1517","0.290803711329476","0.277941700467293","0.303665722191659"
"CDU","2018","Westdeutschland, alte Bundeslaender","weiblich","1409","0.31940655067114","0.305746026535561","0.333067074806718"
"CDU","2018","Ostdeutschland, neue Bundeslaender","maennlich","285","0.243346541063466","0.216521991889392","0.27017109023754"
"CDU","2018","Ostdeutschland, neue Bundeslaender","weiblich","296","0.323881064235228","0.293642685255878","0.354119443214578"
"CSU","2018","Westdeutschland, alte Bundeslaender","maennlich","354","0.0755057592303629","0.0680228958352962","0.0829886226254296"
"CSU","2018","Westdeutschland, alte Bundeslaender","weiblich","259","0.0611664335695336","0.0541453772790861","0.0681874898599812"
"CSU","2018","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2018","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2018","Westdeutschland, alte Bundeslaender","maennlich","283","0.0562177332314242","0.0496939691976152","0.0627414972652332"
"FDP","2018","Westdeutschland, alte Bundeslaender","weiblich","187","0.0425704837846429","0.0366554222080739","0.0484855453612118"
