"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"CDU/Die Linke","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU/Die Linke","2009","Thueringen","maennlich","","","",""
"CDU/Die Linke","2009","Thueringen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Schleswig-Holstein","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Schleswig-Holstein","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Hamburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Hamburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Niedersachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Niedersachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Bremen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Bremen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Hessen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Hessen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Bayern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Bayern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Berlin","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Berlin","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Brandenburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Brandenburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Sachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Sachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Sachsen-Anhalt","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2009","Thueringen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2009","Thueringen","weiblich","","","",""
"CSU/FDP","2009","Schleswig-Holstein","maennlich","","","",""
"CSU/FDP","2009","Schleswig-Holstein","weiblich","","","",""
"CSU/FDP","2009","Hamburg","maennlich","","","",""
"CSU/FDP","2009","Hamburg","weiblich","","","",""
"CSU/FDP","2009","Niedersachsen","maennlich","","","",""
"CSU/FDP","2009","Niedersachsen","weiblich","","","",""
"CSU/FDP","2009","Bremen","maennlich","","","",""
"CSU/FDP","2009","Bremen","weiblich","","","",""
"CSU/FDP","2009","Nordrhein-Westfalen","maennlich","","","",""
"CSU/FDP","2009","Nordrhein-Westfalen","weiblich","","","",""
"CSU/FDP","2009","Hessen","maennlich","","","",""
"CSU/FDP","2009","Hessen","weiblich","","","",""
"CSU/FDP","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU/FDP","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU/FDP","2009","Baden-Wuerttemberg","maennlich","","","",""
"CSU/FDP","2009","Baden-Wuerttemberg","weiblich","","","",""
"CSU/FDP","2009","Bayern","maennlich","","","",""
"CSU/FDP","2009","Bayern","weiblich","","","",""
"CSU/FDP","2009","Saarland","maennlich","","","",""
"CSU/FDP","2009","Saarland","weiblich","","","",""
"CSU/FDP","2009","Berlin","maennlich","","","",""
"CSU/FDP","2009","Berlin","weiblich","","","",""
"CSU/FDP","2009","Brandenburg","maennlich","","","",""
"CSU/FDP","2009","Brandenburg","weiblich","","","",""
"CSU/FDP","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CSU/FDP","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CSU/FDP","2009","Sachsen","maennlich","","","",""
"CSU/FDP","2009","Sachsen","weiblich","","","",""
"CSU/FDP","2009","Sachsen-Anhalt","maennlich","","","",""
"CSU/FDP","2009","Sachsen-Anhalt","weiblich","","","",""
"CSU/FDP","2009","Thueringen","maennlich","","","",""
"CSU/FDP","2009","Thueringen","weiblich","","","",""
"Gruene/FDP","2009","Schleswig-Holstein","maennlich","","","",""
"Gruene/FDP","2009","Schleswig-Holstein","weiblich","","","",""
"Gruene/FDP","2009","Hamburg","maennlich","","","",""
"Gruene/FDP","2009","Hamburg","weiblich","","","",""
"Gruene/FDP","2009","Niedersachsen","maennlich","","","",""
"Gruene/FDP","2009","Niedersachsen","weiblich","","","",""
"Gruene/FDP","2009","Bremen","maennlich","","","",""
"Gruene/FDP","2009","Bremen","weiblich","","","",""
"Gruene/FDP","2009","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/FDP","2009","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/FDP","2009","Hessen","maennlich","","","",""
"Gruene/FDP","2009","Hessen","weiblich","","","",""
"Gruene/FDP","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/FDP","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/FDP","2009","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/FDP","2009","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/FDP","2009","Bayern","maennlich","","","",""
"Gruene/FDP","2009","Bayern","weiblich","","","",""
"Gruene/FDP","2009","Saarland","maennlich","","","",""
"Gruene/FDP","2009","Saarland","weiblich","","","",""
"Gruene/FDP","2009","Berlin","maennlich","","","",""
"Gruene/FDP","2009","Berlin","weiblich","","","",""
"Gruene/FDP","2009","Brandenburg","maennlich","","","",""
"Gruene/FDP","2009","Brandenburg","weiblich","","","",""
"Gruene/FDP","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/FDP","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/FDP","2009","Sachsen","maennlich","","","",""
"Gruene/FDP","2009","Sachsen","weiblich","","","",""
"Gruene/FDP","2009","Sachsen-Anhalt","maennlich","","","",""
"Gruene/FDP","2009","Sachsen-Anhalt","weiblich","","","",""
"Gruene/FDP","2009","Thueringen","maennlich","","","",""
"Gruene/FDP","2009","Thueringen","weiblich","","","",""
"FDP/Die Linke","2009","Schleswig-Holstein","maennlich","","","",""
"FDP/Die Linke","2009","Schleswig-Holstein","weiblich","","","",""
"FDP/Die Linke","2009","Hamburg","maennlich","","","",""
"FDP/Die Linke","2009","Hamburg","weiblich","","","",""
"FDP/Die Linke","2009","Niedersachsen","maennlich","","","",""
"FDP/Die Linke","2009","Niedersachsen","weiblich","","","",""
"FDP/Die Linke","2009","Bremen","maennlich","","","",""
"FDP/Die Linke","2009","Bremen","weiblich","","","",""
"FDP/Die Linke","2009","Nordrhein-Westfalen","maennlich","","","",""
"FDP/Die Linke","2009","Nordrhein-Westfalen","weiblich","","","",""
"FDP/Die Linke","2009","Hessen","maennlich","","","",""
"FDP/Die Linke","2009","Hessen","weiblich","","","",""
"FDP/Die Linke","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/Die Linke","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/Die Linke","2009","Baden-Wuerttemberg","maennlich","","","",""
"FDP/Die Linke","2009","Baden-Wuerttemberg","weiblich","","","",""
"FDP/Die Linke","2009","Bayern","maennlich","","","",""
"FDP/Die Linke","2009","Bayern","weiblich","","","",""
"FDP/Die Linke","2009","Saarland","maennlich","","","",""
"FDP/Die Linke","2009","Saarland","weiblich","","","",""
"FDP/Die Linke","2009","Berlin","maennlich","","","",""
"FDP/Die Linke","2009","Berlin","weiblich","","","",""
"FDP/Die Linke","2009","Brandenburg","maennlich","","","",""
"FDP/Die Linke","2009","Brandenburg","weiblich","","","",""
"FDP/Die Linke","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/Die Linke","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/Die Linke","2009","Sachsen","maennlich","","","",""
"FDP/Die Linke","2009","Sachsen","weiblich","","","",""
"FDP/Die Linke","2009","Sachsen-Anhalt","maennlich","","","",""
"FDP/Die Linke","2009","Sachsen-Anhalt","weiblich","","","",""
"FDP/Die Linke","2009","Thueringen","maennlich","","","",""
"FDP/Die Linke","2009","Thueringen","weiblich","","","",""
"FDP/NPD","2009","Schleswig-Holstein","maennlich","","","",""
"FDP/NPD","2009","Schleswig-Holstein","weiblich","","","",""
"FDP/NPD","2009","Hamburg","maennlich","","","",""
"FDP/NPD","2009","Hamburg","weiblich","","","",""
"FDP/NPD","2009","Niedersachsen","maennlich","","","",""
"FDP/NPD","2009","Niedersachsen","weiblich","","","",""
"FDP/NPD","2009","Bremen","maennlich","","","",""
"FDP/NPD","2009","Bremen","weiblich","","","",""
"FDP/NPD","2009","Nordrhein-Westfalen","maennlich","","","",""
"FDP/NPD","2009","Nordrhein-Westfalen","weiblich","","","",""
"FDP/NPD","2009","Hessen","maennlich","","","",""
"FDP/NPD","2009","Hessen","weiblich","","","",""
"FDP/NPD","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/NPD","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/NPD","2009","Baden-Wuerttemberg","maennlich","","","",""
"FDP/NPD","2009","Baden-Wuerttemberg","weiblich","","","",""
"FDP/NPD","2009","Bayern","maennlich","","","",""
"FDP/NPD","2009","Bayern","weiblich","","","",""
"FDP/NPD","2009","Saarland","maennlich","","","",""
"FDP/NPD","2009","Saarland","weiblich","","","",""
"FDP/NPD","2009","Berlin","maennlich","","","",""
"FDP/NPD","2009","Berlin","weiblich","","","",""
"FDP/NPD","2009","Brandenburg","maennlich","","","",""
"FDP/NPD","2009","Brandenburg","weiblich","","","",""
"FDP/NPD","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/NPD","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/NPD","2009","Sachsen","maennlich","","","",""
"FDP/NPD","2009","Sachsen","weiblich","","","",""
"FDP/NPD","2009","Sachsen-Anhalt","maennlich","","","",""
"FDP/NPD","2009","Sachsen-Anhalt","weiblich","","","",""
"FDP/NPD","2009","Thueringen","maennlich","","","",""
"FDP/NPD","2009","Thueringen","weiblich","","","",""
"Piratenpartei","2009","Schleswig-Holstein","maennlich","","","",""
"Piratenpartei","2009","Schleswig-Holstein","weiblich","","","",""
"Piratenpartei","2009","Hamburg","maennlich","","","",""
"Piratenpartei","2009","Hamburg","weiblich","","","",""
"Piratenpartei","2009","Niedersachsen","maennlich","","","",""
"Piratenpartei","2009","Niedersachsen","weiblich","","","",""
"Piratenpartei","2009","Bremen","maennlich","","","",""
"Piratenpartei","2009","Bremen","weiblich","","","",""
"Piratenpartei","2009","Nordrhein-Westfalen","maennlich","","","",""
"Piratenpartei","2009","Nordrhein-Westfalen","weiblich","","","",""
"Piratenpartei","2009","Hessen","maennlich","","","",""
"Piratenpartei","2009","Hessen","weiblich","","","",""
"Piratenpartei","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Piratenpartei","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Piratenpartei","2009","Baden-Wuerttemberg","maennlich","","","",""
"Piratenpartei","2009","Baden-Wuerttemberg","weiblich","","","",""
"Piratenpartei","2009","Bayern","maennlich","","","",""
"Piratenpartei","2009","Bayern","weiblich","","","",""
"Piratenpartei","2009","Saarland","maennlich","","","",""
"Piratenpartei","2009","Saarland","weiblich","","","",""
"Piratenpartei","2009","Berlin","maennlich","","","",""
"Piratenpartei","2009","Berlin","weiblich","","","",""
"Piratenpartei","2009","Brandenburg","maennlich","","","",""
"Piratenpartei","2009","Brandenburg","weiblich","","","",""
"Piratenpartei","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Piratenpartei","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Piratenpartei","2009","Sachsen","maennlich","","","",""
"Piratenpartei","2009","Sachsen","weiblich","","","",""
"Piratenpartei","2009","Sachsen-Anhalt","maennlich","","","",""
"Piratenpartei","2009","Sachsen-Anhalt","weiblich","","","",""
"Piratenpartei","2009","Thueringen","maennlich","","","",""
"Piratenpartei","2009","Thueringen","weiblich","","","",""
"AfD","2009","Schleswig-Holstein","maennlich","","","",""
"AfD","2009","Schleswig-Holstein","weiblich","","","",""
"AfD","2009","Hamburg","maennlich","","","",""
"AfD","2009","Hamburg","weiblich","","","",""
"AfD","2009","Niedersachsen","maennlich","","","",""
"AfD","2009","Niedersachsen","weiblich","","","",""
"AfD","2009","Bremen","maennlich","","","",""
"AfD","2009","Bremen","weiblich","","","",""
"AfD","2009","Nordrhein-Westfalen","maennlich","","","",""
"AfD","2009","Nordrhein-Westfalen","weiblich","","","",""
"AfD","2009","Hessen","maennlich","","","",""
"AfD","2009","Hessen","weiblich","","","",""
"AfD","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"AfD","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"AfD","2009","Baden-Wuerttemberg","maennlich","","","",""
"AfD","2009","Baden-Wuerttemberg","weiblich","","","",""
"AfD","2009","Bayern","maennlich","","","",""
"AfD","2009","Bayern","weiblich","","","",""
"AfD","2009","Saarland","maennlich","","","",""
"AfD","2009","Saarland","weiblich","","","",""
"AfD","2009","Berlin","maennlich","","","",""
"AfD","2009","Berlin","weiblich","","","",""
"AfD","2009","Brandenburg","maennlich","","","",""
"AfD","2009","Brandenburg","weiblich","","","",""
"AfD","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"AfD","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"AfD","2009","Sachsen","maennlich","","","",""
"AfD","2009","Sachsen","weiblich","","","",""
"AfD","2009","Sachsen-Anhalt","maennlich","","","",""
"AfD","2009","Sachsen-Anhalt","weiblich","","","",""
"AfD","2009","Thueringen","maennlich","","","",""
"AfD","2009","Thueringen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Schleswig-Holstein","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Schleswig-Holstein","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Hamburg","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Hamburg","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Niedersachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Niedersachsen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Bremen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Bremen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Hessen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Hessen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Bayern","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Bayern","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Berlin","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Berlin","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Brandenburg","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Brandenburg","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Sachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Sachsen","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Sachsen-Anhalt","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU+/oder CSU/AfD","2009","Thueringen","maennlich","","","",""
"CDU+/oder CSU/AfD","2009","Thueringen","weiblich","","","",""
"SPD/AfD","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/AfD","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/AfD","2009","Hamburg","maennlich","","","",""
"SPD/AfD","2009","Hamburg","weiblich","","","",""
"SPD/AfD","2009","Niedersachsen","maennlich","","","",""
"SPD/AfD","2009","Niedersachsen","weiblich","","","",""
"SPD/AfD","2009","Bremen","maennlich","","","",""
"SPD/AfD","2009","Bremen","weiblich","","","",""
"SPD/AfD","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/AfD","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/AfD","2009","Hessen","maennlich","","","",""
"SPD/AfD","2009","Hessen","weiblich","","","",""
"SPD/AfD","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/AfD","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/AfD","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/AfD","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/AfD","2009","Bayern","maennlich","","","",""
"SPD/AfD","2009","Bayern","weiblich","","","",""
"SPD/AfD","2009","Saarland","maennlich","","","",""
"SPD/AfD","2009","Saarland","weiblich","","","",""
"SPD/AfD","2009","Berlin","maennlich","","","",""
"SPD/AfD","2009","Berlin","weiblich","","","",""
"SPD/AfD","2009","Brandenburg","maennlich","","","",""
"SPD/AfD","2009","Brandenburg","weiblich","","","",""
"SPD/AfD","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/AfD","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/AfD","2009","Sachsen","maennlich","","","",""
"SPD/AfD","2009","Sachsen","weiblich","","","",""
"SPD/AfD","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/AfD","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/AfD","2009","Thueringen","maennlich","","","",""
"SPD/AfD","2009","Thueringen","weiblich","","","",""
"SPD","2010","Schleswig-Holstein","maennlich","71","0.468325222003119","0.396225102831618","0.54042534117462"
"SPD","2010","Schleswig-Holstein","weiblich","59","0.383462236101554","0.314142271759189","0.452782200443919"
"SPD","2010","Hamburg","maennlich","36","0.315614696776651","0.226718662342459","0.404510731210843"
"SPD","2010","Hamburg","weiblich","33","0.256778463572198","0.176231845534929","0.337325081609468"
"SPD","2010","Niedersachsen","maennlich","210","0.34142673686304","0.302257536560567","0.380595937165513"
"SPD","2010","Niedersachsen","weiblich","222","0.408772487410133","0.369271517920207","0.448273456900059"
"SPD","2010","Bremen","maennlich","","","",""
"SPD","2010","Bremen","weiblich","","","",""
"SPD","2010","Nordrhein-Westfalen","maennlich","419","0.376085127617439","0.348643696007771","0.403526559227107"
"SPD","2010","Nordrhein-Westfalen","weiblich","430","0.376680074027478","0.349753584962775","0.403606563092181"
"SPD","2010","Hessen","maennlich","140","0.387141765041895","0.340995003113746","0.433288526970044"
"SPD","2010","Hessen","weiblich","150","0.403736077988369","0.356185644210379","0.451286511766358"
"SPD","2010","Rheinland-Pfalz,Saarland","maennlich","81","0.347755385623987","0.287874648557605","0.40763612269037"
"SPD","2010","Rheinland-Pfalz,Saarland","weiblich","73","0.266240811658456","0.21188508283243","0.320596540484482"
"SPD","2010","Baden-Wuerttemberg","maennlich","166","0.291019853608595","0.256019349738446","0.326020357478744"
"SPD","2010","Baden-Wuerttemberg","weiblich","147","0.267787720248299","0.233928321708621","0.301647118787978"
"SPD","2010","Bayern","maennlich","188","0.263557442957104","0.232659493715233","0.294455392198976"
"SPD","2010","Bayern","weiblich","209","0.233872033737941","0.205144068291269","0.262599999184613"
"SPD","2010","Saarland","maennlich","","","",""
"SPD","2010","Saarland","weiblich","","","",""
"SPD","2010","Berlin","maennlich","66","0.296080531412488","0.237080724924771","0.355080337900205"
"SPD","2010","Berlin","weiblich","75","0.340427820242584","0.28326813690207","0.397587503583098"
"SPD","2010","Brandenburg","maennlich","55","0.25540921648854","0.19481953585566","0.31599889712142"
"SPD","2010","Brandenburg","weiblich","62","0.261760227210661","0.201139246866562","0.322381207554761"
"SPD","2010","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD","2010","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD","2010","Sachsen","maennlich","63","0.172333989512708","0.13224880077428","0.212419178251135"
"SPD","2010","Sachsen","weiblich","48","0.149170192381048","0.10851655059342","0.189823834168676"
"SPD","2010","Sachsen-Anhalt","maennlich","38","0.173017999843332","0.114036852085542","0.231999147601122"
"SPD","2010","Sachsen-Anhalt","weiblich","43","0.251120356227697","0.187591864038722","0.314648848416672"
