"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Andere","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","52","0.0128181760414821","0.0086486067200085","0.0169877453629558"
"AfD","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","35","0.0141718552490261","0.00912369807807462","0.0192200124199777"
"AfD","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","33","0.0137685223253414","0.00947904223993519","0.0180580024107476"
"AfD","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
