year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Primary Level,1st Quintile,Full-Time Employment,0.14432,179,1265,0.12494,0.16369
2019,Primary Level,1st Quintile,Regular Part-Time Employment,0.10435,77,1265,0.08750,0.12121
2019,Primary Level,1st Quintile,Vocational Training,0.01839,59,1265,0.01099,0.02580
2019,Primary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03923,51,1265,0.02852,0.04993
2019,Primary Level,1st Quintile,Not Employed,0.64911,899,1265,0.62280,0.67542
2019,Primary Level,2nd Quintile,Not Employed,0.44036,73,73,0.32569,0.55502
2019,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09915,206,1501,0.08403,0.11428
2019,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.08936,125,1501,0.07493,0.10380
2019,Lower Secondary Level,1st Quintile,Vocational Training,0.07731,122,1501,0.06379,0.09082
2019,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06334,113,1501,0.05102,0.07567
2019,Lower Secondary Level,1st Quintile,Not Employed,0.64651,935,1501,0.62232,0.67070
2019,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.16504,163,707,0.13765,0.19242
2019,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.12355,86,707,0.09927,0.14782
2019,Lower Secondary Level,2nd Quintile,Vocational Training,0.06561,81,707,0.04735,0.08388
2019,Lower Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04287,34,707,0.02793,0.05782
2019,Lower Secondary Level,2nd Quintile,Not Employed,0.59410,343,707,0.55787,0.63032
2019,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.23645,103,373,0.19327,0.27963
2019,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.12837,37,373,0.09438,0.16236
2019,Lower Secondary Level,3rd Quintile,Vocational Training,0.12846,65,373,0.09446,0.16246
2019,Lower Secondary Level,3rd Quintile,Not Employed,0.46768,168,373,0.41697,0.51838
2019,Lower Secondary Level,4th Quintile,Full-Time Employment,0.41644,87,215,0.35039,0.48249
2019,Lower Secondary Level,4th Quintile,Vocational Training,0.09326,37,215,0.05430,0.13222
2019,Lower Secondary Level,4th Quintile,Not Employed,0.31281,91,215,0.25069,0.37493
2019,Lower Secondary Level,5th Quintile,Full-Time Employment,0.37444,43,87,0.27215,0.47673
2019,Lower Secondary Level,5th Quintile,Not Employed,0.36666,44,87,0.26481,0.46851
2019,Upper Secondary Level,1st Quintile,Full-Time Employment,0.16083,500,2495,0.14641,0.17525
2019,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.12991,322,2495,0.11671,0.14310
2019,Upper Secondary Level,1st Quintile,Vocational Training,0.02720,84,2495,0.02082,0.03359
2019,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07298,196,2495,0.06277,0.08318
2019,Upper Secondary Level,1st Quintile,Not Employed,0.60478,1393,2495,0.58559,0.62397
2019,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.32393,890,2603,0.30595,0.34192
2019,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.14253,462,2603,0.12909,0.15596
2019,Upper Secondary Level,2nd Quintile,Vocational Training,0.01212,51,2603,0.00791,0.01632
2019,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04624,146,2603,0.03817,0.05430
2019,Upper Secondary Level,2nd Quintile,Not Employed,0.47459,1054,2603,0.45540,0.49377
2019,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.42110,905,2220,0.40055,0.44164
2019,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.13430,365,2220,0.12011,0.14849
2019,Upper Secondary Level,3rd Quintile,Vocational Training,0.01513,40,2220,0.01005,0.02021
2019,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04924,124,2220,0.04023,0.05824
2019,Upper Secondary Level,3rd Quintile,Not Employed,0.38024,786,2220,0.36004,0.40044
2019,Upper Secondary Level,4th Quintile,Full-Time Employment,0.45437,860,1941,0.43221,0.47653
2019,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.15993,339,1941,0.14362,0.17624
2019,Upper Secondary Level,4th Quintile,Vocational Training,0.01570,35,1941,0.01017,0.02123
2019,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04807,107,1941,0.03856,0.05759
2019,Upper Secondary Level,4th Quintile,Not Employed,0.32192,600,1941,0.30113,0.34271
2019,Upper Secondary Level,5th Quintile,Full-Time Employment,0.50336,669,1422,0.47737,0.52936
2019,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.13737,239,1422,0.11947,0.15527
2019,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05877,97,1422,0.04654,0.07100
2019,Upper Secondary Level,5th Quintile,Not Employed,0.28601,417,1422,0.26252,0.30951
2019,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.22049,89,363,0.17778,0.26319
2019,Post-secondary Non-tertiary Level,1st Quintile,Regular Part-Time Employment,0.21561,73,363,0.17324,0.25797
2019,Post-secondary Non-tertiary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10942,33,363,0.07727,0.14158
2019,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.44501,168,363,0.39382,0.49621
2019,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.49356,181,430,0.44625,0.54087
2019,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.18445,106,430,0.14774,0.22115
2019,Post-secondary Non-tertiary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06230,36,430,0.03943,0.08517
2019,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.24429,107,430,0.20363,0.28494
2019,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.54604,219,414,0.49803,0.59406
2019,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.18877,126,414,0.15103,0.22651
2019,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.21565,69,414,0.17598,0.25531
2019,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.58355,203,345,0.53146,0.63565
2019,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.21210,93,345,0.16890,0.25530
2019,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.18318,49,345,0.14230,0.22406
2019,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.59652,194,346,0.54475,0.64829
2019,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.16316,91,346,0.12417,0.20215
2019,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.16642,61,346,0.12712,0.20573
2019,First Stage of Tertiary Education,1st Quintile,Not Employed,0.60730,44,44,0.46133,0.75326
2019,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.32879,78,198,0.26319,0.39439
2019,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.58236,120,198,0.51349,0.65122
2019,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.50324,147,289,0.44550,0.56099
2019,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.12739,39,289,0.08889,0.16590
2019,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.32430,103,289,0.27024,0.37837
2019,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.55994,180,309,0.50450,0.61537
2019,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.16020,57,309,0.11924,0.20117
2019,First Stage of Tertiary Education,4th Quintile,Not Employed,0.25222,72,309,0.20372,0.30072
2019,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.70565,255,369,0.65908,0.75221
2019,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09588,43,369,0.06580,0.12596
2019,First Stage of Tertiary Education,5th Quintile,Not Employed,0.17800,71,369,0.13892,0.21708
2019,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.23047,199,944,0.20359,0.25735
2019,Second Stage of Tertiary Education,1st Quintile,Regular Part-Time Employment,0.17763,139,944,0.15323,0.20202
2019,Second Stage of Tertiary Education,1st Quintile,Vocational Training,0.02110,39,944,0.01193,0.03027
2019,Second Stage of Tertiary Education,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08119,75,944,0.06376,0.09862
2019,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.48961,492,944,0.45770,0.52151
2019,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36632,235,654,0.32936,0.40327
2019,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.14712,131,654,0.11995,0.17429
2019,Second Stage of Tertiary Education,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04221,33,654,0.02678,0.05763
2019,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.43735,255,654,0.39930,0.47540
2019,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.47419,431,939,0.44223,0.50615
2019,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.17178,202,939,0.14764,0.19592
2019,Second Stage of Tertiary Education,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02760,33,939,0.01712,0.03809
2019,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.32613,273,939,0.29613,0.35613
2019,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.52762,645,1282,0.50028,0.55496
2019,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.15003,252,1282,0.13048,0.16959
2019,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02775,36,1282,0.01876,0.03675
2019,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.29387,349,1282,0.26892,0.31881
2019,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.61858,1354,2422,0.59923,0.63793
2019,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.12914,416,2422,0.11578,0.14250
2019,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02079,64,2422,0.01511,0.02648
2019,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.23075,588,2422,0.21397,0.24753
2020,Pre-primary Level,1st Quintile,Not Employed,0.86508,125,125,0.80495,0.92521
2020,Pre-primary Level,2nd Quintile,Not Employed,0.88353,117,117,0.82515,0.94191
2020,Pre-primary Level,3rd Quintile,Not Employed,0.77498,80,80,0.68290,0.86707
2020,Pre-primary Level,4th Quintile,Not Employed,0.79380,94,94,0.71157,0.87603
2020,Pre-primary Level,5th Quintile,Not Employed,0.67381,101,101,0.58192,0.76570
2020,Primary Level,1st Quintile,Full-Time Employment,0.11655,171,1026,0.09691,0.13620
2020,Primary Level,1st Quintile,Regular Part-Time Employment,0.11999,61,1026,0.10010,0.13988
2020,Primary Level,1st Quintile,Vocational Training,0.01544,34,1026,0.00789,0.02298
2020,Primary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.01968,37,1026,0.01118,0.02819
2020,Primary Level,1st Quintile,Not Employed,0.69267,723,1026,0.66442,0.72092
2020,Primary Level,2nd Quintile,Full-Time Employment,0.19861,38,107,0.12266,0.27456
2020,Primary Level,2nd Quintile,Not Employed,0.42986,69,107,0.33562,0.52411
2020,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09685,200,1366,0.08116,0.11254
2020,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.10369,115,1366,0.08752,0.11986
2020,Lower Secondary Level,1st Quintile,Vocational Training,0.06881,120,1366,0.05538,0.08224
2020,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04608,81,1366,0.03496,0.05721
2020,Lower Secondary Level,1st Quintile,Not Employed,0.65058,850,1366,0.62529,0.67587
2020,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.21692,155,667,0.18562,0.24822
2020,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08275,63,667,0.06182,0.10367
2020,Lower Secondary Level,2nd Quintile,Vocational Training,0.06585,68,667,0.04701,0.08469
2020,Lower Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04262,41,667,0.02727,0.05796
2020,Lower Secondary Level,2nd Quintile,Not Employed,0.59004,340,667,0.55269,0.62739
2020,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.29842,107,368,0.25161,0.34523
2020,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.11710,43,368,0.08420,0.15000
2020,Lower Secondary Level,3rd Quintile,Vocational Training,0.12257,61,368,0.08902,0.15612
2020,Lower Secondary Level,3rd Quintile,Not Employed,0.43297,157,368,0.38228,0.48366
2020,Lower Secondary Level,4th Quintile,Full-Time Employment,0.26699,68,197,0.20506,0.32893
2020,Lower Secondary Level,4th Quintile,Vocational Training,0.18828,42,197,0.13355,0.24301
2020,Lower Secondary Level,4th Quintile,Not Employed,0.39950,87,197,0.33093,0.46807
2020,Lower Secondary Level,5th Quintile,Full-Time Employment,0.37802,58,107,0.28571,0.47033
2020,Lower Secondary Level,5th Quintile,Not Employed,0.37757,49,107,0.28529,0.46986
2020,Upper Secondary Level,1st Quintile,Full-Time Employment,0.16480,490,2437,0.15007,0.17953
2020,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.11976,314,2437,0.10686,0.13265
2020,Upper Secondary Level,1st Quintile,Vocational Training,0.02332,78,2437,0.01733,0.02932
2020,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07048,151,2437,0.06032,0.08065
2020,Upper Secondary Level,1st Quintile,Not Employed,0.61570,1404,2437,0.59638,0.63501
2020,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.33803,877,2551,0.31967,0.35639
2020,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.13867,432,2551,0.12526,0.15209
2020,Upper Secondary Level,2nd Quintile,Vocational Training,0.01832,51,2551,0.01312,0.02353
2020,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04566,137,2551,0.03756,0.05377
2020,Upper Secondary Level,2nd Quintile,Not Employed,0.45931,1054,2551,0.43997,0.47866
2020,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.38861,831,2055,0.36753,0.40969
2020,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.13724,333,2055,0.12236,0.15213
2020,Upper Secondary Level,3rd Quintile,Vocational Training,0.01685,37,2055,0.01128,0.02241
2020,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04867,108,2055,0.03937,0.05798
2020,Upper Secondary Level,3rd Quintile,Not Employed,0.40863,746,2055,0.38737,0.42989
2020,Upper Secondary Level,4th Quintile,Full-Time Employment,0.46341,886,1932,0.44117,0.48565
2020,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.15618,362,1932,0.13999,0.17237
2020,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05059,108,1932,0.04082,0.06037
2020,Upper Secondary Level,4th Quintile,Not Employed,0.31887,576,1932,0.29809,0.33966
2020,Upper Secondary Level,5th Quintile,Full-Time Employment,0.49124,764,1643,0.46706,0.51542
2020,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.13874,291,1643,0.12202,0.15546
2020,Upper Secondary Level,5th Quintile,Vocational Training,0.01636,33,1643,0.01022,0.02249
2020,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05632,95,1643,0.04517,0.06747
2020,Upper Secondary Level,5th Quintile,Not Employed,0.29734,460,1643,0.27523,0.31944
2020,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.27368,107,391,0.22943,0.31793
2020,Post-secondary Non-tertiary Level,1st Quintile,Regular Part-Time Employment,0.14645,74,391,0.11136,0.18154
2020,Post-secondary Non-tertiary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11947,36,391,0.08728,0.15166
2020,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.43072,174,391,0.38157,0.47986
2020,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.39779,173,377,0.34832,0.44726
2020,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.20682,108,377,0.16588,0.24776
2020,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.34614,96,377,0.29806,0.39423
2020,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.56080,217,395,0.51180,0.60981
2020,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.24090,117,395,0.19867,0.28312
2020,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.14465,61,395,0.10992,0.17938
2020,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.65068,252,400,0.60390,0.69746
2020,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.16470,95,400,0.12831,0.20110
2020,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.15678,53,400,0.12111,0.19246
2020,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.55310,272,466,0.50791,0.59829
2020,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.23720,124,466,0.19854,0.27587
2020,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.15311,70,466,0.12038,0.18584
2020,First Stage of Tertiary Education,1st Quintile,Not Employed,0.54987,54,54,0.41593,0.68381
2020,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.33351,81,198,0.26768,0.39935
2020,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.53746,117,198,0.46784,0.60709
2020,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.55430,147,265,0.49434,0.61425
2020,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.13696,41,265,0.09548,0.17843
2020,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.29243,77,265,0.23756,0.34730
2020,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.60642,201,339,0.55433,0.65850
2020,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.16415,59,339,0.12466,0.20363
2020,First Stage of Tertiary Education,4th Quintile,Not Employed,0.20649,79,339,0.16333,0.24964
2020,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.65364,329,476,0.61085,0.69643
