year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,No migration background,Vocational Training,0.02032,43,2065,0.01423,0.02640
2019,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.05610,128,2065,0.04617,0.06602
2019,Baden-Wuerttemberg,No migration background,Not Employed,0.39133,655,2065,0.37027,0.41238
2019,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.44861,317,923,0.41651,0.48071
2019,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.14676,115,923,0.12392,0.16960
2019,Baden-Wuerttemberg,Direct migration background,Vocational Training,0.01162,33,923,0.00470,0.01854
2019,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07269,50,923,0.05593,0.08945
2019,Baden-Wuerttemberg,Direct migration background,Not Employed,0.32032,408,923,0.29020,0.35044
2019,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.43835,91,207,0.37059,0.50611
2019,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.10704,39,207,0.06482,0.14926
2019,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.30799,77,207,0.24494,0.37103
2019,Bavaria,No migration background,Full-Time Employment,0.40177,1278,3068,0.38441,0.41912
2019,Bavaria,No migration background,Regular Part-Time Employment,0.14711,537,3068,0.13458,0.15965
2019,Bavaria,No migration background,Vocational Training,0.02639,84,3068,0.02072,0.03206
2019,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.04936,168,3068,0.04169,0.05702
2019,Bavaria,No migration background,Not Employed,0.37538,1001,3068,0.35824,0.39251
2019,Bavaria,Direct migration background,Full-Time Employment,0.41990,405,1050,0.39003,0.44976
2019,Bavaria,Direct migration background,Regular Part-Time Employment,0.17238,143,1050,0.14952,0.19523
2019,Bavaria,Direct migration background,Vocational Training,0.00923,42,1050,0.00345,0.01502
2019,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04663,51,1050,0.03387,0.05939
2019,Bavaria,Direct migration background,Not Employed,0.34696,409,1050,0.31815,0.37577
2019,Bavaria,Indirect migration background,Full-Time Employment,0.56405,116,215,0.49761,0.63049
2019,Bavaria,Indirect migration background,Regular Part-Time Employment,0.13269,36,215,0.08723,0.17814
2019,Bavaria,Indirect migration background,Not Employed,0.19728,63,215,0.14396,0.25060
2019,Berlin,No migration background,Full-Time Employment,0.40229,343,808,0.36846,0.43612
2019,Berlin,No migration background,Regular Part-Time Employment,0.12654,135,808,0.10360,0.14947
2019,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.06458,45,808,0.04762,0.08154
2019,Berlin,No migration background,Not Employed,0.40027,285,808,0.36647,0.43408
2019,Berlin,Direct migration background,Full-Time Employment,0.36033,77,242,0.29971,0.42094
2019,Berlin,Direct migration background,Regular Part-Time Employment,0.22077,49,242,0.16840,0.27313
2019,Berlin,Direct migration background,Not Employed,0.36049,116,242,0.29987,0.42111
2019,Berlin,Indirect migration background,Full-Time Employment,0.43372,34,34,0.26463,0.60282
2019,Brandenburg,No migration background,Full-Time Employment,0.41317,420,961,0.38202,0.44432
2019,Brandenburg,No migration background,Regular Part-Time Employment,0.09492,115,961,0.07638,0.11346
2019,Brandenburg,No migration background,Not Employed,0.44236,426,961,0.41094,0.47378
2019,Brandenburg,Direct migration background,Full-Time Employment,0.26812,37,144,0.19551,0.34072
2019,Brandenburg,Direct migration background,Not Employed,0.46522,107,144,0.38347,0.54697
2019,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.34477,230,559,0.30533,0.38421
2019,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.16522,78,559,0.13441,0.19604
2019,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.43764,251,559,0.39648,0.47880
2019,Mecklenburg-Western Pomerania,Direct migration background,Not Employed,0.68424,35,35,0.52800,0.84048
2019,Saxony,No migration background,Full-Time Employment,0.45027,705,1516,0.42522,0.47533
2019,Saxony,No migration background,Regular Part-Time Employment,0.12797,212,1516,0.11115,0.14479
2019,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04695,58,1516,0.03630,0.05760
2019,Saxony,No migration background,Not Employed,0.35619,541,1516,0.33207,0.38030
2019,Saxony,Direct migration background,Full-Time Employment,0.44883,39,143,0.36702,0.53064
2019,Saxony,Direct migration background,Not Employed,0.36702,104,143,0.28775,0.44630
2019,Saxony-Anhalt,No migration background,Full-Time Employment,0.35107,352,793,0.31783,0.38431
2019,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.09422,97,793,0.07387,0.11456
2019,Saxony-Anhalt,No migration background,Not Employed,0.47539,344,793,0.44061,0.51017
2019,Saxony-Anhalt,Direct migration background,Not Employed,0.47488,101,101,0.37700,0.57275
2019,Thuringa,No migration background,Full-Time Employment,0.36730,357,841,0.33469,0.39990
2019,Thuringa,No migration background,Regular Part-Time Employment,0.10636,106,841,0.08551,0.12721
2019,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.03916,42,841,0.02604,0.05228
2019,Thuringa,No migration background,Not Employed,0.46203,336,841,0.42832,0.49575
2019,Thuringa,Direct migration background,Full-Time Employment,0.32054,45,108,0.23211,0.40897
2019,Thuringa,Direct migration background,Not Employed,0.48549,63,108,0.39079,0.58019
2020,Schleswig-Holstein,No migration background,Full-Time Employment,0.39784,283,702,0.36160,0.43407
2020,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.14096,125,702,0.11520,0.16672
2020,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.04884,46,702,0.03288,0.06479
2020,Schleswig-Holstein,No migration background,Not Employed,0.37168,248,702,0.33591,0.40745
2020,Schleswig-Holstein,Direct migration background,Full-Time Employment,0.29365,98,260,0.23818,0.34912
2020,Schleswig-Holstein,Direct migration background,Not Employed,0.58576,162,260,0.52577,0.64575
2020,Hamburg,No migration background,Full-Time Employment,0.41004,151,332,0.35705,0.46302
2020,Hamburg,No migration background,Regular Part-Time Employment,0.15540,65,332,0.11637,0.19443
2020,Hamburg,No migration background,Not Employed,0.41119,116,332,0.35818,0.46420
2020,Hamburg,Direct migration background,Full-Time Employment,0.33603,76,170,0.26481,0.40724
2020,Hamburg,Direct migration background,Not Employed,0.59983,94,170,0.52596,0.67370
2020,Lower Saxony,No migration background,Full-Time Employment,0.39264,707,1851,0.37039,0.41489
2020,Lower Saxony,No migration background,Regular Part-Time Employment,0.14515,339,1851,0.12909,0.16120
2020,Lower Saxony,No migration background,Vocational Training,0.01825,41,1851,0.01215,0.02435
2020,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.05879,123,1851,0.04807,0.06951
2020,Lower Saxony,No migration background,Not Employed,0.38125,641,1851,0.35912,0.40339
2020,Lower Saxony,Direct migration background,Full-Time Employment,0.32904,309,942,0.29902,0.35906
2020,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.12724,95,942,0.10595,0.14853
2020,Lower Saxony,Direct migration background,Vocational Training,0.01244,44,942,0.00536,0.01952
2020,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07879,32,942,0.06158,0.09600
2020,Lower Saxony,Direct migration background,Not Employed,0.45249,462,942,0.42069,0.48429
2020,Lower Saxony,Indirect migration background,Full-Time Employment,0.21654,41,97,0.13415,0.29894
2020,Lower Saxony,Indirect migration background,Not Employed,0.41284,56,97,0.31435,0.51133
2020,Bremen,No migration background,Full-Time Employment,0.31365,45,108,0.22573,0.40156
2020,Bremen,No migration background,Not Employed,0.51394,63,108,0.41924,0.60865
2020,Bremen,Direct migration background,Full-Time Employment,0.43024,46,132,0.34545,0.51503
2020,Bremen,Direct migration background,Not Employed,0.27153,86,132,0.19537,0.34769
2020,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36732,1328,3564,0.35149,0.38315
2020,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.13918,592,3564,0.12782,0.15055
2020,North Rhine-Westphalia,No migration background,Vocational Training,0.01856,80,3564,0.01413,0.02299
2020,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.05627,199,3564,0.04871,0.06384
2020,North Rhine-Westphalia,No migration background,Not Employed,0.41275,1365,3564,0.39659,0.42892
2020,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.40280,926,2620,0.38402,0.42159
2020,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.14072,280,2620,0.12740,0.15403
2020,North Rhine-Westphalia,Direct migration background,Vocational Training,0.01445,104,2620,0.00988,0.01902
2020,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03842,109,2620,0.03106,0.04578
2020,North Rhine-Westphalia,Direct migration background,Not Employed,0.40361,1201,2620,0.38482,0.42240
2020,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.44348,181,476,0.39880,0.48815
2020,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.10309,64,476,0.07575,0.13044
2020,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.05755,37,476,0.03660,0.07849
2020,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.05850,35,476,0.03740,0.07961
2020,North Rhine-Westphalia,Indirect migration background,Not Employed,0.32957,159,476,0.28730,0.37184
2020,Hesse,No migration background,Full-Time Employment,0.42160,501,1208,0.39374,0.44946
2020,Hesse,No migration background,Regular Part-Time Employment,0.12457,201,1208,0.10594,0.14320
2020,Hesse,No migration background,Vocational Training,0.02872,37,1208,0.01930,0.03815
2020,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.05378,72,1208,0.04105,0.06650
2020,Hesse,No migration background,Not Employed,0.37133,397,1208,0.34407,0.39858
2020,Hesse,Direct migration background,Full-Time Employment,0.30533,288,786,0.27311,0.33754
2020,Hesse,Direct migration background,Regular Part-Time Employment,0.15181,93,786,0.12671,0.17692
2020,Hesse,Direct migration background,Vocational Training,0.02326,34,786,0.01272,0.03380
2020,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03369,43,786,0.02107,0.04632
2020,Hesse,Direct migration background,Not Employed,0.48591,328,786,0.45094,0.52087
2020,Hesse,Indirect migration background,Full-Time Employment,0.47257,58,91,0.36942,0.57571
2020,Hesse,Indirect migration background,Not Employed,0.31199,33,91,0.21627,0.40771
2020,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.36531,353,919,0.33416,0.39646
2020,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.10953,137,919,0.08933,0.12973
2020,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.05041,48,919,0.03626,0.06456
2020,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.43838,381,919,0.40629,0.47048
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.43880,219,515,0.39590,0.48170
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Regular Part-Time Employment,0.13103,62,515,0.10186,0.16021
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.35689,234,515,0.31548,0.39831
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.46869,36,36,0.30337,0.63402
2020,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.38950,771,1946,0.36783,0.41117
2020,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.14631,367,1946,0.13061,0.16202
2020,Baden-Wuerttemberg,No migration background,Vocational Training,0.01983,54,1946,0.01363,0.02602
2020,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04317,96,1946,0.03414,0.05220
2020,Baden-Wuerttemberg,No migration background,Not Employed,0.40119,658,1946,0.37941,0.42297
2020,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.45866,472,1102,0.42923,0.48810
2020,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.13221,128,1102,0.11220,0.15221
2020,Baden-Wuerttemberg,Direct migration background,Vocational Training,0.01304,55,1102,0.00634,0.01974
2020,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05812,42,1102,0.04430,0.07194
2020,Baden-Wuerttemberg,Direct migration background,Not Employed,0.33797,405,1102,0.31003,0.36591
2020,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.41432,92,161,0.33799,0.49065
2020,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.29560,69,161,0.22490,0.36631
2020,Bavaria,No migration background,Full-Time Employment,0.39874,1146,2854,0.38077,0.41670
2020,Bavaria,No migration background,Regular Part-Time Employment,0.15878,524,2854,0.14537,0.17219
2020,Bavaria,No migration background,Vocational Training,0.02855,83,2854,0.02244,0.03466
2020,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.04986,160,2854,0.04187,0.05784
2020,Bavaria,No migration background,Not Employed,0.36408,941,2854,0.34642,0.38173
2020,Bavaria,Direct migration background,Full-Time Employment,0.44680,668,1345,0.42022,0.47338
2020,Bavaria,Direct migration background,Regular Part-Time Employment,0.19616,168,1345,0.17493,0.21739
2020,Bavaria,Direct migration background,Vocational Training,0.00855,64,1345,0.00362,0.01347
2020,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02458,44,1345,0.01630,0.03286
2020,Bavaria,Direct migration background,Not Employed,0.32391,401,1345,0.29889,0.34893
2020,Bavaria,Indirect migration background,Full-Time Employment,0.48748,114,226,0.42217,0.55279
2020,Bavaria,Indirect migration background,Regular Part-Time Employment,0.15786,45,226,0.11022,0.20550
2020,Bavaria,Indirect migration background,Not Employed,0.22044,67,226,0.16628,0.27461
2020,Berlin,No migration background,Full-Time Employment,0.37796,317,764,0.34356,0.41237
2020,Berlin,No migration background,Regular Part-Time Employment,0.12483,128,764,0.10138,0.14828
2020,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.06525,45,764,0.04772,0.08277
2020,Berlin,No migration background,Not Employed,0.41991,274,764,0.38489,0.45493
2020,Berlin,Direct migration background,Full-Time Employment,0.39349,252,510,0.35105,0.43593
2020,Berlin,Direct migration background,Regular Part-Time Employment,0.29013,65,510,0.25071,0.32956
2020,Berlin,Direct migration background,Not Employed,0.25939,193,510,0.22131,0.29746
2020,Berlin,Indirect migration background,Full-Time Employment,0.38604,34,34,0.21994,0.55215
2020,Brandenburg,No migration background,Full-Time Employment,0.40995,380,922,0.37818,0.44171
