year,bula_h,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Hesse,Primary Level,Full-Time Employment,0.11053,33,138,0.05802,0.16303
2020,Hesse,Primary Level,Not Employed,0.45659,105,138,0.37318,0.54000
2020,Hesse,Lower Secondary Level,Full-Time Employment,0.25231,60,177,0.18814,0.31648
2020,Hesse,Lower Secondary Level,Not Employed,0.59285,117,177,0.52027,0.66544
2020,Hesse,Upper Secondary Level,Full-Time Employment,0.36584,276,703,0.33021,0.40147
2020,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.11913,116,703,0.09516,0.14309
2020,Hesse,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05953,55,703,0.04203,0.07704
2020,Hesse,Upper Secondary Level,Not Employed,0.42303,256,703,0.38648,0.45957
2020,Hesse,Post-secondary Non-tertiary Level,Full-Time Employment,0.48975,92,176,0.41568,0.56381
2020,Hesse,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.17101,40,176,0.11522,0.22679
2020,Hesse,Post-secondary Non-tertiary Level,Not Employed,0.28626,44,176,0.21929,0.35323
2020,Hesse,First Stage of Tertiary Education,Full-Time Employment,0.54963,44,44,0.40092,0.69834
2020,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.51956,321,575,0.47869,0.56043
2020,Hesse,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14624,109,575,0.11734,0.17515
2020,Hesse,Second Stage of Tertiary Education,Not Employed,0.28766,145,575,0.25063,0.32469
2020,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Employed,0.93174,31,31,0.84150,1.02199
2020,"Rhineland-Palatinate, Saarland",Primary Level,Not Employed,0.73997,62,62,0.62989,0.85005
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.25531,57,171,0.18976,0.32085
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.49331,114,171,0.41816,0.56847
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.33709,238,625,0.30000,0.37419
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Regular Part-Time Employment,0.11344,94,625,0.08855,0.13832
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06447,38,625,0.04520,0.08374
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.45423,255,625,0.41516,0.49330
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full-Time Employment,0.50460,65,128,0.41764,0.59156
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19218,31,128,0.12365,0.26071
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Employed,0.24932,32,128,0.17408,0.32456
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full-Time Employment,0.55411,44,44,0.40554,0.70268
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full-Time Employment,0.50446,160,304,0.44816,0.56076
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Regular Part-Time Employment,0.12273,50,304,0.08578,0.15968
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Employed,0.32667,94,304,0.27387,0.37948
2020,Baden-Wuerttemberg,No answer / don't know,Full-Time Employment,0.29370,57,104,0.20574,0.38166
2020,Baden-Wuerttemberg,No answer / don't know,Not Employed,0.41983,47,104,0.32452,0.51515
2020,Baden-Wuerttemberg,Pre-primary Level,Not Employed,0.87792,79,79,0.80527,0.95058
2020,Baden-Wuerttemberg,Primary Level,Full-Time Employment,0.18799,45,149,0.12504,0.25093
2020,Baden-Wuerttemberg,Primary Level,Not Employed,0.60486,104,149,0.52609,0.68362
2020,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.19297,91,305,0.14861,0.23733
2020,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.10575,47,305,0.07118,0.14032
2020,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.59870,167,305,0.54360,0.65380
2020,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.39169,440,1148,0.36345,0.41994
2020,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.14552,211,1148,0.12511,0.16593
2020,Baden-Wuerttemberg,Upper Secondary Level,Vocational Training,0.02347,40,1148,0.01471,0.03224
2020,Baden-Wuerttemberg,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04341,54,1148,0.03162,0.05521
2020,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.39590,403,1148,0.36759,0.42420
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full-Time Employment,0.50337,125,242,0.44024,0.56649
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18519,62,242,0.13614,0.23423
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Employed,0.23281,55,242,0.17945,0.28616
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.49767,97,140,0.41454,0.58079
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.33222,43,140,0.25392,0.41052
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.51533,480,935,0.48327,0.54738
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16719,184,935,0.14326,0.19112
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03942,37,935,0.02694,0.05190
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Employed,0.26945,234,935,0.24100,0.29791
2020,Bavaria,No answer / don't know,Full-Time Employment,0.24101,46,46,0.11605,0.36598
2020,Bavaria,Pre-primary Level,Not Employed,0.67676,58,58,0.55534,0.79818
2020,Bavaria,Primary Level,Full-Time Employment,0.38469,52,139,0.30351,0.46586
2020,Bavaria,Primary Level,Not Employed,0.39964,87,139,0.31791,0.48136
2020,Bavaria,Lower Secondary Level,Full-Time Employment,0.20928,126,468,0.17239,0.24618
2020,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.10793,51,468,0.07979,0.13607
2020,Bavaria,Lower Secondary Level,Vocational Training,0.13774,80,468,0.10648,0.16899
2020,Bavaria,Lower Secondary Level,Not Employed,0.50758,211,468,0.46224,0.55293
2020,Bavaria,Upper Secondary Level,Full-Time Employment,0.37477,717,1832,0.35260,0.39694
2020,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.18494,354,1832,0.16715,0.20272
2020,Bavaria,Upper Secondary Level,Vocational Training,0.01194,40,1832,0.00697,0.01692
2020,Bavaria,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05278,110,1832,0.04254,0.06303
2020,Bavaria,Upper Secondary Level,Not Employed,0.37557,611,1832,0.35339,0.39775
2020,Bavaria,Post-secondary Non-tertiary Level,Full-Time Employment,0.53190,174,309,0.47617,0.58762
2020,Bavaria,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.21847,67,309,0.17233,0.26462
2020,Bavaria,Post-secondary Non-tertiary Level,Not Employed,0.20500,68,309,0.15992,0.25009
2020,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.58071,138,234,0.51735,0.64407
2020,Bavaria,First Stage of Tertiary Education,Regular Part-Time Employment,0.14007,39,234,0.09551,0.18463
2020,Bavaria,First Stage of Tertiary Education,Not Employed,0.25305,57,234,0.19722,0.30887
2020,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.53126,674,1203,0.50305,0.55947
2020,Bavaria,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16111,198,1203,0.14033,0.18189
2020,Bavaria,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03624,42,1203,0.02568,0.04681
2020,Bavaria,Second Stage of Tertiary Education,Not Employed,0.26860,289,1203,0.24354,0.29365
2020,Berlin,No answer / don't know,Full-Time Employment,0.05681,33,76,0.00442,0.10921
2020,Berlin,No answer / don't know,Not Employed,0.53061,43,76,0.41767,0.64356
2020,Berlin,Primary Level,Not Employed,0.53247,40,40,0.37588,0.68907
2020,Berlin,Lower Secondary Level,Full-Time Employment,0.21301,33,93,0.12934,0.29667
2020,Berlin,Lower Secondary Level,Not Employed,0.43797,60,93,0.33659,0.53936
2020,Berlin,Upper Secondary Level,Full-Time Employment,0.27735,130,375,0.23198,0.32272
2020,Berlin,Upper Secondary Level,Regular Part-Time Employment,0.09079,48,375,0.06167,0.11991
2020,Berlin,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.11209,36,375,0.08012,0.14407
2020,Berlin,Upper Secondary Level,Not Employed,0.50046,161,375,0.44979,0.55114
2020,Berlin,Post-secondary Non-tertiary Level,Full-Time Employment,0.58564,51,51,0.44909,0.72218
2020,Berlin,Second Stage of Tertiary Education,Full-Time Employment,0.50634,320,559,0.46485,0.54782
2020,Berlin,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17616,111,559,0.14455,0.20777
2020,Berlin,Second Stage of Tertiary Education,Not Employed,0.28896,128,559,0.25135,0.32657
2020,Brandenburg,Primary Level,Not Employed,0.95379,35,35,0.88322,1.02436
2020,Brandenburg,Lower Secondary Level,Not Employed,0.62427,64,64,0.50467,0.74386
2020,Brandenburg,Upper Secondary Level,Full-Time Employment,0.39553,203,490,0.35219,0.43887
2020,Brandenburg,Upper Secondary Level,Regular Part-Time Employment,0.10412,56,490,0.07705,0.13119
2020,Brandenburg,Upper Secondary Level,Not Employed,0.43544,231,490,0.39150,0.47939
2020,Brandenburg,Post-secondary Non-tertiary Level,Full-Time Employment,0.60405,42,42,0.45435,0.75375
2020,Brandenburg,First Stage of Tertiary Education,Full-Time Employment,0.67465,40,40,0.52761,0.82169
2020,Brandenburg,Second Stage of Tertiary Education,Full-Time Employment,0.50120,143,250,0.43910,0.56331
2020,Brandenburg,Second Stage of Tertiary Education,Not Employed,0.39487,107,250,0.33415,0.45559
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-Time Employment,0.32080,79,230,0.26035,0.38126
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Regular Part-Time Employment,0.20904,44,230,0.15638,0.26171
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Employed,0.46051,107,230,0.39596,0.52507
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full-Time Employment,0.38769,68,127,0.30261,0.47276
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Employed,0.47602,59,127,0.38882,0.56323
2020,Saxony,Primary Level,Not Employed,0.21080,36,36,0.07567,0.34593
2020,Saxony,Lower Secondary Level,Full-Time Employment,0.27847,34,114,0.19582,0.36112
2020,Saxony,Lower Secondary Level,Not Employed,0.35928,80,114,0.27082,0.44774
2020,Saxony,Upper Secondary Level,Full-Time Employment,0.44286,307,715,0.40643,0.47930
2020,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.12301,93,715,0.09891,0.14710
2020,Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04654,33,715,0.03109,0.06199
2020,Saxony,Upper Secondary Level,Not Employed,0.36742,282,715,0.33206,0.40279
2020,Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.60034,48,48,0.46030,0.74038
2020,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.56877,66,105,0.47359,0.66396
2020,Saxony,First Stage of Tertiary Education,Not Employed,0.27701,39,105,0.19100,0.36302
2020,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.41236,217,472,0.36790,0.45681
2020,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.19858,85,472,0.16255,0.23461
2020,Saxony,Second Stage of Tertiary Education,Not Employed,0.36632,170,472,0.32281,0.40983
2020,Saxony-Anhalt,Primary Level,Not Employed,0.88447,47,47,0.79209,0.97684
2020,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.58913,58,58,0.46140,0.71685
2020,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.37674,169,411,0.32984,0.42365
2020,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.10202,57,411,0.07272,0.13131
2020,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.45859,185,411,0.41036,0.50682
2020,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.37946,36,36,0.21869,0.54022
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.47532,118,207,0.40712,0.54351
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.40966,89,207,0.34251,0.47682
2020,Thuringa,Primary Level,Not Employed,0.89504,31,31,0.78536,1.00472
2020,Thuringa,Upper Secondary Level,Full-Time Employment,0.35850,189,469,0.31505,0.40195
2020,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.13902,69,469,0.10767,0.17036
2020,Thuringa,Upper Secondary Level,Not Employed,0.47493,211,469,0.42969,0.52017
2020,Thuringa,First Stage of Tertiary Education,Full-Time Employment,0.55213,36,36,0.38738,0.71687
2020,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.50226,130,239,0.43874,0.56578
2020,Thuringa,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15030,38,239,0.10490,0.19570
2020,Thuringa,Second Stage of Tertiary Education,Not Employed,0.28240,71,239,0.22521,0.33960
2021,Schleswig-Holstein,Primary Level,Not Employed,0.60457,39,39,0.44911,0.76003
2021,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.45391,55,55,0.32112,0.58671
2021,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.35936,110,299,0.30488,0.41383
2021,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.20479,57,299,0.15897,0.25061
2021,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.38942,132,299,0.33406,0.44479
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full-Time Employment,0.46261,31,31,0.28419,0.64104
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.64238,102,199,0.57562,0.70914
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Regular Part-Time Employment,0.08637,37,199,0.04724,0.12550
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Not Employed,0.24828,60,199,0.18810,0.30845
2021,Hamburg,Upper Secondary Level,Full-Time Employment,0.26250,38,109,0.17952,0.34549
2021,Hamburg,Upper Secondary Level,Not Employed,0.62912,71,109,0.53802,0.72022
2021,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.42468,79,130,0.33938,0.50998
2021,Hamburg,Second Stage of Tertiary Education,Not Employed,0.27986,51,130,0.20238,0.35733
2021,Lower Saxony,No answer / don't know,Not Employed,0.17371,34,34,0.04445,0.30297
2021,Lower Saxony,Pre-primary Level,Not Employed,0.87012,39,39,0.76323,0.97700
2021,Lower Saxony,Primary Level,Not Employed,0.64746,98,98,0.55238,0.74254
2021,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.22835,44,174,0.16579,0.29090
2021,Lower Saxony,Lower Secondary Level,Not Employed,0.49591,130,174,0.42140,0.57042
2021,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.33284,257,703,0.29798,0.36770
2021,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.17098,125,703,0.14313,0.19884
2021,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06059,42,703,0.04294,0.07823
2021,Lower Saxony,Upper Secondary Level,Not Employed,0.40655,279,703,0.37022,0.44289
2021,Lower Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.54172,81,150,0.46171,0.62172
2021,Lower Saxony,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.17225,38,150,0.11162,0.23288
2021,Lower Saxony,Post-secondary Non-tertiary Level,Not Employed,0.25699,31,150,0.18683,0.32715
2021,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.68129,44,44,0.54201,0.82057
2021,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.50144,242,464,0.45589,0.54698
2021,Lower Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15926,88,464,0.12593,0.19259
2021,Lower Saxony,Second Stage of Tertiary Education,Not Employed,0.30021,134,464,0.25846,0.34196
2021,North Rhine-Westphalia,No answer / don't know,Full-Time Employment,0.36290,70,176,0.29166,0.43414
2021,North Rhine-Westphalia,No answer / don't know,Not Employed,0.38360,106,176,0.31156,0.45565
2021,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.82376,76,76,0.73752,0.90999
2021,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.31052,70,250,0.25305,0.36799
2021,North Rhine-Westphalia,Primary Level,Not Employed,0.48119,180,250,0.41913,0.54325
2021,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.22010,100,421,0.18048,0.25972
2021,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.09271,40,421,0.06498,0.12045
2021,North Rhine-Westphalia,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07469,34,421,0.04955,0.09984
2021,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.55625,247,421,0.50873,0.60377
2021,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.33910,483,1505,0.31518,0.36303
2021,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.12808,232,1505,0.11119,0.14497
2021,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.01879,38,1505,0.01193,0.02565
2021,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05854,100,1505,0.04668,0.07041
2021,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.45276,652,1505,0.42761,0.47792
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.49605,212,430,0.44873,0.54336
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22149,117,430,0.18220,0.26079
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.22166,101,430,0.18236,0.26097
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.47596,86,178,0.40239,0.54954
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Regular Part-Time Employment,0.14696,32,178,0.09480,0.19913
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.36906,60,178,0.29797,0.44015
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.53942,547,1075,0.50961,0.56923
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13621,190,1075,0.11569,0.15672
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04057,32,1075,0.02877,0.05237
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.27851,306,1075,0.25170,0.30532
2021,Hesse,Primary Level,Full-Time Employment,0.12502,32,99,0.05954,0.19051
2021,Hesse,Primary Level,Not Employed,0.60125,67,99,0.50431,0.69820
