year,migback,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Direct migration background,Second Stage of Tertiary Education,Full-Time Employment,0.49029,674,1676,0.46635,0.51423
2019,Direct migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17127,284,1676,0.15323,0.18931
2019,Direct migration background,Second Stage of Tertiary Education,Vocational Training,0.00338,44,1676,0.00060,0.00616
2019,Direct migration background,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04026,78,1676,0.03084,0.04967
2019,Direct migration background,Second Stage of Tertiary Education,Not Employed,0.29480,596,1676,0.27297,0.31664
2019,Indirect migration background,Pre-primary Level,Not Employed,0.80868,117,117,0.73710,0.88026
2019,Indirect migration background,Lower Secondary Level,Full-Time Employment,0.21789,56,235,0.16500,0.27078
2019,Indirect migration background,Lower Secondary Level,Regular Part-Time Employment,0.14415,32,235,0.09914,0.18915
2019,Indirect migration background,Lower Secondary Level,Vocational Training,0.20350,54,235,0.15192,0.25509
2019,Indirect migration background,Lower Secondary Level,Not Employed,0.36649,93,235,0.30475,0.42823
2019,Indirect migration background,Upper Secondary Level,Full-Time Employment,0.44275,265,633,0.40402,0.48147
2019,Indirect migration background,Upper Secondary Level,Regular Part-Time Employment,0.15764,109,633,0.12923,0.18605
2019,Indirect migration background,Upper Secondary Level,Vocational Training,0.03890,32,633,0.02382,0.05397
2019,Indirect migration background,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05902,56,633,0.04065,0.07740
2019,Indirect migration background,Upper Secondary Level,Not Employed,0.30169,171,633,0.26591,0.33748
2019,Indirect migration background,Post-secondary Non-tertiary Level,Full-Time Employment,0.57829,72,72,0.46342,0.69316
2019,Indirect migration background,First Stage of Tertiary Education,Full-Time Employment,0.91302,47,47,0.83158,0.99446
2019,Indirect migration background,Second Stage of Tertiary Education,Full-Time Employment,0.65801,182,271,0.60142,0.71459
2019,Indirect migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.19106,57,271,0.14417,0.23796
2019,Indirect migration background,Second Stage of Tertiary Education,Not Employed,0.10230,32,271,0.06615,0.13844
2020,No migration background,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.18447,61,422,0.14742,0.22152
2020,No migration background,Pre-primary Level,Not Employed,0.80995,361,422,0.77247,0.84743
2020,No migration background,Primary Level,Not Employed,0.51968,72,72,0.40347,0.63590
2020,No migration background,Lower Secondary Level,Full-Time Employment,0.17417,268,1523,0.15512,0.19322
2020,No migration background,Lower Secondary Level,Regular Part-Time Employment,0.08208,140,1523,0.06829,0.09587
2020,No migration background,Lower Secondary Level,Vocational Training,0.10740,209,1523,0.09184,0.12295
2020,No migration background,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04409,89,1523,0.03377,0.05440
2020,No migration background,Lower Secondary Level,Not Employed,0.57652,817,1523,0.55170,0.60135
2020,No migration background,Upper Secondary Level,Full-Time Employment,0.35216,2988,8410,0.34195,0.36237
2020,No migration background,Upper Secondary Level,Regular Part-Time Employment,0.13682,1376,8410,0.12947,0.14417
2020,No migration background,Upper Secondary Level,Vocational Training,0.01546,152,8410,0.01282,0.01809
2020,No migration background,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05394,478,8410,0.04911,0.05877
2020,No migration background,Upper Secondary Level,Not Employed,0.44063,3416,8410,0.43002,0.45124
2020,No migration background,Post-secondary Non-tertiary Level,Full-Time Employment,0.53180,716,1422,0.50586,0.55775
2020,No migration background,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22134,392,1422,0.19976,0.24293
2020,No migration background,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04780,69,1422,0.03671,0.05889
2020,No migration background,Post-secondary Non-tertiary Level,Not Employed,0.19043,245,1422,0.17002,0.21085
2020,No migration background,First Stage of Tertiary Education,Full-Time Employment,0.52609,704,1327,0.49922,0.55297
2020,No migration background,First Stage of Tertiary Education,Regular Part-Time Employment,0.12351,184,1327,0.10580,0.14122
2020,No migration background,First Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02480,45,1327,0.01643,0.03318
2020,No migration background,First Stage of Tertiary Education,Not Employed,0.32304,394,1327,0.29787,0.34821
2020,No migration background,Second Stage of Tertiary Education,Full-Time Employment,0.50145,2665,5275,0.48795,0.51494
2020,No migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15360,945,5275,0.14387,0.16334
2020,No migration background,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03676,197,5275,0.03168,0.04184
2020,No migration background,Second Stage of Tertiary Education,Not Employed,0.30715,1468,5275,0.29470,0.31960
2020,Direct migration background,Pre-primary Level,Not Employed,0.85899,99,99,0.79008,0.92790
2020,Direct migration background,Primary Level,Full-Time Employment,0.16764,349,1664,0.14969,0.18559
2020,Direct migration background,Primary Level,Regular Part-Time Employment,0.18043,105,1664,0.16195,0.19892
2020,Direct migration background,Primary Level,Vocational Training,0.01224,50,1664,0.00695,0.01752
2020,Direct migration background,Primary Level,"Marginal, Irregular Part-Time Employment",0.01946,62,1664,0.01282,0.02610
2020,Direct migration background,Primary Level,Not Employed,0.62015,1098,1664,0.59682,0.64347
2020,Direct migration background,Lower Secondary Level,Full-Time Employment,0.30361,468,1563,0.28081,0.32641
2020,Direct migration background,Lower Secondary Level,Regular Part-Time Employment,0.14164,137,1563,0.12435,0.15893
2020,Direct migration background,Lower Secondary Level,Vocational Training,0.02336,98,1563,0.01587,0.03085
2020,Direct migration background,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03352,69,1563,0.02460,0.04245
2020,Direct migration background,Lower Secondary Level,Not Employed,0.49787,791,1563,0.47307,0.52267
2020,Direct migration background,Upper Secondary Level,Full-Time Employment,0.43331,1015,2349,0.41327,0.45335
2020,Direct migration background,Upper Secondary Level,Regular Part-Time Employment,0.15232,306,2349,0.13779,0.16686
2020,Direct migration background,Upper Secondary Level,Vocational Training,0.01504,98,2349,0.01011,0.01996
2020,Direct migration background,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04386,98,2349,0.03558,0.05214
2020,Direct migration background,Upper Secondary Level,Not Employed,0.35489,832,2349,0.33554,0.37425
2020,Direct migration background,Post-secondary Non-tertiary Level,Full-Time Employment,0.40235,381,766,0.36760,0.43710
2020,Direct migration background,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.15867,121,766,0.13277,0.18456
2020,Direct migration background,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06249,37,766,0.04534,0.07965
2020,Direct migration background,Post-secondary Non-tertiary Level,Not Employed,0.37052,227,766,0.33630,0.40474
2020,Direct migration background,First Stage of Tertiary Education,Full-Time Employment,0.46074,40,40,0.30430,0.61718
2020,Direct migration background,Second Stage of Tertiary Education,Full-Time Employment,0.53018,1119,2189,0.50927,0.55110
2020,Direct migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14279,302,2189,0.12813,0.15745
2020,Direct migration background,Second Stage of Tertiary Education,Vocational Training,0.01084,87,2189,0.00650,0.01518
2020,Direct migration background,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03503,75,2189,0.02732,0.04273
2020,Direct migration background,Second Stage of Tertiary Education,Not Employed,0.28116,606,2189,0.26232,0.30000
2020,Indirect migration background,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.22391,32,147,0.15629,0.29153
2020,Indirect migration background,Pre-primary Level,Not Employed,0.76104,115,147,0.69186,0.83021
2020,Indirect migration background,Lower Secondary Level,Full-Time Employment,0.18521,51,202,0.13150,0.23891
2020,Indirect migration background,Lower Secondary Level,Vocational Training,0.23710,53,202,0.17830,0.29590
2020,Indirect migration background,Lower Secondary Level,Not Employed,0.41877,98,202,0.35056,0.48697
2020,Indirect migration background,Upper Secondary Level,Full-Time Employment,0.43465,260,615,0.39544,0.47386
2020,Indirect migration background,Upper Secondary Level,Regular Part-Time Employment,0.13098,107,615,0.10430,0.15767
2020,Indirect migration background,Upper Secondary Level,Vocational Training,0.05222,34,615,0.03462,0.06981
2020,Indirect migration background,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06465,40,615,0.04520,0.08411
2020,Indirect migration background,Upper Secondary Level,Not Employed,0.31301,174,615,0.27633,0.34969
2020,Indirect migration background,Post-secondary Non-tertiary Level,Full-Time Employment,0.58250,78,78,0.47235,0.69265
2020,Indirect migration background,First Stage of Tertiary Education,Full-Time Employment,0.86936,38,38,0.76077,0.97795
2020,Indirect migration background,Second Stage of Tertiary Education,Full-Time Employment,0.64895,185,278,0.59274,0.70516
2020,Indirect migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18635,56,278,0.14049,0.23221
2020,Indirect migration background,Second Stage of Tertiary Education,Not Employed,0.11312,37,278,0.07582,0.15042
2021,No migration background,Pre-primary Level,Full-Time Employment,0.12010,41,249,0.07964,0.16056
2021,No migration background,Pre-primary Level,Not Employed,0.83509,208,249,0.78891,0.88128
2021,No migration background,Primary Level,Not Employed,0.59829,50,50,0.46102,0.73556
2021,No migration background,Lower Secondary Level,Full-Time Employment,0.18438,170,922,0.15933,0.20942
2021,No migration background,Lower Secondary Level,Regular Part-Time Employment,0.10245,94,922,0.08286,0.12203
2021,No migration background,Lower Secondary Level,Vocational Training,0.07841,97,922,0.06105,0.09577
2021,No migration background,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05211,66,922,0.03776,0.06647
2021,No migration background,Lower Secondary Level,Not Employed,0.56570,495,922,0.53369,0.59771
2021,No migration background,Upper Secondary Level,Full-Time Employment,0.33705,1940,5688,0.32477,0.34934
2021,No migration background,Upper Secondary Level,Regular Part-Time Employment,0.13123,904,5688,0.12245,0.14001
2021,No migration background,Upper Secondary Level,Vocational Training,0.01978,109,5688,0.01616,0.02340
2021,No migration background,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05704,332,5688,0.05102,0.06307
2021,No migration background,Upper Secondary Level,Not Employed,0.43480,2361,5688,0.42192,0.44769
2021,No migration background,Upper Secondary Level,In short-time work (since 2021),0.00632,42,5688,0.00426,0.00838
2021,No migration background,Post-secondary Non-tertiary Level,Full-Time Employment,0.53306,525,1022,0.50246,0.56367
2021,No migration background,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18886,255,1022,0.16485,0.21286
2021,No migration background,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04025,46,1022,0.02820,0.05231
2021,No migration background,Post-secondary Non-tertiary Level,Not Employed,0.21220,196,1022,0.18712,0.23727
2021,No migration background,First Stage of Tertiary Education,Full-Time Employment,0.49465,453,870,0.46140,0.52789
2021,No migration background,First Stage of Tertiary Education,Regular Part-Time Employment,0.10956,124,870,0.08880,0.13033
2021,No migration background,First Stage of Tertiary Education,Not Employed,0.33980,293,870,0.30831,0.37129
2021,No migration background,Second Stage of Tertiary Education,Full-Time Employment,0.50553,1996,4042,0.49012,0.52095
2021,No migration background,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14430,724,4042,0.13347,0.15514
2021,No migration background,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03162,127,4042,0.02623,0.03702
2021,No migration background,Second Stage of Tertiary Education,Not Employed,0.30842,1195,4042,0.29418,0.32265
2021,Direct migration background,Pre-primary Level,Not Employed,0.76153,93,93,0.67445,0.84861
2021,Direct migration background,Primary Level,Full-Time Employment,0.30456,226,884,0.27420,0.33492
2021,Direct migration background,Primary Level,Regular Part-Time Employment,0.06181,66,884,0.04593,0.07769
2021,Direct migration background,Primary Level,Not Employed,0.56052,592,884,0.52778,0.59326
2021,Direct migration background,Lower Secondary Level,Full-Time Employment,0.30430,226,777,0.27193,0.33668
2021,Direct migration background,Lower Secondary Level,Regular Part-Time Employment,0.12549,72,777,0.10218,0.14880
2021,Direct migration background,Lower Secondary Level,Vocational Training,0.01503,34,777,0.00647,0.02360
2021,Direct migration background,Lower Secondary Level,Not Employed,0.49800,445,777,0.46282,0.53318
2021,Direct migration background,Upper Secondary Level,Full-Time Employment,0.41543,518,1268,0.38829,0.44256
