year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,30-45 y.,Primary Level,Full-Time Employment,0.23182,213,868,0.20373,0.25991
2020,30-45 y.,Primary Level,Regular Part-Time Employment,0.24633,74,868,0.21765,0.27502
2020,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.02098,36,868,0.01144,0.03052
2020,30-45 y.,Primary Level,Not Employed,0.43095,545,868,0.39798,0.46391
2020,30-45 y.,Lower Secondary Level,Full-Time Employment,0.36615,353,907,0.33478,0.39752
2020,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.22605,123,907,0.19881,0.25328
2020,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03475,50,907,0.02282,0.04667
2020,30-45 y.,Lower Secondary Level,Not Employed,0.27909,381,907,0.24988,0.30829
2020,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57830,1347,2639,0.55946,0.59715
2020,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.22704,589,2639,0.21105,0.24303
2020,30-45 y.,Upper Secondary Level,Vocational Training,0.00817,37,2639,0.00473,0.01160
2020,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04081,111,2639,0.03326,0.04836
2020,30-45 y.,Upper Secondary Level,Not Employed,0.14295,555,2639,0.12959,0.15631
2020,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55500,458,828,0.52113,0.58887
2020,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.25137,229,828,0.22180,0.28093
2020,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16584,141,828,0.14049,0.19119
2020,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.76128,204,267,0.71005,0.81251
2020,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.18765,63,267,0.14073,0.23457
2020,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66678,1505,2526,0.64839,0.68517
2020,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.20354,500,2526,0.18783,0.21924
2020,30-45 y.,Second Stage of Tertiary Education,Vocational Training,0.00401,40,2526,0.00154,0.00647
2020,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01292,56,2526,0.00852,0.01733
2020,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11275,425,2526,0.10042,0.12509
2020,46-65 y.,Primary Level,Full-Time Employment,0.18370,53,358,0.14353,0.22387
2020,46-65 y.,Primary Level,Regular Part-Time Employment,0.15625,33,358,0.11859,0.19392
2020,46-65 y.,Primary Level,Not Employed,0.62678,272,358,0.57661,0.67695
2020,46-65 y.,Lower Secondary Level,Full-Time Employment,0.41174,252,731,0.37603,0.44744
2020,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.14406,107,731,0.11859,0.16953
2020,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08290,54,731,0.06290,0.10290
2020,46-65 y.,Lower Secondary Level,Not Employed,0.35962,318,731,0.32481,0.39443
2020,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51484,2188,4423,0.50011,0.52957
2020,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.20222,970,4423,0.19038,0.21406
2020,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05143,227,4423,0.04492,0.05794
2020,46-65 y.,Upper Secondary Level,Not Employed,0.22973,1038,4423,0.21733,0.24213
2020,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53463,498,972,0.50325,0.56600
2020,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24725,268,972,0.22012,0.27439
2020,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06382,54,972,0.04845,0.07920
2020,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15170,152,972,0.12913,0.17426
2020,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.68064,521,738,0.64698,0.71430
2020,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.16247,125,738,0.13584,0.18910
2020,46-65 y.,First Stage of Tertiary Education,Not Employed,0.13350,92,738,0.10894,0.15805
2020,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66429,1951,3058,0.64755,0.68103
2020,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18061,634,3058,0.16697,0.19424
2020,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02917,87,3058,0.02320,0.03513
2020,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12585,386,3058,0.11409,0.13761
2020,66 and older,Primary Level,Not Employed,0.91490,47,47,0.83426,0.99554
2020,66 and older,Lower Secondary Level,Not Employed,0.96244,477,477,0.94536,0.97952
2020,66 and older,Upper Secondary Level,Full-Time Employment,0.01120,41,2441,0.00703,0.01538
2020,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01498,58,2441,0.01016,0.01980
2020,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05506,129,2441,0.04601,0.06411
2020,66 and older,Upper Secondary Level,Not Employed,0.91875,2213,2441,0.90791,0.92960
2020,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.84846,139,139,0.78864,0.90829
2020,66 and older,First Stage of Tertiary Education,Not Employed,0.86930,306,306,0.83147,0.90713
2020,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.03188,77,1387,0.02263,0.04112
2020,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.02783,70,1387,0.01917,0.03649
2020,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04984,84,1387,0.03838,0.06130
2020,66 and older,Second Stage of Tertiary Education,Not Employed,0.89045,1156,1387,0.87401,0.90690
2021,17-29 y.,Pre-primary Level,Full-Time Employment,0.10045,50,398,0.07088,0.13002
2021,17-29 y.,Pre-primary Level,Not Employed,0.83047,348,398,0.79356,0.86738
2021,17-29 y.,Primary Level,Full-Time Employment,0.37079,70,228,0.30796,0.43363
2021,17-29 y.,Primary Level,Not Employed,0.48792,158,228,0.42290,0.55295
2021,17-29 y.,Lower Secondary Level,Full-Time Employment,0.19062,101,602,0.15922,0.22202
2021,17-29 y.,Lower Secondary Level,Vocational Training,0.23815,147,602,0.20409,0.27220
2021,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07071,54,602,0.05021,0.09120
2021,17-29 y.,Lower Secondary Level,Not Employed,0.43684,300,602,0.39718,0.47649
2021,17-29 y.,Upper Secondary Level,Full-Time Employment,0.35238,362,1207,0.32542,0.37935
2021,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07694,105,1207,0.06190,0.09198
2021,17-29 y.,Upper Secondary Level,Vocational Training,0.12518,143,1207,0.10650,0.14386
2021,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.12118,138,1207,0.10276,0.13960
2021,17-29 y.,Upper Secondary Level,Not Employed,0.31561,459,1207,0.28938,0.34184
2021,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56916,132,179,0.49641,0.64191
2021,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.16175,47,179,0.10766,0.21585
2021,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.53410,269,495,0.49011,0.57809
2021,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.19369,86,495,0.15884,0.22854
2021,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.10262,34,495,0.07586,0.12938
2021,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.13702,106,495,0.10670,0.16735
2021,30-45 y.,Primary Level,Full-Time Employment,0.29101,134,471,0.24994,0.33207
2021,30-45 y.,Primary Level,Regular Part-Time Employment,0.08669,46,471,0.06125,0.11213
2021,30-45 y.,Primary Level,Not Employed,0.51133,291,471,0.46614,0.55652
2021,30-45 y.,Lower Secondary Level,Full-Time Employment,0.35439,173,477,0.31141,0.39736
2021,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.18980,73,477,0.15457,0.22503
2021,30-45 y.,Lower Secondary Level,Not Employed,0.35150,231,477,0.30860,0.39439
2021,30-45 y.,Upper Secondary Level,Full-Time Employment,0.55983,788,1513,0.53481,0.58485
2021,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.25006,378,1513,0.22824,0.27189
2021,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02382,39,1513,0.01613,0.03150
2021,30-45 y.,Upper Secondary Level,Not Employed,0.13565,308,1513,0.11839,0.15291
2021,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.64143,308,524,0.60032,0.68253
2021,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18989,137,524,0.15628,0.22351
2021,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.13536,79,524,0.10604,0.16468
2021,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.76565,141,181,0.70377,0.82753
2021,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.19864,40,181,0.14036,0.25693
2021,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66122,1062,1725,0.63888,0.68356
2021,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.20517,366,1725,0.18611,0.22424
2021,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01562,34,1725,0.00976,0.02147
2021,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.10802,263,1725,0.09336,0.12267
2021,46-65 y.,Primary Level,Full-Time Employment,0.17461,39,215,0.12374,0.22547
2021,46-65 y.,Primary Level,Not Employed,0.55405,176,215,0.48745,0.62065
2021,46-65 y.,Lower Secondary Level,Full-Time Employment,0.38210,142,401,0.33448,0.42971
2021,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.18734,72,401,0.14911,0.22558
2021,46-65 y.,Lower Secondary Level,Not Employed,0.37083,187,401,0.32349,0.41816
2021,46-65 y.,Upper Secondary Level,Full-Time Employment,0.50910,1416,2890,0.49087,0.52733
2021,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.17944,614,2890,0.16545,0.19344
2021,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05925,144,2890,0.05064,0.06786
2021,46-65 y.,Upper Secondary Level,Not Employed,0.22942,684,2890,0.21408,0.24475
2021,46-65 y.,Upper Secondary Level,In short-time work (since 2021),0.00994,32,2890,0.00632,0.01356
2021,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.52920,342,681,0.49168,0.56671
2021,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.25928,196,681,0.22634,0.29222
2021,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04162,31,681,0.02661,0.05663
2021,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15161,112,681,0.12465,0.17856
2021,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.63055,330,494,0.58794,0.67315
2021,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14082,87,494,0.11011,0.17152
2021,46-65 y.,First Stage of Tertiary Education,Not Employed,0.17961,77,494,0.14572,0.21349
2021,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67038,1453,2274,0.65106,0.68971
2021,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15124,461,2274,0.13651,0.16597
2021,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03568,60,2274,0.02805,0.04331
2021,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.13767,300,2274,0.12351,0.15184
2021,66 and older,Lower Secondary Level,Not Employed,0.90106,279,279,0.86597,0.93616
2021,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.02284,41,1661,0.01566,0.03003
2021,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05118,91,1661,0.04058,0.06178
2021,66 and older,Upper Secondary Level,Not Employed,0.89507,1529,1661,0.88033,0.90981
2021,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.88229,105,105,0.82035,0.94423
2021,66 and older,First Stage of Tertiary Education,Not Employed,0.81692,225,225,0.76627,0.86756
2021,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.03247,48,1096,0.02197,0.04296
2021,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.03675,61,1096,0.02560,0.04789
2021,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04209,50,1096,0.03020,0.05399
2021,66 and older,Second Stage of Tertiary Education,Not Employed,0.87773,937,1096,0.85832,0.89713
2022,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16661,79,406,0.13032,0.20290
2022,17-29 y.,Pre-primary Level,Not Employed,0.72900,327,406,0.68571,0.77229
2022,17-29 y.,Primary Level,Full-Time Employment,0.50118,68,184,0.42874,0.57363
2022,17-29 y.,Primary Level,Not Employed,0.38588,116,184,0.31535,0.45642
2022,17-29 y.,Lower Secondary Level,Full-Time Employment,0.22684,142,592,0.19308,0.26060
2022,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.06821,40,592,0.04789,0.08854
2022,17-29 y.,Lower Secondary Level,Vocational Training,0.32080,174,592,0.28317,0.35844
2022,17-29 y.,Lower Secondary Level,Not Employed,0.32402,236,592,0.28629,0.36175
2022,17-29 y.,Upper Secondary Level,Full-Time Employment,0.35413,605,1746,0.33169,0.37657
2022,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.10855,200,1746,0.09395,0.12314
2022,17-29 y.,Upper Secondary Level,Vocational Training,0.11074,234,1746,0.09601,0.12546
2022,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.12572,212,1746,0.11017,0.14128
2022,17-29 y.,Upper Secondary Level,Not Employed,0.28833,495,1746,0.26708,0.30959
2022,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.60940,248,378,0.56015,0.65865
2022,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13706,47,378,0.10235,0.17178
2022,17-29 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06040,31,378,0.03636,0.08445
2022,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.14649,52,378,0.11079,0.18218
2022,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.86049,57,57,0.76975,0.95124
2022,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.50250,989,1457,0.47682,0.52819
2022,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.23548,191,1457,0.21368,0.25727
2022,17-29 y.,Second Stage of Tertiary Education,Vocational Training,0.02391,49,1457,0.01607,0.03176
2022,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.08100,65,1457,0.06698,0.09501
2022,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.14324,163,1457,0.12525,0.16124
2022,30-45 y.,Primary Level,Full-Time Employment,0.28882,128,380,0.24319,0.33445
2022,30-45 y.,Primary Level,Regular Part-Time Employment,0.13992,39,380,0.10499,0.17484
2022,30-45 y.,Primary Level,Not Employed,0.51341,213,380,0.46309,0.56373
2022,30-45 y.,Lower Secondary Level,Full-Time Employment,0.38540,196,466,0.34116,0.42964
2022,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.13679,66,466,0.10555,0.16802
2022,30-45 y.,Lower Secondary Level,Not Employed,0.35121,204,466,0.30782,0.39460
2022,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57326,1286,2244,0.55279,0.59373
2022,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.24777,508,2244,0.22990,0.26563
2022,30-45 y.,Upper Secondary Level,Vocational Training,0.01543,45,2244,0.01033,0.02053
2022,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02844,58,2244,0.02156,0.03532
2022,30-45 y.,Upper Secondary Level,Not Employed,0.12642,347,2244,0.11267,0.14017
2022,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58488,488,812,0.55096,0.61879
2022,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.27764,221,812,0.24682,0.30846
2022,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.10951,103,812,0.08802,0.13101
2022,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.75717,258,315,0.70975,0.80460
2022,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.17436,57,315,0.13239,0.21633
2022,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67570,2184,3116,0.65926,0.69214
2022,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.21529,585,3116,0.20086,0.22972
2022,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09534,347,3116,0.08502,0.10565
2022,46-65 y.,Primary Level,Full-Time Employment,0.24403,45,187,0.18230,0.30575
2022,46-65 y.,Primary Level,Not Employed,0.50747,142,187,0.43562,0.57932
2022,46-65 y.,Lower Secondary Level,Full-Time Employment,0.38266,162,433,0.33683,0.42849
2022,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.18268,85,433,0.14625,0.21912
2022,46-65 y.,Lower Secondary Level,Not Employed,0.38195,186,433,0.33613,0.42777
2022,46-65 y.,Upper Secondary Level,Full-Time Employment,0.50380,1653,3377,0.48693,0.52066
2022,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.20068,771,3377,0.18717,0.21419
2022,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05062,177,3377,0.04322,0.05801
2022,46-65 y.,Upper Secondary Level,Not Employed,0.23286,776,3377,0.21860,0.24712
2022,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.52391,406,821,0.48973,0.55809
2022,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.27142,256,821,0.24098,0.30185
2022,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04310,35,821,0.02920,0.05700
2022,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15691,124,821,0.13201,0.18180
2022,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.63135,414,625,0.59350,0.66920
2022,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15595,114,625,0.12749,0.18442
2022,46-65 y.,First Stage of Tertiary Education,Not Employed,0.18462,97,625,0.15418,0.21506
2022,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64061,1758,2709,0.62254,0.65868
2022,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.19937,539,2709,0.18432,0.21442
2022,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03131,78,2709,0.02475,0.03787
2022,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12216,334,2709,0.10983,0.13450
2022,66 and older,Lower Secondary Level,Not Employed,0.92987,289,289,0.90037,0.95936
2022,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.02630,50,1782,0.01887,0.03374
