year,migback,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,No migration background,4th Quintile,Full-Time Employment,0.46002,1747,3876,0.44432,0.47571
2020,No migration background,4th Quintile,Regular Part-Time Employment,0.15701,696,3876,0.14555,0.16846
2020,No migration background,4th Quintile,Vocational Training,0.02041,68,3876,0.01596,0.02486
2020,No migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04801,193,3876,0.04128,0.05474
2020,No migration background,4th Quintile,Not Employed,0.31448,1172,3876,0.29987,0.32910
2020,No migration background,5th Quintile,Full-Time Employment,0.55485,2843,5239,0.54140,0.56831
2020,No migration background,5th Quintile,Regular Part-Time Employment,0.13582,863,5239,0.12655,0.14510
2020,No migration background,5th Quintile,Vocational Training,0.00926,54,5239,0.00667,0.01185
2020,No migration background,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04073,210,5239,0.03537,0.04608
2020,No migration background,5th Quintile,Not Employed,0.25915,1269,5239,0.24728,0.27102
2020,Direct migration background,1st Quintile,Full-Time Employment,0.17183,726,3553,0.15943,0.18424
2020,Direct migration background,1st Quintile,Regular Part-Time Employment,0.13804,320,3553,0.12670,0.14938
2020,Direct migration background,1st Quintile,Vocational Training,0.01520,148,3553,0.01118,0.01923
2020,Direct migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05763,174,3553,0.04997,0.06530
2020,Direct migration background,1st Quintile,Not Employed,0.61671,2185,3553,0.60072,0.63270
2020,Direct migration background,2nd Quintile,Full-Time Employment,0.39882,436,1074,0.36952,0.42812
2020,Direct migration background,2nd Quintile,Regular Part-Time Employment,0.16367,192,1074,0.14154,0.18581
2020,Direct migration background,2nd Quintile,Vocational Training,0.01790,33,1074,0.00997,0.02583
2020,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04936,60,1074,0.03640,0.06232
2020,Direct migration background,2nd Quintile,Not Employed,0.37025,353,1074,0.34136,0.39914
2020,Direct migration background,3rd Quintile,Full-Time Employment,0.52668,294,544,0.48468,0.56867
2020,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.18415,111,544,0.15155,0.21676
2020,Direct migration background,3rd Quintile,Not Employed,0.24172,139,544,0.20571,0.27773
2020,Direct migration background,4th Quintile,Full-Time Employment,0.59833,275,450,0.55299,0.64368
2020,Direct migration background,4th Quintile,Regular Part-Time Employment,0.15767,103,450,0.12396,0.19138
2020,Direct migration background,4th Quintile,Not Employed,0.20559,72,450,0.16821,0.24297
2020,Direct migration background,5th Quintile,Full-Time Employment,0.62727,311,484,0.58415,0.67039
2020,Direct migration background,5th Quintile,Regular Part-Time Employment,0.12733,79,484,0.09761,0.15706
2020,Direct migration background,5th Quintile,Not Employed,0.21397,94,484,0.17740,0.25055
2020,Indirect migration background,1st Quintile,Full-Time Employment,0.12227,64,437,0.09152,0.15302
2020,Indirect migration background,1st Quintile,Regular Part-Time Employment,0.09758,44,437,0.06972,0.12543
2020,Indirect migration background,1st Quintile,Vocational Training,0.10223,46,437,0.07380,0.13067
2020,Indirect migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.12871,44,437,0.09728,0.16014
2020,Indirect migration background,1st Quintile,Not Employed,0.51714,239,437,0.47024,0.56405
2020,Indirect migration background,2nd Quintile,Full-Time Employment,0.36632,117,318,0.31328,0.41936
2020,Indirect migration background,2nd Quintile,Regular Part-Time Employment,0.11229,53,318,0.07753,0.14704
2020,Indirect migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06473,34,318,0.03764,0.09182
2020,Indirect migration background,2nd Quintile,Not Employed,0.37924,114,318,0.32582,0.43265
2020,Indirect migration background,3rd Quintile,Full-Time Employment,0.48811,134,242,0.42500,0.55122
2020,Indirect migration background,3rd Quintile,Regular Part-Time Employment,0.13044,47,242,0.08792,0.17297
2020,Indirect migration background,3rd Quintile,Not Employed,0.24163,61,242,0.18758,0.29568
2020,Indirect migration background,4th Quintile,Full-Time Employment,0.66052,140,220,0.59781,0.72324
2020,Indirect migration background,4th Quintile,Regular Part-Time Employment,0.16175,42,220,0.11298,0.21052
2020,Indirect migration background,4th Quintile,Not Employed,0.12035,38,220,0.07725,0.16344
2020,Indirect migration background,5th Quintile,Full-Time Employment,0.63535,171,267,0.57751,0.69320
2020,Indirect migration background,5th Quintile,Regular Part-Time Employment,0.10171,42,267,0.06539,0.13804
2020,Indirect migration background,5th Quintile,Not Employed,0.15986,54,267,0.11582,0.20390
2021,No migration background,1st Quintile,Full-Time Employment,0.16208,324,1960,0.14576,0.17840
2021,No migration background,1st Quintile,Regular Part-Time Employment,0.12935,296,1960,0.11449,0.14421
2021,No migration background,1st Quintile,Vocational Training,0.03247,65,1960,0.02462,0.04032
2021,No migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08829,163,1960,0.07573,0.10086
2021,No migration background,1st Quintile,Not Employed,0.58125,1112,1960,0.55940,0.60310
2021,No migration background,2nd Quintile,Full-Time Employment,0.30479,727,2426,0.28647,0.32312
2021,No migration background,2nd Quintile,Regular Part-Time Employment,0.12982,382,2426,0.11644,0.14319
2021,No migration background,2nd Quintile,Vocational Training,0.02078,65,2426,0.01510,0.02646
2021,No migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03695,125,2426,0.02944,0.04446
2021,No migration background,2nd Quintile,Not Employed,0.50211,1127,2426,0.48221,0.52201
2021,No migration background,3rd Quintile,Full-Time Employment,0.39658,998,2488,0.37736,0.41581
2021,No migration background,3rd Quintile,Regular Part-Time Employment,0.14772,475,2488,0.13378,0.16167
2021,No migration background,3rd Quintile,Vocational Training,0.01922,54,2488,0.01382,0.02462
2021,No migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04623,121,2488,0.03798,0.05449
2021,No migration background,3rd Quintile,Not Employed,0.38268,840,2488,0.36358,0.40178
2021,No migration background,4th Quintile,Full-Time Employment,0.47372,1222,2647,0.45469,0.49274
2021,No migration background,4th Quintile,Regular Part-Time Employment,0.14255,456,2647,0.12923,0.15587
2021,No migration background,4th Quintile,Vocational Training,0.01892,33,2647,0.01373,0.02411
2021,No migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03928,107,2647,0.03188,0.04668
2021,No migration background,4th Quintile,Not Employed,0.31844,829,2647,0.30068,0.33619
2021,No migration background,5th Quintile,Full-Time Employment,0.55913,1986,3678,0.54308,0.57518
2021,No migration background,5th Quintile,Regular Part-Time Employment,0.12607,570,3678,0.11534,0.13679
2021,No migration background,5th Quintile,Vocational Training,0.00928,35,3678,0.00618,0.01238
2021,No migration background,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03812,132,3678,0.03193,0.04431
2021,No migration background,5th Quintile,Not Employed,0.26209,955,3678,0.24787,0.27630
2021,Direct migration background,1st Quintile,Full-Time Employment,0.22116,734,2654,0.20536,0.23695
2021,Direct migration background,1st Quintile,Regular Part-Time Employment,0.12724,253,2654,0.11456,0.13992
2021,Direct migration background,1st Quintile,Vocational Training,0.01914,99,2654,0.01392,0.02435
2021,Direct migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07496,70,2654,0.06494,0.08498
2021,Direct migration background,1st Quintile,Not Employed,0.54286,1434,2654,0.52390,0.56182
2021,Direct migration background,1st Quintile,In short-time work (since 2021),0.01465,64,2654,0.01008,0.01922
2021,Direct migration background,2nd Quintile,Full-Time Employment,0.39295,409,930,0.36154,0.42436
2021,Direct migration background,2nd Quintile,Regular Part-Time Employment,0.14989,152,930,0.12693,0.17284
2021,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06657,40,930,0.05054,0.08260
2021,Direct migration background,2nd Quintile,Not Employed,0.35506,329,930,0.32428,0.38583
2021,Direct migration background,3rd Quintile,Full-Time Employment,0.43937,274,496,0.39565,0.48309
2021,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.22110,99,496,0.18454,0.25766
2021,Direct migration background,3rd Quintile,Not Employed,0.23871,123,496,0.20116,0.27627
2021,Direct migration background,4th Quintile,Full-Time Employment,0.64799,243,382,0.60003,0.69594
2021,Direct migration background,4th Quintile,Regular Part-Time Employment,0.11677,63,382,0.08452,0.14902
2021,Direct migration background,4th Quintile,Not Employed,0.20745,76,382,0.16673,0.24816
2021,Direct migration background,5th Quintile,Full-Time Employment,0.59951,275,429,0.55309,0.64593
2021,Direct migration background,5th Quintile,Regular Part-Time Employment,0.14087,68,429,0.10791,0.17383
2021,Direct migration background,5th Quintile,Not Employed,0.22536,86,429,0.18577,0.26494
2021,Indirect migration background,1st Quintile,Full-Time Employment,0.18184,44,203,0.12865,0.23503
2021,Indirect migration background,1st Quintile,Regular Part-Time Employment,0.20418,41,203,0.14859,0.25977
2021,Indirect migration background,1st Quintile,Not Employed,0.46349,118,203,0.39472,0.53225
2021,Indirect migration background,2nd Quintile,Full-Time Employment,0.40581,77,179,0.33367,0.47795
2021,Indirect migration background,2nd Quintile,Regular Part-Time Employment,0.16551,35,179,0.11091,0.22011
2021,Indirect migration background,2nd Quintile,Not Employed,0.29973,67,179,0.23242,0.36703
2021,Indirect migration background,3rd Quintile,Full-Time Employment,0.54014,72,112,0.44743,0.63286
2021,Indirect migration background,3rd Quintile,Not Employed,0.29068,40,112,0.20620,0.37515
2021,Indirect migration background,4th Quintile,Full-Time Employment,0.60005,75,111,0.50850,0.69160
2021,Indirect migration background,4th Quintile,Not Employed,0.17753,36,111,0.10612,0.24893
2021,Indirect migration background,5th Quintile,Full-Time Employment,0.79175,127,159,0.72844,0.85507
2021,Indirect migration background,5th Quintile,Not Employed,0.07037,32,159,0.03049,0.11025
2022,No migration background,1st Quintile,Full-Time Employment,0.13934,292,1763,0.12317,0.15551
2022,No migration background,1st Quintile,Regular Part-Time Employment,0.11967,286,1763,0.10451,0.13482
2022,No migration background,1st Quintile,Vocational Training,0.02693,65,1763,0.01937,0.03449
2022,No migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08915,179,1763,0.07584,0.10246
2022,No migration background,1st Quintile,Not Employed,0.62461,941,1763,0.60200,0.64722
2022,No migration background,2nd Quintile,Full-Time Employment,0.27437,709,2253,0.25594,0.29280
2022,No migration background,2nd Quintile,Regular Part-Time Employment,0.12253,368,2253,0.10899,0.13607
2022,No migration background,2nd Quintile,Vocational Training,0.01889,55,2253,0.01327,0.02451
2022,No migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04815,132,2253,0.03931,0.05700
2022,No migration background,2nd Quintile,Not Employed,0.53292,989,2253,0.51232,0.55353
2022,No migration background,3rd Quintile,Full-Time Employment,0.33621,920,2343,0.31708,0.35534
2022,No migration background,3rd Quintile,Regular Part-Time Employment,0.14506,448,2343,0.13080,0.15933
2022,No migration background,3rd Quintile,Vocational Training,0.01459,46,2343,0.00974,0.01945
2022,No migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03884,105,2343,0.03102,0.04667
2022,No migration background,3rd Quintile,Not Employed,0.46445,824,2343,0.44425,0.48465
2022,No migration background,4th Quintile,Full-Time Employment,0.43065,1192,2580,0.41154,0.44976
2022,No migration background,4th Quintile,Regular Part-Time Employment,0.17397,484,2580,0.15934,0.18860
2022,No migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04480,126,2580,0.03681,0.05278
2022,No migration background,4th Quintile,Not Employed,0.34139,778,2580,0.32308,0.35969
2022,No migration background,5th Quintile,Full-Time Employment,0.50680,1871,3487,0.49020,0.52340
2022,No migration background,5th Quintile,Regular Part-Time Employment,0.13578,553,3487,0.12441,0.14715
2022,No migration background,5th Quintile,Vocational Training,0.00833,31,3487,0.00531,0.01135
2022,No migration background,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03626,153,3487,0.03005,0.04246
2022,No migration background,5th Quintile,Not Employed,0.31248,879,3487,0.29709,0.32787
2022,Direct migration background,1st Quintile,Full-Time Employment,0.21027,614,2355,0.19381,0.22674
2022,Direct migration background,1st Quintile,Regular Part-Time Employment,0.14710,240,2355,0.13279,0.16140
2022,Direct migration background,1st Quintile,Vocational Training,0.02812,100,2355,0.02145,0.03480
2022,Direct migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06409,85,2355,0.05419,0.07398
2022,Direct migration background,1st Quintile,Not Employed,0.54047,1268,2355,0.52034,0.56060
2022,Direct migration background,1st Quintile,In short-time work (since 2021),0.00995,48,2355,0.00594,0.01396
2022,Direct migration background,2nd Quintile,Full-Time Employment,0.41280,363,793,0.37852,0.44709
2022,Direct migration background,2nd Quintile,Regular Part-Time Employment,0.15951,135,793,0.13401,0.18501
2022,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03892,31,793,0.02545,0.05239
2022,Direct migration background,2nd Quintile,Not Employed,0.34880,264,793,0.31561,0.38199
2022,Direct migration background,3rd Quintile,Full-Time Employment,0.48176,277,470,0.43654,0.52699
2022,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.15875,85,470,0.12568,0.19183
2022,Direct migration background,3rd Quintile,Not Employed,0.30624,108,470,0.26453,0.34796
2022,Direct migration background,4th Quintile,Full-Time Employment,0.50377,224,381,0.45350,0.55404
2022,Direct migration background,4th Quintile,Regular Part-Time Employment,0.18927,82,381,0.14989,0.22866
2022,Direct migration background,4th Quintile,Not Employed,0.25670,75,381,0.21278,0.30062
2022,Direct migration background,5th Quintile,Full-Time Employment,0.59399,241,365,0.54354,0.64445
2022,Direct migration background,5th Quintile,Regular Part-Time Employment,0.13909,55,365,0.10354,0.17464
2022,Direct migration background,5th Quintile,Not Employed,0.23044,69,365,0.18718,0.27370
2022,Indirect migration background,1st Quintile,Full-Time Employment,0.29609,41,180,0.22921,0.36297
2022,Indirect migration background,1st Quintile,Regular Part-Time Employment,0.12398,37,180,0.07570,0.17226
