"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"ja","2016","Bayern","kein Migrationshintergrund","449","0.247846660970264","0.227120206286077","0.268573115654452"
"ja","2016","Bayern","direkter Migrationshintergrund","64","0.102697101263032","0.0785280052496126","0.126866197276452"
"ja","2016","Bayern","indirekter Migrationshintergrund","40","0.217827957773935","0.158348064442109","0.27730785110576"
"ja","2016","Saarland","kein Migrationshintergrund","","","",""
"ja","2016","Saarland","direkter Migrationshintergrund","","","",""
"ja","2016","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2016","Berlin","kein Migrationshintergrund","111","0.305857872002099","0.257516451236692","0.354199292767507"
"ja","2016","Berlin","direkter Migrationshintergrund","","","",""
"ja","2016","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2016","Brandenburg","kein Migrationshintergrund","121","0.29068297502592","0.247308220174436","0.334057729877405"
"ja","2016","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2016","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2016","Mecklenburg-Vorpommern","kein Migrationshintergrund","66","0.275085157695026","0.219950472931593","0.330219842458458"
"ja","2016","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2016","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2016","Sachsen","kein Migrationshintergrund","173","0.216055070739697","0.186442838428827","0.245667303050567"
"ja","2016","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2016","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2016","Sachsen-Anhalt","kein Migrationshintergrund","90","0.22447408226674","0.183327780800207","0.265620383733273"
"ja","2016","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2016","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2016","Thueringen","kein Migrationshintergrund","110","0.278023100832379","0.236208217577815","0.319837984086942"
"ja","2016","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2016","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2016","Schleswig-Holstein","kein Migrationshintergrund","247","0.710784026778964","0.664077908688654","0.757490144869275"
"nein","2016","Schleswig-Holstein","direkter Migrationshintergrund","82","0.89778175862131","0.835540697836913","0.960022819405707"
"nein","2016","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2016","Hamburg","kein Migrationshintergrund","113","0.761632570532902","0.69367218593789","0.829592955127915"
"nein","2016","Hamburg","direkter Migrationshintergrund","59","0.952928397135309","0.900630112509893","1.00522668176072"
"nein","2016","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2016","Niedersachsen","kein Migrationshintergrund","706","0.705889411427472","0.677663061835235","0.734115761019709"
"nein","2016","Niedersachsen","direkter Migrationshintergrund","306","0.887935788784541","0.854601352173753","0.921270225395328"
"nein","2016","Niedersachsen","indirekter Migrationshintergrund","56","0.64839842603543","0.538110435456626","0.758686416614234"
"nein","2016","Bremen","kein Migrationshintergrund","43","0.661637144051428","0.539868526805764","0.783405761297092"
"nein","2016","Bremen","direkter Migrationshintergrund","31","0.960030770244059","0.89855255466052","1.0215089858276"
"nein","2016","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2016","Nordrhein-Westfalen","kein Migrationshintergrund","1275","0.69146145914799","0.670413939353602","0.712508978942377"
"nein","2016","Nordrhein-Westfalen","direkter Migrationshintergrund","704","0.861316639277542","0.837818083224786","0.884815195330299"
"nein","2016","Nordrhein-Westfalen","indirekter Migrationshintergrund","234","0.756794198140134","0.707417169185962","0.806171227094306"
"nein","2016","Hessen","kein Migrationshintergrund","448","0.747520282470817","0.713488424295974","0.781552140645661"
"nein","2016","Hessen","direkter Migrationshintergrund","235","0.791114059835692","0.744487774039911","0.837740345631474"
"nein","2016","Hessen","indirekter Migrationshintergrund","53","0.640671474749971","0.532083683150791","0.749259266349152"
"nein","2016","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","325","0.749152160272795","0.709232283615278","0.789072036930311"
"nein","2016","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","206","0.895797589957282","0.856651896672637","0.934943283241927"
"nein","2016","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","49","0.778253742570939","0.67484886981566","0.881658615326219"
"nein","2016","Baden-Wuerttemberg","kein Migrationshintergrund","831","0.726551013648563","0.700834244756086","0.752267782541039"
"nein","2016","Baden-Wuerttemberg","direkter Migrationshintergrund","454","0.812764477396317","0.779770290598936","0.845758664193697"
"nein","2016","Baden-Wuerttemberg","indirekter Migrationshintergrund","139","0.801802228628798","0.742226840492805","0.861377616764791"
"nein","2016","Bayern","kein Migrationshintergrund","1218","0.752153339029736","0.731426884345548","0.772879793713923"
"nein","2016","Bayern","direkter Migrationshintergrund","542","0.897302898736968","0.873133802723548","0.921471994750388"
"nein","2016","Bayern","indirekter Migrationshintergrund","145","0.782172042226065","0.72269214889424","0.841651935557891"
"nein","2016","Saarland","kein Migrationshintergrund","56","0.739391028391761","0.642593043830072","0.83618901295345"
"nein","2016","Saarland","direkter Migrationshintergrund","35","0.581775076239103","0.43434150873811","0.729208643740097"
"nein","2016","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2016","Berlin","kein Migrationshintergrund","238","0.694142127997901","0.645800707232493","0.742483548763308"
"nein","2016","Berlin","direkter Migrationshintergrund","85","0.835648565913347","0.764079052629619","0.907218079197075"
"nein","2016","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2016","Brandenburg","kein Migrationshintergrund","300","0.70931702497408","0.665942270122595","0.752691779825564"
"nein","2016","Brandenburg","direkter Migrationshintergrund","47","0.774989049576052","0.66658131392605","0.883396785226055"
"nein","2016","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2016","Mecklenburg-Vorpommern","kein Migrationshintergrund","186","0.724914842304974","0.669780157541542","0.780049527068407"
"nein","2016","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2016","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2016","Sachsen","kein Migrationshintergrund","569","0.783944929260303","0.754332696949433","0.813557161571173"
"nein","2016","Sachsen","direkter Migrationshintergrund","36","0.526628102069399","0.383885893097664","0.669370311041133"
"nein","2016","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2016","Sachsen-Anhalt","kein Migrationshintergrund","305","0.77552591773326","0.734379616266727","0.816672219199793"
"nein","2016","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2016","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2016","Thueringen","kein Migrationshintergrund","331","0.721976899167621","0.680162015913058","0.763791782422185"
"nein","2016","Thueringen","direkter Migrationshintergrund","50","0.899141738515028","0.820269549283205","0.978013927746851"
"nein","2016","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2017","Schleswig-Holstein","kein Migrationshintergrund","134","0.253660131742161","0.213768259583031","0.293552003901291"
"ja","2017","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2017","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2017","Hamburg","kein Migrationshintergrund","50","0.293628470477169","0.227463507816129","0.359793433138209"
"ja","2017","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2017","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2017","Niedersachsen","kein Migrationshintergrund","378","0.295256747085502","0.269928539987743","0.320584954183261"
"ja","2017","Niedersachsen","direkter Migrationshintergrund","50","0.196566333084567","0.155342956268566","0.237789709900568"
"ja","2017","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2017","Bremen","kein Migrationshintergrund","","","",""
"ja","2017","Bremen","direkter Migrationshintergrund","","","",""
"ja","2017","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2017","Nordrhein-Westfalen","kein Migrationshintergrund","705","0.310337295701074","0.290934820811056","0.329739770591092"
"ja","2017","Nordrhein-Westfalen","direkter Migrationshintergrund","114","0.142962420612448","0.119756262131879","0.166168579093017"
"ja","2017","Nordrhein-Westfalen","indirekter Migrationshintergrund","55","0.175026957116174","0.132930235799777","0.21712367843257"
"ja","2017","Hessen","kein Migrationshintergrund","230","0.272783004386193","0.241200826457281","0.304365182315105"
"ja","2017","Hessen","direkter Migrationshintergrund","50","0.140382469021263","0.102321295721321","0.178443642321206"
"ja","2017","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2017","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","133","0.257682515441467","0.219075880226673","0.296289150656261"
"ja","2017","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2017","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2017","Baden-Wuerttemberg","kein Migrationshintergrund","375","0.2791178867934","0.254827277851349","0.30340849573545"
"ja","2017","Baden-Wuerttemberg","direkter Migrationshintergrund","78","0.178715785502027","0.14646230083594","0.210969270168114"
"ja","2017","Baden-Wuerttemberg","indirekter Migrationshintergrund","44","0.256787608187981","0.1965433156888","0.317031900687161"
"ja","2017","Bayern","kein Migrationshintergrund","502","0.224427396769524","0.205881444984334","0.242973348554714"
"ja","2017","Bayern","direkter Migrationshintergrund","63","0.125070638313632","0.0998143479126621","0.150326928714603"
"ja","2017","Bayern","indirekter Migrationshintergrund","42","0.234400833780943","0.172342247564197","0.296459419997689"
"ja","2017","Saarland","kein Migrationshintergrund","","","",""
"ja","2017","Saarland","direkter Migrationshintergrund","","","",""
"ja","2017","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2017","Berlin","kein Migrationshintergrund","128","0.307368027363928","0.262814704958959","0.351921349768897"
"ja","2017","Berlin","direkter Migrationshintergrund","","","",""
"ja","2017","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2017","Brandenburg","kein Migrationshintergrund","116","0.2255229133522","0.188213003885246","0.262832822819154"
"ja","2017","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2017","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2017","Mecklenburg-Vorpommern","kein Migrationshintergrund","72","0.272033539264055","0.220278119856003","0.323788958672108"
"ja","2017","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2017","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2017","Sachsen","kein Migrationshintergrund","213","0.216565988163453","0.189458915634322","0.243673060692584"
"ja","2017","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2017","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2017","Sachsen-Anhalt","kein Migrationshintergrund","119","0.244581777163646","0.205885899901831","0.28327765442546"
"ja","2017","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2017","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2017","Thueringen","kein Migrationshintergrund","113","0.27939218652237","0.240023182324402","0.318761190720337"
"ja","2017","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2017","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2017","Schleswig-Holstein","kein Migrationshintergrund","323","0.746339868257839","0.706447996098709","0.78623174041697"
"nein","2017","Schleswig-Holstein","direkter Migrationshintergrund","101","0.792646162834879","0.7182258683152","0.867066457354558"
"nein","2017","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2017","Hamburg","kein Migrationshintergrund","132","0.706371529522831","0.640206566861791","0.772536492183872"
"nein","2017","Hamburg","direkter Migrationshintergrund","68","0.839908395482657","0.756361085543811","0.923455705421504"
"nein","2017","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2017","Niedersachsen","kein Migrationshintergrund","868","0.704743252914498","0.679415045816739","0.730071460012257"
"nein","2017","Niedersachsen","direkter Migrationshintergrund","307","0.803433666915433","0.762210290099432","0.844657043731434"
"nein","2017","Niedersachsen","indirekter Migrationshintergrund","63","0.627294426725548","0.525102279749829","0.729486573701267"
"nein","2017","Bremen","kein Migrationshintergrund","56","0.597333052758544","0.490529218050348","0.70413688746674"
"nein","2017","Bremen","direkter Migrationshintergrund","37","0.745962732835614","0.621509425116761","0.870416040554467"
"nein","2017","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2017","Nordrhein-Westfalen","kein Migrationshintergrund","1479","0.689662704298926","0.670260229408908","0.709065179188944"
"nein","2017","Nordrhein-Westfalen","direkter Migrationshintergrund","760","0.857037579387552","0.833831420906983","0.880243737868121"
"nein","2017","Nordrhein-Westfalen","indirekter Migrationshintergrund","258","0.824973042883827","0.78287632156743","0.867069764200223"
"nein","2017","Hessen","kein Migrationshintergrund","534","0.727216995613807","0.695634817684895","0.758799173542719"
