"pgstib","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2010","66 und älter","Hauptschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2010","66 und älter","Realschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2010","66 und älter","(Fach-)Abitur","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2010","66 und älter","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","66 und älter","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","66 und älter","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","66 und älter","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","66 und älter","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2010","66 und älter","AkademikerInnen","","","",""
"selbständiger Landwirt","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt","2010","66 und älter","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","2010","66 und älter","Hauptschulabschluss","","","",""
"selbständiger Landwirt","2010","66 und älter","Realschulabschluss","","","",""
"selbständiger Landwirt","2010","66 und älter","(Fach-)Abitur","","","",""
"selbständiger Landwirt","2010","66 und älter","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"Freiberufler, Akademiker","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker","2010","66 und älter","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","2010","66 und älter","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","2010","66 und älter","Realschulabschluss","","","",""
"Freiberufler, Akademiker","2010","66 und älter","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","2010","66 und älter","AkademikerInnen","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","30","0.00756511504119101","0.00495022408824045","0.0101800059941416"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","189","0.055524243193171","0.047990135520171","0.0630583508661711"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","129","0.0346673277904557","0.0286487513956533","0.0406859041852581"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","66 und älter","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","66 und älter","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","66 und älter","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","66 und älter","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2010","66 und älter","AkademikerInnen","","","",""
"sonstige selbständiger","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"sonstige selbständiger","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"sonstige selbständiger","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"sonstige selbständiger","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"sonstige selbständiger","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"sonstige selbständiger","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"sonstige selbständiger","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"sonstige selbständiger","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"sonstige selbständiger","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"sonstige selbständiger","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"sonstige selbständiger","2010","66 und älter","(noch) kein Abschluss","","","",""
"sonstige selbständiger","2010","66 und älter","Hauptschulabschluss","","","",""
"sonstige selbständiger","2010","66 und älter","Realschulabschluss","","","",""
"sonstige selbständiger","2010","66 und älter","(Fach-)Abitur","","","",""
"sonstige selbständiger","2010","66 und älter","AkademikerInnen","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","16-34 Jahre alt","Realschulabschluss","30","0.0097241700009397","0.00543633106308591","0.0140120089387935"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","35-65 Jahre alt","Hauptschulabschluss","91","0.0184391581340292","0.0141790446171157","0.0226992716509427"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","35-65 Jahre alt","Realschulabschluss","138","0.0355766921315958","0.0299866969316928","0.0411666873314988"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","35-65 Jahre alt","(Fach-)Abitur","70","0.0443514706779098","0.0340758275043522","0.0546271138514675"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","35-65 Jahre alt","AkademikerInnen","97","0.0329684447848543","0.0270940295082449","0.0388428600614637"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","66 und älter","(noch) kein Abschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","66 und älter","Hauptschulabschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","66 und älter","Realschulabschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2010","66 und älter","(Fach-)Abitur","","","",""
