"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"Arbeiter in der Landwirtschaft (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","2014","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","2014","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2014","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","33","0.00130315829463046","0.000810518029376906","0.00179579855988401"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2014","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2014","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2014","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","281","0.0144876013463416","0.012855888357682","0.0161193143350012"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","53","0.010849397722287","0.00802639773150578","0.0136723977130682"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","146","0.00620776621131649","0.00513518556451714","0.00728034685811584"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2014","kein Migrationshintergrund","33","0.00171630200024475","0.0011510549238808","0.0022815490766087"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2014","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2014","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2014","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2014","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2014","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2014","kein Migrationshintergrund","418","0.0199997398673279","0.018087951785885","0.0219115279487709"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2014","direkter Migrationshintergrund","91","0.0212347680225142","0.0173061493256466","0.0251633867193818"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2014","indirekter Migrationshintergrund","32","0.0154765557127762","0.00994941491931985","0.0210036965062325"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2014","kein Migrationshintergrund","248","0.0112044785095417","0.00976712514411353","0.0126418318749698"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2014","direkter Migrationshintergrund","60","0.0116077825515456","0.00868890321336842","0.0145266618897227"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2014","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2014","kein Migrationshintergrund","59","0.00200726984827517","0.00139607307865606","0.00261846661789427"
"sonstige selbständiger, 10+ Mitarbeiter","2014","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2014","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2014","kein Migrationshintergrund","45","0.00163989577352871","0.0010873526060455","0.00219243894101192"
"mithelfende Familienangehörige","2014","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2014","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2014","kein Migrationshintergrund","65","0.00300732462340446","0.00225958461282918","0.00375506463397975"
"Angestellte, Industrie- und Werkmeister","2014","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2014","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2014","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2014","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2014","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2014","kein Migrationshintergrund","667","0.027611233593576","0.0253736598749304","0.0298488073122217"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2014","direkter Migrationshintergrund","397","0.0702748810820945","0.0633093506519895","0.0772404115121994"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2014","indirekter Migrationshintergrund","116","0.061213698419252","0.0504797866687581","0.0719476101697458"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2014","kein Migrationshintergrund","1068","0.0489165243194988","0.0459710747277393","0.0518619739112583"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2014","direkter Migrationshintergrund","238","0.0407726385005031","0.0353834665674706","0.0461618104335356"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2014","indirekter Migrationshintergrund","112","0.0545186745605222","0.0443526896495208","0.0646846594715235"
"Angestellte, qualifizierte Tätigkeit","2014","kein Migrationshintergrund","3325","0.152991881778076","0.148076101527","0.157907662029153"
"Angestellte, qualifizierte Tätigkeit","2014","direkter Migrationshintergrund","579","0.10073663848196","0.0925347468123641","0.108938530151556"
"Angestellte, qualifizierte Tätigkeit","2014","indirekter Migrationshintergrund","292","0.14303600887632","0.127359320796796","0.158712696955845"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2014","kein Migrationshintergrund","1881","0.0840569715367143","0.080267875777824","0.0878460672956046"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2014","direkter Migrationshintergrund","270","0.0588219689922085","0.0524101312819416","0.0652338067024754"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2014","indirekter Migrationshintergrund","133","0.084155894424918","0.0717249711480464","0.0965868177017896"
"Angestellte, umfassende Führungsaufgaben","2014","kein Migrationshintergrund","210","0.00745728722608056","0.00628244507769661","0.00863212937446451"
"Angestellte, umfassende Führungsaufgaben","2014","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2014","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2014","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2014","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2014","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2014","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2014","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2014","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2014","kein Migrationshintergrund","198","0.00912955735244214","0.00783074090893999","0.0104283737959443"
"Beamte, mittlerer Dienst","2014","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2014","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2014","kein Migrationshintergrund","467","0.0215634131369622","0.0195798794771861","0.0235469467967384"
"Beamte, gehobener Dienst","2014","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2014","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2014","kein Migrationshintergrund","272","0.0107694022126445","0.00935992178373824","0.0121788826415508"
"Beamte, höherer Dienst","2014","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2014","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2015","kein Migrationshintergrund","1317","0.0492546204275362","0.0462274035134827","0.0522818373415897"
"nicht erwerbstätig (NE): keine weitere Angaben","2015","direkter Migrationshintergrund","800","0.0977945673820937","0.0902597798703516","0.105329354893836"
"nicht erwerbstätig (NE): keine weitere Angaben","2015","indirekter Migrationshintergrund","273","0.104286350542765","0.0901158841046464","0.118456816980884"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2015","kein Migrationshintergrund","730","0.0320941299017896","0.0296285600775108","0.0345596997260683"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2015","direkter Migrationshintergrund","187","0.0249352012293797","0.0209798586620238","0.0288905437967356"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2015","indirekter Migrationshintergrund","241","0.133404600021682","0.117640128837925","0.149169071205439"
"NE: arbeitslos gemeldet","2015","kein Migrationshintergrund","880","0.0401216687447398","0.0373763958058348","0.0428669416836448"
"NE: arbeitslos gemeldet","2015","direkter Migrationshintergrund","718","0.0947413742740996","0.0873126010436777","0.102170147504521"
"NE: arbeitslos gemeldet","2015","indirekter Migrationshintergrund","134","0.0837861358849076","0.0709400646711222","0.0966322070986931"
"NE: Rentner/Rentnerin","2015","kein Migrationshintergrund","5071","0.309462127816909","0.302995387134394","0.315928868499423"
"NE: Rentner/Rentnerin","2015","direkter Migrationshintergrund","519","0.175421124818654","0.165773554040651","0.185068695596656"
"NE: Rentner/Rentnerin","2015","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2015","kein Migrationshintergrund","41","0.0015769524359064","0.00102187376820354","0.00213203110360926"
"NE: Wehr- und Zivildienst","2015","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2015","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2015","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2015","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2015","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2015","kein Migrationshintergrund","299","0.0141390673007379","0.012487462446967","0.0157906721545088"
"Auszubildende, gewerblich-technisch (ab 2000)","2015","direkter Migrationshintergrund","79","0.0116293812313208","0.00890981811407436","0.0143489443485671"
"Auszubildende, gewerblich-technisch (ab 2000)","2015","indirekter Migrationshintergrund","78","0.0489164301278202","0.0389159112969522","0.0589169489586883"
"Auszubildende, kaufmännisch (ab 2000)","2015","kein Migrationshintergrund","146","0.00639492356661697","0.00527982689092989","0.00751002024230406"
"Auszubildende, kaufmännisch (ab 2000)","2015","direkter Migrationshintergrund","34","0.00543696698277342","0.00357163803634834","0.00730229592919849"
"Auszubildende, kaufmännisch (ab 2000)","2015","indirekter Migrationshintergrund","56","0.0297458801781407","0.0218692224403132","0.0376225379159683"
"Volontäre, Praktikanten","2015","kein Migrationshintergrund","68","0.00360026905842405","0.00276240758518115","0.00443813053166694"
"Volontäre, Praktikanten","2015","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2015","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2015","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2015","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2015","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2015","kein Migrationshintergrund","344","0.0172070465006048","0.0153878813639927","0.019026211637217"
"ungelernter Arbeiter","2015","direkter Migrationshintergrund","439","0.0670387797305224","0.060694887863234","0.0733826715978107"
"ungelernter Arbeiter","2015","indirekter Migrationshintergrund","65","0.0292029399798497","0.0213963147844231","0.0370095651752764"
"angelernter Arbeiter","2015","kein Migrationshintergrund","647","0.0351642075953918","0.0325875004493618","0.0377409147414218"
"angelernter Arbeiter","2015","direkter Migrationshintergrund","666","0.0977729515350376","0.0902389065363644","0.105306996533711"
"angelernter Arbeiter","2015","indirekter Migrationshintergrund","78","0.0509874591813819","0.0407885558401189","0.0611863625226449"
"gelernte und Facharbeiter","2015","kein Migrationshintergrund","872","0.0498900016186961","0.0468443400418057","0.0529356631955865"
"gelernte und Facharbeiter","2015","direkter Migrationshintergrund","272","0.0458896358954708","0.0405817993771271","0.0511974724138145"
