"pgstib","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","35-65 Jahre alt","direkter Migrationshintergrund","253","0.0784829276407459","0.0696188969074027","0.087346958374089"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","35-65 Jahre alt","indirekter Migrationshintergrund","93","0.151065440068984","0.124149267643557","0.17798161249441"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","35-65 Jahre alt","kein Migrationshintergrund","181","0.01231978780259","0.0102582975757031","0.0143812780294769"
"Angestellte, umfassende Führungsaufgaben","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","66 und älter","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","35-65 Jahre alt","kein Migrationshintergrund","158","0.014000955896126","0.0118051771313895","0.0161967346608624"
"Beamte, mittlerer Dienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","16-34 Jahre alt","kein Migrationshintergrund","75","0.0240823493787787","0.0193937648263073","0.0287709339312501"
"Beamte, gehobener Dienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","35-65 Jahre alt","kein Migrationshintergrund","361","0.0288359614784399","0.0257085501530694","0.0319633728038103"
"Beamte, gehobener Dienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","35-65 Jahre alt","kein Migrationshintergrund","238","0.0200782335535848","0.0174568537860613","0.0226996133211083"
"Beamte, höherer Dienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2016","16-34 Jahre alt","kein Migrationshintergrund","560","0.0942898064029617","0.0848964587057372","0.103683154100186"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","16-34 Jahre alt","direkter Migrationshintergrund","2532","0.238619945535381","0.225593592166902","0.251646298903859"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","16-34 Jahre alt","indirekter Migrationshintergrund","176","0.124842603196794","0.104497794740899","0.145187411652689"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","35-65 Jahre alt","kein Migrationshintergrund","576","0.0455027801694661","0.0414550037207397","0.0495505566181925"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","35-65 Jahre alt","direkter Migrationshintergrund","1970","0.114131088592979","0.105267786125232","0.122994391060725"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","35-65 Jahre alt","indirekter Migrationshintergrund","58","0.0687275924565798","0.0493085314419814","0.0881466534711783"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","66 und älter","kein Migrationshintergrund","41","0.0100122968661938","0.00706081956969391","0.0129637741626937"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","66 und älter","direkter Migrationshintergrund","41","0.0534331907486087","0.0322257917145601","0.0746405897826573"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","16-34 Jahre alt","kein Migrationshintergrund","639","0.160720985791939","0.148915526879807","0.172526444704071"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","16-34 Jahre alt","direkter Migrationshintergrund","278","0.0756095705699955","0.0675300639299761","0.0836890772100149"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","16-34 Jahre alt","indirekter Migrationshintergrund","213","0.208217607429516","0.183226197436062","0.23320901742297"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","35-65 Jahre alt","direkter Migrationshintergrund","59","0.00468272505204512","0.00277972429837328","0.00658572580571696"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos gemeldet","2016","16-34 Jahre alt","kein Migrationshintergrund","252","0.0707548832208037","0.0625128046303048","0.0789969618113026"
"NE: arbeitslos gemeldet","2016","16-34 Jahre alt","direkter Migrationshintergrund","156","0.074603515280875","0.0665735751958466","0.0826334553659035"
"NE: arbeitslos gemeldet","2016","16-34 Jahre alt","indirekter Migrationshintergrund","90","0.0855030960852156","0.0682918959886514","0.10271429618178"
"NE: arbeitslos gemeldet","2016","35-65 Jahre alt","kein Migrationshintergrund","494","0.0483957184179029","0.044227582393539","0.0525638544422668"
"NE: arbeitslos gemeldet","2016","35-65 Jahre alt","direkter Migrationshintergrund","398","0.112321707733456","0.103519968277724","0.121123447189187"
"NE: arbeitslos gemeldet","2016","35-65 Jahre alt","indirekter Migrationshintergrund","46","0.0953250053367637","0.0727839624371283","0.117866048236399"
"NE: arbeitslos gemeldet","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos gemeldet","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos gemeldet","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","2016","35-65 Jahre alt","kein Migrationshintergrund","804","0.0936228419966705","0.0879649375920447","0.0992807464012963"
"NE: Rentner/Rentnerin","2016","35-65 Jahre alt","direkter Migrationshintergrund","124","0.0593021410807616","0.0527184548536144","0.0658858273079089"
"NE: Rentner/Rentnerin","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","2016","66 und älter","kein Migrationshintergrund","4019","0.925042902342457","0.917236606492274","0.93284919819264"
"NE: Rentner/Rentnerin","2016","66 und älter","direkter Migrationshintergrund","361","0.855777522330137","0.822648918655901","0.888906126004373"
"NE: Rentner/Rentnerin","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","16-34 Jahre alt","kein Migrationshintergrund","38","0.00761374237077988","0.00481970083630292","0.0104077839052568"
"NE: Wehr- und Zivildienst","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","66 und älter","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","66 und älter","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","16-34 Jahre alt","kein Migrationshintergrund","258","0.0598164785595965","0.0521937555844412","0.0674392015347517"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","16-34 Jahre alt","direkter Migrationshintergrund","76","0.0203497481940639","0.0160347185531785","0.0246647778349493"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","76","0.0644636846029283","0.0493483765931846","0.079578992612672"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","66 und älter","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","16-34 Jahre alt","kein Migrationshintergrund","135","0.0307713188335938","0.0252202120464816","0.0363224256207059"
"Auszubildende, kaufmännisch (ab 2000)","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","16-34 Jahre alt","indirekter Migrationshintergrund","43","0.0348073083393095","0.0235256914850034","0.0460889251936156"
"Auszubildende, kaufmännisch (ab 2000)","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","66 und älter","kein Migrationshintergrund","","","",""
