"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, umfassende Führungsaufgaben","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","147","0.0113832237046539","0.00952813227158779","0.01323831513772"
"Angestellte, umfassende Führungsaufgaben","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","30","0.00911424040875025","0.00583030509389891","0.0123981757236016"
"Angestellte, umfassende Führungsaufgaben","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","31","0.00871964188663489","0.00658575037459865","0.0108535333986711"
"Beamte, mittlerer Dienst","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","119","0.0124738853374777","0.0105330268779138","0.0144147437970416"
"Beamte, mittlerer Dienst","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","34","0.0117591744019317","0.00803403635177636","0.0154843124520871"
"Beamte, mittlerer Dienst","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","71","0.0188079595401614","0.0156899846727853","0.0219259344075375"
"Beamte, gehobener Dienst","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","326","0.0288981313190319","0.0259686821170935","0.0318275805209702"
"Beamte, gehobener Dienst","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","43","0.0109374935519471","0.00734336724730363","0.0145316198565906"
"Beamte, gehobener Dienst","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","204","0.0190133554841647","0.0166251063557562","0.0214016046125731"
"Beamte, höherer Dienst","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","30","0.0119046660779266","0.00815682994579535","0.0156525022100579"
"Beamte, höherer Dienst","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2789","0.128619842371317","0.121497821775944","0.13574186296669"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","431","0.0837928168498581","0.0703910593288944","0.0971945743708217"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2010","0.0676141560061139","0.0634640743855661","0.0717642376266618"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","297","0.0265707132658592","0.0212973778798764","0.031844048651842"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","66 und älter","Westdeutschland, alte Bundeslaender","98","0.0179736412918558","0.0137671988733874","0.0221800837103243"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1106","0.141373259845965","0.133961330914386","0.148785188777543"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","209","0.144173393337644","0.127183252972349","0.16116353370294"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","79","0.00241815662737045","0.00160634275447639","0.00322997050026451"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","733","0.0621599877056486","0.0570235119288574","0.0672964634824399"
"NE: arbeitslos gemeldet","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","206","0.107921227847427","0.0929134443465687","0.122929011348285"
"NE: arbeitslos gemeldet","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1159","0.054850070711913","0.0510866832308829","0.058613458192943"
"NE: arbeitslos gemeldet","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","373","0.0807752898643292","0.0718405545639465","0.089710025164712"
"NE: arbeitslos gemeldet","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","731","0.0759482402568014","0.0715695220811054","0.0803269584324973"
"NE: Rentner/Rentnerin","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","321","0.114471254199339","0.10403171966326","0.124910788735418"
"NE: Rentner/Rentnerin","2017","66 und älter","Westdeutschland, alte Bundeslaender","3378","0.898575687062512","0.889017319879835","0.908134054245189"
"NE: Rentner/Rentnerin","2017","66 und älter","Ostdeutschland, neue Bundeslaender","1182","0.960997933364105","0.950248288747667","0.971747577980544"
"NE: Wehr- und Zivildienst","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","49","0.00683200694184359","0.00507961635127059","0.00858439753241659"
"NE: Wehr- und Zivildienst","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","406","0.0555981031237802","0.0507233366198626","0.0604728696276977"
"Auszubildende, gewerblich-technisch (ab 2000)","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","88","0.0455741614833292","0.0354864662695361","0.0556618566971224"
"Auszubildende, gewerblich-technisch (ab 2000)","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","32","0.00174925241985123","0.00105855783571122","0.00243994700399125"
"Auszubildende, gewerblich-technisch (ab 2000)","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","201","0.0346188723804617","0.0307297530695771","0.0385079916913462"
"Auszubildende, kaufmännisch (ab 2000)","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","32","0.0168597896718636","0.0106325537372509","0.0230870256064763"
"Auszubildende, kaufmännisch (ab 2000)","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","130","0.0172971289979905","0.0145235309043211","0.0200707270916598"
"Volontäre, Praktikanten","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","236","0.0298193651060574","0.0262009290467943","0.0334378011653205"
"ungelernter Arbeiter","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","43","0.0203020212886465","0.0134805624946062","0.0271234800826869"
"ungelernter Arbeiter","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","418","0.0292276780618881","0.0264435075002339","0.0320118486235422"
"ungelernter Arbeiter","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","81","0.0225682880089672","0.0176983424833219","0.0274382335346126"
"ungelernter Arbeiter","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","273","0.0324962836816948","0.0287241369736237","0.036268430389766"
"angelernter Arbeiter","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","52","0.0344687912157282","0.0256449496965873","0.0432926327348691"
"angelernter Arbeiter","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","833","0.0668948241553043","0.0627652854184224","0.0710243628921861"
"angelernter Arbeiter","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","206","0.0638744319235209","0.0558565037422672","0.0718923601047746"
"angelernter Arbeiter","2017","66 und älter","Westdeutschland, alte Bundeslaender","35","0.00872109208577228","0.00577722153098597","0.0116649626405586"
"angelernter Arbeiter","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","182","0.0355360428687808","0.0315976146064814","0.0394744711310801"
"gelernte und Facharbeiter","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","63","0.0688921974613611","0.0566419033250846","0.0811424915976377"
"gelernte und Facharbeiter","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","634","0.0604123268873615","0.0564743657676026","0.0643502880071204"
"gelernte und Facharbeiter","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","271","0.0930551656312294","0.0835295673570407","0.102580763905418"
"gelernte und Facharbeiter","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","107","0.0123739565021711","0.0105467377389365","0.0142011752654057"
"Vorarbeiter, Kolonnenführer","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","42","0.0099652630884768","0.00670838738961229","0.0132221387873413"
"Vorarbeiter, Kolonnenführer","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","45","0.00369286913582204","0.00269029022465494","0.00469544804698914"
"Meister, Polier","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
