"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"angelernter Arbeiter","2015","weiblich","544","0.0334427708093976","0.0305439600317837","0.0363415815870115"
"gelernte und Facharbeiter","2015","maennlich","1026","0.0846344959690734","0.0797764510656324","0.0894925408725143"
"gelernte und Facharbeiter","2015","weiblich","183","0.014202480109503","0.01229468860806","0.0161102716109459"
"Vorarbeiter, Kolonnenführer","2015","maennlich","146","0.0104180222767286","0.00864583719123168","0.0121902073622255"
"Vorarbeiter, Kolonnenführer","2015","weiblich","","","",""
"Meister, Polier","2015","maennlich","66","0.00608820977757117","0.00473049272375053","0.00744592683139181"
"Meister, Polier","2015","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2015","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2015","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2015","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2015","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2015","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2015","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2015","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2015","weiblich","","","",""
"selbständiger Landwirt","2015","maennlich","","","",""
"selbständiger Landwirt","2015","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2015","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2015","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2015","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2015","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2015","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2015","weiblich","","","",""
"Freiberufler, Akademiker","2015","maennlich","","","",""
"Freiberufler, Akademiker","2015","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2015","maennlich","186","0.0135009042484267","0.0114866220153606","0.0155151864814928"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2015","weiblich","171","0.0134556854559923","0.0115980257262299","0.0153133451857547"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2015","maennlich","82","0.00681417615179745","0.00537831487982276","0.00825003742377215"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2015","weiblich","61","0.00385462006429295","0.00285552432767386","0.00485371580091204"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2015","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2015","weiblich","","","",""
"sonstige selbständiger","2015","maennlich","","","",""
"sonstige selbständiger","2015","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2015","maennlich","289","0.0258727248903193","0.0231018336174661","0.0286436161631724"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2015","weiblich","213","0.0138029140949353","0.0119217693904158","0.0156840587994547"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2015","maennlich","231","0.0170991823378887","0.0148364506043216","0.0193619140714558"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2015","weiblich","94","0.00647360162498502","0.00518054469880619","0.00776665855116384"
"sonstige selbständiger, 10+ Mitarbeiter","2015","maennlich","49","0.00247638014428676","0.00160889749271055","0.00334386279586298"
"sonstige selbständiger, 10+ Mitarbeiter","2015","weiblich","","","",""
"mithelfende Familienangehörige","2015","maennlich","","","",""
"mithelfende Familienangehörige","2015","weiblich","41","0.00289648734324465","0.00203000265026448","0.00376297203622483"
"Angestellte, Industrie- und Werkmeister","2015","maennlich","65","0.00479542349795222","0.00358966532745463","0.00600118166844981"
"Angestellte, Industrie- und Werkmeister","2015","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2015","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2015","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2015","maennlich","400","0.0280665762108526","0.0251838491500499","0.0309493032716553"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2015","weiblich","945","0.0559999037661572","0.0522928010978925","0.0597070064344218"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2015","maennlich","433","0.0345851610171918","0.0313958826016391","0.0377744394327445"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2015","weiblich","992","0.0607704341429634","0.0569184277304035","0.0646224405555233"
"Angestellte, qualifizierte Tätigkeit","2015","maennlich","1365","0.111517603979124","0.106023629011694","0.117011578946553"
"Angestellte, qualifizierte Tätigkeit","2015","weiblich","2693","0.177319080230839","0.171160956625388","0.18347720383629"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","maennlich","1472","0.117014570901239","0.111404255354572","0.122624886447905"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","weiblich","860","0.0568092015258081","0.0530770086928021","0.0605413943588142"
"Angestellte, umfassende Führungsaufgaben","2015","maennlich","181","0.00877193203958982","0.00714441714245759","0.010399446936722"
"Angestellte, umfassende Führungsaufgaben","2015","weiblich","58","0.00431962552305145","0.00326222875864914","0.00537702228745376"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","weiblich","","","",""
"Beamte, einfacher Dienst","2015","maennlich","","","",""
"Beamte, einfacher Dienst","2015","weiblich","","","",""
"Beamte, mittlerer Dienst","2015","maennlich","105","0.0094733583948218","0.00778262312613344","0.0111640936635102"
"Beamte, mittlerer Dienst","2015","weiblich","94","0.00572715806153677","0.00451047537663262","0.00694384074644093"
"Beamte, gehobener Dienst","2015","maennlich","211","0.0160222984340767","0.013830777697032","0.0182138191711213"
"Beamte, gehobener Dienst","2015","weiblich","245","0.0165737752881962","0.0145153430728932","0.0186322075034991"
"Beamte, höherer Dienst","2015","maennlich","151","0.0112050372829899","0.00936786314440075","0.0130422114215791"
"Beamte, höherer Dienst","2015","weiblich","139","0.0098879300782508","0.00829260267546475","0.0114832574810369"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","maennlich","2750","0.0371559072245591","0.0340465789289947","0.0402652355201234"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","weiblich","3207","0.090211058412919","0.0856595510618492","0.0947625657639889"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","maennlich","609","0.0390075521954018","0.0358247547890259","0.0421903496017777"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","weiblich","604","0.0405651860533486","0.0374308936851841","0.043699478421513"
"NE: arbeitslos gemeldet","2016","maennlich","629","0.0555954427309018","0.0518286363919721","0.0593622490698316"
"NE: arbeitslos gemeldet","2016","weiblich","807","0.0439988754697782","0.0407404707774131","0.0472572801621433"
"NE: Rentner/Rentnerin","2016","maennlich","2566","0.241076928786464","0.23404537404995","0.248108483522979"
"NE: Rentner/Rentnerin","2016","weiblich","2781","0.287056399213612","0.279869091539219","0.294243706888005"
"NE: Wehr- und Zivildienst","2016","maennlich","","","",""
"NE: Wehr- und Zivildienst","2016","weiblich","33","0.00202648567443394","0.00131201187187536","0.00274095947699251"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","maennlich","299","0.0206864015092059","0.0183466053355192","0.0230261976828925"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","weiblich","138","0.0074311061587239","0.00606664211506782","0.00879557020237997"
"Auszubildende, kaufmännisch (ab 2000)","2016","maennlich","73","0.00545962077155241","0.00424827784407087","0.00667096369903396"
"Auszubildende, kaufmännisch (ab 2000)","2016","weiblich","141","0.00844867446914871","0.00699453212656949","0.00990281681172793"
"Volontäre, Praktikanten","2016","maennlich","102","0.00526609034706827","0.00407629498039998","0.00645588571373656"
"Volontäre, Praktikanten","2016","weiblich","56","0.00335866307887655","0.00243946797871672","0.00427785817903639"
"Aspiranten (1990 Ost)","2016","maennlich","","","",""
"Aspiranten (1990 Ost)","2016","weiblich","","","",""
"ungelernter Arbeiter","2016","maennlich","327","0.0196160344474995","0.0173363309444777","0.0218957379505213"
"ungelernter Arbeiter","2016","weiblich","430","0.0251565395841401","0.0226685536284261","0.0276445255398541"
"angelernter Arbeiter","2016","maennlich","740","0.050491469088112","0.0468920443427031","0.0540908938335209"
"angelernter Arbeiter","2016","weiblich","524","0.038211371786485","0.0351656434351009","0.0412571001378691"
"gelernte und Facharbeiter","2016","maennlich","968","0.0924554877781638","0.0876936458616326","0.097217329694695"
"gelernte und Facharbeiter","2016","weiblich","199","0.0166773051313886","0.0146427662157465","0.0187118440470308"
"Vorarbeiter, Kolonnenführer","2016","maennlich","146","0.0142672640483988","0.0123177579490929","0.0162167701477046"
"Vorarbeiter, Kolonnenführer","2016","weiblich","","","",""
"Meister, Polier","2016","maennlich","61","0.0050544304853896","0.00388866703702172","0.00622019393375747"
"Meister, Polier","2016","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","weiblich","","","",""
"selbständiger Landwirt","2016","maennlich","","","",""
"selbständiger Landwirt","2016","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","weiblich","","","",""
"Freiberufler, Akademiker","2016","maennlich","","","",""
"Freiberufler, Akademiker","2016","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","maennlich","151","0.0129741669377002","0.0111138854701776","0.0148344484052229"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","weiblich","146","0.011757410458173","0.0100448628416154","0.0134699580747305"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","maennlich","76","0.00601329115707369","0.00474236281752155","0.00728421949662584"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","weiblich","58","0.00389386694713069","0.0029044066024294","0.00488332729183198"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","weiblich","","","",""
"sonstige selbständiger","2016","maennlich","","","",""
"sonstige selbständiger","2016","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","maennlich","281","0.0258592468057809","0.0232501304286993","0.0284683631828624"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","weiblich","223","0.0146505131764954","0.0127416420953901","0.0165593842576007"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","maennlich","191","0.0144661992656684","0.0125033468697132","0.0164290516616236"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","weiblich","74","0.00622780532780821","0.00497793209469173","0.00747767856092469"
"sonstige selbständiger, 10+ Mitarbeiter","2016","maennlich","45","0.00411787819638316","0.00306515213339538","0.00517060425937093"
"sonstige selbständiger, 10+ Mitarbeiter","2016","weiblich","","","",""
"mithelfende Familienangehörige","2016","maennlich","","","",""
"mithelfende Familienangehörige","2016","weiblich","37","0.00239327213374446","0.00161697003688338","0.00316957423060554"
"Angestellte, Industrie- und Werkmeister","2016","maennlich","60","0.00667903543294798","0.00534004851624803","0.00801802234964792"
"Angestellte, Industrie- und Werkmeister","2016","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","maennlich","407","0.025686295183695","0.0230856877520698","0.0282869026153202"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","weiblich","778","0.0501647471762316","0.0466967519696924","0.0536327423827708"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","maennlich","408","0.0345853910369269","0.0315815431436412","0.0375892389302126"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","weiblich","924","0.0652952040823973","0.0613702650973607","0.069220143067434"
"Angestellte, qualifizierte Tätigkeit","2016","maennlich","1259","0.112899703789635","0.107697259690311","0.11810214788896"
"Angestellte, qualifizierte Tätigkeit","2016","weiblich","2641","0.182718492678491","0.176579005163135","0.188857980193848"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","maennlich","1386","0.114883119483757","0.109641046290065","0.120125192677449"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","weiblich","822","0.0564342488338916","0.0527680797456593","0.060100417922124"
"Angestellte, umfassende Führungsaufgaben","2016","maennlich","142","0.00883259261796408","0.0072944653713007","0.0103707198646275"
"Angestellte, umfassende Führungsaufgaben","2016","weiblich","46","0.00359742177496875","0.00264622989682829","0.00454861365310922"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","weiblich","","","",""
"Beamte, einfacher Dienst","2016","maennlich","","","",""
"Beamte, einfacher Dienst","2016","weiblich","","","",""
"Beamte, mittlerer Dienst","2016","maennlich","105","0.0107829969139349","0.00908518261935314","0.0124808112085168"
"Beamte, mittlerer Dienst","2016","weiblich","83","0.00590107242134068","0.00468422729385047","0.0071179175488309"
"Beamte, gehobener Dienst","2016","maennlich","200","0.0172511341993475","0.0151106858055561","0.0193915825931389"
"Beamte, gehobener Dienst","2016","weiblich","249","0.0178341964571206","0.0157315114877976","0.0199368814264436"
"Beamte, höherer Dienst","2016","maennlich","133","0.0110190878249978","0.00930299238994793","0.0127351832600477"
