"pgstib","year","sampreg","n","percent","lower_confidence","upper_confidence"
"ungelernter Arbeiter","2018","Ostdeutschland, neue Bundeslaender","125","0.0163158108350344","0.0131664330165812","0.0194651886534875"
"angelernter Arbeiter","2018","Westdeutschland, alte Bundeslaender","1090","0.0409266545156679","0.0384359092606417","0.043417399770694"
"angelernter Arbeiter","2018","Ostdeutschland, neue Bundeslaender","255","0.0412137268801321","0.0362720489600569","0.0461554048002074"
"gelernte und Facharbeiter","2018","Westdeutschland, alte Bundeslaender","798","0.0440092073287318","0.0414305186934868","0.0465878959639769"
"gelernte und Facharbeiter","2018","Ostdeutschland, neue Bundeslaender","322","0.066298487368646","0.0601133631062666","0.0724836116310255"
"Vorarbeiter, Kolonnenführer","2018","Westdeutschland, alte Bundeslaender","118","0.0058247664072315","0.00486807691262999","0.006781455901833"
"Vorarbeiter, Kolonnenführer","2018","Ostdeutschland, neue Bundeslaender","50","0.00658147878549859","0.00457136585471824","0.00859159171627895"
"Meister, Polier","2018","Westdeutschland, alte Bundeslaender","43","0.00199681838623717","0.00143559530388602","0.00255804146858832"
"Meister, Polier","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2018","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2018","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","278","0.0132193696293649","0.0117834968598887","0.0146552423988411"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","50","0.00909558849809578","0.00673552400528775","0.0114556529909038"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","98","0.00513000645694025","0.00423186984536323","0.00602814306851726"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","32","0.00433810223366455","0.0027043039958873","0.00597190047144179"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","Westdeutschland, alte Bundeslaender","31","0.00112590752902715","0.000704301304104662","0.00154751375394963"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2018","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2018","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","Westdeutschland, alte Bundeslaender","353","0.0169249106216548","0.0153032617807374","0.0185465594625722"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","Ostdeutschland, neue Bundeslaender","118","0.0252722418499256","0.0213705214920361","0.0291739622078151"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","Westdeutschland, alte Bundeslaender","196","0.00941421223116757","0.00820015735663379","0.0106282671057013"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","Ostdeutschland, neue Bundeslaender","55","0.0100415051913081","0.00756293917933979","0.0125200712032764"
"sonstige selbständiger, 10+ Mitarbeiter","2018","Westdeutschland, alte Bundeslaender","57","0.00326230701940434","0.00254541600882899","0.00397919802997969"
"sonstige selbständiger, 10+ Mitarbeiter","2018","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","Westdeutschland, alte Bundeslaender","36","0.00155864015202439","0.00106269404016849","0.00205458626388029"
"mithelfende Familienangehörige","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","Westdeutschland, alte Bundeslaender","65","0.00304558761253377","0.00235284248963183","0.00373833273543571"
"Angestellte, Industrie- und Werkmeister","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","Westdeutschland, alte Bundeslaender","1263","0.0460127378076287","0.0433787691442271","0.0486467064710303"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","Ostdeutschland, neue Bundeslaender","290","0.0407780154151906","0.0358614118366314","0.0456946189937498"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","Westdeutschland, alte Bundeslaender","1106","0.051162524339246","0.048392572773987","0.053932475904505"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","Ostdeutschland, neue Bundeslaender","351","0.0675101899414117","0.0612728516341466","0.0737475282486768"
"Angestellte, qualifizierte Tätigkeit","2018","Westdeutschland, alte Bundeslaender","3718","0.165930105375443","0.161253140635689","0.170607070115197"
"Angestellte, qualifizierte Tätigkeit","2018","Ostdeutschland, neue Bundeslaender","842","0.14557433192288","0.136806905411631","0.154341758434129"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","Westdeutschland, alte Bundeslaender","1931","0.0940641821630247","0.090394223812511","0.0977341405135383"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","Ostdeutschland, neue Bundeslaender","516","0.0893216683804186","0.0822315497310624","0.0964117870297748"
"Angestellte, umfassende Führungsaufgaben","2018","Westdeutschland, alte Bundeslaender","182","0.00726622378809132","0.00619847014438589","0.00833397743179676"
"Angestellte, umfassende Führungsaufgaben","2018","Ostdeutschland, neue Bundeslaender","40","0.0059744504415733","0.00405869378501752","0.00789020709812908"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2018","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2018","Westdeutschland, alte Bundeslaender","161","0.00706582032267176","0.00601278775413762","0.0081188528912059"
"Beamte, mittlerer Dienst","2018","Ostdeutschland, neue Bundeslaender","33","0.00457663877616826","0.00289872430173173","0.00625455325060478"
"Beamte, gehobener Dienst","2018","Westdeutschland, alte Bundeslaender","430","0.0190009836382382","0.0172845674327167","0.0207173998437596"
"Beamte, gehobener Dienst","2018","Ostdeutschland, neue Bundeslaender","56","0.00887680551228339","0.00654504061355827","0.0112085704110085"
"Beamte, höherer Dienst","2018","Westdeutschland, alte Bundeslaender","270","0.0111439085296511","0.00982417699475885","0.0124636400645433"
"Beamte, höherer Dienst","2018","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2019","Westdeutschland, alte Bundeslaender","2752","0.0638785922243989","0.0607865094497343","0.0669706749990635"
"nicht erwerbstätig (NE): keine weitere Angaben","2019","Ostdeutschland, neue Bundeslaender","453","0.0430336013946649","0.0379716616717111","0.0480955411176186"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2019","Westdeutschland, alte Bundeslaender","924","0.033650471862877","0.0313702870257435","0.0359306567000105"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2019","Ostdeutschland, neue Bundeslaender","187","0.033838783078783","0.029328571175605","0.038348994981961"
"NE: arbeitslos gemeldet","2019","Westdeutschland, alte Bundeslaender","1904","0.0406595573967051","0.0381622324548652","0.0431568823385449"
"NE: arbeitslos gemeldet","2019","Ostdeutschland, neue Bundeslaender","514","0.0582602549590872","0.052417516870144","0.0641029930480304"
"NE: Rentner/Rentnerin","2019","Westdeutschland, alte Bundeslaender","3977","0.253312211182989","0.247812942459684","0.258811479906293"
"NE: Rentner/Rentnerin","2019","Ostdeutschland, neue Bundeslaender","1445","0.287452881447324","0.276163896193553","0.298741866701094"
"NE: Wehr- und Zivildienst","2019","Westdeutschland, alte Bundeslaender","45","0.00169384331454858","0.00117387623697053","0.00221381039212663"
"NE: Wehr- und Zivildienst","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2019","Westdeutschland, alte Bundeslaender","399","0.0129693953867959","0.0115387482523014","0.0144000425212903"
"Auszubildende, gewerblich-technisch (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","80","0.0106506219010369","0.00809010819601151","0.0132111356060622"
"Auszubildende, kaufmännisch (ab 2000)","2019","Westdeutschland, alte Bundeslaender","201","0.00782882289550325","0.00671440290941572","0.00894324288159078"
"Auszubildende, kaufmännisch (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","38","0.00627022192525552","0.00430124608793478","0.00823919776257627"
"Volontäre, Praktikanten","2019","Westdeutschland, alte Bundeslaender","112","0.00368944179189585","0.00292281312949645","0.00445607045429524"
"Volontäre, Praktikanten","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2019","Westdeutschland, alte Bundeslaender","739","0.023363827524135","0.0214537730506889","0.0252738819975811"
"ungelernter Arbeiter","2019","Ostdeutschland, neue Bundeslaender","145","0.0190236785341757","0.0156161359649164","0.022431221103435"
"angelernter Arbeiter","2019","Westdeutschland, alte Bundeslaender","950","0.0425703075702135","0.0400175228328741","0.0451230923075528"
"angelernter Arbeiter","2019","Ostdeutschland, neue Bundeslaender","223","0.0377795334425174","0.0330236591294379","0.0425354077555969"
"gelernte und Facharbeiter","2019","Westdeutschland, alte Bundeslaender","616","0.03565200468551","0.0333074183846906","0.0379965909863293"
"gelernte und Facharbeiter","2019","Ostdeutschland, neue Bundeslaender","269","0.0573190179118802","0.0515207734534069","0.0631172623703535"
"Vorarbeiter, Kolonnenführer","2019","Westdeutschland, alte Bundeslaender","91","0.005667706352967","0.0047184646769116","0.00661694802902239"
"Vorarbeiter, Kolonnenführer","2019","Ostdeutschland, neue Bundeslaender","40","0.00775259245394998","0.00556483968609245","0.0099403452218075"
"Meister, Polier","2019","Westdeutschland, alte Bundeslaender","40","0.00280686556632117","0.00213789378152983","0.00347583735111252"
"Meister, Polier","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2019","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2019","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","32","0.00124519277567248","0.000799274684644975","0.00169111086669998"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2019","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","303","0.0114021147539106","0.0100596283471572","0.012744601160664"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","64","0.0107122806489894","0.00814444597756786","0.013280115320411"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","120","0.00441402902552657","0.00357579684249319","0.00525226120855995"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","37","0.00425784635327665","0.00263366987099871","0.00588202283555459"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","Westdeutschland, alte Bundeslaender","72","0.00107813675052096","0.000663173115847415","0.0014931003851945"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2019","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2019","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","Westdeutschland, alte Bundeslaender","402","0.0153451343117579","0.0137908347758515","0.0168994338476643"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","Ostdeutschland, neue Bundeslaender","114","0.0223245044958132","0.018639372420097","0.0260096365715293"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","Westdeutschland, alte Bundeslaender","538","0.0106065257318827","0.00931120161823017","0.0119018498455351"
