"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2017","AkademikerInnen","direkter Migrationshintergrund","30","0.0803114701819179","0.0553395714073049","0.105283368956531"
"konfessionslos","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2017","(noch) kein Abschluss","direkter Migrationshintergrund","247","0.182387629743587","0.161182799818231","0.203592459668943"
"andere","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2017","Hauptschulabschluss","direkter Migrationshintergrund","75","0.0741153137307284","0.0533441938575535","0.0948864336039032"
"andere","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2017","(Fach-)Abitur","direkter Migrationshintergrund","53","0.188513201610247","0.15322831665055","0.223798086569944"
"andere","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2017","AkademikerInnen","direkter Migrationshintergrund","60","0.161014244377625","0.127242628918669","0.194785859836582"
"andere","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","125","0.650696082454399","0.582547003505504","0.718845161403294"
"islamische Religionsgemeinschaft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","Hauptschulabschluss","direkter Migrationshintergrund","79","0.582029461950802","0.487688834348482","0.676370089553122"
"islamische Religionsgemeinschaft","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","(Fach-)Abitur","direkter Migrationshintergrund","47","0.404462068451394","0.287811395641697","0.521112741261091"
"islamische Religionsgemeinschaft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","AkademikerInnen","direkter Migrationshintergrund","41","0.324519990860605","0.206052430862515","0.442987550858695"
"islamische Religionsgemeinschaft","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2018","(noch) kein Abschluss","direkter Migrationshintergrund","51","0.227423784976471","0.167505720668902","0.287341849284041"
"andere","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2018","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2018","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2018","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2018","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2019","(noch) kein Abschluss","kein Migrationshintergrund","106","0.268353717167696","0.223919165511158","0.312788268824233"
"katholisch","2019","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.135832346513359","0.119871274296609","0.15179341873011"
"katholisch","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2019","Hauptschulabschluss","kein Migrationshintergrund","1516","0.333280593905757","0.319705577064704","0.34685561074681"
"katholisch","2019","Hauptschulabschluss","direkter Migrationshintergrund","323","0.300281508270692","0.280050356612651","0.320512659928734"
"katholisch","2019","Hauptschulabschluss","indirekter Migrationshintergrund","74","0.208563877840369","0.164118863011458","0.253008892669279"
"katholisch","2019","Realschulabschluss","kein Migrationshintergrund","1364","0.222533497144196","0.212033238206678","0.233033756081713"
"katholisch","2019","Realschulabschluss","direkter Migrationshintergrund","62","0.259992008339624","0.210603605583131","0.309380411096116"
"katholisch","2019","Realschulabschluss","indirekter Migrationshintergrund","95","0.206911337217302","0.16691198162787","0.246910692806735"
"katholisch","2019","(Fach-)Abitur","kein Migrationshintergrund","742","0.258437777597494","0.242427175264857","0.274448379930132"
"katholisch","2019","(Fach-)Abitur","direkter Migrationshintergrund","264","0.30002939085562","0.276466038015613","0.323592743695627"
"katholisch","2019","(Fach-)Abitur","indirekter Migrationshintergrund","98","0.292356007779509","0.245947422314334","0.338764593244684"
"katholisch","2019","AkademikerInnen","kein Migrationshintergrund","1308","0.243008579528254","0.231783217129413","0.254233941927095"
"katholisch","2019","AkademikerInnen","direkter Migrationshintergrund","241","0.224004462235171","0.203936014824643","0.244072909645699"
"katholisch","2019","AkademikerInnen","indirekter Migrationshintergrund","89","0.387545015971284","0.335374653745018","0.43971537819755"
"evangelisch","2019","(noch) kein Abschluss","kein Migrationshintergrund","131","0.328843942776759","0.281732859567656","0.375955025985862"
"evangelisch","2019","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.0372131238028697","0.0283950322687057","0.0460312153370336"
"evangelisch","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2019","Hauptschulabschluss","kein Migrationshintergrund","1628","0.371658459429624","0.357741841214151","0.385575077645097"
"evangelisch","2019","Hauptschulabschluss","direkter Migrationshintergrund","194","0.105313818275265","0.0917658965102447","0.118861740040286"
"evangelisch","2019","Hauptschulabschluss","indirekter Migrationshintergrund","53","0.177003254820934","0.135250488018924","0.218756021622943"
"evangelisch","2019","Realschulabschluss","kein Migrationshintergrund","1748","0.298231490308838","0.286682735612227","0.30978024500545"
"evangelisch","2019","Realschulabschluss","direkter Migrationshintergrund","58","0.216383721393366","0.170018664800799","0.262748777985932"
"evangelisch","2019","Realschulabschluss","indirekter Migrationshintergrund","69","0.1727409644519","0.135414366427007","0.210067562476793"
"evangelisch","2019","(Fach-)Abitur","kein Migrationshintergrund","999","0.359434713607713","0.341885907234443","0.376983519980983"
"evangelisch","2019","(Fach-)Abitur","direkter Migrationshintergrund","141","0.128347391427724","0.111149289278086","0.145545493577362"
"evangelisch","2019","(Fach-)Abitur","indirekter Migrationshintergrund","72","0.153010828861461","0.11627964545057","0.189742012272353"
"evangelisch","2019","AkademikerInnen","kein Migrationshintergrund","1790","0.32184745378289","0.309620090213947","0.334074817351832"
"evangelisch","2019","AkademikerInnen","direkter Migrationshintergrund","143","0.129502868158522","0.113341460181463","0.145664276135581"
"evangelisch","2019","AkademikerInnen","indirekter Migrationshintergrund","67","0.196269610104292","0.153738432047781","0.238800788160802"
"islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","1222","0.564144196128783","0.541043347368928","0.587245044888639"
"islamische Religionsgemeinschaft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.283197663793126","0.20049105676829","0.365904270817962"
