"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Sehr guenstig","2013","(Ehe-)Paar ohne Kind(er)","4","134","0.0945416757464289","0.0787580415815908","0.110325309911267"
"Sehr guenstig","2013","(Ehe-)Paar ohne Kind(er)","5","304","0.14390555152878","0.128704181543549","0.159106921514011"
"Sehr guenstig","2013","Alleinerziehende","1","","","",""
"Sehr guenstig","2013","Alleinerziehende","2","","","",""
"Sehr guenstig","2013","Alleinerziehende","3","","","",""
"Sehr guenstig","2013","Alleinerziehende","4","","","",""
"Sehr guenstig","2013","Alleinerziehende","5","35","0.10083956142232","0.0624223215895024","0.139256801255137"
"Sehr guenstig","2013","Paar mit Kind(ern)","1","103","0.12530431721071","0.105241414950132","0.145367219471288"
"Sehr guenstig","2013","Paar mit Kind(ern)","2","191","0.0660247336639886","0.0558025578173644","0.0762469095106129"
"Sehr guenstig","2013","Paar mit Kind(ern)","3","257","0.0721933071500605","0.062978123476005","0.0814084908241159"
"Sehr guenstig","2013","Paar mit Kind(ern)","4","294","0.0818673335328552","0.073388047582146","0.0903466194835643"
"Sehr guenstig","2013","Paar mit Kind(ern)","5","354","0.105956757008088","0.0959027210998793","0.116010792916297"
"Sehr guenstig","2013","Sonstige","1","","","",""
"Sehr guenstig","2013","Sonstige","2","","","",""
"Sehr guenstig","2013","Sonstige","3","","","",""
"Sehr guenstig","2013","Sonstige","4","","","",""
"Sehr guenstig","2013","Sonstige","5","","","",""
"Guenstig","2013","1-Pers.- Haushalt","1","","","",""
"Guenstig","2013","1-Pers.- Haushalt","2","43","0.413899130088661","0.326501105728051","0.50129715444927"
"Guenstig","2013","1-Pers.- Haushalt","3","64","0.320095332577747","0.254617474026367","0.385573191129126"
"Guenstig","2013","1-Pers.- Haushalt","4","91","0.310388180198264","0.255904913113941","0.364871447282588"
"Guenstig","2013","1-Pers.- Haushalt","5","104","0.304054153620861","0.256535947777007","0.351572359464715"
"Guenstig","2013","(Ehe-)Paar ohne Kind(er)","1","60","0.347065178379456","0.282058957780212","0.412071398978701"
"Guenstig","2013","(Ehe-)Paar ohne Kind(er)","2","152","0.302627909686904","0.262520963708549","0.342734855665259"
"Guenstig","2013","(Ehe-)Paar ohne Kind(er)","3","284","0.303036057958613","0.272498045095408","0.333574070821818"
"Guenstig","2013","(Ehe-)Paar ohne Kind(er)","4","440","0.350494184684056","0.324755102553387","0.376233266814724"
"Guenstig","2013","(Ehe-)Paar ohne Kind(er)","5","572","0.268587224070926","0.249391386728201","0.28778306141365"
"Guenstig","2013","Alleinerziehende","1","75","0.374523923449581","0.308590131693952","0.44045771520521"
"Guenstig","2013","Alleinerziehende","2","75","0.339460670827048","0.278263936667349","0.400657404986748"
"Guenstig","2013","Alleinerziehende","3","49","0.17922493875337","0.1346965523748","0.223753325131941"
"Guenstig","2013","Alleinerziehende","4","103","0.315114950493826","0.26108528630259","0.369144614685063"
"Guenstig","2013","Alleinerziehende","5","49","0.241400482239433","0.186803650993673","0.295997313485193"
"Guenstig","2013","Paar mit Kind(ern)","1","299","0.276445295651764","0.249341972922383","0.303548618381145"
"Guenstig","2013","Paar mit Kind(ern)","2","604","0.248891469426649","0.231093162817329","0.266689776035969"
"Guenstig","2013","Paar mit Kind(ern)","3","827","0.28215479138933","0.266130239470475","0.298179343308184"
"Guenstig","2013","Paar mit Kind(ern)","4","1231","0.290342794528616","0.276303959404577","0.304381629652654"
"Guenstig","2013","Paar mit Kind(ern)","5","984","0.305204583540099","0.290162055185833","0.320247111894365"
"Guenstig","2013","Sonstige","1","31","0.205220100506032","0.13579607372113","0.274644127290934"
"Guenstig","2013","Sonstige","2","","","",""
"Guenstig","2013","Sonstige","3","52","0.266299874259682","0.19435350748706","0.338246241032305"
"Guenstig","2013","Sonstige","4","71","0.27393228566242","0.208961371568149","0.338903199756692"
"Guenstig","2013","Sonstige","5","","","",""
"Angemessen","2013","1-Pers.- Haushalt","1","38","0.469735763427838","0.364863305542909","0.574608221312768"
"Angemessen","2013","1-Pers.- Haushalt","2","54","0.41456370265619","0.327145145202713","0.501982260109667"
"Angemessen","2013","1-Pers.- Haushalt","3","93","0.476675458647462","0.406573890572363","0.54677702672256"
"Angemessen","2013","1-Pers.- Haushalt","4","140","0.529157457922164","0.470376248815089","0.58793866702924"
"Angemessen","2013","1-Pers.- Haushalt","5","182","0.500596717729547","0.448947168486128","0.552246266972966"
"Angemessen","2013","(Ehe-)Paar ohne Kind(er)","1","100","0.457404644324835","0.389374279198032","0.525435009451638"
"Angemessen","2013","(Ehe-)Paar ohne Kind(er)","2","248","0.498458132778663","0.454806472946769","0.542109792610557"
"Angemessen","2013","(Ehe-)Paar ohne Kind(er)","3","420","0.492729930055611","0.459508941173116","0.525950918938107"
"Angemessen","2013","(Ehe-)Paar ohne Kind(er)","4","634","0.458532579757357","0.431652386299934","0.48541277321478"
"Angemessen","2013","(Ehe-)Paar ohne Kind(er)","5","1028","0.50704143779735","0.485388838013065","0.528694037581634"
"Angemessen","2013","Alleinerziehende","1","93","0.440833870395983","0.373198974743488","0.508468766048478"
"Angemessen","2013","Alleinerziehende","2","125","0.468881052793649","0.404388226121863","0.533373879465435"
"Angemessen","2013","Alleinerziehende","3","169","0.572423865315175","0.514986930475468","0.629860800154881"
"Angemessen","2013","Alleinerziehende","4","124","0.490766316180728","0.43262500039184","0.548907631969616"
"Angemessen","2013","Alleinerziehende","5","127","0.574737456757688","0.511662725829334","0.637812187686042"
"Angemessen","2013","Paar mit Kind(ern)","1","495","0.401777479594217","0.372067221612895","0.431487737575539"
"Angemessen","2013","Paar mit Kind(ern)","2","1203","0.554873184266436","0.534415282989709","0.575331085543163"
"Angemessen","2013","Paar mit Kind(ern)","3","1576","0.502687421316908","0.484884531340686","0.52049031129313"
"Angemessen","2013","Paar mit Kind(ern)","4","2119","0.533315453699427","0.517885840710274","0.54874506668858"
"Angemessen","2013","Paar mit Kind(ern)","5","1894","0.48283411855447","0.466510713815662","0.499157523293279"
"Angemessen","2013","Sonstige","1","67","0.422356201361241","0.337448729449721","0.507263673272761"
"Angemessen","2013","Sonstige","2","70","0.423916328985068","0.336226134920475","0.511606523049661"
"Angemessen","2013","Sonstige","3","77","0.494192891108045","0.412815305380774","0.575570476835315"
"Angemessen","2013","Sonstige","4","94","0.639520354956274","0.569572183978174","0.709468525934375"
"Angemessen","2013","Sonstige","5","38","0.425926576354253","0.316886628269771","0.534966524438736"
"Etwas zu hoch","2013","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2013","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2013","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2013","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2013","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2013","(Ehe-)Paar ohne Kind(er)","1","30","0.121665857663554","0.077025391180552","0.166306324146557"
"Etwas zu hoch","2013","(Ehe-)Paar ohne Kind(er)","2","40","0.0765372972549892","0.0533270875882933","0.0997475069216851"
"Etwas zu hoch","2013","(Ehe-)Paar ohne Kind(er)","3","60","0.0833317877298614","0.0649664085312078","0.101697166928515"
"Etwas zu hoch","2013","(Ehe-)Paar ohne Kind(er)","4","102","0.0950775780122705","0.0792539576427819","0.110901198381759"
"Etwas zu hoch","2013","(Ehe-)Paar ohne Kind(er)","5","128","0.0710184250758403","0.0598941381083023","0.0821427120433782"
"Etwas zu hoch","2013","Alleinerziehende","1","","","",""
"Etwas zu hoch","2013","Alleinerziehende","2","","","",""
"Etwas zu hoch","2013","Alleinerziehende","3","31","0.151575290482799","0.109941445598021","0.193209135367578"
"Etwas zu hoch","2013","Alleinerziehende","4","32","0.0905224070625604","0.0571518874062908","0.12389292671883"
"Etwas zu hoch","2013","Alleinerziehende","5","","","",""
"Etwas zu hoch","2013","Paar mit Kind(ern)","1","125","0.155476575621926","0.133517169935058","0.177435981308795"
"Etwas zu hoch","2013","Paar mit Kind(ern)","2","226","0.103632893882267","0.091086639199139","0.116179148565395"
"Etwas zu hoch","2013","Paar mit Kind(ern)","3","331","0.13097030098487","0.118957881247296","0.142982720722444"
"Etwas zu hoch","2013","Paar mit Kind(ern)","4","318","0.081741806808162","0.073268444794156","0.0902151688221679"
"Etwas zu hoch","2013","Paar mit Kind(ern)","5","336","0.0991295394310485","0.0893677472396293","0.108891331622468"
"Etwas zu hoch","2013","Sonstige","1","","","",""
"Etwas zu hoch","2013","Sonstige","2","","","",""
"Etwas zu hoch","2013","Sonstige","3","","","",""
"Etwas zu hoch","2013","Sonstige","4","","","",""
"Etwas zu hoch","2013","Sonstige","5","","","",""
"Viel zu hoch","2013","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2013","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2013","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2013","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2013","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2013","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2013","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2013","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2013","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2013","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2013","Alleinerziehende","1","","","",""
"Viel zu hoch","2013","Alleinerziehende","2","","","",""
"Viel zu hoch","2013","Alleinerziehende","3","","","",""
"Viel zu hoch","2013","Alleinerziehende","4","","","",""
"Viel zu hoch","2013","Alleinerziehende","5","","","",""
"Viel zu hoch","2013","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2013","Paar mit Kind(ern)","2","43","0.0265777187606596","0.0199565932096413","0.0331988443116778"
"Viel zu hoch","2013","Paar mit Kind(ern)","3","39","0.0119941791588318","0.00811810752892704","0.0158702507887366"
"Viel zu hoch","2013","Paar mit Kind(ern)","4","54","0.0127326114309396","0.00926502433929619","0.016200198522583"
"Viel zu hoch","2013","Paar mit Kind(ern)","5","32","0.00687500146629356","0.00417580065888074","0.00957420227370638"
"Viel zu hoch","2013","Sonstige","1","","","",""
"Viel zu hoch","2013","Sonstige","2","","","",""
"Viel zu hoch","2013","Sonstige","3","","","",""
"Viel zu hoch","2013","Sonstige","4","","","",""
"Viel zu hoch","2013","Sonstige","5","","","",""
"Sehr guenstig","2014","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2014","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2014","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2014","1-Pers.- Haushalt","4","36","0.125116591402581","0.0854317176770023","0.164801465128159"
"Sehr guenstig","2014","1-Pers.- Haushalt","5","48","0.125980539347499","0.0904999573317817","0.161461121363216"
"Sehr guenstig","2014","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2014","(Ehe-)Paar ohne Kind(er)","2","36","0.0898729220489299","0.0633894737007199","0.11635637039714"
"Sehr guenstig","2014","(Ehe-)Paar ohne Kind(er)","3","76","0.121556426609773","0.0982937659520486","0.144819087267498"
"Sehr guenstig","2014","(Ehe-)Paar ohne Kind(er)","4","158","0.13642416104184","0.117780187138972","0.155068134944708"
"Sehr guenstig","2014","(Ehe-)Paar ohne Kind(er)","5","278","0.138757194149418","0.123763426367617","0.153750961931218"
"Sehr guenstig","2014","Alleinerziehende","1","","","",""
"Sehr guenstig","2014","Alleinerziehende","2","","","",""
"Sehr guenstig","2014","Alleinerziehende","3","32","0.0645512051628116","0.0339060516137998","0.0951963587118234"
"Sehr guenstig","2014","Alleinerziehende","4","","","",""
"Sehr guenstig","2014","Alleinerziehende","5","","","",""
"Sehr guenstig","2014","Paar mit Kind(ern)","1","57","0.0946066042804401","0.0730636945398666","0.116149514021014"
"Sehr guenstig","2014","Paar mit Kind(ern)","2","158","0.113643727650273","0.0987908640416824","0.128496591258863"
"Sehr guenstig","2014","Paar mit Kind(ern)","3","166","0.0838510532074222","0.0733517323057301","0.0943503741091142"
"Sehr guenstig","2014","Paar mit Kind(ern)","4","327","0.0889154959136128","0.0795698733500746","0.0982611184771509"
"Sehr guenstig","2014","Paar mit Kind(ern)","5","360","0.11790065973245","0.107360307704084","0.128441011760816"
"Sehr guenstig","2014","Sonstige","1","","","",""
"Sehr guenstig","2014","Sonstige","2","","","",""
"Sehr guenstig","2014","Sonstige","3","","","",""
"Sehr guenstig","2014","Sonstige","4","","","",""
"Sehr guenstig","2014","Sonstige","5","","","",""
"Guenstig","2014","1-Pers.- Haushalt","1","","","",""
"Guenstig","2014","1-Pers.- Haushalt","2","35","0.290602067117082","0.209024843742555","0.37217929049161"
"Guenstig","2014","1-Pers.- Haushalt","3","62","0.352869507706499","0.283444586619794","0.422294428793204"
"Guenstig","2014","1-Pers.- Haushalt","4","79","0.284692253730168","0.230563659319305","0.338820848141031"
"Guenstig","2014","1-Pers.- Haushalt","5","108","0.333999177234341","0.283569227687909","0.384429126780773"
"Guenstig","2014","(Ehe-)Paar ohne Kind(er)","1","60","0.298370913753421","0.231529769973683","0.365212057533159"
"Guenstig","2014","(Ehe-)Paar ohne Kind(er)","2","148","0.339090967742947","0.295254249049052","0.382927686436842"
"Guenstig","2014","(Ehe-)Paar ohne Kind(er)","3","252","0.273258517498701","0.241534343926165","0.304982691071236"
"Guenstig","2014","(Ehe-)Paar ohne Kind(er)","4","426","0.352872461703064","0.32691594426005","0.378828979146078"
"Guenstig","2014","(Ehe-)Paar ohne Kind(er)","5","650","0.318331315731077","0.298126886986245","0.338535744475908"
"Guenstig","2014","Alleinerziehende","1","53","0.406575321420831","0.333380838331799","0.479769804509864"
"Guenstig","2014","Alleinerziehende","2","52","0.231166332674839","0.172592985720451","0.289739679629228"
"Guenstig","2014","Alleinerziehende","3","72","0.329306990281801","0.270698305017863","0.387915675545739"
"Guenstig","2014","Alleinerziehende","4","66","0.233671965040673","0.182235385687452","0.285108544393895"
"Guenstig","2014","Alleinerziehende","5","62","0.345628410675046","0.279386564053803","0.411870257296289"
"Guenstig","2014","Paar mit Kind(ern)","1","178","0.166130471466853","0.138733744965695","0.19352719796801"
"Guenstig","2014","Paar mit Kind(ern)","2","520","0.31079058938131","0.289131368716737","0.332449810045882"
"Guenstig","2014","Paar mit Kind(ern)","3","752","0.237556643189436","0.221434926396599","0.253678359982273"
"Guenstig","2014","Paar mit Kind(ern)","4","1056","0.28558013912958","0.270748780380531","0.300411497878629"
"Guenstig","2014","Paar mit Kind(ern)","5","938","0.283438086678205","0.268708376093166","0.298167797263244"
"Guenstig","2014","Sonstige","1","","","",""
"Guenstig","2014","Sonstige","2","","","",""
"Guenstig","2014","Sonstige","3","30","0.157513402261198","0.0936527513156207","0.221374053206775"
"Guenstig","2014","Sonstige","4","37","0.263338846411918","0.194443543557385","0.33223414926645"
"Guenstig","2014","Sonstige","5","","","",""
"Angemessen","2014","1-Pers.- Haushalt","1","48","0.561772768750661","0.458690703774749","0.664854833726573"
"Angemessen","2014","1-Pers.- Haushalt","2","62","0.521660596790969","0.431910132082025","0.611411061499913"
"Angemessen","2014","1-Pers.- Haushalt","3","82","0.416312136339073","0.344695772894949","0.487928499783197"
"Angemessen","2014","1-Pers.- Haushalt","4","130","0.486979196655987","0.427025612263093","0.54693278104888"
"Angemessen","2014","1-Pers.- Haushalt","5","150","0.463743375974159","0.410421717750727","0.517065034197591"
"Angemessen","2014","(Ehe-)Paar ohne Kind(er)","1","78","0.436385864055874","0.363935910070848","0.5088358180409"
"Angemessen","2014","(Ehe-)Paar ohne Kind(er)","2","228","0.517933376466609","0.471663369476372","0.564203383456847"
"Angemessen","2014","(Ehe-)Paar ohne Kind(er)","3","360","0.476203174686587","0.440648962304964","0.51175738706821"
"Angemessen","2014","(Ehe-)Paar ohne Kind(er)","4","610","0.427527688756624","0.400655566579997","0.454399810933251"
"Angemessen","2014","(Ehe-)Paar ohne Kind(er)","5","1010","0.478689240042673","0.457022408867153","0.500356071218193"
"Angemessen","2014","Alleinerziehende","1","76","0.333954463424172","0.263676263882962","0.404232662965382"
"Angemessen","2014","Alleinerziehende","2","109","0.601824987887033","0.533811716956388","0.669838258817678"
"Angemessen","2014","Alleinerziehende","3","109","0.44983100341303","0.387790921388579","0.511871085437481"
"Angemessen","2014","Alleinerziehende","4","146","0.504846731723915","0.444073683984478","0.565619779463352"
"Angemessen","2014","Alleinerziehende","5","97","0.521767374699351","0.45218911592855","0.591345633470152"
"Angemessen","2014","Paar mit Kind(ern)","1","379","0.504885124338365","0.468082884745043","0.541687363931687"
"Angemessen","2014","Paar mit Kind(ern)","2","850","0.392220898421396","0.369371669804968","0.415070127037824"
"Angemessen","2014","Paar mit Kind(ern)","3","1524","0.566685270835916","0.547913873884436","0.585456667787397"
"Angemessen","2014","Paar mit Kind(ern)","4","1846","0.536186695717976","0.519812129730322","0.55256126170563"
"Angemessen","2014","Paar mit Kind(ern)","5","2008","0.511105572896811","0.494767489782219","0.527443656011404"
"Angemessen","2014","Sonstige","1","86","0.782985984690748","0.708293648104329","0.857678321277168"
"Angemessen","2014","Sonstige","2","36","0.297353820774671","0.195258030636413","0.39944961091293"
"Angemessen","2014","Sonstige","3","66","0.592867807193404","0.506740723696351","0.678994890690458"
