"hlf0094","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Etwas zu hoch","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Saarland","2","","","",""
"Etwas zu hoch","2013","Saarland","3","","","",""
"Etwas zu hoch","2013","Saarland","4","","","",""
"Etwas zu hoch","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Berlin","2","4","","",""
"Etwas zu hoch","2013","Berlin","3","2","","",""
"Etwas zu hoch","2013","Berlin","4","4","","",""
"Etwas zu hoch","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Brandenburg","2","4","","",""
"Etwas zu hoch","2013","Brandenburg","3","11","","",""
"Etwas zu hoch","2013","Brandenburg","4","16","","",""
"Etwas zu hoch","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Mecklenburg-Vorpommern","2","4","","",""
"Etwas zu hoch","2013","Mecklenburg-Vorpommern","3","6","","",""
"Etwas zu hoch","2013","Mecklenburg-Vorpommern","4","2","","",""
"Etwas zu hoch","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Sachsen","2","35","0.222262860393946","0.168295579577442","0.27623014121045"
"Etwas zu hoch","2013","Sachsen","3","41","0.262641734748696","0.206136162696593","0.3191473068008"
"Etwas zu hoch","2013","Sachsen","4","11","","",""
"Etwas zu hoch","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Sachsen-Anhalt","2","15","","",""
"Etwas zu hoch","2013","Sachsen-Anhalt","3","9","","",""
"Etwas zu hoch","2013","Sachsen-Anhalt","4","10","","",""
"Etwas zu hoch","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Thueringen","2","6","","",""
"Etwas zu hoch","2013","Thueringen","3","17","","",""
"Etwas zu hoch","2013","Thueringen","4","15","","",""
"Etwas zu hoch","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Schleswig-Holstein","2","","","",""
"Viel zu hoch","2013","Schleswig-Holstein","3","","","",""
"Viel zu hoch","2013","Schleswig-Holstein","4","3","","",""
"Viel zu hoch","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Hamburg","2","","","",""
"Viel zu hoch","2013","Hamburg","3","","","",""
"Viel zu hoch","2013","Hamburg","4","","","",""
"Viel zu hoch","2013","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Niedersachsen","2","12","","",""
"Viel zu hoch","2013","Niedersachsen","3","10","","",""
"Viel zu hoch","2013","Niedersachsen","4","4","","",""
"Viel zu hoch","2013","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Bremen","2","","","",""
"Viel zu hoch","2013","Bremen","3","","","",""
"Viel zu hoch","2013","Bremen","4","","","",""
"Viel zu hoch","2013","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Nordrhein-Westfalen","2","5","","",""
"Viel zu hoch","2013","Nordrhein-Westfalen","3","7","","",""
"Viel zu hoch","2013","Nordrhein-Westfalen","4","12","","",""
"Viel zu hoch","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Hessen","2","4","","",""
"Viel zu hoch","2013","Hessen","3","9","","",""
"Viel zu hoch","2013","Hessen","4","","","",""
"Viel zu hoch","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Rheinland-Pfalz,Saarland","2","8","","",""
"Viel zu hoch","2013","Rheinland-Pfalz,Saarland","3","5","","",""
"Viel zu hoch","2013","Rheinland-Pfalz,Saarland","4","8","","",""
"Viel zu hoch","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Baden-Wuerttemberg","2","7","","",""
"Viel zu hoch","2013","Baden-Wuerttemberg","3","21","","",""
"Viel zu hoch","2013","Baden-Wuerttemberg","4","15","","",""
"Viel zu hoch","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Bayern","2","14","","",""
"Viel zu hoch","2013","Bayern","3","13","","",""
"Viel zu hoch","2013","Bayern","4","6","","",""
"Viel zu hoch","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Saarland","2","","","",""
"Viel zu hoch","2013","Saarland","3","","","",""
"Viel zu hoch","2013","Saarland","4","","","",""
"Viel zu hoch","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Berlin","2","2","","",""
"Viel zu hoch","2013","Berlin","3","","","",""
"Viel zu hoch","2013","Berlin","4","","","",""
"Viel zu hoch","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Brandenburg","2","","","",""
"Viel zu hoch","2013","Brandenburg","3","2","","",""
"Viel zu hoch","2013","Brandenburg","4","4","","",""
"Viel zu hoch","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Mecklenburg-Vorpommern","2","","","",""
"Viel zu hoch","2013","Mecklenburg-Vorpommern","3","2","","",""
"Viel zu hoch","2013","Mecklenburg-Vorpommern","4","5","","",""
"Viel zu hoch","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Sachsen","2","1","","",""
"Viel zu hoch","2013","Sachsen","3","2","","",""
"Viel zu hoch","2013","Sachsen","4","","","",""
"Viel zu hoch","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Sachsen-Anhalt","2","4","","",""
"Viel zu hoch","2013","Sachsen-Anhalt","3","","","",""
"Viel zu hoch","2013","Sachsen-Anhalt","4","4","","",""
"Viel zu hoch","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2013","Thueringen","2","7","","",""
"Viel zu hoch","2013","Thueringen","3","3","","",""
"Viel zu hoch","2013","Thueringen","4","6","","",""
"Viel zu hoch","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Schleswig-Holstein","2","7","","",""
"Sehr guenstig","2014","Schleswig-Holstein","3","22","","",""
"Sehr guenstig","2014","Schleswig-Holstein","4","25","","",""
"Sehr guenstig","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Hamburg","2","","","",""
"Sehr guenstig","2014","Hamburg","3","","","",""
"Sehr guenstig","2014","Hamburg","4","2","","",""
"Sehr guenstig","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Niedersachsen","2","25","","",""
"Sehr guenstig","2014","Niedersachsen","3","36","0.073724233033083","0.0495259603272878","0.0979225057388781"
"Sehr guenstig","2014","Niedersachsen","4","94","0.150302489858811","0.12312062107404","0.177484358643582"
"Sehr guenstig","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Bremen","2","2","","",""
"Sehr guenstig","2014","Bremen","3","","","",""
"Sehr guenstig","2014","Bremen","4","1","","",""
"Sehr guenstig","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Nordrhein-Westfalen","2","68","0.162665215714776","0.131215467838526","0.194114963591026"
"Sehr guenstig","2014","Nordrhein-Westfalen","3","62","0.114616281170089","0.0912337108823644","0.137998851457814"
"Sehr guenstig","2014","Nordrhein-Westfalen","4","110","0.107635026682323","0.0896838295284388","0.125586223836208"
"Sehr guenstig","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Hessen","2","9","","",""
"Sehr guenstig","2014","Hessen","3","18","","",""
"Sehr guenstig","2014","Hessen","4","23","","",""
"Sehr guenstig","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Rheinland-Pfalz,Saarland","2","13","","",""
"Sehr guenstig","2014","Rheinland-Pfalz,Saarland","3","20","","",""
"Sehr guenstig","2014","Rheinland-Pfalz,Saarland","4","32","0.0676251756979611","0.0419700791087596","0.0932802722871627"
"Sehr guenstig","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Baden-Wuerttemberg","2","19","","",""
"Sehr guenstig","2014","Baden-Wuerttemberg","3","45","0.101050546968952","0.0754873931623305","0.126613700775573"
"Sehr guenstig","2014","Baden-Wuerttemberg","4","57","0.0878971054034153","0.0681527141219444","0.107641496684886"
"Sehr guenstig","2014","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Bayern","2","54","0.162742098587462","0.12793355912732","0.197550638047604"
"Sehr guenstig","2014","Bayern","3","53","0.112514214492094","0.0899140020403248","0.135114426943863"
"Sehr guenstig","2014","Bayern","4","122","0.141341998922907","0.119803730495496","0.162880267350318"
"Sehr guenstig","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Saarland","2","","","",""
"Sehr guenstig","2014","Saarland","3","","","",""
"Sehr guenstig","2014","Saarland","4","","","",""
"Sehr guenstig","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Berlin","2","2","","",""
"Sehr guenstig","2014","Berlin","3","10","","",""
"Sehr guenstig","2014","Berlin","4","18","","",""
"Sehr guenstig","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Brandenburg","2","14","","",""
"Sehr guenstig","2014","Brandenburg","3","9","","",""
"Sehr guenstig","2014","Brandenburg","4","6","","",""
"Sehr guenstig","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Mecklenburg-Vorpommern","2","5","","",""
"Sehr guenstig","2014","Mecklenburg-Vorpommern","3","2","","",""
"Sehr guenstig","2014","Mecklenburg-Vorpommern","4","19","","",""
"Sehr guenstig","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Sachsen","2","6","","",""
"Sehr guenstig","2014","Sachsen","3","10","","",""
"Sehr guenstig","2014","Sachsen","4","17","","",""
"Sehr guenstig","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Sachsen-Anhalt","2","1","","",""
"Sehr guenstig","2014","Sachsen-Anhalt","3","13","","",""
"Sehr guenstig","2014","Sachsen-Anhalt","4","11","","",""
"Sehr guenstig","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2014","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2014","Thueringen","2","8","","",""
"Sehr guenstig","2014","Thueringen","3","5","","",""
"Sehr guenstig","2014","Thueringen","4","26","","",""
"Sehr guenstig","2014","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Schleswig-Holstein","2","62","0.469430112874513","0.387055135920882","0.551805089828145"
"Guenstig","2014","Schleswig-Holstein","3","49","0.405317361200904","0.315587002463122","0.495047719938686"
"Guenstig","2014","Schleswig-Holstein","4","62","0.314302639974625","0.249639654943613","0.378965625005636"
"Guenstig","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Hamburg","2","9","","",""
"Guenstig","2014","Hamburg","3","18","","",""
"Guenstig","2014","Hamburg","4","20","","",""
"Guenstig","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Niedersachsen","2","102","0.350410939195059","0.295688575969674","0.405133302420444"
"Guenstig","2014","Niedersachsen","3","162","0.306348132485911","0.263661933697132","0.349034331274691"
"Guenstig","2014","Niedersachsen","4","219","0.351192650727382","0.314885293255978","0.387500008198785"
"Guenstig","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Bremen","2","5","","",""
"Guenstig","2014","Bremen","3","2","","",""
"Guenstig","2014","Bremen","4","14","","",""
"Guenstig","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Nordrhein-Westfalen","2","150","0.344262336127645","0.303773986429573","0.384750685825717"
"Guenstig","2014","Nordrhein-Westfalen","3","186","0.241785190171123","0.210357366663149","0.273213013679096"
"Guenstig","2014","Nordrhein-Westfalen","4","307","0.271832603595604","0.246062762839196","0.297602444352012"
"Guenstig","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Hessen","2","38","0.343328268639515","0.256921445378141","0.429735091900889"
"Guenstig","2014","Hessen","3","65","0.138666945954845","0.098959346830428","0.178374545079261"
"Guenstig","2014","Hessen","4","115","0.309221290127175","0.263234150867104","0.355208429387246"
"Guenstig","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Rheinland-Pfalz,Saarland","2","45","0.254329356655546","0.194423147128078","0.314235566183014"
"Guenstig","2014","Rheinland-Pfalz,Saarland","3","115","0.254648580103933","0.206689633997901","0.302607526209966"
"Guenstig","2014","Rheinland-Pfalz,Saarland","4","97","0.223251999258981","0.180705686124251","0.265798312393712"
"Guenstig","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Baden-Wuerttemberg","2","69","0.394108488749784","0.33448140536835","0.453735572131217"
"Guenstig","2014","Baden-Wuerttemberg","3","143","0.231649096335441","0.195866440537372","0.26743175213351"
"Guenstig","2014","Baden-Wuerttemberg","4","248","0.331786203973334","0.298952382979193","0.364620024967476"
"Guenstig","2014","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2014","Bayern","2","136","0.339094234974499","0.294453001001928","0.383735468947069"
