"pli0098_h","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.153715564521821","0.119782715465595","0.187648413578047"
"Min 1x pro Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Hauptschule","kein Migrationshintergrund","414","0.0867088292208518","0.0792122114487795","0.0942054469929241"
"Min 1x pro Woche","2015","Hauptschule","direkter Migrationshintergrund","196","0.140750452163576","0.125334893593814","0.156166010733338"
"Min 1x pro Woche","2015","Hauptschule","indirekter Migrationshintergrund","35","0.0674512204828234","0.0431746772068496","0.0917277637587972"
"Min 1x pro Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Realschule","kein Migrationshintergrund","359","0.0593561939265413","0.0532519297429801","0.0654604581101025"
"Min 1x pro Woche","2015","Realschule","direkter Migrationshintergrund","35","0.0961282571764051","0.0664911895081304","0.12576532484468"
"Min 1x pro Woche","2015","Realschule","indirekter Migrationshintergrund","34","0.057844086114021","0.0354912851630646","0.0801968870649773"
"Min 1x pro Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","135","0.0499437500276647","0.0411442074797142","0.0587432925756153"
"Min 1x pro Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","177","0.113170837929276","0.0969483848274421","0.12939329103111"
"Min 1x pro Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.0840118948338438","0.0538988550417321","0.114124934625955"
"Min 1x pro Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","AkademikerIn","kein Migrationshintergrund","397","0.0745288571854676","0.0670004871903388","0.0820572271805965"
"Min 1x pro Woche","2015","AkademikerIn","direkter Migrationshintergrund","143","0.11408167619587","0.0977968794765687","0.130366472915172"
"Min 1x pro Woche","2015","AkademikerIn","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.161610187743127","0.126979541993308","0.196240833492945"
"Min 1x pro Monat","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Hauptschule","kein Migrationshintergrund","474","0.0793925350614675","0.0721904846273838","0.0865945854955512"
"Min 1x pro Monat","2015","Hauptschule","direkter Migrationshintergrund","209","0.110607867659493","0.0967046807351087","0.124511054583877"
"Min 1x pro Monat","2015","Hauptschule","indirekter Migrationshintergrund","31","0.0667381058416405","0.0425810019180752","0.0908952097652059"
"Min 1x pro Monat","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Realschule","kein Migrationshintergrund","461","0.0652413942923399","0.0588617120005694","0.0716210765841104"
"Min 1x pro Monat","2015","Realschule","direkter Migrationshintergrund","28","","",""
"Min 1x pro Monat","2015","Realschule","indirekter Migrationshintergrund","30","0.0532663782534653","0.0317642442424076","0.0747685122645231"
"Min 1x pro Monat","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","kein Migrationshintergrund","220","0.0694498103281942","0.0591802867879613","0.0797193338684271"
"Min 1x pro Monat","2015","(Fach-)Abitur","direkter Migrationshintergrund","166","0.0771648356855143","0.0635001054019035","0.0908295659691251"
"Min 1x pro Monat","2015","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.1312617471299","0.0946050902996472","0.167918403960153"
"Min 1x pro Monat","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","AkademikerIn","kein Migrationshintergrund","489","0.082412314471377","0.0745295758340673","0.0902950531086867"
"Min 1x pro Monat","2015","AkademikerIn","direkter Migrationshintergrund","152","0.108525106899962","0.0925921191562358","0.124458094643688"
"Min 1x pro Monat","2015","AkademikerIn","indirekter Migrationshintergrund","32","0.0885458956976335","0.0542120985446782","0.122879692850589"
"Min 1x pro Monat","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","86","0.22023546827778","0.179368265495339","0.26110267106022"
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","91","0.190812899575685","0.153844421890041","0.227781377261329"
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","39","0.238166079576968","0.164659986090933","0.311672173063004"
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","1371","0.262838346715436","0.25111221390915","0.274564479521721"
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","481","0.241749796715539","0.222771202654354","0.260728390776724"
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","94","0.208671053811128","0.16933726393816","0.248004843684096"
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","1440","0.24026574951206","0.229228407910562","0.251303091113559"
"Seltener","2015","Realschule","direkter Migrationshintergrund","92","0.256738352482411","0.212817321142108","0.300659383822714"
"Seltener","2015","Realschule","indirekter Migrationshintergrund","110","0.235695959247221","0.195056284274763","0.27633563421968"
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","690","0.289696837101358","0.271372063706121","0.308021610496594"
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","348","0.246631187813647","0.224558404765696","0.268703970861598"
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","76","0.198132208519057","0.154864069537969","0.241400347500145"
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","1357","0.28526700925805","0.272323412567298","0.298210605948803"
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","329","0.218078830027853","0.196926130872074","0.239231529183632"
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","68","0.239311784551433","0.187746715512023","0.290876853590843"
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","267","0.692203144989315","0.646683547167797","0.737722742810832"
"Nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","245","0.493861348159367","0.44682425260873","0.540898443710005"
"Nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","71","0.591168213060387","0.506332033919054","0.67600439220172"
"Nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Hauptschule","kein Migrationshintergrund","3154","0.571060289002245","0.557875651759174","0.584244926245316"
"Nie","2015","Hauptschule","direkter Migrationshintergrund","1069","0.506891883461392","0.484730163933101","0.529053602989684"
"Nie","2015","Hauptschule","indirekter Migrationshintergrund","250","0.657139619864408","0.611194050269489","0.703085189459327"
"Nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Realschule","kein Migrationshintergrund","3496","0.635136662269059","0.622700499347178","0.647572825190939"
"Nie","2015","Realschule","direkter Migrationshintergrund","225","0.554822946404782","0.504854035341859","0.604791857467705"
"Nie","2015","Realschule","indirekter Migrationshintergrund","245","0.653193576385292","0.607620788339929","0.698766364430655"
"Nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(Fach-)Abitur","kein Migrationshintergrund","1309","0.590909602542783","0.571047966092302","0.610771238993265"
"Nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","774","0.563033138571563","0.537633911055993","0.588432366087132"
"Nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","178","0.586594149517199","0.533138148841313","0.640050150193085"
"Nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","AkademikerIn","kein Migrationshintergrund","2432","0.557791819085105","0.543555204104463","0.572028434065747"
"Nie","2015","AkademikerIn","direkter Migrationshintergrund","840","0.559314386876315","0.533883003540852","0.584745770211778"
"Nie","2015","AkademikerIn","indirekter Migrationshintergrund","141","0.634000098836013","0.575782355965569","0.692217841706457"
"Nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
